module;pmpp;month
Module 1,3_9;181,7699123329263;July_2019
String 1,3;175,51913446168479;July_2019
Module 1,3_2;183,10196548405543;July_2019
Module 1,3_3;182,35708910372222;July_2019
Module 1,3_4;182,77339925549572;July_2019
Module 1,3_5;180,33801979080255;July_2019
Module 1,3_6;182,02170038629046;July_2019
Module 1,3_7;181,83503863792268;July_2019
Module 1,3_8;177,97832379294425;July_2019
Module 1,3_1;182,81776271902342;July_2019
Module 1,3_10;178,74011144744938;July_2019
Module 1,3_11;182,22989371835655;July_2019
Module 1,3_12;180,72672571956645;July_2019
Module 1,3_13;181,51199511244582;July_2019
Module 1,3_14;179,5283286124019;July_2019
Module 1,3_15;178,66489613486107;July_2019
Module 1,3_16;181,4053250984176;July_2019
Module 1,3_17;180,07590675287324;July_2019
Module 1,3_18;180,07072515513244;July_2019
