module;pmpp;month
Module 2,1_9;177,42164032353895;August_2019
String 2,1;182,67925909797904;August_2019
Module 2,1_2;178,05295241918324;August_2019
Module 2,1_3;185,45049417597332;August_2019
Module 2,1_4;183,76425580130478;August_2019
Module 2,1_5;178,19225957015686;August_2019
Module 2,1_6;177,86593216461776;August_2019
Module 2,1_7;176,467544872273;August_2019
Module 2,1_8;177,19039461959204;August_2019
Module 2,1_1;179,54082582955158;August_2019
Module 2,1_10;180,09042860536627;August_2019
Module 2,1_11;185,08550744482622;August_2019
Module 2,1_12;188,17184390316626;August_2019
Module 2,1_13;177,30592901593843;August_2019
Module 2,1_14;187,9604850516531;August_2019
Module 2,1_15;179,3251214477047;August_2019
Module 2,1_16;176,95041135175867;August_2019
Module 2,1_17;180,39811678980928;August_2019
Module 2,1_18;181,82635468389154;August_2019
