date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:28;35.4;1.39;291.5;292.06965227289214;285.71;Module 1_4_16;315.06;49,21;36,16;1,32;47,74;1,46
05,11.2019 14:16:23;35.4;1.79;291.5;360.7094527444956;285.79;Module 1_4_16;389.11;63,37;36,35;1,67;60,75;2,62
05,11.2019 14:24:09;35.5;1.59;293;336.9309029792438;286.14;Module 1_4_16;363.51;56,45;36,03;1,55;55,89;0,56
05,11.2019 14:26:08;35.4;1.57;293;339.2859045119928;286.4;Module 1_4_16;366.07;55,58;36,04;1,56;56,33;-0,75
05,11.2019 14:28:02;35.6;2.77;293;571.7773759749134;286.8;Module 1_4_16;616.95;98,61;36,20;2,75;99,63;-1,01
05,11.2019 14:29:55;35.2;3.74;293;764.379377335929;287.58;Module 1_4_16;824.82;131,65;35,99;3,74;134,51;-2,86
05,11.2019 14:31:49;34.8;3.72;295;757.2835085727336;288.47;Module 1_4_16;817.22;129,46;35,66;3,70;132,02;-2,57
05,11.2019 14:51:31;36;2.33;295;499.9738058543914;286.51;Module 1_4_16;540.15;83,88;35,86;2,39;85,60;-1,72
05,11.2019 14:53:24;35.2;2.96;295;587.5622312693508;287.28;Module 1_4_16;634.87;104,19;35,84;2,84;101,60;2,59
05,11.2019 14:55:17;35.6;1.67;295;319.78880350906843;287.85;Module 1_4_16;345.59;59,45;35,63;1,47;52,22;7,24
05,11.2019 14:57:10;35.9;1.97;295;459.47812575435;288.01;Module 1_4_16;496.63;70,72;35,84;2,18;78,15;-7,42
05,11.2019 14:59:03;35.3;1.37;295;310.21067683744985;288.16;Module 1_4_16;335.35;48,36;35,60;1,42;50,43;-2,07
05,11.2019 15:00:56;35.4;1.51;295.5;364.61231216278236;288.31;Module 1_4_16;394.23;53,45;35,65;1,70;60,43;-6,98
05,11.2019 15:02:51;35.2;1.65;295.5;331.4026388926428;288.47;Module 1_4_16;358.39;58,08;35,57;1,53;54,26;3,82
05,11.2019 15:05:25;35.4;1.74;297;373.913890526469;288.92;Module 1_4_16;404.47;61,60;35,40;1,74;61,75;-0,15
05,11.2019 15:07:18;35.6;2.03;297;288.57430435643687;289.03;Module 1_4_16;312.22;72,27;35,16;1,31;46,00;26,27
05,11.2019 15:09:13;35.6;1.87;297;366.6604828227873;289.1;Module 1_4_16;396.79;66,57;35,39;1,71;60,41;6,16
05,11.2019 15:11:05;36.2;3.39;297;732.7915329297618;289.59;Module 1_4_16;793.18;122,72;35,34;3,58;126,50;-3,78
05,11.2019 15:12:59;36.2;2.49;297;520.1918341775341;290.32;Module 1_4_16;563.19;90,14;35,51;2,49;88,50;1,64
05,11.2019 15:14:51;35.8;2.96;297.5;643.6160645077508;290.67;Module 1_4_16;696.98;105,97;35,36;3,12;110,45;-4,48
05,11.2019 15:16:44;35.8;2.52;297.5;607.951308720996;291.04;Module 1_4_16;658.52;90,22;35,38;2,94;104,09;-13,87
05,11.2019 15:37:48;35.9;1.86;297;595.90539874501;287.26;Module 1_4_16;647.67;66,77;35,48;2,88;102,17;-35,39
05,11.2019 15:39:42;35.4;1.18;297;339.04171977935187;287.93;Module 1_4_16;368.63;41,77;35,33;1,57;55,32;-13,54
05,11.2019 16:23:33;34.9;0.58;288.9;302.26214884399104;285.44;Module 1_4_16;332.79;20,24;36,65;1,37;50,21;-29,97
05,11.2019 16:25:26;34.8;0.59;288.9;355.4719263805038;286.07;Module 1_4_16;391.67;20,53;36,80;1,64;60,41;-39,88
05,11.2019 16:34:50;34.5;0.61;288.9;294.8217430976493;288.98;Module 1_4_16;326.19;21,04;36,63;1,33;48,78;-27,74
05,11.2019 16:36:43;35.6;0.66;288.9;298.2026274455296;289.25;Module 1_4_16;330.23;23,50;36,64;1,35;49,43;-25,93
06,11.2019 10:56:09;39.7;1.11;286.9;338.74115980563954;281.02;Module 1_4_16;381.43;44,07;37,11;1,55;57,68;-13,61
06,11.2019 10:58:02;40.3;1.26;286.9;316.3655333021581;281.65;Module 1_4_16;355.83;50,78;37,05;1,44;53,35;-2,57
06,11.2019 11:06:15;37.8;1.44;287.4;297.25355835968566;282.07;Module 1_4_16;332.79;54,43;36,90;1,34;49,55;4,88
06,11.2019 11:08:12;37.5;1.22;287.4;325.0262528931346;282.33;Module 1_4_16;363.51;45,75;36,98;1,48;54,91;-9,16
06,11.2019 11:58:31;35.6;2.96;287.4;590.3850876836519;282.73;Module 1_4_16;647.67;105,38;37,16;2,84;105,61;-0,24
06,11.2019 12:00:23;36.2;2.78;287.4;560.33470922653;283.43;Module 1_4_16;614.39;100,64;37,17;2,69;99,95;0,69
06,11.2019 12:12:18;34.9;1.56;290.5;463.6630833329983;283.46;Module 1_4_16;506.87;54,44;36,64;2,20;80,50;-26,05
06,11.2019 14:35:53;36.5;1.81;288.9;629.3590887292307;283.28;Module 1_4_16;679.94;66,06;36,87;3,04;112,19;-46,12
06,11.2019 14:37:36;36.3;3.48;288.9;681.635926450167;283.96;Module 1_4_16;736.48;126,32;36,81;3,31;121,87;4,46
06,11.2019 14:39:28;36.1;3.37;288.9;698.0423401871944;284.69;Module 1_4_16;754.28;121,66;36,79;3,39;124,89;-3,23
06,11.2019 14:41:32;35.7;3.41;289.4;682.1013153081755;285.42;Module 1_4_16;737.14;121,74;36,73;3,31;121,68;0,05
06,11.2019 14:43:25;36.1;1.55;289.4;329.2247901773997;285.73;Module 1_4_16;355.83;55,96;36,65;1,51;55,27;0,69
06,11.2019 14:45:17;35.2;3.35;289.4;655.8459392895762;286;Module 1_4_16;708.93;117,92;36,75;3,18;116,84;1,08
06,11.2019 14:47:10;35;3.3;293;659.1114083935302;286.38;Module 1_4_16;712.55;115,50;36,13;3,20;115,57;-0,07
06,11.2019 14:49:09;34.4;2.53;293;497.20261499765735;286.46;Module 1_4_16;537.59;87,03;36,21;2,37;85,86;1,18
06,11.2019 15:15:53;34.4;1.19;293;351.8112696026088;283.58;Module 1_4_16;381.43;40,94;36,06;1,63;58,69;-17,75
06,11.2019 15:17:46;36.8;0.96;293;561.8151236731696;283.92;Module 1_4_16;609.27;35,33;36,20;2,70;97,79;-62,47
06,11.2019 15:19:11;38;1.81;291.5;457.8574266184322;284.57;Module 1_4_16;496.63;68,78;36,46;2,17;79,06;-10,28
06,11.2019 15:21:05;34.3;1.27;291.5;318.5217649823894;284.82;Module 1_4_16;345.59;43,56;36,24;1,46;52,76;-9,20
06,11.2019 15:23:02;36.5;2.46;291.5;417.49831091290747;285.39;Module 1_4_16;453.11;89,79;36,43;1,96;71,47;18,32
06,11.2019 15:59:30;34.8;0.73;288.9;292.5261155060607;283.96;Module 1_4_16;319.92;25,40;36,62;1,32;48,34;-22,94
07,11.2019 10:53:04;40.4;0.5;291;314.9025336785347;283.4;Module 1_4_16;355.83;20,20;36,32;1,44;52,18;-31,98
07,11.2019 10:54:57;40.4;0.64;291.5;319.81948613502334;283.5;Module 1_4_16;360.95;25,86;36,25;1,46;53,00;-27,15
07,11.2019 10:56:50;40.4;0.74;291.5;327.00857096311285;283.54;Module 1_4_16;368.63;29,90;36,27;1,50;54,37;-24,47
07,11.2019 10:58:43;40.4;0.87;291.5;329.65683460889124;283.65;Module 1_4_16;371.19;35,15;36,27;1,51;54,87;-19,72
07,11.2019 11:00:40;40.3;1.01;291.5;339.1424592233329;283.64;Module 1_4_16;381.43;40,70;36,30;1,56;56,67;-15,96
07,11.2019 11:02:34;39.9;1.15;291.5;350.9077015080742;283.75;Module 1_4_16;394.23;45,88;36,33;1,62;58,89;-13,01
07,11.2019 11:04:27;39.6;1.27;293;358.12265482317076;283.82;Module 1_4_16;401.91;50,29;36,08;1,66;59,87;-9,58
07,11.2019 11:06:19;39.3;1.38;293;358.4892091758706;283.81;Module 1_4_16;401.91;54,23;36,08;1,66;59,94;-5,71
07,11.2019 11:08:48;38.6;1.54;293;368.10921134244296;283.78;Module 1_4_16;412.15;59,44;36,10;1,71;61,75;-2,31
07,11.2019 11:10:41;37.9;1.65;293;377.62256656429435;283.82;Module 1_4_16;422.39;62,53;36,12;1,76;63,54;-1,00
07,11.2019 11:12:34;37.2;1.76;293;387.1448550809203;283.92;Module 1_4_16;432.63;65,47;36,13;1,81;65,32;0,15
07,11.2019 11:14:27;36;1.85;291.5;392.0897601313862;284.01;Module 1_4_16;437.75;66,60;36,40;1,83;66,68;-0,08
07,11.2019 11:16:20;35.6;1.94;291.5;399.3296293155225;284.12;Module 1_4_16;445.43;69,06;36,41;1,87;68,05;1,02
07,11.2019 11:18:16;35.9;1.96;291.5;404.28569241894877;284.03;Module 1_4_16;450.55;70,36;36,41;1,89;68,98;1,38
07,11.2019 11:20:11;35.2;1.93;291.5;406.93907177651784;284.07;Module 1_4_16;453.11;67,94;36,42;1,91;69,48;-1,55
07,11.2019 11:22:03;35.6;1.95;291.5;407.27800888495767;284.07;Module 1_4_16;453.11;69,42;36,42;1,91;69,55;-0,13
07,11.2019 11:24:05;35.6;2.05;291.5;419.153919949011;284.14;Module 1_4_16;465.91;72,98;36,43;1,97;71,78;1,20
07,11.2019 11:26:01;35;2.09;291.5;428.71778965524607;284.2;Module 1_4_16;476.15;73,15;36,44;2,02;73,58;-0,43
07,11.2019 11:27:53;34.8;2.14;291.5;435.9696833656415;284.35;Module 1_4_16;483.83;74,47;36,45;2,06;74,95;-0,48
07,11.2019 11:29:46;34.7;2.19;291.5;443.2275444707267;284.38;Module 1_4_16;491.51;75,99;36,45;2,09;76,31;-0,32
07,11.2019 11:31:29;34;2.2;291.5;445.8386854385603;284.46;Module 1_4_16;494.07;74,80;36,45;2,11;76,80;-2,00
07,11.2019 11:33:22;34.7;2.15;293;439.2282146426577;284.53;Module 1_4_16;486.39;74,61;36,19;2,07;75,07;-0,46
07,11.2019 11:35:15;34.5;2.19;293;446.48110233739254;284.43;Module 1_4_16;494.07;75,55;36,19;2,11;76,42;-0,87
07,11.2019 11:37:08;34.3;2.26;293;460.6817294493321;284.57;Module 1_4_16;509.43;77,52;36,20;2,18;79,07;-1,55
07,11.2019 11:39:02;35;2.25;293;465.63065245053303;284.73;Module 1_4_16;514.55;78,75;36,20;2,21;79,99;-1,24
07,11.2019 11:40:54;35;2.33;293;475.20949608930994;284.85;Module 1_4_16;524.79;81,55;36,20;2,26;81,77;-0,22
07,11.2019 11:42:48;35;2.34;293;475.5203794407878;284.89;Module 1_4_16;524.79;81,90;36,20;2,26;81,83;0,07
07,11.2019 11:44:41;34.8;2.3;293;471.1794055067337;284.85;Module 1_4_16;519.67;80,04;36,20;2,24;81,02;-0,98
07,11.2019 11:46:34;34.9;2.37;293;485.4064945817806;284.79;Module 1_4_16;535.03;82,71;36,21;2,31;83,67;-0,95
07,11.2019 11:48:27;34.8;2.39;293.5;490.34810340930255;284.86;Module 1_4_16;540.15;83,17;36,12;2,34;84,40;-1,22
07,11.2019 11:50:20;34.8;2.37;293.5;490.63801291189617;284.98;Module 1_4_16;540.15;82,48;36,12;2,34;84,45;-1,97
07,11.2019 11:52:12;34.8;2.47;293.5;509.53240202946927;285.06;Module 1_4_16;560.63;85,96;36,13;2,43;87,95;-1,99
07,11.2019 11:54:05;34.8;2.47;293.5;507.49217826725135;285.1;Module 1_4_16;558.07;85,96;36,13;2,42;87,57;-1,61
07,11.2019 11:55:59;34.8;2.53;293.5;521.750426062097;285.16;Module 1_4_16;573.43;88,04;36,13;2,50;90,20;-2,16
07,11.2019 11:57:51;34.8;2.53;295;517.368265649838;285.33;Module 1_4_16;568.31;88,04;35,86;2,48;88,79;-0,75
07,11.2019 11:59:44;34.8;2.53;295;524.6362407628775;285.51;Module 1_4_16;575.99;88,04;35,86;2,51;90,12;-2,08
07,11.2019 12:01:37;34.8;2.55;295;524.906477974972;285.67;Module 1_4_16;575.99;88,74;35,86;2,51;90,17;-1,43
07,11.2019 12:03:30;34.6;2.56;295;522.8365569032985;285.85;Module 1_4_16;573.43;88,58;35,86;2,50;89,79;-1,22
07,11.2019 12:05:23;34.6;2.58;295;525.4289966425237;285.88;Module 1_4_16;575.99;89,27;35,86;2,52;90,27;-1,00
07,11.2019 12:07:16;34.6;2.59;295.5;525.6815168768871;285.96;Module 1_4_16;575.99;89,61;35,77;2,52;90,11;-0,50
07,11.2019 12:09:10;34.6;2.65;295.5;535.2805611128219;286.04;Module 1_4_16;586.23;91,69;35,77;2,57;91,86;-0,17
07,11.2019 12:11:04;34.6;2.63;296.5;537.866821928335;286.12;Module 1_4_16;588.79;91,00;35,59;2,58;91,91;-0,92
07,11.2019 12:14:51;34.7;2.74;296.5;561.7520546551748;285.98;Module 1_4_16;614.39;95,08;35,59;2,70;96,24;-1,16
07,11.2019 12:16:44;34.7;2.67;296.5;547.9420951541545;286.12;Module 1_4_16;599.03;92,65;35,59;2,63;93,74;-1,09
07,11.2019 12:18:36;34.6;2.73;296.5;559.8820002891541;286.19;Module 1_4_16;611.83;94,46;35,59;2,69;95,90;-1,45
07,11.2019 12:20:29;34.5;2.62;296.5;531.9870998183815;286.25;Module 1_4_16;581.11;90,39;35,59;2,55;90,85;-0,46
07,11.2019 12:22:30;34.5;2.76;296.5;567.3825736423662;286.45;Module 1_4_16;619.51;95,22;35,59;2,73;97,26;-2,04
07,11.2019 12:24:23;34.6;2.37;296.5;485.51006658981976;286.3;Module 1_4_16;529.91;82,00;35,59;2,31;82,38;-0,38
07,11.2019 12:26:18;34.6;2.51;297;525.5860593215813;286.07;Module 1_4_16;573.43;86,85;35,51;2,52;89,48;-2,63
07,11.2019 12:28:11;34.6;2.79;297;560.9893308150727;286.06;Module 1_4_16;611.83;96,53;35,50;2,70;95,88;0,65
07,11.2019 12:30:05;34.9;2.82;297;561.1933171436398;286.15;Module 1_4_16;611.83;98,42;35,50;2,70;95,92;2,50
07,11.2019 12:31:58;34.7;2.87;297;589.5780647979641;286.37;Module 1_4_16;642.55;99,59;35,48;2,85;101,03;-1,44
07,11.2019 12:33:51;35.2;1.81;297;563.9329051917306;286.53;Module 1_4_16;614.39;63,71;35,50;2,72;96,41;-32,70
07,11.2019 12:35:43;34.3;1.96;297.5;472.44887754844297;286.6;Module 1_4_16;514.55;67,23;35,41;2,25;79,63;-12,40
07,11.2019 12:37:36;35;2.94;297.5;597.222062970254;286.63;Module 1_4_16;650.23;102,90;35,39;2,89;102,17;0,73
07,11.2019 12:39:29;36.3;2.06;297.5;428.06418023451664;286.43;Module 1_4_16;465.91;74,78;35,38;2,02;71,53;3,24
07,11.2019 12:41:22;36.7;2.41;297.5;569.3635504857756;286.51;Module 1_4_16;619.51;88,45;35,41;2,74;97,17;-8,72
07,11.2019 12:43:15;34.7;3.1;297.5;635.0744954156493;286.63;Module 1_4_16;690.8;107,57;35,37;3,08;108,93;-1,36
07,11.2019 12:45:08;35.5;1.83;297.5;383.72233323578587;286.76;Module 1_4_16;417.27;64,97;35,33;1,79;63,41;1,56
07,11.2019 12:47:01;34.4;2.25;297.5;470.9616902949432;286.68;Module 1_4_16;511.99;77,40;35,41;2,24;79,36;-1,96
07,11.2019 12:49:25;34.6;2.73;297.5;558.2885008597087;286.66;Module 1_4_16;606.71;94,46;35,41;2,69;95,18;-0,72
07,11.2019 12:51:18;34.9;2.9;297.5;603.2361703360849;286.78;Module 1_4_16;655.38;101,21;35,39;2,92;103,24;-2,03
07,11.2019 12:53:10;34.5;3.08;297.5;629.2817543291739;286.9;Module 1_4_16;683.5;106,26;35,37;3,05;107,90;-1,64
07,11.2019 12:55:06;34.4;2.74;297.5;579.9464966732522;287.04;Module 1_4_16;629.75;94,26;35,40;2,80;99,07;-4,81
07,11.2019 12:57:09;34.6;2.63;297.5;542.3710496289359;287.17;Module 1_4_16;588.79;91,00;35,41;2,61;92,31;-1,31
07,11.2019 13:00:54;34.7;3.26;297.5;673.1686300898936;287.25;Module 1_4_16;730.44;113,12;35,33;3,27;115,69;-2,57
07,11.2019 13:02:47;34.5;3.36;297.5;690.8984953605965;287.39;Module 1_4_16;749.51;115,92;35,31;3,37;118,83;-2,91
07,11.2019 13:04:56;34.1;2.15;298.5;446.10512913658624;287.57;Module 1_4_16;483.83;73,31;35,22;2,12;74,49;-1,17
07,11.2019 13:06:49;34.5;1.55;298.5;368.28936259683326;287.43;Module 1_4_16;399.35;53,48;35,13;1,72;60,30;-6,83
07,11.2019 13:10:40;34.5;1.56;298.5;337.73542298657304;286.54;Module 1_4_16;366.07;53,82;35,05;1,56;54,71;-0,89
07,11.2019 13:12:35;35.3;2.4;298.5;496.07487652325335;286.28;Module 1_4_16;537.59;84,72;35,24;2,37;83,54;1,18
07,11.2019 13:14:28;34.8;3.47;297.5;708.4978362982242;286.64;Module 1_4_16;767.65;120,76;35,29;3,46;121,93;-1,17
07,11.2019 13:16:20;34.8;3.4;297.5;694.1470721904788;287.14;Module 1_4_16;751.97;118,32;35,30;3,38;119,40;-1,08
07,11.2019 13:18:17;34.5;3.35;297.5;682.570959261927;287.6;Module 1_4_16;739.3;115,58;35,32;3,32;117,36;-1,78
07,11.2019 13:22:37;34.7;2.74;297.5;593.4613461049054;287.57;Module 1_4_16;642.55;95,08;35,39;2,87;101,49;-6,42
07,11.2019 13:24:30;34.6;3.55;298.5;725.6532471330628;287.66;Module 1_4_16;785.56;122,83;35,09;3,54;124,36;-1,53
