date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:28;34.8;1.39;292.9;292.06965227289214;285.71;Module 1_4_17;315.06;48,37;35,83;1,32;47,43;0,94
05,11.2019 14:16:23;34.9;1.79;292.9;360.7094527444956;285.79;Module 1_4_17;389.11;62,47;36,09;1,68;60,45;2,03
05,11.2019 14:24:09;34.2;1.59;295;336.9309029792438;286.14;Module 1_4_17;363.51;54,38;35,63;1,56;55,43;-1,05
05,11.2019 14:26:08;34.4;1.57;295;339.2859045119928;286.4;Module 1_4_17;366.07;54,01;35,64;1,57;55,87;-1,86
05,11.2019 14:28:02;34.6;2.77;295;571.7773759749134;286.8;Module 1_4_17;616.95;95,84;36,01;2,76;99,36;-3,52
05,11.2019 14:29:55;34.3;3.74;295;764.379377335929;287.58;Module 1_4_17;824.82;128,28;35,99;3,75;134,84;-6,56
05,11.2019 14:31:49;34;3.72;295.5;757.2835085727336;288.47;Module 1_4_17;817.22;126,48;35,91;3,71;133,24;-6,76
05,11.2019 14:51:31;34.2;2.33;295;499.9738058543914;286.51;Module 1_4_17;540.15;79,69;35,96;2,39;85,99;-6,30
05,11.2019 14:53:24;26.2;2.96;295;587.5622312693508;287.28;Module 1_4_17;634.87;77,55;36,02;2,84;102,30;-24,74
05,11.2019 14:55:17;32.9;1.67;295;319.78880350906843;287.85;Module 1_4_17;345.59;54,94;35,57;1,47;52,21;2,73
05,11.2019 14:57:10;34.4;1.97;295.5;459.47812575435;288.01;Module 1_4_17;496.63;67,77;35,83;2,18;78,24;-10,47
05,11.2019 14:59:03;35.2;1.37;295.5;310.21067683744985;288.16;Module 1_4_17;335.35;48,22;35,45;1,42;50,30;-2,08
05,11.2019 15:00:56;33.3;1.51;296.5;364.61231216278236;288.31;Module 1_4_17;394.23;50,28;35,45;1,70;60,22;-9,94
05,11.2019 15:02:51;35.4;1.65;296.5;331.4026388926428;288.47;Module 1_4_17;358.39;58,41;35,34;1,53;54,03;4,38
05,11.2019 15:05:25;32.3;1.74;296.5;373.913890526469;288.92;Module 1_4_17;404.47;56,20;35,48;1,75;61,96;-5,76
05,11.2019 15:09:13;32.4;1.87;296.5;366.6604828227873;289.1;Module 1_4_17;396.79;60,59;35,46;1,71;60,61;-0,02
05,11.2019 15:12:59;26.3;2.49;295;520.1918341775341;290.32;Module 1_4_17;563.19;65,49;35,98;2,49;89,76;-24,27
05,11.2019 15:14:51;26.1;2.96;295;643.6160645077508;290.67;Module 1_4_17;696.98;77,26;36,02;3,13;112,67;-35,42
06,11.2019 10:56:09;33.8;1.11;286.9;338.74115980563954;281.02;Module 1_4_17;381.43;37,52;37,08;1,56;57,71;-20,20
06,11.2019 10:58:02;30.6;1.26;286.9;316.3655333021581;281.65;Module 1_4_17;355.83;38,56;36,99;1,44;53,35;-14,80
06,11.2019 11:06:15;37.2;1.44;288.9;297.25355835968566;282.07;Module 1_4_17;332.79;53,57;36,56;1,35;49,23;4,34
06,11.2019 11:08:12;36.3;1.22;288.9;325.0262528931346;282.33;Module 1_4_17;363.51;44,29;36,67;1,49;54,59;-10,30
06,11.2019 11:58:31;33.8;2.96;290.9;590.3850876836519;282.73;Module 1_4_17;647.67;100,05;36,73;2,85;104,73;-4,68
06,11.2019 12:00:23;34.9;2.78;290.9;560.33470922653;283.43;Module 1_4_17;614.39;97,02;36,73;2,70;99,04;-2,02
06,11.2019 14:35:53;35.4;1.81;290.9;629.3590887292307;283.28;Module 1_4_17;679.94;64,07;36,74;3,05;112,09;-48,01
06,11.2019 14:37:36;35.2;3.48;290.9;681.635926450167;283.96;Module 1_4_17;736.48;122,50;36,73;3,32;121,92;0,58
06,11.2019 14:39:28;34.4;3.37;290.9;698.0423401871944;284.69;Module 1_4_17;754.28;115,93;36,73;3,40;125,00;-9,07
06,11.2019 14:41:32;34.6;3.41;291.4;682.1013153081755;285.42;Module 1_4_17;737.14;117,99;36,65;3,32;121,74;-3,75
06,11.2019 14:43:25;34.1;1.55;291.4;329.2247901773997;285.73;Module 1_4_17;355.83;52,86;36,25;1,51;54,82;-1,97
06,11.2019 14:45:17;33.5;3.35;292.9;655.8459392895762;286;Module 1_4_17;708.93;112,23;36,39;3,19;116,03;-3,81
06,11.2019 14:47:10;32.7;3.3;292.9;659.1114083935302;286.38;Module 1_4_17;712.55;107,91;36,39;3,21;116,64;-8,73
06,11.2019 14:49:09;32.9;2.53;292.9;497.20261499765735;286.46;Module 1_4_17;537.59;83,24;36,33;2,37;86,28;-3,04
06,11.2019 15:15:53;32.6;1.19;292.9;351.8112696026088;283.58;Module 1_4_17;381.43;38,79;36,05;1,63;58,76;-19,96
06,11.2019 15:17:46;31.7;0.96;292.9;561.8151236731696;283.92;Module 1_4_17;609.27;30,43;36,38;2,71;98,44;-68,01
06,11.2019 15:19:11;35;1.81;292.9;457.8574266184322;284.57;Module 1_4_17;496.63;63,35;36,28;2,17;78,85;-15,50
06,11.2019 15:21:05;33.3;1.27;291.4;318.5217649823894;284.82;Module 1_4_17;345.59;42,29;36,21;1,46;52,78;-10,49
06,11.2019 15:23:02;33.3;2.46;291.4;417.49831091290747;285.39;Module 1_4_17;453.11;81,92;36,48;1,96;71,68;10,24
07,11.2019 10:53:04;40.4;0.5;291.4;314.9025336785347;283.4;Module 1_4_17;355.83;20,20;36,20;1,44;52,09;-31,89
07,11.2019 10:56:50;30;0.74;291.4;327.00857096311285;283.54;Module 1_4_17;368.63;22,20;36,24;1,50;54,40;-32,20
07,11.2019 10:58:43;36.8;0.87;290.9;329.65683460889124;283.65;Module 1_4_17;371.19;32,02;36,34;1,51;55,02;-23,01
07,11.2019 11:00:40;38.6;1.01;290.9;339.1424592233329;283.64;Module 1_4_17;381.43;38,99;36,37;1,56;56,84;-17,85
07,11.2019 11:02:34;38.6;1.15;290.9;350.9077015080742;283.75;Module 1_4_17;394.23;44,39;36,41;1,62;59,09;-14,70
07,11.2019 11:04:27;38.4;1.27;292.9;358.12265482317076;283.82;Module 1_4_17;401.91;48,77;36,08;1,66;59,95;-11,19
