date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:28;36.3;1.39;292.5;292.06965227289214;285.71;Module 1_4_2;315.06;50,46;36,80;1,28;47,21;3,25
05,11.2019 14:16:23;36.4;1.79;294;360.7094527444956;285.79;Module 1_4_2;389.11;65,16;36,73;1,64;60,24;4,92
05,11.2019 14:24:09;36.2;1.59;294;336.9309029792438;286.14;Module 1_4_2;363.51;57,56;36,68;1,52;55,64;1,92
05,11.2019 14:26:08;36.4;1.57;294.5;339.2859045119928;286.4;Module 1_4_2;366.07;57,15;36,60;1,53;55,99;1,16
05,11.2019 14:28:02;36.6;2.77;294.5;571.7773759749134;286.8;Module 1_4_2;616.95;101,38;36,62;2,74;100,20;1,18
05,11.2019 14:29:55;36.3;3.74;294.5;764.379377335929;287.58;Module 1_4_2;824.82;135,76;36,27;3,73;135,43;0,33
05,11.2019 14:31:49;35.8;3.72;296;757.2835085727336;288.47;Module 1_4_2;817.22;133,18;36,03;3,70;133,28;-0,10
05,11.2019 14:51:31;36.8;2.33;296.5;499.9738058543914;286.51;Module 1_4_2;540.15;85,74;36,34;2,37;85,99;-0,25
05,11.2019 14:53:24;36.9;2.96;296.5;587.5622312693508;287.28;Module 1_4_2;634.87;109,22;36,26;2,82;102,26;6,96
05,11.2019 14:55:17;37.1;1.67;296;319.78880350906843;287.85;Module 1_4_2;345.59;61,96;36,29;1,43;51,92;10,04
05,11.2019 14:57:10;36.3;1.97;296;459.47812575435;288.01;Module 1_4_2;496.63;71,51;36,45;2,16;78,55;-7,04
05,11.2019 14:59:03;36.3;1.37;296.5;310.21067683744985;288.16;Module 1_4_2;335.35;49,73;36,18;1,38;49,98;-0,25
05,11.2019 15:00:56;36.2;1.51;296.5;364.61231216278236;288.31;Module 1_4_2;394.23;54,66;36,30;1,66;60,39;-5,73
05,11.2019 15:02:51;35.9;1.65;296.5;331.4026388926428;288.47;Module 1_4_2;358.39;59,23;36,23;1,49;54,04;5,19
05,11.2019 15:05:25;36.7;1.74;298;373.913890526469;288.92;Module 1_4_2;404.47;63,86;36,05;1,71;61,79;2,07
05,11.2019 15:07:18;36.2;2.03;298;288.57430435643687;289.03;Module 1_4_2;312.22;73,49;35,84;1,27;45,57;27,91
05,11.2019 15:09:13;36.3;1.87;298.5;366.6604828227873;289.1;Module 1_4_2;396.79;67,88;35,95;1,68;60,29;7,59
05,11.2019 15:11:05;36.7;3.39;298.5;732.7915329297618;289.59;Module 1_4_2;793.18;124,41;35,66;3,58;127,48;-3,07
05,11.2019 15:12:59;36.7;2.49;300;520.1918341775341;290.32;Module 1_4_2;563.19;91,38;35,73;2,48;88,43;2,95
05,11.2019 15:14:51;36.4;2.96;300;643.6160645077508;290.67;Module 1_4_2;696.98;107,74;35,57;3,12;110,81;-3,06
05,11.2019 15:16:44;36.5;2.52;300;607.951308720996;291.04;Module 1_4_2;658.52;91,98;35,63;2,93;104,40;-12,42
05,11.2019 15:37:48;37.2;1.86;300;595.90539874501;287.26;Module 1_4_2;647.67;69,19;35,64;2,87;102,22;-33,03
05,11.2019 15:39:42;37.3;1.18;300;339.04171977935187;287.93;Module 1_4_2;368.63;44,01;35,64;1,54;54,73;-10,72
05,11.2019 16:23:33;38.1;0.58;294;302.26214884399104;285.44;Module 1_4_2;332.79;22,10;36,59;1,34;48,92;-26,82
05,11.2019 16:25:26;40;0.59;294;355.4719263805038;286.07;Module 1_4_2;391.67;23,60;36,72;1,61;59,23;-35,63
05,11.2019 16:27:20;40.3;0.56;294;392.3377561051948;286.6;Module 1_4_2;432.63;22,57;36,77;1,80;66,34;-43,77
05,11.2019 16:29:12;40.4;0.52;296;403.6241592110079;287.34;Module 1_4_2;445.43;21,01;36,43;1,87;67,96;-46,95
05,11.2019 16:31:05;40.4;0.52;296;442.6929569606505;288.07;Module 1_4_2;488.95;21,01;36,45;2,07;75,38;-54,37
