date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:28;36;1.39;292;292.06965227289214;285.71;Module 1_4_14;315.06;50,04;35,83;1,27;45,62;4,42
05,11.2019 14:16:23;36.2;1.79;292;360.7094527444956;285.79;Module 1_4_14;389.11;64,80;36,13;1,63;58,71;6,09
05,11.2019 14:24:09;36;1.59;292;336.9309029792438;286.14;Module 1_4_14;363.51;57,24;36,04;1,50;54,17;3,07
05,11.2019 14:26:08;36.1;1.57;292.5;339.2859045119928;286.4;Module 1_4_14;366.07;56,68;35,96;1,52;54,51;2,16
05,11.2019 14:28:02;36.3;2.77;292.5;571.7773759749134;286.8;Module 1_4_14;616.95;100,55;36,39;2,71;98,67;1,88
05,11.2019 14:29:55;36;3.74;294;764.379377335929;287.58;Module 1_4_14;824.82;134,64;36,13;3,70;133,83;0,81
05,11.2019 14:31:49;35.5;3.72;294;757.2835085727336;288.47;Module 1_4_14;817.22;132,06;36,13;3,67;132,52;-0,46
05,11.2019 14:51:31;36.5;2.33;294;499.9738058543914;286.51;Module 1_4_14;540.15;85,05;36,07;2,34;84,53;0,51
05,11.2019 14:53:24;36.3;2.96;294;587.5622312693508;287.28;Module 1_4_14;634.87;107,45;36,14;2,79;100,98;6,46
05,11.2019 14:55:17;35.9;1.67;294;319.78880350906843;287.85;Module 1_4_14;345.59;59,95;35,61;1,42;50,50;9,46
05,11.2019 14:57:10;36;1.97;294;459.47812575435;288.01;Module 1_4_14;496.63;70,92;36,01;2,14;76,90;-5,98
05,11.2019 14:59:03;35.8;1.37;294.5;310.21067683744985;288.16;Module 1_4_14;335.35;49,05;35,48;1,37;48,59;0,46
05,11.2019 15:00:56;35.8;1.51;294.5;364.61231216278236;288.31;Module 1_4_14;394.23;54,06;35,70;1,65;58,85;-4,79
05,11.2019 15:02:51;35.8;1.65;294.5;331.4026388926428;288.47;Module 1_4_14;358.39;59,07;35,57;1,48;52,58;6,49
05,11.2019 15:05:25;36;1.74;295.5;373.913890526469;288.92;Module 1_4_14;404.47;62,64;35,55;1,70;60,35;2,29
05,11.2019 15:07:18;35.8;2.03;295.5;288.57430435643687;289.03;Module 1_4_14;312.22;72,67;35,19;1,26;44,34;28,34
05,11.2019 15:09:13;35.7;1.87;295.5;366.6604828227873;289.1;Module 1_4_14;396.79;66,76;35,52;1,66;58,98;7,77
05,11.2019 15:11:05;36.2;3.39;295.5;732.7915329297618;289.59;Module 1_4_14;793.18;122,72;35,88;3,54;127,14;-4,42
05,11.2019 15:12:59;36.2;2.49;295.5;520.1918341775341;290.32;Module 1_4_14;563.19;90,14;35,83;2,45;87,76;2,38
05,11.2019 15:14:51;36.1;2.96;298;643.6160645077508;290.67;Module 1_4_14;696.98;106,86;35,45;3,09;109,46;-2,61
05,11.2019 15:16:44;36.1;2.52;298;607.951308720996;291.04;Module 1_4_14;658.52;90,97;35,45;2,90;102,94;-11,96
05,11.2019 15:37:48;36.2;1.86;295.5;595.90539874501;287.26;Module 1_4_14;647.67;67,33;35,88;2,84;101,87;-34,53
05,11.2019 15:39:42;36.8;1.18;295.5;339.04171977935187;287.93;Module 1_4_14;368.63;43,42;35,43;1,52;53,80;-10,38
05,11.2019 16:23:33;35.1;0.58;290;302.26214884399104;285.44;Module 1_4_14;332.79;20,36;36,23;1,32;47,94;-27,58
05,11.2019 16:25:26;35.1;0.59;290;355.4719263805038;286.07;Module 1_4_14;391.67;20,71;36,46;1,60;58,18;-37,47
05,11.2019 16:32:58;35.4;0.57;290;412.2094863244211;288.64;Module 1_4_14;455.67;20,18;36,63;1,89;69,11;-48,93
05,11.2019 16:34:50;35.6;0.61;290;294.8217430976493;288.98;Module 1_4_14;326.19;21,72;36,20;1,28;46,50;-24,79
05,11.2019 16:36:43;36;0.66;290;298.2026274455296;289.25;Module 1_4_14;330.23;23,76;36,22;1,30;47,15;-23,39
06,11.2019 10:56:09;39.8;1.11;284.4;338.74115980563954;281.02;Module 1_4_14;381.43;44,18;37,38;1,50;56,16;-11,99
06,11.2019 10:58:02;40.3;1.26;284.4;316.3655333021581;281.65;Module 1_4_14;355.83;50,78;37,29;1,39;51,74;-0,97
06,11.2019 11:06:15;38.3;1.44;286.4;297.25355835968566;282.07;Module 1_4_14;332.79;55,15;36,84;1,29;47,62;7,53
06,11.2019 11:08:12;38.1;1.22;287.9;325.0262528931346;282.33;Module 1_4_14;363.51;46,48;36,71;1,44;52,75;-6,26
06,11.2019 11:58:31;36.9;2.96;287.9;590.3850876836519;282.73;Module 1_4_14;647.67;109,22;37,20;2,80;104,21;5,01
06,11.2019 12:00:23;37.3;2.78;287.9;560.33470922653;283.43;Module 1_4_14;614.39;103,69;37,19;2,65;98,42;5,27
06,11.2019 12:12:18;35.4;1.56;290.5;463.6630833329983;283.46;Module 1_4_14;506.87;55,22;36,63;2,15;78,85;-23,63
06,11.2019 14:35:53;36.9;1.81;288.5;629.3590887292307;283.28;Module 1_4_14;679.94;66,79;37,11;3,00;111,42;-44,64
06,11.2019 14:37:36;36.9;3.48;288.5;681.635926450167;283.96;Module 1_4_14;736.48;128,41;37,11;3,27;121,41;7,00
06,11.2019 14:39:28;36.4;3.37;290;698.0423401871944;284.69;Module 1_4_14;754.28;122,67;36,84;3,36;123,73;-1,06
06,11.2019 14:41:32;36.2;3.41;290;682.1013153081755;285.42;Module 1_4_14;737.14;123,44;36,85;3,28;120,72;2,72
06,11.2019 14:43:25;36.7;1.55;292;329.2247901773997;285.73;Module 1_4_14;355.83;56,89;36,01;1,46;52,70;4,18
06,11.2019 14:45:17;35.8;3.35;292;655.8459392895762;286;Module 1_4_14;708.93;119,93;36,50;3,14;114,74;5,19
06,11.2019 14:47:10;35.4;3.3;292;659.1114083935302;286.38;Module 1_4_14;712.55;116,82;36,50;3,16;115,35;1,47
06,11.2019 14:49:09;34.9;2.53;294;497.20261499765735;286.46;Module 1_4_14;537.59;88,30;36,06;2,33;84,01;4,29
06,11.2019 15:15:53;35;1.19;292;351.8112696026088;283.58;Module 1_4_14;381.43;41,65;36,09;1,58;57,01;-15,36
06,11.2019 15:17:46;37.1;0.96;292;561.8151236731696;283.92;Module 1_4_14;609.27;35,62;36,48;2,66;97,00;-61,38
06,11.2019 15:19:11;37.8;1.81;292;457.8574266184322;284.57;Module 1_4_14;496.63;68,42;36,36;2,12;77,25;-8,83
06,11.2019 15:21:05;35.4;1.27;292;318.5217649823894;284.82;Module 1_4_14;345.59;44,96;35,96;1,41;50,66;-5,70
06,11.2019 15:23:02;37.5;2.46;292;417.49831091290747;285.39;Module 1_4_14;453.11;92,25;36,28;1,92;69,55;22,70
06,11.2019 15:59:30;36.5;0.73;288.5;292.5261155060607;283.96;Module 1_4_14;319.92;26,64;36,45;1,27;46,33;-19,68
07,11.2019 10:53:04;40.4;0.5;290;314.9025336785347;283.4;Module 1_4_14;355.83;20,20;36,30;1,39;50,37;-30,17
07,11.2019 10:54:57;40.4;0.64;290.5;319.81948613502334;283.5;Module 1_4_14;360.95;25,86;36,23;1,41;51,21;-25,36
07,11.2019 10:56:50;40.4;0.74;290.5;327.00857096311285;283.54;Module 1_4_14;368.63;29,90;36,27;1,45;52,59;-22,70
07,11.2019 10:58:43;40.4;0.87;292;329.65683460889124;283.65;Module 1_4_14;371.19;35,15;36,01;1,47;52,79;-17,64
07,11.2019 11:00:40;40.4;1.01;292;339.1424592233329;283.64;Module 1_4_14;381.43;40,80;36,05;1,51;54,60;-13,79
07,11.2019 11:02:34;40.3;1.15;292;350.9077015080742;283.75;Module 1_4_14;394.23;46,34;36,09;1,57;56,84;-10,50
07,11.2019 11:04:27;40;1.27;292;358.12265482317076;283.82;Module 1_4_14;401.91;50,80;36,12;1,61;58,22;-7,42
