date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 11:45:31;34.4;2.6;295.5;369.85978513037526;289.57;Module 1_4_17;391.67;89,44;35,65;1,72;61,48;27,96
30,09.2019 12:03:52;33.5;1.64;296.5;332.227023035854;290.87;Module 1_4_17;350.71;54,94;35,35;1,53;54,19;0,75
30,09.2019 12:05:45;33.9;2.94;296.5;689.0569970890647;291.18;Module 1_4_17;727.18;99,67;35,76;3,36;120,21;-20,54
30,09.2019 12:07:38;34.3;4.77;299;953.5981478328442;291.69;Module 1_4_17;1006.07;163,61;35,13;4,72;165,80;-2,19
30,09.2019 12:09:32;33.7;4.94;299;712.0514183113798;292.5;Module 1_4_17;751.02;166,48;35,31;3,48;122,95;43,53
30,09.2019 12:13:23;32.8;3.82;301.5;475.97977402570507;292.89;Module 1_4_17;501.75;125,30;34,78;2,27;79,10;46,20
30,09.2019 12:23:09;34.4;4.84;303;965.3789566030503;292.07;Module 1_4_17;1016.31;166,50;34,42;4,78;164,61;1,89
30,09.2019 12:29:01;30.5;1.22;303;528.0551296385205;292.34;Module 1_4_17;555.51;37,21;34,57;2,54;87,88;-50,67
30,09.2019 12:42:30;34.1;1.85;299.5;372.87478821518016;290.81;Module 1_4_17;391.67;63,09;34,94;1,74;60,93;2,15
30,09.2019 12:46:22;33.2;4.57;299;917.7967287034089;291.28;Module 1_4_17;963.68;151,72;35,17;4,54;159,53;-7,81
30,09.2019 12:48:17;31;2.97;301;659.2528653218536;292.15;Module 1_4_17;692.08;92,07;34,97;3,21;112,35;-20,28
30,09.2019 12:50:19;32.3;1.44;301;487.8006453255303;292.81;Module 1_4_17;511.99;46,51;34,88;2,33;81,43;-34,92
30,09.2019 12:54:10;33.5;4.69;301;956.4419054998704;293.04;Module 1_4_17;1003.51;157,12;34,78;4,74;164,69;-7,58
30,09.2019 12:56:03;32.5;2.03;303;341.6383572559755;293.44;Module 1_4_17;358.39;65,97;34,22;1,59;54,31;11,66
30,09.2019 12:57:56;33.3;2.99;303;762.5717137762074;293.26;Module 1_4_17;799.83;99,57;34,59;3,74;129,49;-29,92
30,09.2019 12:59:49;34.4;4.75;303.5;978.8897920312747;293.34;Module 1_4_17;1026.55;163,40;34,32;4,85;166,50;-3,10
30,09.2019 13:05:40;33.3;2.43;303.5;366.33917806523607;292.44;Module 1_4_17;383.99;80,92;34,20;1,71;58,63;22,29
30,09.2019 13:07:23;33.7;5.49;303.5;1001.4791777843124;292.82;Module 1_4_17;1049.59;185,01;34,30;4,97;170,34;14,67
30,09.2019 13:09:22;32.7;1.91;303.5;544.7858842964961;293.33;Module 1_4_17;570.87;62,46;34,49;2,63;90,66;-28,20
30,09.2019 13:15:08;33.8;1.55;303.5;295.2829294535351;292.59;Module 1_4_17;309.29;52,39;33,95;1,35;45,84;6,55
30,09.2019 13:17:04;33.6;1.79;303;364.2050264670831;292.56;Module 1_4_17;381.43;60,14;34,29;1,70;58,39;1,76
30,09.2019 13:18:58;33.7;4.52;303;819.5696822597686;293.03;Module 1_4_17;858.22;152,32;34,55;4,04;139,44;12,88
30,09.2019 13:21:04;32.5;1.51;303;292.8042191667389;293.66;Module 1_4_17;306.57;49,08;34,02;1,34;45,50;3,57
30,09.2019 13:23:05;33.1;1.68;303;325.2242582260617;293.59;Module 1_4_17;340.47;55,61;34,16;1,50;51,35;4,26
30,09.2019 13:24:58;32;3.16;303;743.4506440647574;293.89;Module 1_4_17;778.21;101,12;34,59;3,65;126,13;-25,01
30,09.2019 13:38:07;33.5;3.04;301;692.5166927409093;291.79;Module 1_4_17;724.36;101,84;34,96;3,38;118,30;-16,46
30,09.2019 13:40:01;33.5;5.02;301;738.2085714696468;292.14;Module 1_4_17;772.08;168,17;34,95;3,62;126,43;41,74
30,09.2019 13:41:59;33.7;1.37;301;288.0421535025597;292.34;Module 1_4_17;301.23;46,17;34,36;1,31;45,05;1,12
30,09.2019 13:44:03;33.6;4.8;301;979.2535718295916;293.08;Module 1_4_17;1023.99;161,28;34,76;4,85;168,63;-7,35
30,09.2019 13:45:55;32.5;5.07;301.5;1016.0607873117426;293.82;Module 1_4_17;1062.39;164,78;34,63;5,04;174,53;-9,76
30,09.2019 13:47:57;33;5.28;303;1065.1214239497572;295.2;Module 1_4_17;1113.59;174,24;34,31;5,29;181,54;-7,30
30,09.2019 13:50:01;32.5;1.77;303;364.8596476687322;296.07;Module 1_4_17;381.43;57,52;34,29;1,71;58,50;-0,98
30,09.2019 13:52:37;32.3;1.64;305.5;340.40675531825525;295.72;Module 1_4_17;355.83;52,97;33,77;1,58;53,45;-0,48
30,09.2019 13:54:35;32.6;5.37;307.1;1072.7486337591477;295.66;Module 1_4_17;1121.27;175,06;33,58;5,33;179,06;-4,00
30,09.2019 13:57:00;32.5;3.96;307.1;1080.1899108696489;296.19;Module 1_4_17;1128.95;128,70;33,57;5,37;180,29;-51,59
30,09.2019 13:58:58;31.3;1.42;307.1;295.0806441573312;296.08;Module 1_4_17;308.38;44,45;33,29;1,35;45,04;-0,59
30,09.2019 14:00:53;32.3;1.81;307.1;352.7542489533085;295.82;Module 1_4_17;368.63;58,46;33,52;1,65;55,23;3,23
30,09.2019 14:04:44;31.6;1.7;307.1;360.1453277110608;295.1;Module 1_4_17;376.31;53,72;33,54;1,69;56,53;-2,81
30,09.2019 14:06:40;30.3;2.96;307.1;683.3663773143301;294.9;Module 1_4_17;714;89,69;33,88;3,34;113,22;-23,53
30,09.2019 14:14:24;32.8;3.92;305;658.9866469202569;294;Module 1_4_17;688.4;128,58;34,26;3,21;110,14;18,44
30,09.2019 14:16:18;31.7;3.01;305;583.2598400144296;293.89;Module 1_4_17;609.27;95,42;34,24;2,83;96,81;-1,39
30,09.2019 14:18:15;33.2;1.49;305;293.0620779774583;293.8;Module 1_4_17;306.12;49,47;33,66;1,34;45,13;4,34
30,09.2019 14:20:39;33.2;1.7;303.5;350.4688844082518;293.47;Module 1_4_17;366.07;56,44;34,16;1,63;55,78;0,66
30,09.2019 14:22:32;32.3;5.66;303.5;1132.3373386785963;293.85;Module 1_4_17;1182.71;182,82;34,13;5,64;192,34;-9,52
30,09.2019 14:24:26;33;1.49;303.5;377.44901395693375;294.1;Module 1_4_17;394.23;49,17;34,23;1,77;60,63;-11,46
30,09.2019 14:27:08;32.9;4.03;303.5;563.7448200640207;294.39;Module 1_4_17;588.79;132,59;34,50;2,73;94,04;38,54
30,09.2019 14:33:13;31;1.48;303;370.1252274883041;293.45;Module 1_4_17;386.55;45,88;34,30;1,73;59,45;-13,57
30,09.2019 14:39:18;31.4;1.85;303;563.7815801246533;293.36;Module 1_4_17;588.79;58,09;34,59;2,73;94,28;-36,19
30,09.2019 14:41:16;34.6;4.44;303;705.8392834275585;293.38;Module 1_4_17;737.15;153,62;34,61;3,45;119,51;34,11
30,09.2019 14:43:12;31.6;1.94;303;387.2882996636705;293.57;Module 1_4_17;404.47;61,30;34,35;1,82;62,55;-1,25
30,09.2019 14:45:14;33.5;1.85;303;384.8339455981812;293.62;Module 1_4_17;401.91;61,98;34,34;1,81;62,11;-0,13
30,09.2019 14:53:14;32.9;1.4;303;428.9274694836821;292.63;Module 1_4_17;447.99;46,06;34,45;2,03;70,06;-24,00
30,09.2019 14:55:25;33.7;1.61;303;340.67940726254784;292.71;Module 1_4_17;355.83;54,26;34,22;1,58;54,14;0,12
30,09.2019 15:06:21;33.7;1.62;301;323.45546572839714;292.03;Module 1_4_17;337.91;54,59;34,52;1,49;51,50;3,09
30,09.2019 15:08:54;32.7;1.52;301;298.2133671357657;292.5;Module 1_4_17;311.56;49,70;34,41;1,36;46,90;2,80
30,09.2019 15:22:10;33.5;1.46;301;502.0875200840923;292.49;Module 1_4_17;524.79;48,91;34,90;2,41;84,02;-35,11
30,09.2019 16:03:27;28.3;1.74;296.5;486.0817855172777;291.06;Module 1_4_17;509.43;49,24;35,68;2,32;82,83;-33,59
30,09.2019 16:53:45;34.4;1.69;295.5;458.3028731082107;290.95;Module 1_4_17;483.83;58,14;35,83;2,18;78,02;-19,88
30,09.2019 16:58:11;34;3.43;296.5;690.6664831300307;291.9;Module 1_4_17;729.84;116,62;35,76;3,37;120,50;-3,88
30,09.2019 17:00:16;34.5;2.8;296.5;549.6568431415448;292.7;Module 1_4_17;581.11;96,60;35,73;2,65;94,60;2,00
30,09.2019 17:46:27;34.5;1.91;295.5;419.23857264641515;291.3;Module 1_4_17;450.55;65,89;35,76;1,98;70,72;-4,82
30,09.2019 17:50:53;34.1;2.21;296.5;288.05021143894146;292.07;Module 1_4_17;310.32;75,36;35,16;1,31;45,96;29,40
30,09.2019 17:52:51;33.5;1.05;296.5;346.52756163754475;292.28;Module 1_4_17;373.75;35,18;35,40;1,61;56,85;-21,68
30,09.2019 17:54:52;33.7;1.93;296.5;395.88254082090873;292.75;Module 1_4_17;427.51;65,04;35,53;1,86;66,05;-1,01
01,10.2019 11:36:51;33.9;2.03;295.5;371.290272168942;289.27;Module 1_4_17;394.23;68,82;35,65;1,73;61,74;7,07
01,10.2019 11:38:51;33.8;1.26;295.5;335.2640712588141;289.48;Module 1_4_17;355.83;42,59;35,54;1,55;55,00;-12,41
01,10.2019 11:40:48;33.3;1.25;296.5;311.26719421716535;289.75;Module 1_4_17;330.23;41,63;35,27;1,43;50,28;-8,66
01,10.2019 11:42:47;34.4;2.06;296.5;523.8179814397768;290.42;Module 1_4_17;555.51;70,86;35,72;2,51;89,82;-18,96
01,10.2019 11:45:01;33;3.88;296.5;427.44598203707596;291.22;Module 1_4_17;453.11;128,04;35,59;2,02;71,93;56,11
01,10.2019 11:46:55;32.7;1.59;299;393.77862072063897;291.44;Module 1_4_17;417.27;51,99;35,09;1,85;64,92;-12,93
01,10.2019 11:48:55;34;4.33;299;861.49733532596;292;Module 1_4_17;912.55;147,22;35,23;4,25;149,61;-2,39
01,10.2019 11:51:49;30.3;4.61;299.5;753.2248617998368;292.56;Module 1_4_17;797.44;139,68;35,20;3,69;130,03;9,65
01,10.2019 11:53:44;33.5;3.37;299.5;353.147098407797;293.06;Module 1_4_17;373.75;112,90;34,88;1,64;57,31;55,59
01,10.2019 11:55:36;34.4;4.37;301.5;914.6056479541919;293.49;Module 1_4_17;967.65;150,33;34,73;4,52;157,05;-6,73
01,10.2019 11:57:35;32;3.24;301.5;493.7696260382162;293.88;Module 1_4_17;522.23;103,68;34,80;2,37;82,32;21,36
01,10.2019 11:59:32;32.7;3.27;303.5;476.9816908835905;294.08;Module 1_4_17;504.31;106,93;34,43;2,28;78,53;28,40
01,10.2019 12:01:42;33.1;1.61;303.5;394.79828864361343;293.93;Module 1_4_17;417.27;53,29;34,28;1,86;63,76;-10,47
01,10.2019 12:28:08;33.2;1.39;301;296.8824014149111;291.46;Module 1_4_17;312.61;46,15;34,40;1,36;46,66;-0,51
01,10.2019 12:30:27;33.9;4.05;301;763.6507365887437;291.68;Module 1_4_17;803.88;137,29;34,94;3,75;130,94;6,35
01,10.2019 12:32:19;33.9;4.83;301;972.9608639532466;292.75;Module 1_4_17;1023.99;163,74;34,77;4,82;167,55;-3,81
01,10.2019 12:34:12;34.1;4.47;301;836.1013110463316;293.83;Module 1_4_17;879.76;152,43;34,89;4,12;143,72;8,71
01,10.2019 12:36:40;32.5;2.54;303;603.5330982625047;294.82;Module 1_4_17;634.87;82,55;34,61;2,93;101,37;-18,82
01,10.2019 12:38:36;30.1;2.92;303.5;662.6337926650058;295.53;Module 1_4_17;696.89;87,89;34,52;3,23;111,60;-23,71
01,10.2019 12:41:02;32.1;5.09;305.5;1017.7378187865794;296.21;Module 1_4_17;1070.07;163,39;33,93;5,05;171,36;-7,97
01,10.2019 12:42:55;31.9;5.11;307.1;966.7994112209528;296.89;Module 1_4_17;1016.31;163,01;33,70;4,79;161,47;1,54
01,10.2019 12:45:35;33.6;5.1;309.1;901.0945473835154;297.79;Module 1_4_17;946.98;171,36;33,41;4,46;148,90;22,46
01,10.2019 12:47:36;31.4;5.12;311.1;1018.4265125035869;298.08;Module 1_4_17;1070.07;160,77;32,94;5,06;166,56;-5,79
01,10.2019 12:49:45;31.8;4.67;311.1;986.9608080156861;298.38;Module 1_4_17;1036.79;148,51;32,98;4,90;161,44;-12,93
01,10.2019 12:51:36;30.9;2.57;312.6;538.6550329291165;298.83;Module 1_4_17;565.75;79,41;32,86;2,60;85,56;-6,15
01,10.2019 12:53:29;30.4;1.42;312.6;290.23474951575446;298.64;Module 1_4_17;304.78;43,17;32,27;1,33;43,01;0,16
01,10.2019 12:55:32;33;3.48;312.6;756.0305259901975;298.33;Module 1_4_17;793.77;114,84;32,88;3,72;122,22;-7,38
01,10.2019 12:58:07;32.6;3.24;312.6;769.7044218205108;298.44;Module 1_4_17;807.94;105,62;32,88;3,79;124,49;-18,87
01,10.2019 13:00:20;33.3;2.08;312.6;417.11386024201926;298.31;Module 1_4_17;437.75;69,26;32,69;1,98;64,78;4,48
01,10.2019 13:02:41;33.2;4.82;312.6;980.7910673683067;298.6;Module 1_4_17;1029.11;160,02;32,72;4,86;159,15;0,87
01,10.2019 13:05:15;32.4;2.33;312.6;575.9050749476175;299.07;Module 1_4_17;604.15;75,49;32,88;2,79;91,90;-16,41
02,10.2019 11:39:27;34.1;1.44;296.5;290.3753086584453;290.57;Module 1_4_17;308.44;49,10;35,18;1,32;46,39;2,71
02,10.2019 11:41:20;34.7;1.88;296.5;368.87330529381467;291;Module 1_4_17;391.67;65,24;35,47;1,72;61,02;4,22
02,10.2019 11:43:18;34.3;1.5;296.5;295.9823278854437;291.52;Module 1_4_17;314.15;51,45;35,20;1,35;47,44;4,01
02,10.2019 12:02:42;34.4;1.49;299;289.4823432833096;291.08;Module 1_4_17;306.18;51,26;34,73;1,32;45,72;5,54
02,10.2019 12:04:35;34.3;1.69;299;324.4208925516723;291.19;Module 1_4_17;343.03;57,97;34,88;1,50;52,15;5,82
02,10.2019 12:38:25;35;1.51;295.5;386.6965247703396;288.61;Module 1_4_17;407.03;52,85;35,69;1,81;64,63;-11,78
02,10.2019 13:11:25;33.7;3.5;295;402.51628400907947;287.96;Module 1_4_17;422.39;117,95;35,81;1,89;67,74;50,21
02,10.2019 13:13:26;34.2;2.35;295;431.8555447605402;288.63;Module 1_4_17;453.11;80,37;35,88;2,04;73,24;7,13
02,10.2019 13:24:59;34.9;2.15;295.5;419.9845269437193;289.01;Module 1_4_17;440.31;75,03;35,76;1,98;70,86;4,18
02,10.2019 13:26:52;29.6;1.89;295.5;402.9384018029199;289.62;Module 1_4_17;422.39;55,94;35,73;1,89;67,67;-11,73
02,10.2019 13:28:45;35.7;4.37;296.5;947.6353037567458;290.3;Module 1_4_17;993.27;156,01;35,58;4,69;166,74;-10,73
02,10.2019 13:32:46;33.3;4.63;299;984.4967931326668;292.05;Module 1_4_17;1031.67;154,18;35,10;4,88;171,19;-17,01
02,10.2019 13:34:40;32.3;5.11;301;1028.5761588781218;292.5;Module 1_4_17;1077.75;165,05;34,70;5,10;177,11;-12,06
02,10.2019 13:36:34;32.3;5.52;303;1114.1996883006034;293;Module 1_4_17;1167.35;178,30;34,25;5,54;189,79;-11,49
02,10.2019 13:38:36;33;5.67;303;893.2658775415857;293.45;Module 1_4_17;935.78;187,11;34,49;4,41;152,22;34,89
02,10.2019 13:40:43;32.5;1.85;305;349.47517653319494;293.63;Module 1_4_17;366.07;60,13;33,88;1,63;55,20;4,92
02,10.2019 13:46:21;33.3;3.75;305.5;586.6895857520609;291.79;Module 1_4_17;614.39;124,87;34,16;2,84;97,17;27,70
02,10.2019 13:48:18;32.5;2.11;305.5;518.2843193006632;291.9;Module 1_4_17;542.71;68,58;34,12;2,49;85,09;-16,52
02,10.2019 13:50:11;33.5;1.87;305.5;383.85082836090095;291.88;Module 1_4_17;401.91;62,65;33,89;1,81;61,20;1,45
02,10.2019 13:52:11;32.8;1.48;305;307.0206862565573;291.62;Module 1_4_17;321.44;48,54;33,73;1,41;47,62;0,93
02,10.2019 13:54:17;33.3;1.73;305;354.5668578225525;291.45;Module 1_4_17;371.19;57,61;33,90;1,66;56,11;1,50
02,10.2019 13:56:11;33.5;1.61;305;335.02677180295325;291.43;Module 1_4_17;350.71;53,94;33,84;1,56;52,62;1,31
02,10.2019 13:58:03;33.8;1.76;305;347.2765045902326;291.07;Module 1_4_17;363.51;59,49;33,88;1,62;54,81;4,68
02,10.2019 14:56:16;35.1;1.79;291.4;318.08220944630585;285.29;Module 1_4_17;332.79;62,83;36,20;1,46;52,70;10,13
02,10.2019 15:00:19;35.2;1.79;292.9;335.18340000912247;285.29;Module 1_4_17;350.71;63,01;36,00;1,54;55,60;7,40
02,10.2019 15:02:22;35.2;1.71;292.9;344.9539675536214;285.36;Module 1_4_17;360.95;60,19;36,03;1,59;57,46;2,73
02,10.2019 15:04:19;35.4;2.73;292.9;516.1875525802412;285.78;Module 1_4_17;540.15;96,64;36,34;2,47;89,86;6,79
