module;pmpp;month
Module 2,3_9;176,56163181235536;June_2019
String 2,3;170,7683711012986;June_2019
Module 2,3_2;182,52677519042552;June_2019
Module 2,3_3;181,51188704723046;June_2019
Module 2,3_4;179,3037520227191;June_2019
Module 2,3_5;178,4096769093793;June_2019
Module 2,3_6;186,6508307621724;June_2019
Module 2,3_7;182,24399695386518;June_2019
Module 2,3_8;178,46748097225708;June_2019
Module 2,3_1;178,5496776465941;June_2019
Module 2,3_10;127,22746066886116;June_2019
Module 2,3_11;177,0084338516901;June_2019
Module 2,3_12;182,49279451242387;June_2019
Module 2,3_13;183,81034706936572;June_2019
Module 2,3_14;176,30262453305377;June_2019
Module 2,3_15;182,60514228189456;June_2019
Module 2,3_16;175,87390910451276;June_2019
Module 2,3_17;182,64432574162572;June_2019
Module 2,3_18;183,10215908824136;June_2019
