string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation
1380556860054431;25;9;0;418035;Sun Sep 01 2019 05:56:10 GMT+0200 (CEST);Sun Sep 01 2019 03:56:10 GMT+0200 (CEST);1567310170000;NaN;-0.01
1380556860054431;25;12;0;418035;Sun Sep 01 2019 05:58:03 GMT+0200 (CEST);Sun Sep 01 2019 03:58:03 GMT+0200 (CEST);1567310283000;NaN;-0.01
1380556860054431;25;16;0;418035;Sun Sep 01 2019 05:59:56 GMT+0200 (CEST);Sun Sep 01 2019 03:59:56 GMT+0200 (CEST);1567310396000;NaN;-0.01
1380556860054431;25;16;0;418035;Sun Sep 01 2019 06:01:55 GMT+0200 (CEST);Sun Sep 01 2019 04:01:55 GMT+0200 (CEST);1567310515000;NaN;-0.01
1380556860054431;25;17;0;418035;Sun Sep 01 2019 06:03:48 GMT+0200 (CEST);Sun Sep 01 2019 04:03:48 GMT+0200 (CEST);1567310628000;NaN;-0.01
1380556860054431;25;19;0;418035;Sun Sep 01 2019 06:05:41 GMT+0200 (CEST);Sun Sep 01 2019 04:05:41 GMT+0200 (CEST);1567310741000;NaN;-0.01
1380556860054431;25;22;0;418035;Sun Sep 01 2019 06:07:34 GMT+0200 (CEST);Sun Sep 01 2019 04:07:34 GMT+0200 (CEST);1567310854000;NaN;0.39
1380556860054431;25;26;0;418035;Sun Sep 01 2019 06:09:28 GMT+0200 (CEST);Sun Sep 01 2019 04:09:28 GMT+0200 (CEST);1567310968000;NaN;-0.01
1380556860054431;25;31;0;418035;Sun Sep 01 2019 06:11:23 GMT+0200 (CEST);Sun Sep 01 2019 04:11:23 GMT+0200 (CEST);1567311083000;NaN;-0.01
1380556860054431;25;40;0;418035;Sun Sep 01 2019 06:13:19 GMT+0200 (CEST);Sun Sep 01 2019 04:13:19 GMT+0200 (CEST);1567311199000;NaN;0.11
1380556860054431;25;51;0;418035;Sun Sep 01 2019 06:15:12 GMT+0200 (CEST);Sun Sep 01 2019 04:15:12 GMT+0200 (CEST);1567311312000;NaN;0.55
1380556860054431;25;57;0;418035;Sun Sep 01 2019 06:17:05 GMT+0200 (CEST);Sun Sep 01 2019 04:17:05 GMT+0200 (CEST);1567311425000;NaN;1.47
1380556860054431;25;66;0;418035;Sun Sep 01 2019 06:19:05 GMT+0200 (CEST);Sun Sep 01 2019 04:19:05 GMT+0200 (CEST);1567311545000;NaN;2.43
1380556860054431;25;70;0;418035;Sun Sep 01 2019 06:20:57 GMT+0200 (CEST);Sun Sep 01 2019 04:20:57 GMT+0200 (CEST);1567311657000;NaN;2.34
1380556860054431;25;70;0;418035;Sun Sep 01 2019 06:22:51 GMT+0200 (CEST);Sun Sep 01 2019 04:22:51 GMT+0200 (CEST);1567311771000;NaN;1.93
1380556860054431;25;81;0;418035;Sun Sep 01 2019 06:24:53 GMT+0200 (CEST);Sun Sep 01 2019 04:24:53 GMT+0200 (CEST);1567311893000;NaN;3
1380556860054431;25;100;0;418035;Sun Sep 01 2019 06:26:49 GMT+0200 (CEST);Sun Sep 01 2019 04:26:49 GMT+0200 (CEST);1567312009000;NaN;3.77
1380556860054431;25;549;0;418035;Sun Sep 01 2019 06:28:43 GMT+0200 (CEST);Sun Sep 01 2019 04:28:43 GMT+0200 (CEST);1567312123000;NaN;5.14
1380556860054431;25;581;0;418035;Sun Sep 01 2019 06:30:36 GMT+0200 (CEST);Sun Sep 01 2019 04:30:36 GMT+0200 (CEST);1567312236000;NaN;6.51
1380556860054431;25;604;0;418035;Sun Sep 01 2019 06:32:30 GMT+0200 (CEST);Sun Sep 01 2019 04:32:30 GMT+0200 (CEST);1567312350000;19;8.73
