string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp
1380556830361250;20;8;0;742073;Mon Sep 30 2019 06:39:35 GMT+0200 (CEST);Mon Sep 30 2019 04:39:35 GMT+0200 (CEST);1569818375000
1380556830361250;20;11;0;742073;Mon Sep 30 2019 06:41:28 GMT+0200 (CEST);Mon Sep 30 2019 04:41:28 GMT+0200 (CEST);1569818488000
1380556830361250;20;14;0;742073;Mon Sep 30 2019 06:43:21 GMT+0200 (CEST);Mon Sep 30 2019 04:43:21 GMT+0200 (CEST);1569818601000
1380556830361250;20;18;0;742073;Mon Sep 30 2019 06:45:14 GMT+0200 (CEST);Mon Sep 30 2019 04:45:14 GMT+0200 (CEST);1569818714000
1380556830361250;20;22;0;742073;Mon Sep 30 2019 06:47:08 GMT+0200 (CEST);Mon Sep 30 2019 04:47:08 GMT+0200 (CEST);1569818828000
1380556830361250;20;28;0;742073;Mon Sep 30 2019 06:49:02 GMT+0200 (CEST);Mon Sep 30 2019 04:49:02 GMT+0200 (CEST);1569818942000
1380556830361250;20;36;0;742073;Mon Sep 30 2019 06:50:56 GMT+0200 (CEST);Mon Sep 30 2019 04:50:56 GMT+0200 (CEST);1569819056000
1380556830361250;20;52;0;742073;Mon Sep 30 2019 06:52:50 GMT+0200 (CEST);Mon Sep 30 2019 04:52:50 GMT+0200 (CEST);1569819170000
1380556830361250;20;71;0;742073;Mon Sep 30 2019 06:54:43 GMT+0200 (CEST);Mon Sep 30 2019 04:54:43 GMT+0200 (CEST);1569819283000
1380556830361250;20;86;0;742073;Mon Sep 30 2019 06:56:36 GMT+0200 (CEST);Mon Sep 30 2019 04:56:36 GMT+0200 (CEST);1569819396000
1380556830361250;20;89;0;742073;Mon Sep 30 2019 06:58:29 GMT+0200 (CEST);Mon Sep 30 2019 04:58:29 GMT+0200 (CEST);1569819509000
1380556830361250;20;93;0;742073;Mon Sep 30 2019 07:00:22 GMT+0200 (CEST);Mon Sep 30 2019 05:00:22 GMT+0200 (CEST);1569819622000
1380556830361250;20;104;0;742073;Mon Sep 30 2019 07:02:16 GMT+0200 (CEST);Mon Sep 30 2019 05:02:16 GMT+0200 (CEST);1569819736000
1380556830361250;20;110;0;742073;Mon Sep 30 2019 07:04:10 GMT+0200 (CEST);Mon Sep 30 2019 05:04:10 GMT+0200 (CEST);1569819850000
1380556830361250;20;97;0;742073;Mon Sep 30 2019 07:06:02 GMT+0200 (CEST);Mon Sep 30 2019 05:06:02 GMT+0200 (CEST);1569819962000
1380556830361250;20;97;0;742073;Mon Sep 30 2019 07:07:55 GMT+0200 (CEST);Mon Sep 30 2019 05:07:55 GMT+0200 (CEST);1569820075000
1380556830361250;20;140;0;742073;Mon Sep 30 2019 07:09:48 GMT+0200 (CEST);Mon Sep 30 2019 05:09:48 GMT+0200 (CEST);1569820188000
1380556830361250;20;145;0;742073;Mon Sep 30 2019 07:11:40 GMT+0200 (CEST);Mon Sep 30 2019 05:11:40 GMT+0200 (CEST);1569820300000
1380556830361250;20;229;0;742073;Mon Sep 30 2019 07:13:34 GMT+0200 (CEST);Mon Sep 30 2019 05:13:34 GMT+0200 (CEST);1569820414000
1380556830361250;21;211;0;742073;Mon Sep 30 2019 07:15:28 GMT+0200 (CEST);Mon Sep 30 2019 05:15:28 GMT+0200 (CEST);1569820528000
