string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation
1380556860414393;22;9;0;null;Sun Jun 30 2019 04:30:59 GMT+0200 (CEST);Sun Jun 30 2019 02:30:59 GMT+0200 (CEST);1561861859000;NaN;-0.01
1380556860414393;22;11;0;null;Sun Jun 30 2019 04:32:58 GMT+0200 (CEST);Sun Jun 30 2019 02:32:58 GMT+0200 (CEST);1561861978000;NaN;-0.01
1380556860414393;21;15;0;null;Sun Jun 30 2019 04:34:55 GMT+0200 (CEST);Sun Jun 30 2019 02:34:55 GMT+0200 (CEST);1561862095000;NaN;-0.01
1380556860414393;22;16;0;null;Sun Jun 30 2019 04:36:51 GMT+0200 (CEST);Sun Jun 30 2019 02:36:51 GMT+0200 (CEST);1561862211000;NaN;-0.01
1380556860414393;22;16;0;null;Sun Jun 30 2019 04:38:48 GMT+0200 (CEST);Sun Jun 30 2019 02:38:48 GMT+0200 (CEST);1561862328000;NaN;-0.01
1380556860414393;21;18;0;null;Sun Jun 30 2019 04:40:45 GMT+0200 (CEST);Sun Jun 30 2019 02:40:45 GMT+0200 (CEST);1561862445000;NaN;-0.01
1380556860414393;21;20;0;null;Sun Jun 30 2019 04:42:45 GMT+0200 (CEST);Sun Jun 30 2019 02:42:45 GMT+0200 (CEST);1561862565000;NaN;-0.01
1380556860414393;22;22;0;null;Sun Jun 30 2019 04:44:47 GMT+0200 (CEST);Sun Jun 30 2019 02:44:47 GMT+0200 (CEST);1561862687000;NaN;-0.01
1380556860414393;21;25;0;null;Sun Jun 30 2019 04:46:49 GMT+0200 (CEST);Sun Jun 30 2019 02:46:49 GMT+0200 (CEST);1561862809000;NaN;-0.01
1380556860414393;21;28;0;null;Sun Jun 30 2019 04:48:45 GMT+0200 (CEST);Sun Jun 30 2019 02:48:45 GMT+0200 (CEST);1561862925000;NaN;-0.01
1380556860414393;21;32;0;null;Sun Jun 30 2019 04:50:42 GMT+0200 (CEST);Sun Jun 30 2019 02:50:42 GMT+0200 (CEST);1561863042000;NaN;-0.01
1380556860414393;21;37;0;null;Sun Jun 30 2019 04:52:39 GMT+0200 (CEST);Sun Jun 30 2019 02:52:39 GMT+0200 (CEST);1561863159000;NaN;-0.01
1380556860414393;21;43;0;null;Sun Jun 30 2019 04:54:36 GMT+0200 (CEST);Sun Jun 30 2019 02:54:36 GMT+0200 (CEST);1561863276000;NaN;-0.01
1380556860414393;21;48;0;null;Sun Jun 30 2019 04:56:33 GMT+0200 (CEST);Sun Jun 30 2019 02:56:33 GMT+0200 (CEST);1561863393000;NaN;-0.01
1380556860414393;21;51;0;null;Sun Jun 30 2019 04:58:30 GMT+0200 (CEST);Sun Jun 30 2019 02:58:30 GMT+0200 (CEST);1561863510000;NaN;0.13
1380556860414393;21;54;0;null;Sun Jun 30 2019 05:00:26 GMT+0200 (CEST);Sun Jun 30 2019 03:00:26 GMT+0200 (CEST);1561863626000;NaN;0
1380556860414393;21;59;0;null;Sun Jun 30 2019 05:02:25 GMT+0200 (CEST);Sun Jun 30 2019 03:02:25 GMT+0200 (CEST);1561863745000;NaN;-0.01
1380556860414393;21;66;0;null;Sun Jun 30 2019 05:04:23 GMT+0200 (CEST);Sun Jun 30 2019 03:04:23 GMT+0200 (CEST);1561863863000;NaN;-0.01
1380556860414393;21;70;0;null;Sun Jun 30 2019 05:06:20 GMT+0200 (CEST);Sun Jun 30 2019 03:06:20 GMT+0200 (CEST);1561863980000;NaN;0.23
1380556860414393;21;74;0;null;Sun Jun 30 2019 05:08:19 GMT+0200 (CEST);Sun Jun 30 2019 03:08:19 GMT+0200 (CEST);1561864099000;NaN;0.35
1380556860414393;21;81;0;null;Sun Jun 30 2019 05:10:16 GMT+0200 (CEST);Sun Jun 30 2019 03:10:16 GMT+0200 (CEST);1561864216000;NaN;0.73
1380556860414393;21;93;0;null;Sun Jun 30 2019 05:12:13 GMT+0200 (CEST);Sun Jun 30 2019 03:12:13 GMT+0200 (CEST);1561864333000;NaN;1.64
1380556860414393;21;101;0;null;Sun Jun 30 2019 05:14:10 GMT+0200 (CEST);Sun Jun 30 2019 03:14:10 GMT+0200 (CEST);1561864450000;NaN;1.75
1380556860414393;21;127;0;null;Sun Jun 30 2019 05:16:10 GMT+0200 (CEST);Sun Jun 30 2019 03:16:10 GMT+0200 (CEST);1561864570000;NaN;2.44
1380556860414393;21;485;0;null;Sun Jun 30 2019 05:18:20 GMT+0200 (CEST);Sun Jun 30 2019 03:18:20 GMT+0200 (CEST);1561864700000;NaN;3.12
1380556860414393;21;458;0;null;Sun Jun 30 2019 05:20:30 GMT+0200 (CEST);Sun Jun 30 2019 03:20:30 GMT+0200 (CEST);1561864830000;NaN;3.81
1380556860414393;21;584;0;null;Sun Jun 30 2019 05:22:27 GMT+0200 (CEST);Sun Jun 30 2019 03:22:27 GMT+0200 (CEST);1561864947000;14.940000000000001;4.55
1380556860414393;21;597;0;null;Sun Jun 30 2019 05:24:31 GMT+0200 (CEST);Sun Jun 30 2019 03:24:31 GMT+0200 (CEST);1561865071000;16.583333333333332;5.08
1380556860414393;22;608;0;null;Sun Jun 30 2019 05:26:29 GMT+0200 (CEST);Sun Jun 30 2019 03:26:29 GMT+0200 (CEST);1561865189000;16.75;6.73
1380556860414393;22;486;0;null;Sun Jun 30 2019 05:28:25 GMT+0200 (CEST);Sun Jun 30 2019 03:28:25 GMT+0200 (CEST);1561865305000;17.82222222222222;7.31
1380556860414393;22;487;0;null;Sun Jun 30 2019 05:30:22 GMT+0200 (CEST);Sun Jun 30 2019 03:30:22 GMT+0200 (CEST);1561865422000;17.96111111111111;8.05
1380556860414393;22;456;0;null;Sun Jun 30 2019 05:32:20 GMT+0200 (CEST);Sun Jun 30 2019 03:32:20 GMT+0200 (CEST);1561865540000;18.016666666666666;8.77
1380556860414393;22;456;0;null;Sun Jun 30 2019 05:34:17 GMT+0200 (CEST);Sun Jun 30 2019 03:34:17 GMT+0200 (CEST);1561865657000;16.605555555555554;9.61
