date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 07:55:37;32.6;0;291.5;7.767500113202572;289.1;Module 1,8_3;9.21;0,00;2,06;0,02;0,04;-0,04
31,07.2019 07:56:51;33.7;0;291.5;9.812365751325855;289.11;Module 1,8_3;11.55;0,00;2,60;0,03;0,07;-0,07
31,07.2019 07:58:04;34.1;0;291.5;12.314658666566547;289.13;Module 1,8_3;14.4;0,00;3,27;0,03;0,11;-0,11
31,07.2019 07:59:18;35.4;0;291.5;14.473119884131638;289.14;Module 1,8_3;16.82;0,00;3,84;0,04;0,15;-0,15
31,07.2019 08:00:33;35.4;0.05;293.5;17.603117957320187;289.16;Module 1,8_3;20.34;1,77;4,68;0,05;0,23;1,54
31,07.2019 08:01:46;29.8;0.07;293.5;19.730454730905972;289.17;Module 1,8_3;22.68;2,09;5,24;0,05;0,29;1,80
31,07.2019 08:03:01;29.5;0.08;293.5;22.022879292500477;289.19;Module 1,8_3;25.19;2,36;5,85;0,06;0,36;2,00
31,07.2019 08:04:27;30.2;0.09;293.5;23.466099707650358;289.2;Module 1,8_3;26.7;2,72;6,23;0,07;0,41;2,31
31,07.2019 08:05:39;30.4;0.09;292;24.409483720470774;289.22;Module 1,8_3;27.66;2,74;6,48;0,07;0,44;2,30
31,07.2019 08:06:55;30.4;0.09;292;24.712139069292597;289.23;Module 1,8_3;27.89;2,74;6,56;0,07;0,45;2,29
31,07.2019 08:08:36;30.4;0.1;292;24.871074147921565;289.23;Module 1,8_3;27.93;3,04;6,60;0,07;0,46;2,58
31,07.2019 08:09:48;30.4;0.09;292;24.79250833643115;289.24;Module 1,8_3;27.75;2,74;6,59;0,07;0,45;2,28
31,07.2019 08:11:02;30.4;0.09;292;24.002572110532316;289.25;Module 1,8_3;26.78;2,74;6,38;0,07;0,42;2,31
31,07.2019 08:12:15;30.2;0.08;292;23.301115640981337;289.25;Module 1,8_3;25.92;2,42;6,19;0,06;0,40;2,02
31,07.2019 08:13:29;30.3;0.08;292;22.67361706698077;289.24;Module 1,8_3;25.15;2,42;6,02;0,06;0,38;2,05
31,07.2019 08:14:44;30.1;0.07;292;21.804732473612113;289.25;Module 1,8_3;24.12;2,11;5,79;0,06;0,35;1,76
31,07.2019 08:16:02;30.1;0.06;292;20.331757401508554;289.27;Module 1,8_3;22.43;1,81;5,40;0,06;0,30;1,50
31,07.2019 08:17:15;30;0.06;292;19.898965028326412;289.29;Module 1,8_3;21.9;1,80;5,28;0,06;0,29;1,51
31,07.2019 08:18:33;29.8;0.06;292;20.038512534856753;289.3;Module 1,8_3;22;1,79;5,32;0,06;0,30;1,49
31,07.2019 08:19:46;29.6;0.06;292;20.191491251185266;289.32;Module 1,8_3;22.12;1,78;5,36;0,06;0,30;1,48
31,07.2019 08:20:59;29.6;0.06;292;20.589979838870576;289.28;Module 1,8_3;22.51;1,78;5,47;0,06;0,31;1,46
31,07.2019 08:22:16;29.7;0.07;292;21.338604665620114;289.29;Module 1,8_3;23.28;2,08;5,66;0,06;0,34;1,74
31,07.2019 08:23:28;29.8;0.07;292;22.461856108661834;289.28;Module 1,8_3;24.46;2,09;5,96;0,06;0,37;1,71
31,07.2019 08:24:43;29.7;0.08;292;24.45386895289071;289.26;Module 1,8_3;26.58;2,38;6,49;0,07;0,44;1,94
31,07.2019 08:25:57;30.4;0.1;292;27.22461848498976;289.26;Module 1,8_3;29.54;3,04;7,23;0,08;0,55;2,49
31,07.2019 08:27:12;30.4;0.11;292;29.16336501990994;289.28;Module 1,8_3;31.59;3,34;7,74;0,08;0,63;2,72
31,07.2019 08:28:25;30.5;0.12;292;31.077373293837933;289.3;Module 1,8_3;33.61;3,66;8,25;0,09;0,71;2,95
31,07.2019 08:29:47;30.7;0.13;293.5;32.00104394528595;289.32;Module 1,8_3;34.55;3,99;8,50;0,09;0,75;3,24
31,07.2019 08:31:00;30.9;0.13;293.5;32.956673067689515;289.33;Module 1,8_3;35.53;4,02;8,76;0,09;0,80;3,22
31,07.2019 08:32:22;30.8;0.13;293.5;33.11991682636671;289.34;Module 1,8_3;35.65;4,00;8,80;0,09;0,81;3,20
31,07.2019 08:33:35;30.9;0.13;293.5;32.47599411609184;289.33;Module 1,8_3;34.91;4,02;8,63;0,09;0,78;3,24
31,07.2019 08:34:56;30.8;0.13;293.5;32.71818219420986;289.35;Module 1,8_3;35.12;4,00;8,70;0,09;0,79;3,22
31,07.2019 08:36:09;30.7;0.13;293.5;33.02936034967237;289.38;Module 1,8_3;35.41;3,99;8,77;0,09;0,80;3,19
31,07.2019 08:37:46;30.7;0.14;293.5;34.68863095868153;289.43;Module 1,8_3;37.13;4,30;9,22;0,10;0,89;3,41
31,07.2019 08:39:03;31.1;0.15;293.5;36.563841629426264;289.46;Module 1,8_3;39.09;4,67;9,71;0,10;0,98;3,68
