string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation
1380556830361250;18;10;0;392587;Sat Jun 01 2019 04:33:46 GMT+0200 (CEST);Sat Jun 01 2019 02:33:46 GMT+0200 (CEST);1559356426000;12.4;-0.01
1380556830361250;18;15;0;392587;Sat Jun 01 2019 04:37:14 GMT+0200 (CEST);Sat Jun 01 2019 02:37:14 GMT+0200 (CEST);1559356634000;12.4;-0.01
1380556830361250;18;24;0;392587;Sat Jun 01 2019 04:40:40 GMT+0200 (CEST);Sat Jun 01 2019 02:40:40 GMT+0200 (CEST);1559356840000;12.4;0.12
1380556830361250;17;40;0;392587;Sat Jun 01 2019 04:44:05 GMT+0200 (CEST);Sat Jun 01 2019 02:44:05 GMT+0200 (CEST);1559357045000;12.4;0.24
1380556830361250;18;66;0;392587;Sat Jun 01 2019 04:47:27 GMT+0200 (CEST);Sat Jun 01 2019 02:47:27 GMT+0200 (CEST);1559357247000;12.4;0.31
1380556830361250;18;86;0;392587;Sat Jun 01 2019 04:50:49 GMT+0200 (CEST);Sat Jun 01 2019 02:50:49 GMT+0200 (CEST);1559357449000;12.4;0.73
1380556830361250;17;89;0;392587;Sat Jun 01 2019 04:54:12 GMT+0200 (CEST);Sat Jun 01 2019 02:54:12 GMT+0200 (CEST);1559357652000;12.4;0.13
1380556830361250;17;92;0;392587;Sat Jun 01 2019 04:57:34 GMT+0200 (CEST);Sat Jun 01 2019 02:57:34 GMT+0200 (CEST);1559357854000;12.4;-0.01
1380556830361250;18;95;0;392587;Sat Jun 01 2019 05:01:12 GMT+0200 (CEST);Sat Jun 01 2019 03:01:12 GMT+0200 (CEST);1559358072000;12.4;-0.01
1380556830361250;17;111;0;392587;Sat Jun 01 2019 05:04:57 GMT+0200 (CEST);Sat Jun 01 2019 03:04:57 GMT+0200 (CEST);1559358297000;12.4;-0.01
1380556830361250;17;152;0;392587;Sat Jun 01 2019 05:08:21 GMT+0200 (CEST);Sat Jun 01 2019 03:08:21 GMT+0200 (CEST);1559358501000;12.4;0.73
1380556830361250;17;214;0;392587;Sat Jun 01 2019 05:11:45 GMT+0200 (CEST);Sat Jun 01 2019 03:11:45 GMT+0200 (CEST);1559358705000;12.4;1.49
1380556830361250;17;218;0;392587;Sat Jun 01 2019 05:15:04 GMT+0200 (CEST);Sat Jun 01 2019 03:15:04 GMT+0200 (CEST);1559358904000;12.4;2.5
1380556830361250;18;217;0;392587;Sat Jun 01 2019 05:16:55 GMT+0200 (CEST);Sat Jun 01 2019 03:16:55 GMT+0200 (CEST);1559359015000;12.4;3.11
1380556830361250;17;219;0;392587;Sat Jun 01 2019 05:20:21 GMT+0200 (CEST);Sat Jun 01 2019 03:20:21 GMT+0200 (CEST);1559359221000;12.4;4.48
1380556830361250;17;221;0;392587;Sat Jun 01 2019 05:23:43 GMT+0200 (CEST);Sat Jun 01 2019 03:23:43 GMT+0200 (CEST);1559359423000;12.4;5.21
1380556830361250;17;222;0;392587;Sat Jun 01 2019 05:27:08 GMT+0200 (CEST);Sat Jun 01 2019 03:27:08 GMT+0200 (CEST);1559359628000;16.67142857142857;6.76
1380556830361250;17;221;0;392587;Sat Jun 01 2019 05:30:40 GMT+0200 (CEST);Sat Jun 01 2019 03:30:40 GMT+0200 (CEST);1559359840000;16.67142857142857;8.91
1380556830361250;18;553;0;392587;Sat Jun 01 2019 05:34:05 GMT+0200 (CEST);Sat Jun 01 2019 03:34:05 GMT+0200 (CEST);1559360045000;16.67142857142857;9.86
1380556830361250;18;594;0;392587;Sat Jun 01 2019 05:37:31 GMT+0200 (CEST);Sat Jun 01 2019 03:37:31 GMT+0200 (CEST);1559360251000;14.537500000000001;11.05
1380556830361250;18;589;0;392587;Sat Jun 01 2019 05:41:13 GMT+0200 (CEST);Sat Jun 01 2019 03:41:13 GMT+0200 (CEST);1559360473000;16.050000000000004;13.4
1380556830361250;19;575;0;392587;Sat Jun 01 2019 05:44:33 GMT+0200 (CEST);Sat Jun 01 2019 03:44:33 GMT+0200 (CEST);1559360673000;16.99444444444445;14.63
1380556830361250;19;589;0.01;392587;Sat Jun 01 2019 05:47:56 GMT+0200 (CEST);Sat Jun 01 2019 03:47:56 GMT+0200 (CEST);1559360876000;17.022222222222226;16.53
1380556830361250;19;563;0.01;392588;Sat Jun 01 2019 05:51:21 GMT+0200 (CEST);Sat Jun 01 2019 03:51:21 GMT+0200 (CEST);1559361081000;16.800000000000004;18.32
1380556830361250;19;565;0.03;392588;Sat Jun 01 2019 05:54:45 GMT+0200 (CEST);Sat Jun 01 2019 03:54:45 GMT+0200 (CEST);1559361285000;16.88333333333334;19.54
1380556830361250;19;565;0.03;392589;Sat Jun 01 2019 05:58:10 GMT+0200 (CEST);Sat Jun 01 2019 03:58:10 GMT+0200 (CEST);1559361490000;16.661111111111115;21.01
1380556830361250;19;565;0.04;392590;Sat Jun 01 2019 06:02:00 GMT+0200 (CEST);Sat Jun 01 2019 04:02:00 GMT+0200 (CEST);1559361720000;16.63333333333334;23.71
1380556830361250;20;565;0.05;392592;Sat Jun 01 2019 06:05:32 GMT+0200 (CEST);Sat Jun 01 2019 04:05:32 GMT+0200 (CEST);1559361932000;16.550000000000004;26.33
