date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 06:59:18;23.9;0;286.4;0.0001;289.1;Module 1,11_3;1.92;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:00:39;18.9;0;286.4;0.0001;289.12;Module 1,11_3;1.72;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:01:52;18.9;0;286.4;0.0001;289.11;Module 1,11_3;1.44;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:03:06;18.9;0;286.4;0.0001;289.12;Module 1,11_3;1.39;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:04:34;18.9;0;286.4;0.0001;289.13;Module 1,11_3;1.33;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:51:22;26.3;0;286.4;4.071029666876634;289.06;Module 1,11_3;4.98;0,00;2,02;0,01;0,02;-0,02
31,07.2019 07:52:38;30.4;0;286.4;4.848981199348964;289.06;Module 1,11_3;5.87;0,00;2,40;0,01;0,03;-0,03
31,07.2019 07:53:51;30.4;0;286.4;5.968373203604232;289.07;Module 1,11_3;7.16;0,00;2,95;0,02;0,05;-0,05
31,07.2019 07:55:04;32.4;0;286.4;7.3959791983657865;289.09;Module 1,11_3;8.8;0,00;3,66;0,02;0,07;-0,07
31,07.2019 07:56:17;29.9;0;290;8.713357663884018;289.1;Module 1,11_3;10.29;0,00;4,31;0,02;0,10;-0,10
31,07.2019 07:57:31;26.9;0;290;11.042384804461395;289.12;Module 1,11_3;12.95;0,00;5,47;0,03;0,16;-0,16
31,07.2019 07:58:43;27.1;0.02;290;13.119130491384398;289.14;Module 1,11_3;15.29;0,54;6,49;0,04;0,23;0,31
31,07.2019 07:59:59;27.4;0.04;290;16.00436747928784;289.14;Module 1,11_3;18.54;1,10;7,92;0,04;0,34;0,76
31,07.2019 08:01:12;27.9;0.06;287.4;19.076211144547337;289.16;Module 1,11_3;21.98;1,67;9,44;0,05;0,48;1,19
31,07.2019 08:02:28;28.4;0.07;287.4;20.981360930462667;289.17;Module 1,11_3;24.05;1,99;10,38;0,06;0,58;1,41
31,07.2019 08:03:53;28.8;0.07;287.4;22.84844097363184;289.2;Module 1,11_3;26.05;2,02;11,30;0,06;0,69;1,33
31,07.2019 08:05:06;29.7;0.08;290;23.950561276047345;289.2;Module 1,11_3;27.19;2,38;11,86;0,06;0,76;1,62
31,07.2019 08:06:23;29.8;0.08;290;24.617853023653108;289.23;Module 1,11_3;27.83;2,38;12,19;0,07;0,80;1,58
31,07.2019 08:08:02;30.2;0.09;290;24.883946494450413;289.24;Module 1,11_3;27.99;2,72;12,32;0,07;0,82;1,90
31,07.2019 08:09:15;30.1;0.09;290;24.86266612412226;289.23;Module 1,11_3;27.87;2,71;12,31;0,07;0,82;1,89
31,07.2019 08:10:29;30.1;0.08;290;24.407463443178052;289.24;Module 1,11_3;27.27;2,41;12,09;0,07;0,79;1,62
31,07.2019 08:11:42;30.1;0.08;290;23.602396648931148;289.25;Module 1,11_3;26.29;2,41;11,69;0,06;0,74;1,67
31,07.2019 08:12:55;29.9;0.07;290;22.824383888769948;289.25;Module 1,11_3;25.35;2,09;11,30;0,06;0,69;1,40
31,07.2019 08:14:11;29.7;0.07;290;22.29352030311725;289.25;Module 1,11_3;24.69;2,08;11,04;0,06;0,66;1,42
31,07.2019 08:15:29;29.6;0.06;290;21.214357424968433;289.27;Module 1,11_3;23.43;1,78;10,51;0,06;0,59;1,18
31,07.2019 08:16:42;29.5;0.05;290;19.841410135761357;289.28;Module 1,11_3;21.86;1,48;9,82;0,05;0,52;0,96
31,07.2019 08:18:00;29.3;0.05;290;20.04550848116903;289.3;Module 1,11_3;22.03;1,47;9,92;0,05;0,53;0,93
31,07.2019 08:19:13;29;0.05;290;19.934889677735203;289.32;Module 1,11_3;21.86;1,45;9,87;0,05;0,52;0,93
31,07.2019 08:20:26;29.1;0.05;290;20.360817941063175;289.31;Module 1,11_3;22.28;1,46;10,08;0,05;0,55;0,91
31,07.2019 08:21:43;29.1;0.05;290;20.99017753324791;289.29;Module 1,11_3;22.92;1,46;10,39;0,06;0,58;0,87
31,07.2019 08:22:55;29.3;0.06;290;22.17689472460836;289.29;Module 1,11_3;24.17;1,76;10,98;0,06;0,65;1,11
31,07.2019 08:24:09;29.4;0.07;290;23.42244616519638;289.26;Module 1,11_3;25.48;2,06;11,59;0,06;0,72;1,33
31,07.2019 08:25:23;29.6;0.08;290;25.711190242100752;289.25;Module 1,11_3;27.92;2,37;12,73;0,07;0,87;1,49
