module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation
1380556870163404;-273.2;31.8;Sat Jun 01 2019 05:20:28 GMT+0200 (CEST);Sat Jun 01 2019 03:20:28 GMT+0200 (CEST);1559359228000;0;4.48
1380556870163404;9.4;32.8;Sat Jun 01 2019 05:23:49 GMT+0200 (CEST);Sat Jun 01 2019 03:23:49 GMT+0200 (CEST);1559359429000;0;5.21
1380556870163404;13.4;34.1;Sat Jun 01 2019 05:27:14 GMT+0200 (CEST);Sat Jun 01 2019 03:27:14 GMT+0200 (CEST);1559359634000;0;6.76
1380556870163404;13.4;26.8;Sat Jun 01 2019 05:30:47 GMT+0200 (CEST);Sat Jun 01 2019 03:30:47 GMT+0200 (CEST);1559359847000;0;8.91
1380556870163404;11.4;26.9;Sat Jun 01 2019 05:34:11 GMT+0200 (CEST);Sat Jun 01 2019 03:34:11 GMT+0200 (CEST);1559360051000;0;9.86
1380556870163404;11.4;28.7;Sat Jun 01 2019 05:37:37 GMT+0200 (CEST);Sat Jun 01 2019 03:37:37 GMT+0200 (CEST);1559360257000;0;11.05
1380556870163404;11.4;29.3;Sat Jun 01 2019 05:41:19 GMT+0200 (CEST);Sat Jun 01 2019 03:41:19 GMT+0200 (CEST);1559360479000;0;13.4
1380556870163404;11.4;29.6;Sat Jun 01 2019 05:44:39 GMT+0200 (CEST);Sat Jun 01 2019 03:44:39 GMT+0200 (CEST);1559360679000;0.01;14.63
1380556870163404;11.4;30.8;Sat Jun 01 2019 05:48:02 GMT+0200 (CEST);Sat Jun 01 2019 03:48:02 GMT+0200 (CEST);1559360882000;0.02;16.53
1380556870163404;11.9;30.9;Sat Jun 01 2019 05:51:27 GMT+0200 (CEST);Sat Jun 01 2019 03:51:27 GMT+0200 (CEST);1559361087000;0.03;18.32
1380556870163404;13.4;31.3;Sat Jun 01 2019 05:54:51 GMT+0200 (CEST);Sat Jun 01 2019 03:54:51 GMT+0200 (CEST);1559361291000;0.03;19.54
1380556870163404;13.4;32;Sat Jun 01 2019 05:58:15 GMT+0200 (CEST);Sat Jun 01 2019 03:58:15 GMT+0200 (CEST);1559361495000;0.04;21.01
1380556870163404;13.4;32.2;Sat Jun 01 2019 06:02:06 GMT+0200 (CEST);Sat Jun 01 2019 04:02:06 GMT+0200 (CEST);1559361726000;0.05;23.71
1380556870163404;13.4;32.6;Sat Jun 01 2019 06:05:38 GMT+0200 (CEST);Sat Jun 01 2019 04:05:38 GMT+0200 (CEST);1559361938000;0.05;26.33
1380556870163404;13.9;32.8;Sat Jun 01 2019 06:09:02 GMT+0200 (CEST);Sat Jun 01 2019 04:09:02 GMT+0200 (CEST);1559362142000;0.06;28.57
1380556870163404;13.9;33.1;Sat Jun 01 2019 06:12:21 GMT+0200 (CEST);Sat Jun 01 2019 04:12:21 GMT+0200 (CEST);1559362341000;0.06;30.34
