module;pmpp;month
Module 1,5_9;180,02557351186186;August_2019
String 1,5;171,81302176404293;August_2019
Module 1,5_2;166,15387661877614;August_2019
Module 1,5_3;169,89786458716864;August_2019
Module 1,5_4;180,46461977485737;August_2019
Module 1,5_5;180,8612160944731;August_2019
Module 1,5_6;181,91027815100736;August_2019
Module 1,5_7;172,22888567081233;August_2019
Module 1,5_8;179,25701223524814;August_2019
Module 1,5_1;180,15266081204325;August_2019
Module 1,5_10;177,6668760485409;August_2019
Module 1,5_11;180,9206265728311;August_2019
Module 1,5_12;179,28801493906062;August_2019
Module 1,5_13;175,0889089229633;August_2019
Module 1,5_14;174,63805372377735;August_2019
Module 1,5_15;179,68090766575395;August_2019
Module 1,5_16;180,28745971032325;August_2019
Module 1,5_17;181,28567769834;August_2019
Module 1,5_18;179,57958368607638;August_2019
