string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp
1380556860054431;24;9;0;null;Sun Jun 30 2019 04:30:38 GMT+0200 (CEST);Sun Jun 30 2019 02:30:38 GMT+0200 (CEST);1561861838000
1380556860054431;24;11;0;null;Sun Jun 30 2019 04:32:36 GMT+0200 (CEST);Sun Jun 30 2019 02:32:36 GMT+0200 (CEST);1561861956000
1380556860054431;24;15;0;null;Sun Jun 30 2019 04:34:33 GMT+0200 (CEST);Sun Jun 30 2019 02:34:33 GMT+0200 (CEST);1561862073000
1380556860054431;24;16;0;null;Sun Jun 30 2019 04:36:30 GMT+0200 (CEST);Sun Jun 30 2019 02:36:30 GMT+0200 (CEST);1561862190000
1380556860054431;24;17;0;null;Sun Jun 30 2019 04:38:27 GMT+0200 (CEST);Sun Jun 30 2019 02:38:27 GMT+0200 (CEST);1561862307000
1380556860054431;24;18;0;null;Sun Jun 30 2019 04:40:23 GMT+0200 (CEST);Sun Jun 30 2019 02:40:23 GMT+0200 (CEST);1561862423000
1380556860054431;24;20;0;null;Sun Jun 30 2019 04:42:23 GMT+0200 (CEST);Sun Jun 30 2019 02:42:23 GMT+0200 (CEST);1561862543000
1380556860054431;24;22;0;null;Sun Jun 30 2019 04:44:25 GMT+0200 (CEST);Sun Jun 30 2019 02:44:25 GMT+0200 (CEST);1561862665000
1380556860054431;24;25;0;null;Sun Jun 30 2019 04:46:27 GMT+0200 (CEST);Sun Jun 30 2019 02:46:27 GMT+0200 (CEST);1561862787000
1380556860054431;24;28;0;null;Sun Jun 30 2019 04:48:24 GMT+0200 (CEST);Sun Jun 30 2019 02:48:24 GMT+0200 (CEST);1561862904000
1380556860054431;24;32;0;null;Sun Jun 30 2019 04:50:21 GMT+0200 (CEST);Sun Jun 30 2019 02:50:21 GMT+0200 (CEST);1561863021000
1380556860054431;24;36;0;null;Sun Jun 30 2019 04:52:18 GMT+0200 (CEST);Sun Jun 30 2019 02:52:18 GMT+0200 (CEST);1561863138000
1380556860054431;24;42;0;null;Sun Jun 30 2019 04:54:14 GMT+0200 (CEST);Sun Jun 30 2019 02:54:14 GMT+0200 (CEST);1561863254000
1380556860054431;24;48;0;null;Sun Jun 30 2019 04:56:11 GMT+0200 (CEST);Sun Jun 30 2019 02:56:11 GMT+0200 (CEST);1561863371000
1380556860054431;24;51;0;null;Sun Jun 30 2019 04:58:08 GMT+0200 (CEST);Sun Jun 30 2019 02:58:08 GMT+0200 (CEST);1561863488000
1380556860054431;24;53;0;null;Sun Jun 30 2019 05:00:05 GMT+0200 (CEST);Sun Jun 30 2019 03:00:05 GMT+0200 (CEST);1561863605000
1380556860054431;24;58;0;null;Sun Jun 30 2019 05:02:04 GMT+0200 (CEST);Sun Jun 30 2019 03:02:04 GMT+0200 (CEST);1561863724000
1380556860054431;24;65;0;null;Sun Jun 30 2019 05:04:01 GMT+0200 (CEST);Sun Jun 30 2019 03:04:01 GMT+0200 (CEST);1561863841000
1380556860054431;24;70;0;null;Sun Jun 30 2019 05:05:59 GMT+0200 (CEST);Sun Jun 30 2019 03:05:59 GMT+0200 (CEST);1561863959000
1380556860054431;24;73;0;null;Sun Jun 30 2019 05:07:57 GMT+0200 (CEST);Sun Jun 30 2019 03:07:57 GMT+0200 (CEST);1561864077000
1380556860054431;24;81;0;null;Sun Jun 30 2019 05:09:54 GMT+0200 (CEST);Sun Jun 30 2019 03:09:54 GMT+0200 (CEST);1561864194000
1380556860054431;24;92;0;null;Sun Jun 30 2019 05:11:51 GMT+0200 (CEST);Sun Jun 30 2019 03:11:51 GMT+0200 (CEST);1561864311000
1380556860054431;24;99;0;null;Sun Jun 30 2019 05:13:49 GMT+0200 (CEST);Sun Jun 30 2019 03:13:49 GMT+0200 (CEST);1561864429000
1380556860054431;24;127;0;null;Sun Jun 30 2019 05:15:49 GMT+0200 (CEST);Sun Jun 30 2019 03:15:49 GMT+0200 (CEST);1561864549000
1380556860054431;24;132;0;null;Sun Jun 30 2019 05:17:58 GMT+0200 (CEST);Sun Jun 30 2019 03:17:58 GMT+0200 (CEST);1561864678000
1380556860054431;24;568;0;null;Sun Jun 30 2019 05:20:08 GMT+0200 (CEST);Sun Jun 30 2019 03:20:08 GMT+0200 (CEST);1561864808000
