date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 07:07:53;19.5;0;283.4;0.0001;289.1;Module 1_4_9;1.19;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:09:06;19.5;0;283.4;0.0001;289.1;Module 1_4_9;1.12;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:10:21;19.5;0;283.4;0.0001;289.1;Module 1_4_9;1.13;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:11:34;19.5;0;285.9;0.0001;289.1;Module 1_4_9;1.1;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:12:46;19.5;0;285.9;0.0001;289.1;Module 1_4_9;1.01;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:14:04;19.5;0;285.9;0.0001;289.1;Module 1_4_9;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:15:19;18.9;0;285.9;0.0001;289.1;Module 1_4_9;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:16:31;18.9;0;285.9;0.0001;289.1;Module 1_4_9;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:17:44;18.9;0;285.9;0.0001;289.1;Module 1_4_9;1.13;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:18:58;19.2;0;285.9;0.0001;289.11;Module 1_4_9;1.39;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:20:21;20.1;0;285.9;0.0001;289.12;Module 1_4_9;1.46;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:22:17;21.7;0;285.9;0.0001;289.15;Module 1_4_9;1.7;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:23:29;22.6;0;285.9;0.0001;289.15;Module 1_4_9;1.62;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:24:43;22.7;0;285.9;0.0001;289.12;Module 1_4_9;1.58;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:25:55;22.6;0;285.9;0.0001;289.13;Module 1_4_9;1.67;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:27:08;23.2;0;285.9;0.35156986931588863;289.12;Module 1_4_9;1.83;0,00;0,17;0,00;0,00;-0,00
31,07.2019 07:28:20;23.2;0;286.4;0.37846592489196745;289.14;Module 1_4_9;1.97;0,00;0,19;0,00;0,00;-0,00
31,07.2019 07:29:33;24.4;0;286.4;0.37270248441137915;289.12;Module 1_4_9;1.94;0,00;0,19;0,00;0,00;-0,00
31,07.2019 07:30:46;24.4;0;286.4;0.4034408336411836;289.1;Module 1_4_9;2.1;0,00;0,20;0,00;0,00;-0,00
31,07.2019 07:31:59;24.4;0;286.4;0.6188281991460292;289.1;Module 1_4_9;2.06;0,00;0,30;0,00;0,00;-0,00
31,07.2019 07:33:12;24.4;0;286.4;0.939991038379137;289.1;Module 1_4_9;2.24;0,00;0,46;0,00;0,00;-0,00
31,07.2019 07:34:25;24.4;0;286.4;1.0634876323083426;289.08;Module 1_4_9;2.11;0,00;0,52;0,00;0,00;-0,00
31,07.2019 07:59:15;28.7;0;287.9;14.69011383612133;289.14;Module 1_4_9;16.82;0,00;7,25;0,04;0,28;-0,28
31,07.2019 08:00:29;28.7;0.03;287.9;17.854844471873037;289.16;Module 1_4_9;20.34;0,86;8,82;0,05;0,42;0,44
31,07.2019 08:01:42;28.4;0.05;287.9;20.0016162085842;289.17;Module 1_4_9;22.68;1,42;9,88;0,05;0,53;0,89
31,07.2019 08:02:58;28.5;0.06;287.9;22.31516043408402;289.19;Module 1_4_9;25.19;1,71;11,02;0,06;0,65;1,06
31,07.2019 08:04:23;28.4;0.07;287.9;23.763047644043606;289.2;Module 1_4_9;26.7;1,99;11,73;0,06;0,74;1,25
31,07.2019 08:05:36;28.4;0.07;287.9;24.708992387027223;289.22;Module 1_4_9;27.66;1,99;12,20;0,07;0,80;1,19
31,07.2019 08:06:52;28.4;0.08;287.9;25.004716120526055;289.23;Module 1_4_9;27.89;2,27;12,34;0,07;0,82;1,45
31,07.2019 08:08:33;28.4;0.08;289.9;25.24243866686465;289.23;Module 1_4_9;28.03;2,27;12,48;0,07;0,84;1,43
31,07.2019 08:09:45;28.4;0.07;289.9;25.06426149646465;289.24;Module 1_4_9;27.75;1,99;12,38;0,07;0,83;1,16
31,07.2019 08:10:59;28.4;0.07;289.9;24.257552785919113;289.25;Module 1_4_9;26.78;1,99;11,98;0,06;0,78;1,21
31,07.2019 08:12:12;28.4;0.07;289.9;23.69572294945093;289.25;Module 1_4_9;26.09;1,99;11,71;0,06;0,74;1,25
31,07.2019 08:13:25;28.4;0.06;289.9;22.899769737046228;289.24;Module 1_4_9;25.15;1,70;11,32;0,06;0,69;1,01
31,07.2019 08:14:40;28.4;0.06;289.9;22.015982271763;289.25;Module 1_4_9;24.12;1,70;10,88;0,06;0,64;1,07
31,07.2019 08:15:59;28.4;0.05;289.9;20.523640811304542;289.27;Module 1_4_9;22.43;1,42;10,14;0,05;0,55;0,87
31,07.2019 08:17:12;28.4;0.04;289.9;19.907550090018713;289.28;Module 1_4_9;21.71;1,14;9,84;0,05;0,52;0,61
31,07.2019 08:18:30;28.1;0.04;289.9;20.217513994503204;289.3;Module 1_4_9;22;1,12;9,99;0,05;0,54;0,59
31,07.2019 08:19:43;28.1;0.04;289.9;20.367299139392763;289.32;Module 1_4_9;22.12;1,12;10,06;0,05;0,55;0,58
31,07.2019 08:20:56;28.1;0.04;289.9;20.764827368898906;289.28;Module 1_4_9;22.51;1,12;10,27;0,06;0,57;0,56
31,07.2019 08:22:13;28.1;0.05;289.9;21.515196216065522;289.29;Module 1_4_9;23.28;1,41;10,63;0,06;0,61;0,80
31,07.2019 08:23:25;28.1;0.05;289.9;22.643411418851034;289.28;Module 1_4_9;24.46;1,41;11,19;0,06;0,68;0,73
31,07.2019 08:24:39;28.1;0.06;289.9;24.646296776255564;289.26;Module 1_4_9;26.58;1,69;12,18;0,07;0,80;0,89
31,07.2019 08:25:54;28.1;0.08;289.9;27.434512121291412;289.26;Module 1_4_9;29.54;2,25;13,55;0,07;0,99;1,26
31,07.2019 08:27:09;28.1;0.1;289.9;29.383081531605228;289.28;Module 1_4_9;31.59;2,81;14,52;0,08;1,14;1,67
31,07.2019 08:28:22;28.1;0.11;289.9;31.306416294432697;289.3;Module 1_4_9;33.61;3,09;15,47;0,08;1,29;1,80
31,07.2019 08:29:44;28.1;0.11;289.9;32.23125366434813;289.32;Module 1_4_9;34.55;3,09;15,93;0,09;1,37;1,72
31,07.2019 08:30:57;28.1;0.12;289.9;33.18880136499735;289.33;Module 1_4_9;35.53;3,37;16,40;0,09;1,45;1,92
31,07.2019 08:32:19;28.1;0.12;289.9;33.347828137344614;289.34;Module 1_4_9;35.65;3,37;16,48;0,09;1,46;1,91
31,07.2019 08:33:32;28.1;0.11;289.9;32.788631513432556;289.34;Module 1_4_9;35.01;3,09;16,20;0,09;1,42;1,67
31,07.2019 08:34:53;28.1;0.12;289.9;32.99960749670758;289.35;Module 1_4_9;35.19;3,37;16,30;0,09;1,43;1,94
31,07.2019 08:36:05;28.1;0.12;289.9;33.24246632059206;289.38;Module 1_4_9;35.41;3,37;16,43;0,09;1,46;1,92
31,07.2019 08:37:42;28.1;0.12;289.9;34.9068054369001;289.43;Module 1_4_9;37.13;3,37;17,25;0,09;1,61;1,77
31,07.2019 08:38:59;28.1;0.13;289.9;36.78928686686075;289.46;Module 1_4_9;39.09;3,65;18,18;0,10;1,78;1,87
31,07.2019 08:40:28;30.4;0.14;289.9;38.78415334118554;289.46;Module 1_4_9;41.16;4,26;19,16;0,10;1,98;2,27
31,07.2019 08:41:40;30.6;0.16;290.4;40.64091139436099;289.5;Module 1_4_9;43.09;4,90;20,09;0,11;2,18;2,72
31,07.2019 08:42:53;30.1;0.17;290.4;42.443741531256244;289.52;Module 1_4_9;44.96;5,12;20,97;0,11;2,37;2,74
31,07.2019 08:44:06;30.5;0.18;290.4;44.37140289636382;289.5;Module 1_4_9;46.96;5,49;21,92;0,12;2,59;2,90
31,07.2019 08:45:21;30.7;0.19;290.4;46.32117771727175;289.47;Module 1_4_9;48.98;5,83;22,87;0,12;2,83;3,01
31,07.2019 08:46:34;30.4;0.2;290.4;48.508567798094816;289.48;Module 1_4_9;51.25;6,08;23,93;0,13;3,10;2,98
31,07.2019 08:47:47;30.3;0.21;290.4;50.93512755638278;289.46;Module 1_4_9;53.77;6,36;25,08;0,14;3,42;2,95
31,07.2019 08:49:00;31.1;0.23;290.4;52.35940332778527;289.46;Module 1_4_9;55.23;7,15;25,73;0,14;3,61;3,54
31,07.2019 08:50:14;31.3;0.23;290.4;51.90666190331038;289.48;Module 1_4_9;54.71;7,20;25,52;0,14;3,55;3,65
31,07.2019 08:51:26;31;0.21;292;48.963415122811675;289.5;Module 1_4_9;51.57;6,51;24,15;0,13;3,16;3,35
31,07.2019 08:52:41;31;0.18;292;44.13491017473259;289.51;Module 1_4_9;46.45;5,58;21,81;0,12;2,57;3,01
31,07.2019 08:53:54;30.7;0.16;292;39.9441963227017;289.5;Module 1_4_9;42.01;4,91;19,75;0,11;2,11;2,81
31,07.2019 08:55:16;30.1;0.12;292;34.80781152072866;289.5;Module 1_4_9;36.58;3,61;17,22;0,09;1,60;2,01
31,07.2019 08:56:33;30;0.1;291.5;31.289824607484984;289.5;Module 1_4_9;32.86;3,00;15,48;0,08;1,29;1,71
31,07.2019 08:57:47;29.7;0.09;291.5;28.289709400844036;289.53;Module 1_4_9;29.69;2,67;13,99;0,08;1,06;1,62
31,07.2019 08:59:00;29;0.07;291.5;26.381466752296745;289.54;Module 1_4_9;27.67;2,03;13,05;0,07;0,92;1,11
31,07.2019 09:00:12;29;0.06;290.4;24.174485410479935;289.56;Module 1_4_9;25.34;1,74;11,95;0,06;0,77;0,97
31,07.2019 09:01:27;28.6;0.04;290.4;22.58551842392363;289.56;Module 1_4_9;23.66;1,14;11,16;0,06;0,67;0,47
31,07.2019 09:02:48;28.7;0.04;290.4;20.785111621481896;289.56;Module 1_4_9;21.76;1,15;10,27;0,06;0,57;0,58
31,07.2019 09:03:53;28.8;0.03;290.4;19.992761085423332;289.54;Module 1_4_9;20.92;0,86;9,88;0,05;0,53;0,34
31,07.2019 09:05:14;28.7;0.02;290.4;19.70850142792665;289.52;Module 1_4_9;20.61;0,57;9,74;0,05;0,51;0,06
31,07.2019 09:06:28;30.7;0.02;290.4;20.159305478458602;289.5;Module 1_4_9;21.07;0,61;9,96;0,05;0,54;0,08
31,07.2019 09:07:50;31.6;0.01;290.4;21.79858233331864;289.5;Module 1_4_9;22.77;0,32;10,77;0,06;0,63;-0,31
31,07.2019 09:09:24;32.8;0;292;24.77289970560046;289.5;Module 1_4_9;25.86;0,00;12,25;0,07;0,81;-0,81
31,07.2019 09:10:42;35.7;0;292;27.32587123262979;289.49;Module 1_4_9;28.51;0,00;13,52;0,07;0,99;-0,99
