date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 07:11:34;20;0;284.4;0.0001;289.1;Module 1_4_6;1.1;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:12:46;19.7;0;284.4;0.0001;289.1;Module 1_4_6;1.01;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:14:04;19.8;0;284.4;0.0001;289.1;Module 1_4_6;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:15:19;19.9;0;284.4;0.0001;289.1;Module 1_4_6;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:16:31;19.6;0;284.4;0.0001;289.1;Module 1_4_6;1.09;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:17:44;19.9;0;284.4;0.0001;289.1;Module 1_4_6;1.13;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:18:58;20.2;0;284.4;0.0001;289.11;Module 1_4_6;1.39;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:20:21;20.2;0;284.4;0.0001;289.12;Module 1_4_6;1.46;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:22:17;22.8;0;284.4;0.0001;289.15;Module 1_4_6;1.7;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:23:29;24.1;0;284.4;0.0001;289.15;Module 1_4_6;1.62;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:24:43;24.1;0;284.4;0.0001;289.12;Module 1_4_6;1.58;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:25:55;24;0;286.9;0.0001;289.13;Module 1_4_6;1.67;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:27:08;24.3;0;286.9;0.35156986931588863;289.12;Module 1_4_6;1.83;0,00;0,13;0,00;0,00;-0,00
31,07.2019 07:28:20;24.7;0;286.9;0.37846592489196745;289.14;Module 1_4_6;1.97;0,00;0,14;0,00;0,00;-0,00
31,07.2019 07:29:33;25.8;0;286.9;0.37270248441137915;289.12;Module 1_4_6;1.94;0,00;0,14;0,00;0,00;-0,00
31,07.2019 07:30:46;25.8;0;286.9;0.4034408336411836;289.1;Module 1_4_6;2.1;0,00;0,15;0,00;0,00;-0,00
31,07.2019 07:31:59;25.8;0;286.9;0.6188281991460292;289.1;Module 1_4_6;2.06;0,00;0,23;0,00;0,00;-0,00
31,07.2019 07:33:12;25.8;0;286.9;0.939991038379137;289.1;Module 1_4_6;2.24;0,00;0,35;0,00;0,00;-0,00
31,07.2019 07:34:25;25.8;0;286.9;1.0634876323083426;289.08;Module 1_4_6;2.11;0,00;0,40;0,00;0,00;-0,00
31,07.2019 07:59:15;29.2;0;286.9;14.69011383612133;289.14;Module 1_4_6;16.82;0,00;5,45;0,04;0,21;-0,21
31,07.2019 08:00:29;29;0.03;286.9;17.854844471873037;289.16;Module 1_4_6;20.34;0,87;6,63;0,05;0,31;0,56
31,07.2019 08:01:42;28.7;0.05;286.9;20.0016162085842;289.17;Module 1_4_6;22.68;1,44;7,43;0,05;0,39;1,04
31,07.2019 08:02:58;28.6;0.06;290;22.31516043408402;289.19;Module 1_4_6;25.19;1,72;8,30;0,06;0,49;1,23
