module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation
1380556832253260;-273.2;25.2;Sun Sep 01 2019 06:25:39 GMT+0200 (CEST);Sun Sep 01 2019 04:25:39 GMT+0200 (CEST);1567311939000;0;3.3
1380556832253260;-273.2;25.2;Sun Sep 01 2019 06:27:36 GMT+0200 (CEST);Sun Sep 01 2019 04:27:36 GMT+0200 (CEST);1567312056000;0;4.58
1380556832253260;-273.2;25.2;Sun Sep 01 2019 06:29:29 GMT+0200 (CEST);Sun Sep 01 2019 04:29:29 GMT+0200 (CEST);1567312169000;0;5.69
1380556832253260;-273.2;33.3;Sun Sep 01 2019 06:37:04 GMT+0200 (CEST);Sun Sep 01 2019 04:37:04 GMT+0200 (CEST);1567312624000;0;11.87
1380556832253260;25.6;30;Sun Sep 01 2019 06:38:57 GMT+0200 (CEST);Sun Sep 01 2019 04:38:57 GMT+0200 (CEST);1567312737000;0;14.15
1380556832253260;25.6;29.7;Sun Sep 01 2019 06:41:03 GMT+0200 (CEST);Sun Sep 01 2019 04:41:03 GMT+0200 (CEST);1567312863000;0.07;16.34
1380556832253260;27.2;29.7;Sun Sep 01 2019 06:43:00 GMT+0200 (CEST);Sun Sep 01 2019 04:43:00 GMT+0200 (CEST);1567312980000;0.09;18.61
1380556832253260;27.2;28.9;Sun Sep 01 2019 06:44:53 GMT+0200 (CEST);Sun Sep 01 2019 04:44:53 GMT+0200 (CEST);1567313093000;0.1;20.9
1380556832253260;27.2;28.8;Sun Sep 01 2019 06:46:46 GMT+0200 (CEST);Sun Sep 01 2019 04:46:46 GMT+0200 (CEST);1567313206000;0.11;22.58
1380556832253260;27.2;28.8;Sun Sep 01 2019 06:48:38 GMT+0200 (CEST);Sun Sep 01 2019 04:48:38 GMT+0200 (CEST);1567313318000;0.12;24.77
1380556832253260;27.2;28.9;Sun Sep 01 2019 06:50:34 GMT+0200 (CEST);Sun Sep 01 2019 04:50:34 GMT+0200 (CEST);1567313434000;0.13;26.51
1380556832253260;27.2;29;Sun Sep 01 2019 06:52:27 GMT+0200 (CEST);Sun Sep 01 2019 04:52:27 GMT+0200 (CEST);1567313547000;0.14;27.84
1380556832253260;27.7;29.2;Sun Sep 01 2019 06:54:27 GMT+0200 (CEST);Sun Sep 01 2019 04:54:27 GMT+0200 (CEST);1567313667000;0.14;29.66
1380556832253260;27.7;31.5;Sun Sep 01 2019 06:56:29 GMT+0200 (CEST);Sun Sep 01 2019 04:56:29 GMT+0200 (CEST);1567313789000;0.15;31.4
1380556832253260;29.2;31.7;Sun Sep 01 2019 06:58:29 GMT+0200 (CEST);Sun Sep 01 2019 04:58:29 GMT+0200 (CEST);1567313909000;0.16;33.69
1380556832253260;29.2;31.7;Sun Sep 01 2019 07:00:21 GMT+0200 (CEST);Sun Sep 01 2019 05:00:21 GMT+0200 (CEST);1567314021000;0.18;36.37
1380556832253260;29.2;31.7;Sun Sep 01 2019 07:02:15 GMT+0200 (CEST);Sun Sep 01 2019 05:02:15 GMT+0200 (CEST);1567314135000;0.19;38.64
1380556832253260;29.2;32;Sun Sep 01 2019 07:04:08 GMT+0200 (CEST);Sun Sep 01 2019 05:04:08 GMT+0200 (CEST);1567314248000;0.2;40.69
