date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 06:59:32;23.7;0;297.1;0.0001;289.1;Module 1,12_18;1.78;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:00:52;19.5;0;297.1;0.0001;289.13;Module 1,12_18;1.61;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:02:05;19.5;0;297.1;0.0001;289.11;Module 1,12_18;1.44;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:03:19;19.5;0;297.1;0.0001;289.13;Module 1,12_18;1.33;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:04:47;19.5;0;297.1;0.0001;289.13;Module 1,12_18;1.33;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:51:35;28.9;0;297.1;4.168734650998524;289.05;Module 1,12_18;5.09;0,00;2,07;0,01;0,02;-0,02
31,07.2019 07:52:52;30.4;0;297.1;5.0232566756527826;289.06;Module 1,12_18;6.07;0,00;2,49;0,01;0,03;-0,03
31,07.2019 07:54:05;30.8;0;297.1;6.245332463695619;289.07;Module 1,12_18;7.48;0,00;3,10;0,02;0,05;-0,05
31,07.2019 07:55:17;32.2;0;297.1;7.406233350184945;289.09;Module 1,12_18;8.8;0,00;3,67;0,02;0,07;-0,07
31,07.2019 07:56:30;30.9;0;299.1;9.207682379438163;289.11;Module 1,12_18;10.86;0,00;4,57;0,02;0,11;-0,11
31,07.2019 07:57:44;26.4;0.01;299.1;11.721099876449518;289.13;Module 1,12_18;13.73;0,26;5,82;0,03;0,18;0,08
31,07.2019 07:58:57;26.6;0.02;299.1;13.77853553415369;289.14;Module 1,12_18;16.04;0,53;6,84;0,04;0,25;0,28
31,07.2019 08:00:13;26.5;0.04;299.1;16.7991320794836;289.14;Module 1,12_18;19.44;1,06;8,34;0,04;0,38;0,68
31,07.2019 08:01:25;26.7;0.06;299.1;19.093694718254064;289.16;Module 1,12_18;21.98;1,60;9,48;0,05;0,48;1,12
