date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 06:20:19;30.9;0;285.9;0.0001;288.98;Module 1,11_9;3.81;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:22:16;31.8;0;285.9;0.0001;288.92;Module 1,11_9;4.26;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:24:21;32.4;0;287.4;0.0001;288.89;Module 1,11_9;5.08;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:26:18;32.8;0;287.4;0.0001;288.84;Module 1,11_9;6.73;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:28:15;26.7;0;290;0.0001;288.84;Module 1,11_9;7.17;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:30:11;26.2;0;290;0.0001;288.82;Module 1,11_9;7.82;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:32:09;26.5;0;290;0.0001;288.78;Module 1,11_9;8.51;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:34:06;26.7;0;287.4;0.0001;288.72;Module 1,11_9;9.29;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:36:03;26.8;0;287.4;0.0001;288.7;Module 1,11_9;10.48;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:38:00;26.7;0;287.4;0.0001;288.67;Module 1,11_9;10.75;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:39:57;27.5;0;287.4;0.0001;288.64;Module 1,11_9;11.42;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:41:53;28.3;0;287.4;0.0001;288.61;Module 1,11_9;12.68;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:43:50;28.1;0;287.4;0.0001;288.6;Module 1,11_9;13.88;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:45:47;28.1;0;287.4;0.0001;288.61;Module 1,11_9;14.21;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:47:50;28.6;0;287.4;0.0001;288.64;Module 1,11_9;14.79;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:50:20;28.6;0;287.4;0.0001;288.6;Module 1,11_9;16.16;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:52:17;29;0;287.4;0.0001;288.58;Module 1,11_9;16.67;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:54:14;29.3;0;287.4;0.0001;288.57;Module 1,11_9;17.56;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:56:11;29.5;0;287.4;0.0001;288.59;Module 1,11_9;18.86;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:58:09;29.7;0;287.4;0.0001;288.67;Module 1,11_9;20.56;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:00:06;30.2;0;287.4;0.0001;288.73;Module 1,11_9;21.03;0,00;0,00;0,00;0,00;0,00
