module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556830696770;9.9;28;Sat Jun 01 2019 05:36:37 GMT+0200 (CEST);Sat Jun 01 2019 03:36:37 GMT+0200 (CEST);1559360197000;0;10.79;11.05
1380556830696770;9.9;24.8;Sat Jun 01 2019 05:40:20 GMT+0200 (CEST);Sat Jun 01 2019 03:40:20 GMT+0200 (CEST);1559360420000;0.01;12.85;11.01
1380556830696770;9.9;22.2;Sat Jun 01 2019 05:43:41 GMT+0200 (CEST);Sat Jun 01 2019 03:43:41 GMT+0200 (CEST);1559360621000;0.02;14.05;11.04
1380556830696770;9.9;23.3;Sat Jun 01 2019 05:47:04 GMT+0200 (CEST);Sat Jun 01 2019 03:47:04 GMT+0200 (CEST);1559360824000;0.02;16;11.03
1380556830696770;9.9;22.3;Sat Jun 01 2019 05:50:28 GMT+0200 (CEST);Sat Jun 01 2019 03:50:28 GMT+0200 (CEST);1559361028000;0.04;17.66;11.06
1380556830696770;9.9;22.3;Sat Jun 01 2019 05:53:50 GMT+0200 (CEST);Sat Jun 01 2019 03:53:50 GMT+0200 (CEST);1559361230000;0.04;19.31;11.1
1380556830696770;9.9;22.1;Sat Jun 01 2019 05:57:14 GMT+0200 (CEST);Sat Jun 01 2019 03:57:14 GMT+0200 (CEST);1559361434000;0.05;20.4;11.1
1380556830696770;9.9;22.1;Sat Jun 01 2019 06:01:06 GMT+0200 (CEST);Sat Jun 01 2019 04:01:06 GMT+0200 (CEST);1559361666000;0.06;23.2;11.15
1380556830696770;9.9;22.4;Sat Jun 01 2019 06:04:36 GMT+0200 (CEST);Sat Jun 01 2019 04:04:36 GMT+0200 (CEST);1559361876000;0.07;25.78;11.2
1380556830696770;9.9;23.9;Sat Jun 01 2019 06:08:02 GMT+0200 (CEST);Sat Jun 01 2019 04:08:02 GMT+0200 (CEST);1559362082000;0.07;27.78;11.25
1380556830696770;9.9;31.9;Sat Jun 01 2019 06:11:23 GMT+0200 (CEST);Sat Jun 01 2019 04:11:23 GMT+0200 (CEST);1559362283000;0.07;29.78;11.32
1380556830696770;12.9;31.9;Sat Jun 01 2019 06:14:43 GMT+0200 (CEST);Sat Jun 01 2019 04:14:43 GMT+0200 (CEST);1559362483000;0.08;31.42;11.4
