module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556869907816;6.4;32.1;Sat Jun 01 2019 05:23:49 GMT+0200 (CEST);Sat Jun 01 2019 03:23:49 GMT+0200 (CEST);1559359429000;0;5.21;11.15
1380556869907816;9.9;33.5;Sat Jun 01 2019 05:27:14 GMT+0200 (CEST);Sat Jun 01 2019 03:27:14 GMT+0200 (CEST);1559359634000;0;6.76;11.11
1380556869907816;9.9;25.2;Sat Jun 01 2019 05:30:47 GMT+0200 (CEST);Sat Jun 01 2019 03:30:47 GMT+0200 (CEST);1559359847000;0;8.91;11.1
1380556869907816;7.9;24.9;Sat Jun 01 2019 05:34:11 GMT+0200 (CEST);Sat Jun 01 2019 03:34:11 GMT+0200 (CEST);1559360051000;0;9.86;11.08
1380556869907816;7.9;26.9;Sat Jun 01 2019 05:37:37 GMT+0200 (CEST);Sat Jun 01 2019 03:37:37 GMT+0200 (CEST);1559360257000;0;11.05;11.04
1380556869907816;7.9;27.5;Sat Jun 01 2019 05:41:19 GMT+0200 (CEST);Sat Jun 01 2019 03:41:19 GMT+0200 (CEST);1559360479000;0;13.4;11.03
1380556869907816;7.9;27.5;Sat Jun 01 2019 05:44:39 GMT+0200 (CEST);Sat Jun 01 2019 03:44:39 GMT+0200 (CEST);1559360679000;0.01;14.63;11.03
1380556869907816;8.4;28.6;Sat Jun 01 2019 05:48:02 GMT+0200 (CEST);Sat Jun 01 2019 03:48:02 GMT+0200 (CEST);1559360882000;0.02;16.53;11.05
1380556869907816;8.4;28.5;Sat Jun 01 2019 05:51:27 GMT+0200 (CEST);Sat Jun 01 2019 03:51:27 GMT+0200 (CEST);1559361087000;0.03;18.32;11.07
1380556869907816;8.4;29;Sat Jun 01 2019 05:54:51 GMT+0200 (CEST);Sat Jun 01 2019 03:54:51 GMT+0200 (CEST);1559361291000;0.03;19.54;11.1
1380556869907816;8.4;29.4;Sat Jun 01 2019 05:58:15 GMT+0200 (CEST);Sat Jun 01 2019 03:58:15 GMT+0200 (CEST);1559361495000;0.04;21.01;11.1
1380556869907816;9.9;29.6;Sat Jun 01 2019 06:02:06 GMT+0200 (CEST);Sat Jun 01 2019 04:02:06 GMT+0200 (CEST);1559361726000;0.05;23.71;11.17
1380556869907816;9.9;30.1;Sat Jun 01 2019 06:05:38 GMT+0200 (CEST);Sat Jun 01 2019 04:05:38 GMT+0200 (CEST);1559361938000;0.05;26.33;11.22
1380556869907816;9.9;30.1;Sat Jun 01 2019 06:09:02 GMT+0200 (CEST);Sat Jun 01 2019 04:09:02 GMT+0200 (CEST);1559362142000;0.06;28.57;11.26
1380556869907816;9.9;30.7;Sat Jun 01 2019 06:12:21 GMT+0200 (CEST);Sat Jun 01 2019 04:12:21 GMT+0200 (CEST);1559362341000;0.06;30.34;11.34
1380556869907816;9.9;31;Sat Jun 01 2019 06:15:41 GMT+0200 (CEST);Sat Jun 01 2019 04:15:41 GMT+0200 (CEST);1559362541000;0.07;32.14;11.44
