module;pmpp;month
Module 1,6_9;180,71495890165417;August_2019
String 1,6;175,79575372330865;August_2019
Module 1,6_2;182,40846217019174;August_2019
Module 1,6_3;177,10381171791096;August_2019
Module 1,6_4;170,34569977268865;August_2019
Module 1,6_5;181,09236621034137;August_2019
Module 1,6_6;183,51436704431532;August_2019
Module 1,6_7;183,13268476245582;August_2019
Module 1,6_8;165,56579725980754;August_2019
Module 1,6_1;174,19117532917184;August_2019
Module 1,6_10;163,04420399367814;August_2019
Module 1,6_11;179,65413531019541;August_2019
Module 1,6_12;181,92591176074143;August_2019
Module 1,6_13;181,12979237573853;August_2019
Module 1,6_14;176,62908303789587;August_2019
Module 1,6_15;178,56674507580652;August_2019
Module 1,6_16;169,06343552630398;August_2019
Module 1,6_17;180,08752481368452;August_2019
Module 1,6_18;174,0658949852944;August_2019
