string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation;temperature_amb
1380556888124019;16;587;0;403908;Sun Sep 01 2019 06:31:06 GMT+0200 (CEST);Sun Sep 01 2019 04:31:06 GMT+0200 (CEST);1567312266000;18.05882352941176;7.08;18.28
1380556888124019;16;605;0;403908;Sun Sep 01 2019 06:32:59 GMT+0200 (CEST);Sun Sep 01 2019 04:32:59 GMT+0200 (CEST);1567312379000;18.277777777777775;8.92;18.32
1380556888124019;16;499;0;403908;Sun Sep 01 2019 06:34:52 GMT+0200 (CEST);Sun Sep 01 2019 04:34:52 GMT+0200 (CEST);1567312492000;20.883333333333333;10.19;18.35
1380556888124019;16;482;0;403908;Sun Sep 01 2019 06:36:46 GMT+0200 (CEST);Sun Sep 01 2019 04:36:46 GMT+0200 (CEST);1567312606000;21.533333333333328;11.59;18.35
1380556888124019;16;494;0.06;403908;Sun Sep 01 2019 06:38:40 GMT+0200 (CEST);Sun Sep 01 2019 04:38:40 GMT+0200 (CEST);1567312720000;21.449999999999996;13.52;18.35
1380556888124019;17;509;0.07;403908;Sun Sep 01 2019 06:40:46 GMT+0200 (CEST);Sun Sep 01 2019 04:40:46 GMT+0200 (CEST);1567312846000;20.611111111111107;16.01;18.37
1380556888124019;17;527;0.07;403909;Sun Sep 01 2019 06:42:43 GMT+0200 (CEST);Sun Sep 01 2019 04:42:43 GMT+0200 (CEST);1567312963000;20.62222222222222;18.38;18.41
1380556888124019;17;539;0.09;403911;Sun Sep 01 2019 06:44:36 GMT+0200 (CEST);Sun Sep 01 2019 04:44:36 GMT+0200 (CEST);1567313076000;20.71111111111111;20.68;18.43
1380556888124019;17;551;0.09;403912;Sun Sep 01 2019 06:46:28 GMT+0200 (CEST);Sun Sep 01 2019 04:46:28 GMT+0200 (CEST);1567313188000;20.811111111111106;22.08;18.45
1380556888124019;17;553;0.1;403914;Sun Sep 01 2019 06:48:21 GMT+0200 (CEST);Sun Sep 01 2019 04:48:21 GMT+0200 (CEST);1567313301000;20.811111111111106;24.28;18.48
1380556888124019;17;550;0.11;403916;Sun Sep 01 2019 06:50:17 GMT+0200 (CEST);Sun Sep 01 2019 04:50:17 GMT+0200 (CEST);1567313417000;21.57222222222222;26.2;18.51
1380556888124019;17;563;0.12;403918;Sun Sep 01 2019 06:52:10 GMT+0200 (CEST);Sun Sep 01 2019 04:52:10 GMT+0200 (CEST);1567313530000;21.616666666666664;27.49;18.53
