module;pmpp;month
Module 1,8_9;181,39448904378338;August_2019
String 1,8;177,51251613054745;August_2019
Module 1,8_2;181,34061531744393;August_2019
Module 1,8_3;177,26507779610512;August_2019
Module 1,8_4;174,50624567318866;August_2019
Module 1,8_5;177,51546295296356;August_2019
Module 1,8_6;169,19533572020853;August_2019
Module 1,8_7;176,5026475090376;August_2019
Module 1,8_8;176,40535603461925;August_2019
Module 1,8_1;177,06157176490157;August_2019
Module 1,8_10;177,86605499754256;August_2019
Module 1,8_11;171,99783270552814;August_2019
Module 1,8_12;177,58618401963412;August_2019
Module 1,8_13;0;August_2019
Module 1,8_14;183,10481716443158;August_2019
Module 1,8_15;162,19658790040614;August_2019
Module 1,8_16;172,44144756542042;August_2019
Module 1,8_17;176,96475645859994;August_2019
Module 1,8_18;174,95128369988214;August_2019
