module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation
1438719252721378;-273.2;11;Sun Jun 30 2019 05:13:54 GMT+0200 (CEST);Sun Jun 30 2019 03:13:54 GMT+0200 (CEST);1561864434000;0;1.76
1438719252721378;-273.2;15.1;Sun Jun 30 2019 05:15:54 GMT+0200 (CEST);Sun Jun 30 2019 03:15:54 GMT+0200 (CEST);1561864554000;0;2.27
1438719252721378;20.1;31.2;Sun Jun 30 2019 05:18:03 GMT+0200 (CEST);Sun Jun 30 2019 03:18:03 GMT+0200 (CEST);1561864683000;0;2.94
1438719252721378;20.1;32;Sun Jun 30 2019 05:20:14 GMT+0200 (CEST);Sun Jun 30 2019 03:20:14 GMT+0200 (CEST);1561864814000;0;3.81
1438719252721378;22.9;32.8;Sun Jun 30 2019 05:22:11 GMT+0200 (CEST);Sun Jun 30 2019 03:22:11 GMT+0200 (CEST);1561864931000;0;4.26
1438719252721378;22.9;33.3;Sun Jun 30 2019 05:24:15 GMT+0200 (CEST);Sun Jun 30 2019 03:24:15 GMT+0200 (CEST);1561865055000;0;5.04
1438719252721378;22.9;33.9;Sun Jun 30 2019 05:26:12 GMT+0200 (CEST);Sun Jun 30 2019 03:26:12 GMT+0200 (CEST);1561865172000;0;6.54
1438719252721378;23.9;30;Sun Jun 30 2019 05:28:09 GMT+0200 (CEST);Sun Jun 30 2019 03:28:09 GMT+0200 (CEST);1561865289000;0;7.17
1438719252721378;23.9;29.7;Sun Jun 30 2019 05:30:06 GMT+0200 (CEST);Sun Jun 30 2019 03:30:06 GMT+0200 (CEST);1561865406000;0;7.82
1438719252721378;22.6;30;Sun Jun 30 2019 05:32:04 GMT+0200 (CEST);Sun Jun 30 2019 03:32:04 GMT+0200 (CEST);1561865524000;0;8.51
1438719252721378;22.6;30.2;Sun Jun 30 2019 05:34:01 GMT+0200 (CEST);Sun Jun 30 2019 03:34:01 GMT+0200 (CEST);1561865641000;0;9.29
1438719252721378;22.6;30.4;Sun Jun 30 2019 05:35:58 GMT+0200 (CEST);Sun Jun 30 2019 03:35:58 GMT+0200 (CEST);1561865758000;0;10.48
1438719252721378;22.7;30.3;Sun Jun 30 2019 05:37:55 GMT+0200 (CEST);Sun Jun 30 2019 03:37:55 GMT+0200 (CEST);1561865875000;0;10.75
1438719252721378;22.7;30.8;Sun Jun 30 2019 05:39:51 GMT+0200 (CEST);Sun Jun 30 2019 03:39:51 GMT+0200 (CEST);1561865991000;0;11.42
1438719252721378;23;31.2;Sun Jun 30 2019 05:41:48 GMT+0200 (CEST);Sun Jun 30 2019 03:41:48 GMT+0200 (CEST);1561866108000;0;12.68
1438719252721378;23;31.3;Sun Jun 30 2019 05:43:45 GMT+0200 (CEST);Sun Jun 30 2019 03:43:45 GMT+0200 (CEST);1561866225000;0;13.73
1438719252721378;23;31.3;Sun Jun 30 2019 05:45:42 GMT+0200 (CEST);Sun Jun 30 2019 03:45:42 GMT+0200 (CEST);1561866342000;0;14.21
1438719252721378;23.1;31.6;Sun Jun 30 2019 05:47:45 GMT+0200 (CEST);Sun Jun 30 2019 03:47:45 GMT+0200 (CEST);1561866465000;0;14.68
1438719252721378;23.1;31.7;Sun Jun 30 2019 05:50:14 GMT+0200 (CEST);Sun Jun 30 2019 03:50:14 GMT+0200 (CEST);1561866614000;0;15.76
1438719252721378;23.2;31.9;Sun Jun 30 2019 05:52:12 GMT+0200 (CEST);Sun Jun 30 2019 03:52:12 GMT+0200 (CEST);1561866732000;0;16.67
1438719252721378;23.2;32.1;Sun Jun 30 2019 05:54:09 GMT+0200 (CEST);Sun Jun 30 2019 03:54:09 GMT+0200 (CEST);1561866849000;0;17.56
1438719252721378;23.5;32.2;Sun Jun 30 2019 05:56:05 GMT+0200 (CEST);Sun Jun 30 2019 03:56:05 GMT+0200 (CEST);1561866965000;0;18.86
1438719252721378;23.5;32.3;Sun Jun 30 2019 05:58:04 GMT+0200 (CEST);Sun Jun 30 2019 03:58:04 GMT+0200 (CEST);1561867084000;0;20.56
1438719252721378;23.5;32.5;Sun Jun 30 2019 06:00:00 GMT+0200 (CEST);Sun Jun 30 2019 04:00:00 GMT+0200 (CEST);1561867200000;0;21.03
1438719252721378;23.8;32.8;Sun Jun 30 2019 06:01:57 GMT+0200 (CEST);Sun Jun 30 2019 04:01:57 GMT+0200 (CEST);1561867317000;0;21.83
