date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
01,09.2019 09:39:15;35.1;1.41;303.6;311.0829654992335;298.48;Module 1_4_2;332.79;49,49;34,95;1,40;48,75;0,74
01,09.2019 09:41:11;35.1;1.48;303.6;320.9924607684617;298.72;Module 1_4_2;343.03;51,95;34,97;1,45;50,58;1,36
01,09.2019 09:43:04;34.7;1.52;303.6;311.7192815844037;298.96;Module 1_4_2;332.79;52,74;34,95;1,40;48,87;3,88
01,09.2019 09:44:59;33.1;1.49;303.6;288.23719227494524;299.19;Module 1_4_2;307.42;49,32;34,86;1,28;44,51;4,81
01,09.2019 10:19:50;33.2;1.44;302.5;303.2739280572713;298.32;Module 1_4_2;319.1;47,81;35,11;1,35;47,51;0,29
01,09.2019 10:21:58;33.6;2.97;302.5;445.5183374637503;298.74;Module 1_4_2;468.47;99,79;35,32;2,09;73,85;25,94
01,09.2019 10:23:54;33.4;3.1;303.6;596.7963947819335;299.43;Module 1_4_2;627.19;103,54;35,02;2,88;100,75;2,79
01,09.2019 10:25:46;33.5;2.47;303.6;336.32806614740974;300.05;Module 1_4_2;353.27;82,75;35,01;1,53;53,42;29,32
01,09.2019 10:39:22;33;2.88;306.6;577.1943921522839;299.6;Module 1_4_2;604.15;95,04;34,53;2,78;95,93;-0,89
01,09.2019 10:41:17;33.5;2.93;306.6;584.7945916309154;300.14;Module 1_4_2;611.83;98,16;34,52;2,82;97,26;0,89
01,09.2019 10:45:02;32.7;3.05;308.1;612.2313691843261;300.96;Module 1_4_2;639.99;99,73;34,23;2,96;101,34;-1,61
01,09.2019 10:46:59;33;3.09;308.1;614.9438929423584;301.7;Module 1_4_2;642.55;101,97;34,22;2,98;101,81;0,16
01,09.2019 10:48:51;32.8;2.71;308.1;553.9160037363341;302.39;Module 1_4_2;578.55;88,89;34,30;2,66;91,20;-2,31
01,09.2019 10:50:44;32.6;2.94;308.1;598.2713939004075;302.75;Module 1_4_2;624.63;95,84;34,24;2,89;98,92;-3,08
01,09.2019 10:52:40;32.6;2.83;310.1;559.2629593710715;303.03;Module 1_4_2;583.67;92,26;33,94;2,69;91,27;0,99
01,09.2019 10:54:34;30.6;2.98;310.1;574.2011210504387;303.17;Module 1_4_2;599.03;91,19;33,92;2,77;93,85;-2,66
01,09.2019 10:56:36;32.2;2.96;310.6;574.4321892761143;303.05;Module 1_4_2;599.03;95,31;33,84;2,77;93,66;1,65
01,09.2019 10:58:31;32.4;3.06;310.6;621.3055573356005;303.37;Module 1_4_2;647.67;99,14;33,78;3,01;101,69;-2,54
01,09.2019 11:00:24;32.4;2.81;312.1;560.1110285193165;303.59;Module 1_4_2;583.67;91,04;33,59;2,70;90,54;0,50
01,09.2019 11:02:17;32.4;3.14;312.1;629.5214693621679;303.57;Module 1_4_2;655.77;101,74;33,51;3,05;102,34;-0,60
01,09.2019 11:04:16;32.4;3.32;312.1;662.3425504480778;303.58;Module 1_4_2;689.71;107,57;33,45;3,22;107,85;-0,28
01,09.2019 11:06:10;32.2;1.71;312.6;324.61210705849487;303.49;Module 1_4_2;337.91;55,06;33,40;1,48;49,30;5,77
01,09.2019 11:08:03;32.4;3.33;312.6;669.9360240895011;303.22;Module 1_4_2;697.15;107,89;33,35;3,26;108,85;-0,96
01,09.2019 11:10:05;32.6;3.27;312.6;664.046746221732;303.01;Module 1_4_2;690.78;106,60;33,36;3,23;107,87;-1,27
01,09.2019 11:11:57;32.5;3.29;312.6;660.5823805556254;303.11;Module 1_4_2;686.96;106,92;33,37;3,22;107,29;-0,37
01,09.2019 11:13:51;32.5;3.35;312.6;667.0423824944864;303.1;Module 1_4_2;693.46;108,88;33,36;3,25;108,37;0,50
01,09.2019 11:15:44;32.5;3.2;312.6;646.1934133680155;303.14;Module 1_4_2;671.58;104,00;33,39;3,14;104,88;-0,88
01,09.2019 11:17:37;32.4;3.33;314.1;670.083779171242;303.38;Module 1_4_2;696.2;107,89;33,09;3,27;108,07;-0,18
01,09.2019 11:19:34;32.4;3.29;314.1;665.6667682372312;303.64;Module 1_4_2;691.4;106,60;33,10;3,24;107,34;-0,74
01,09.2019 11:21:27;32.4;3.34;314.1;671.7723785144373;303.71;Module 1_4_2;697.54;108,22;33,09;3,27;108,35;-0,13
01,09.2019 11:23:21;32.5;3.35;314.1;672.9280743934689;303.78;Module 1_4_2;698.54;108,88;33,09;3,28;108,54;0,34
01,09.2019 11:25:14;32.5;3.37;314.1;675.8233646224834;303.76;Module 1_4_2;701.35;109,53;33,09;3,29;109,02;0,51
01,09.2019 11:27:10;32.4;3.4;314.1;680.0133295217877;303.84;Module 1_4_2;705.5;110,16;33,08;3,32;109,71;0,45
01,09.2019 11:29:04;32.3;3.39;314.1;681.9717304104558;303.97;Module 1_4_2;707.34;109,50;33,07;3,33;110,03;-0,53
01,09.2019 11:30:57;32.3;3.46;314.1;693.7630549226094;304.07;Module 1_4_2;719.38;111,76;33,05;3,39;111,97;-0,21
01,09.2019 11:32:51;32.4;3.1;314.1;627.2395776920785;303.82;Module 1_4_2;650.23;100,44;33,16;3,04;100,95;-0,51
01,09.2019 11:35:10;32.2;3.56;314.6;711.9939376582229;303.92;Module 1_4_2;737.86;114,63;32,93;3,48;114,67;-0,04
01,09.2019 11:37:11;32.2;3.56;314.6;715.4560740736034;304.05;Module 1_4_2;741.25;114,63;32,92;3,50;115,24;-0,60
01,09.2019 11:39:04;32;3.6;316.1;715.7857776409567;304.13;Module 1_4_2;741.41;115,20;32,66;3,50;114,41;0,79
01,09.2019 11:40:57;32;3.63;316.1;730.2983222596031;304.5;Module 1_4_2;756.26;116,16;32,63;3,58;116,75;-0,59
01,09.2019 11:42:53;32;3.66;316.1;731.1228780410387;304.82;Module 1_4_2;756.93;117,12;32,63;3,58;116,89;0,23
01,09.2019 11:44:58;31.9;3.69;316.1;737.4362421935213;305.08;Module 1_4_2;763.27;117,71;32,62;3,61;117,90;-0,19
01,09.2019 11:46:51;31.9;3.66;316.1;738.2520650360145;305.36;Module 1_4_2;763.94;116,75;32,62;3,62;118,04;-1,28
01,09.2019 11:48:44;31.8;3.68;316.6;736.9292474510851;305.71;Module 1_4_2;762.4;117,02;32,53;3,61;117,52;-0,49
01,09.2019 11:50:43;31.7;3.73;316.6;743.8778883067881;305.67;Module 1_4_2;769.41;118,24;32,52;3,65;118,63;-0,39
01,09.2019 11:52:40;31.6;3.7;316.6;747.1491111213476;305.75;Module 1_4_2;772.62;116,92;32,52;3,66;119,16;-2,24
01,09.2019 11:54:33;31.7;3.77;316.6;758.2769460313123;305.86;Module 1_4_2;783.96;119,51;32,49;3,72;120,93;-1,43
01,09.2019 11:56:29;31.6;3.67;316.6;747.6434943110769;306.01;Module 1_4_2;772.8;115,97;32,52;3,67;119,24;-3,26
01,09.2019 11:58:21;31.6;3.74;318.7;755.1988569731052;305.83;Module 1_4_2;780.45;118,18;32,13;3,71;119,13;-0,94
01,09.2019 12:00:14;31.7;3.83;318.7;770.3827306118087;305.88;Module 1_4_2;795.98;121,41;32,10;3,79;121,52;-0,11
01,09.2019 12:02:08;31.7;3.84;318.7;784.2066143593108;305.78;Module 1_4_2;810.1;121,73;32,07;3,86;123,69;-1,96
01,09.2019 12:04:05;31.8;2.44;320.2;542.8208475810702;305.75;Module 1_4_2;560.63;77,59;32,19;2,61;84,11;-6,52
01,09.2019 12:05:57;31.9;3.48;320.2;647.678712447325;305.69;Module 1_4_2;668.8;111,01;32,06;3,15;101,14;9,87
01,09.2019 12:07:53;31.6;3.58;318.7;715.6658190628243;305.79;Module 1_4_2;738.86;113,13;32,21;3,50;112,86;0,27
01,09.2019 12:09:48;31.8;3.38;318.7;663.361319529909;305.79;Module 1_4_2;684.73;107,48;32,30;3,23;104,47;3,01
01,09.2019 12:11:41;31.4;3.97;318.7;793.7615630109426;305.8;Module 1_4_2;819.18;124,66;32,05;3,91;125,18;-0,52
01,09.2019 12:13:41;31.9;4.19;318.7;842.6240506616331;306.1;Module 1_4_2;869.44;133,66;31,94;4,16;132,76;0,90
01,09.2019 12:15:34;31.6;4.1;318.7;821.5264594429719;306.19;Module 1_4_2;847.52;129,56;31,99;4,05;129,50;0,06
01,09.2019 12:17:27;31.7;4.08;318.7;831.9084482224932;306.28;Module 1_4_2;858.08;129,34;31,97;4,10;131,11;-1,77
01,09.2019 12:19:20;31.5;3.86;318.7;780.5142483540035;306.48;Module 1_4_2;804.93;121,59;32,08;3,84;123,11;-1,52
01,09.2019 12:21:15;31.4;3.66;318.7;687.43838748987;306.59000000000003;Module 1_4_2;708.82;114,92;32,26;3,36;108,35;6,58
01,09.2019 12:23:10;31.3;4.14;319.7;867.2381835176066;306.72;Module 1_4_2;894.06;129,58;31,71;4,28;135,81;-6,23
01,09.2019 12:25:06;31.7;1.97;319.7;387.4349420886112;306.5;Module 1_4_2;399.35;62,45;32,26;1,81;58,36;4,09
