date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
01,09.2019 09:39:15;35.5;1.41;316.3;311.0829654992335;298.48;Module 1_4_8;332.79;50,05;34,10;1,41;48,25;1,81
01,09.2019 09:41:11;35.4;1.48;316.3;320.9924607684617;298.72;Module 1_4_8;343.03;52,39;34,14;1,47;50,02;2,38
01,09.2019 09:43:04;34.7;1.52;316.3;311.7192815844037;298.96;Module 1_4_8;332.79;52,74;34,10;1,42;48,36;4,38
01,09.2019 09:44:59;33.7;1.49;315.8;288.23719227494524;299.19;Module 1_4_8;307.42;50,21;34,09;1,30;44,27;5,94
01,09.2019 10:19:50;33.6;1.44;314.3;303.2739280572713;298.32;Module 1_4_8;319.1;48,38;34,41;1,37;47,28;1,11
01,09.2019 10:21:58;33.7;2.97;315.8;445.5183374637503;298.74;Module 1_4_8;468.47;100,09;34,53;2,10;72,37;27,72
01,09.2019 10:23:54;34;3.1;315.8;596.7963947819335;299.43;Module 1_4_8;627.19;105,40;34,63;2,86;99,13;6,27
01,09.2019 10:25:46;33.8;2.47;315.8;336.32806614740974;300.05;Module 1_4_8;353.27;83,49;34,28;1,54;52,87;30,61
01,09.2019 10:39:22;33.8;2.88;317.8;577.1943921522839;299.6;Module 1_4_8;604.15;97,34;34,29;2,76;94,78;2,57
01,09.2019 10:41:17;34.2;2.93;317.8;584.7945916309154;300.14;Module 1_4_8;611.83;100,21;34,29;2,80;96,10;4,10
01,09.2019 10:45:02;33.1;3.05;318.3;612.2313691843261;300.96;Module 1_4_8;639.99;100,95;34,20;2,94;100,63;0,33
01,09.2019 10:46:59;33.4;3.09;318.3;614.9438929423584;301.7;Module 1_4_8;642.55;103,21;34,20;2,96;101,10;2,11
01,09.2019 10:48:51;33.1;2.71;318.3;553.9160037363341;302.39;Module 1_4_8;578.55;89,70;34,20;2,65;90,50;-0,80
01,09.2019 10:50:44;33.1;2.94;320.3;598.2713939004075;302.75;Module 1_4_8;624.63;97,31;33,85;2,87;97,26;0,06
01,09.2019 10:52:40;32.9;2.83;320.3;559.2629593710715;303.03;Module 1_4_8;583.67;93,11;33,84;2,68;90,55;2,56
01,09.2019 10:54:34;32.9;2.98;322.3;574.2011210504387;303.17;Module 1_4_8;599.03;98,04;33,50;2,75;92,20;5,84
01,09.2019 10:56:36;32.5;2.96;322.3;574.4321892761143;303.05;Module 1_4_8;599.03;96,20;33,50;2,75;92,24;3,96
01,09.2019 10:58:31;32.8;3.06;322.3;621.3055573356005;303.37;Module 1_4_8;647.67;100,37;33,50;2,99;100,21;0,16
01,09.2019 11:00:24;32.7;2.81;323.8;560.1110285193165;303.59;Module 1_4_8;583.67;91,89;33,23;2,68;89,13;2,76
01,09.2019 11:02:17;32.8;3.14;323.8;629.5214693621679;303.57;Module 1_4_8;655.77;102,99;33,24;3,03;100,83;2,16
01,09.2019 11:04:16;32.7;3.32;323.8;662.3425504480778;303.58;Module 1_4_8;689.71;108,56;33,23;3,20;106,33;2,23
01,09.2019 11:06:10;32.4;1.71;323.8;324.61210705849487;303.49;Module 1_4_8;337.91;55,40;32,82;1,49;48,90;6,50
01,09.2019 11:08:03;33;3.33;323.8;669.9360240895011;303.22;Module 1_4_8;697.15;109,89;33,23;3,24;107,60;2,29
01,09.2019 11:10:05;33;3.27;324.3;664.046746221732;303.01;Module 1_4_8;690.78;107,91;33,15;3,21;106,35;1,56
01,09.2019 11:11:57;32.8;3.29;324.3;660.5823805556254;303.11;Module 1_4_8;686.96;107,91;33,15;3,19;105,77;2,14
01,09.2019 11:13:51;32.8;3.35;324.3;667.0423824944864;303.1;Module 1_4_8;693.46;109,88;33,15;3,22;106,85;3,03
01,09.2019 11:15:44;32.8;3.2;324.3;646.1934133680155;303.14;Module 1_4_8;671.58;104,96;33,15;3,12;103,37;1,59
01,09.2019 11:17:37;32.7;3.33;324.3;670.083779171242;303.38;Module 1_4_8;696.2;108,89;33,14;3,24;107,35;1,54
01,09.2019 11:19:34;32.7;3.29;325.8;665.6667682372312;303.64;Module 1_4_8;691.4;107,58;32,88;3,22;105,80;1,79
01,09.2019 11:21:27;32.7;3.34;325.8;671.7723785144373;303.71;Module 1_4_8;697.54;109,22;32,88;3,25;106,81;2,41
01,09.2019 11:23:21;32.7;3.35;325.8;672.9280743934689;303.78;Module 1_4_8;698.54;109,55;32,88;3,25;107,00;2,55
01,09.2019 11:25:14;32.5;3.37;325.8;675.8233646224834;303.76;Module 1_4_8;701.35;109,53;32,88;3,27;107,48;2,05
01,09.2019 11:27:10;32.5;3.4;325.8;680.0133295217877;303.84;Module 1_4_8;705.5;110,50;32,88;3,29;108,17;2,33
01,09.2019 11:29:04;32.5;3.39;325.8;681.9717304104558;303.97;Module 1_4_8;707.34;110,17;32,88;3,30;108,49;1,68
01,09.2019 11:30:57;32.5;3.46;325.8;693.7630549226094;304.07;Module 1_4_8;719.38;112,45;32,88;3,36;110,44;2,01
01,09.2019 11:32:51;32.5;3.1;325.8;627.2395776920785;303.82;Module 1_4_8;650.23;100,75;32,89;3,02;99,43;1,32
01,09.2019 11:35:10;32.4;3.56;326.3;711.9939376582229;303.92;Module 1_4_8;737.86;115,34;32,77;3,45;113,14;2,20
01,09.2019 11:37:11;32.3;3.56;326.3;715.4560740736034;304.05;Module 1_4_8;741.25;114,99;32,77;3,47;113,71;1,28
01,09.2019 11:39:04;32.2;3.6;326.3;715.7857776409567;304.13;Module 1_4_8;741.41;115,92;32,77;3,47;113,76;2,16
01,09.2019 11:40:57;32.1;3.63;326.3;730.2983222596031;304.5;Module 1_4_8;756.26;116,52;32,77;3,54;116,14;0,38
01,09.2019 11:42:53;32.1;3.66;327.3;731.1228780410387;304.82;Module 1_4_8;756.93;117,49;32,59;3,55;115,67;1,82
01,09.2019 11:44:58;32;3.69;327.3;737.4362421935213;305.08;Module 1_4_8;763.27;118,08;32,59;3,58;116,69;1,39
01,09.2019 11:46:51;32.1;3.66;327.3;738.2520650360145;305.36;Module 1_4_8;763.94;117,49;32,59;3,59;116,83;0,66
01,09.2019 11:48:44;32;3.68;327.3;736.9292474510851;305.71;Module 1_4_8;762.4;117,76;32,59;3,58;116,61;1,15
01,09.2019 11:50:43;31.8;3.73;327.3;743.8778883067881;305.67;Module 1_4_8;769.41;118,61;32,59;3,61;117,74;0,87
01,09.2019 11:52:40;31.8;3.7;329.9;747.1491111213476;305.75;Module 1_4_8;772.62;117,66;32,13;3,63;116,64;1,02
01,09.2019 11:54:33;31.8;3.77;329.9;758.2769460313123;305.86;Module 1_4_8;783.96;119,89;32,12;3,69;118,42;1,46
01,09.2019 11:56:29;31.8;3.67;329.9;747.6434943110769;306.01;Module 1_4_8;772.8;116,71;32,13;3,63;116,72;-0,02
01,09.2019 11:58:21;31.8;3.74;330.4;755.1988569731052;305.83;Module 1_4_8;780.45;118,93;32,03;3,67;117,61;1,32
01,09.2019 12:00:14;31.8;3.83;330.4;770.3827306118087;305.88;Module 1_4_8;795.98;121,79;32,02;3,75;120,03;1,77
01,09.2019 12:02:08;31.9;3.84;331.9;784.2066143593108;305.78;Module 1_4_8;810.1;122,50;31,75;3,82;121,23;1,27
01,09.2019 12:04:05;31.8;2.44;331.9;542.8208475810702;305.75;Module 1_4_8;560.63;77,59;31,79;2,60;82,64;-5,05
01,09.2019 12:05:57;32;3.48;331.9;647.678712447325;305.69;Module 1_4_8;668.8;111,36;31,81;3,13;99,55;11,81
01,09.2019 12:07:53;31.9;3.58;331.9;715.6658190628243;305.79;Module 1_4_8;738.86;114,20;31,79;3,47;110,40;3,81
