date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
01,09.2019 09:39:15;35.1;1.41;303.6;311.0829654992335;298.48;Module 1_4_16;332.79;49,49;34,07;1,43;48,69;0,80
01,09.2019 09:41:11;35.1;1.48;303.6;320.9924607684617;298.72;Module 1_4_16;343.03;51,95;34,10;1,48;50,46;1,49
01,09.2019 09:43:04;34.5;1.52;303.6;311.7192815844037;298.96;Module 1_4_16;332.79;52,44;34,07;1,43;48,80;3,64
01,09.2019 09:44:59;33.4;1.49;303.6;288.23719227494524;299.19;Module 1_4_16;307.42;49,77;33,98;1,31;44,60;5,16
01,09.2019 10:19:50;33.7;1.44;303;303.2739280572713;298.32;Module 1_4_16;319.1;48,53;34,15;1,39;47,42;1,10
01,09.2019 10:21:58;33.2;2.97;303;445.5183374637503;298.74;Module 1_4_16;468.47;98,60;34,42;2,12;72,83;25,77
01,09.2019 10:23:54;33.7;3.1;303;596.7963947819335;299.43;Module 1_4_16;627.19;104,47;34,43;2,89;99,46;5,01
01,09.2019 10:25:46;33.7;2.47;303.6;336.32806614740974;300.05;Module 1_4_16;353.27;83,24;34,14;1,56;53,20;30,04
01,09.2019 10:39:22;33.3;2.88;305.6;577.1943921522839;299.6;Module 1_4_16;604.15;95,90;33,98;2,79;94,82;1,08
01,09.2019 10:41:17;33.5;2.93;305.6;584.7945916309154;300.14;Module 1_4_16;611.83;98,16;33,98;2,83;96,13;2,02
01,09.2019 10:45:02;33;3.05;305.6;612.2313691843261;300.96;Module 1_4_16;639.99;100,65;33,96;2,97;100,85;-0,20
01,09.2019 10:46:59;32.9;3.09;305.6;614.9438929423584;301.7;Module 1_4_16;642.55;101,66;33,95;2,98;101,31;0,35
01,09.2019 10:48:51;32.6;2.71;305.6;553.9160037363341;302.39;Module 1_4_16;578.55;88,35;33,98;2,67;90,81;-2,46
01,09.2019 10:50:44;32.5;2.94;305.6;598.2713939004075;302.75;Module 1_4_16;624.63;95,55;33,97;2,90;98,45;-2,90
01,09.2019 10:52:40;32.5;2.83;305.6;559.2629593710715;303.03;Module 1_4_16;583.67;91,98;33,98;2,70;91,73;0,25
01,09.2019 10:54:34;32.5;2.98;309.6;574.2011210504387;303.17;Module 1_4_16;599.03;96,85;33,27;2,78;92,43;4,42
01,09.2019 10:56:36;32.3;2.96;309.6;574.4321892761143;303.05;Module 1_4_16;599.03;95,61;33,27;2,78;92,47;3,14
01,09.2019 10:58:31;32.4;3.06;309.6;621.3055573356005;303.37;Module 1_4_16;647.67;99,14;33,24;3,02;100,36;-1,21
01,09.2019 11:00:24;32.4;2.81;311.1;560.1110285193165;303.59;Module 1_4_16;583.67;91,04;33,01;2,71;89,36;1,68
01,09.2019 11:02:17;32.4;3.14;311.1;629.5214693621679;303.57;Module 1_4_16;655.77;101,74;32,97;3,06;100,95;0,79
01,09.2019 11:04:16;32.4;3.32;311.1;662.3425504480778;303.58;Module 1_4_16;689.71;107,57;32,95;3,23;106,38;1,19
