string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature
1380556830461514;25;8;0;1410160;Wed Jul 31 2019 05:13:22 GMT+0200 (CEST);Wed Jul 31 2019 03:13:22 GMT+0200 (CEST);1564542802000;NaN
1380556830461514;25;9;0;1410160;Wed Jul 31 2019 05:14:35 GMT+0200 (CEST);Wed Jul 31 2019 03:14:35 GMT+0200 (CEST);1564542875000;NaN
1380556830461514;25;10;0;1410160;Wed Jul 31 2019 05:15:48 GMT+0200 (CEST);Wed Jul 31 2019 03:15:48 GMT+0200 (CEST);1564542948000;NaN
1380556830461514;24;12;0;1410160;Wed Jul 31 2019 05:17:01 GMT+0200 (CEST);Wed Jul 31 2019 03:17:01 GMT+0200 (CEST);1564543021000;NaN
1380556830461514;24;14;0;1410160;Wed Jul 31 2019 05:18:17 GMT+0200 (CEST);Wed Jul 31 2019 03:18:17 GMT+0200 (CEST);1564543097000;NaN
1380556830461514;24;17;0;1410160;Wed Jul 31 2019 05:19:34 GMT+0200 (CEST);Wed Jul 31 2019 03:19:34 GMT+0200 (CEST);1564543174000;NaN
1380556830461514;24;21;0;1410160;Wed Jul 31 2019 05:20:52 GMT+0200 (CEST);Wed Jul 31 2019 03:20:52 GMT+0200 (CEST);1564543252000;NaN
1380556830461514;24;27;0;1410160;Wed Jul 31 2019 05:22:05 GMT+0200 (CEST);Wed Jul 31 2019 03:22:05 GMT+0200 (CEST);1564543325000;NaN
1380556830461514;24;36;0;1410160;Wed Jul 31 2019 05:23:18 GMT+0200 (CEST);Wed Jul 31 2019 03:23:18 GMT+0200 (CEST);1564543398000;NaN
1380556830461514;24;46;0;1410160;Wed Jul 31 2019 05:24:32 GMT+0200 (CEST);Wed Jul 31 2019 03:24:32 GMT+0200 (CEST);1564543472000;NaN
1380556830461514;24;57;0;1410160;Wed Jul 31 2019 05:25:46 GMT+0200 (CEST);Wed Jul 31 2019 03:25:46 GMT+0200 (CEST);1564543546000;NaN
1380556830461514;24;67;0;1410160;Wed Jul 31 2019 05:26:59 GMT+0200 (CEST);Wed Jul 31 2019 03:26:59 GMT+0200 (CEST);1564543619000;NaN
1380556830461514;24;77;0;1410160;Wed Jul 31 2019 05:28:11 GMT+0200 (CEST);Wed Jul 31 2019 03:28:11 GMT+0200 (CEST);1564543691000;NaN
1380556830461514;24;82;0;1410160;Wed Jul 31 2019 05:29:24 GMT+0200 (CEST);Wed Jul 31 2019 03:29:24 GMT+0200 (CEST);1564543764000;NaN
1380556830461514;24;84;0;1410160;Wed Jul 31 2019 05:30:37 GMT+0200 (CEST);Wed Jul 31 2019 03:30:37 GMT+0200 (CEST);1564543837000;NaN
1380556830461514;24;86;0;1410160;Wed Jul 31 2019 05:31:52 GMT+0200 (CEST);Wed Jul 31 2019 03:31:52 GMT+0200 (CEST);1564543912000;NaN
1380556830461514;24;88;0;1410160;Wed Jul 31 2019 05:33:05 GMT+0200 (CEST);Wed Jul 31 2019 03:33:05 GMT+0200 (CEST);1564543985000;NaN
1380556830461514;24;88;0;1410160;Wed Jul 31 2019 05:34:28 GMT+0200 (CEST);Wed Jul 31 2019 03:34:28 GMT+0200 (CEST);1564544068000;NaN
1380556830461514;24;88;0;1410160;Wed Jul 31 2019 05:35:42 GMT+0200 (CEST);Wed Jul 31 2019 03:35:42 GMT+0200 (CEST);1564544142000;NaN
1380556830461514;24;89;0;1410160;Wed Jul 31 2019 05:36:55 GMT+0200 (CEST);Wed Jul 31 2019 03:36:55 GMT+0200 (CEST);1564544215000;NaN
1380556830461514;23;90;0;1410160;Wed Jul 31 2019 05:38:08 GMT+0200 (CEST);Wed Jul 31 2019 03:38:08 GMT+0200 (CEST);1564544288000;NaN
1380556830461514;24;90;0;1410160;Wed Jul 31 2019 05:39:20 GMT+0200 (CEST);Wed Jul 31 2019 03:39:20 GMT+0200 (CEST);1564544360000;NaN
1380556830461514;24;92;0;1410160;Wed Jul 31 2019 05:40:44 GMT+0200 (CEST);Wed Jul 31 2019 03:40:44 GMT+0200 (CEST);1564544444000;NaN
1380556830461514;23;93;0;1410160;Wed Jul 31 2019 05:41:59 GMT+0200 (CEST);Wed Jul 31 2019 03:41:59 GMT+0200 (CEST);1564544519000;NaN
1380556830461514;23;94;0;1410160;Wed Jul 31 2019 05:43:12 GMT+0200 (CEST);Wed Jul 31 2019 03:43:12 GMT+0200 (CEST);1564544592000;NaN
1380556830461514;23;102;0;1410160;Wed Jul 31 2019 05:44:24 GMT+0200 (CEST);Wed Jul 31 2019 03:44:24 GMT+0200 (CEST);1564544664000;NaN
1380556830461514;23;133;0;1410160;Wed Jul 31 2019 05:45:38 GMT+0200 (CEST);Wed Jul 31 2019 03:45:38 GMT+0200 (CEST);1564544738000;NaN
1380556830461514;23;169;0;1410160;Wed Jul 31 2019 05:46:53 GMT+0200 (CEST);Wed Jul 31 2019 03:46:53 GMT+0200 (CEST);1564544813000;NaN
1380556830461514;23;225;0;1410160;Wed Jul 31 2019 05:48:06 GMT+0200 (CEST);Wed Jul 31 2019 03:48:06 GMT+0200 (CEST);1564544886000;NaN
1380556830461514;23;219;0;1410160;Wed Jul 31 2019 05:49:21 GMT+0200 (CEST);Wed Jul 31 2019 03:49:21 GMT+0200 (CEST);1564544961000;NaN
1380556830461514;23;217;0;1410160;Wed Jul 31 2019 05:50:34 GMT+0200 (CEST);Wed Jul 31 2019 03:50:34 GMT+0200 (CEST);1564545034000;NaN
1380556830461514;23;216;0;1410160;Wed Jul 31 2019 05:51:46 GMT+0200 (CEST);Wed Jul 31 2019 03:51:46 GMT+0200 (CEST);1564545106000;NaN
1380556830461514;23;219;0;1410160;Wed Jul 31 2019 05:53:10 GMT+0200 (CEST);Wed Jul 31 2019 03:53:10 GMT+0200 (CEST);1564545190000;NaN
1380556830461514;23;218;0;1410160;Wed Jul 31 2019 05:54:25 GMT+0200 (CEST);Wed Jul 31 2019 03:54:25 GMT+0200 (CEST);1564545265000;NaN
1380556830461514;23;222;0;1410160;Wed Jul 31 2019 05:55:37 GMT+0200 (CEST);Wed Jul 31 2019 03:55:37 GMT+0200 (CEST);1564545337000;NaN
1380556830461514;23;218;0;1410160;Wed Jul 31 2019 05:56:56 GMT+0200 (CEST);Wed Jul 31 2019 03:56:56 GMT+0200 (CEST);1564545416000;NaN
1380556830461514;23;219;0;1410160;Wed Jul 31 2019 05:58:08 GMT+0200 (CEST);Wed Jul 31 2019 03:58:08 GMT+0200 (CEST);1564545488000;NaN
1380556830461514;23;225;0;1410160;Wed Jul 31 2019 05:59:21 GMT+0200 (CEST);Wed Jul 31 2019 03:59:21 GMT+0200 (CEST);1564545561000;NaN
1380556830461514;23;231;0;1410160;Wed Jul 31 2019 06:00:43 GMT+0200 (CEST);Wed Jul 31 2019 04:00:43 GMT+0200 (CEST);1564545643000;NaN
1380556830461514;23;203;0;1410160;Wed Jul 31 2019 06:01:55 GMT+0200 (CEST);Wed Jul 31 2019 04:01:55 GMT+0200 (CEST);1564545715000;NaN
1380556830461514;23;208;0;1410160;Wed Jul 31 2019 06:03:09 GMT+0200 (CEST);Wed Jul 31 2019 04:03:09 GMT+0200 (CEST);1564545789000;NaN
1380556830461514;23;234;0;1410160;Wed Jul 31 2019 06:04:37 GMT+0200 (CEST);Wed Jul 31 2019 04:04:37 GMT+0200 (CEST);1564545877000;NaN
1380556830461514;23;379;0;1410160;Wed Jul 31 2019 06:06:13 GMT+0200 (CEST);Wed Jul 31 2019 04:06:13 GMT+0200 (CEST);1564545973000;NaN
1380556830461514;23;370;0;1410160;Wed Jul 31 2019 06:07:26 GMT+0200 (CEST);Wed Jul 31 2019 04:07:26 GMT+0200 (CEST);1564546046000;15.260000000000002
1380556830461514;23;244;0;1410160;Wed Jul 31 2019 06:08:39 GMT+0200 (CEST);Wed Jul 31 2019 04:08:39 GMT+0200 (CEST);1564546119000;15.260000000000002
1380556830461514;23;363;0;1410160;Wed Jul 31 2019 06:09:55 GMT+0200 (CEST);Wed Jul 31 2019 04:09:55 GMT+0200 (CEST);1564546195000;15.260000000000002
1380556830461514;23;357;0;1410160;Wed Jul 31 2019 06:11:08 GMT+0200 (CEST);Wed Jul 31 2019 04:11:08 GMT+0200 (CEST);1564546268000;15.260000000000002
1380556830461514;23;356;0;1410160;Wed Jul 31 2019 06:12:20 GMT+0200 (CEST);Wed Jul 31 2019 04:12:20 GMT+0200 (CEST);1564546340000;15.070588235294121
1380556830461514;23;359;0;1410160;Wed Jul 31 2019 06:13:38 GMT+0200 (CEST);Wed Jul 31 2019 04:13:38 GMT+0200 (CEST);1564546418000;15.070588235294121
1380556830461514;23;359;0;1410160;Wed Jul 31 2019 06:14:51 GMT+0200 (CEST);Wed Jul 31 2019 04:14:51 GMT+0200 (CEST);1564546491000;15.394117647058826
1380556830461514;23;360;0;1410160;Wed Jul 31 2019 06:16:04 GMT+0200 (CEST);Wed Jul 31 2019 04:16:04 GMT+0200 (CEST);1564546564000;15.394117647058826
1380556830461514;23;357;0;1410160;Wed Jul 31 2019 06:17:17 GMT+0200 (CEST);Wed Jul 31 2019 04:17:17 GMT+0200 (CEST);1564546637000;15.394117647058826
1380556830461514;23;372;0;1410160;Wed Jul 31 2019 06:18:29 GMT+0200 (CEST);Wed Jul 31 2019 04:18:29 GMT+0200 (CEST);1564546709000;15.394117647058826
1380556830461514;23;380;0;1410160;Wed Jul 31 2019 06:19:54 GMT+0200 (CEST);Wed Jul 31 2019 04:19:54 GMT+0200 (CEST);1564546794000;15.423529411764708
1380556830461514;23;415;0;1410160;Wed Jul 31 2019 06:21:51 GMT+0200 (CEST);Wed Jul 31 2019 04:21:51 GMT+0200 (CEST);1564546911000;15.423529411764708
1380556830461514;23;439;0;1410160;Wed Jul 31 2019 06:23:03 GMT+0200 (CEST);Wed Jul 31 2019 04:23:03 GMT+0200 (CEST);1564546983000;15.600000000000003
1380556830461514;23;435;0;1410160;Wed Jul 31 2019 06:24:16 GMT+0200 (CEST);Wed Jul 31 2019 04:24:16 GMT+0200 (CEST);1564547056000;16.158823529411762
1380556830461514;23;429;0;1410160;Wed Jul 31 2019 06:25:29 GMT+0200 (CEST);Wed Jul 31 2019 04:25:29 GMT+0200 (CEST);1564547129000;16.158823529411762
1380556830461514;23;439;0;1410160;Wed Jul 31 2019 06:26:42 GMT+0200 (CEST);Wed Jul 31 2019 04:26:42 GMT+0200 (CEST);1564547202000;16.158823529411762
1380556830461514;23;451;0;1410160;Wed Jul 31 2019 06:27:54 GMT+0200 (CEST);Wed Jul 31 2019 04:27:54 GMT+0200 (CEST);1564547274000;16.276470588235295
1380556830461514;23;468;0;1410160;Wed Jul 31 2019 06:29:07 GMT+0200 (CEST);Wed Jul 31 2019 04:29:07 GMT+0200 (CEST);1564547347000;16.95294117647059
1380556830461514;23;207;0;1410160;Wed Jul 31 2019 06:30:20 GMT+0200 (CEST);Wed Jul 31 2019 04:30:20 GMT+0200 (CEST);1564547420000;16.95294117647059
