string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation
1380556860243485;24;8;0;753502;Mon Sep 30 2019 06:40:03 GMT+0200 (CEST);Mon Sep 30 2019 04:40:03 GMT+0200 (CEST);1569818403000;NaN;-0.01
1380556860243485;24;10;0;753502;Mon Sep 30 2019 06:41:57 GMT+0200 (CEST);Mon Sep 30 2019 04:41:57 GMT+0200 (CEST);1569818517000;NaN;-0.01
1380556860243485;24;13;0;753502;Mon Sep 30 2019 06:43:50 GMT+0200 (CEST);Mon Sep 30 2019 04:43:50 GMT+0200 (CEST);1569818630000;NaN;-0.01
1380556860243485;24;16;0;753502;Mon Sep 30 2019 06:45:43 GMT+0200 (CEST);Mon Sep 30 2019 04:45:43 GMT+0200 (CEST);1569818743000;NaN;-0.01
1380556860243485;24;17;0;753502;Mon Sep 30 2019 06:47:37 GMT+0200 (CEST);Mon Sep 30 2019 04:47:37 GMT+0200 (CEST);1569818857000;NaN;-0.01
1380556860243485;24;17;0;753502;Mon Sep 30 2019 06:49:31 GMT+0200 (CEST);Mon Sep 30 2019 04:49:31 GMT+0200 (CEST);1569818971000;NaN;-0.01
1380556860243485;24;19;0;753502;Mon Sep 30 2019 06:51:25 GMT+0200 (CEST);Mon Sep 30 2019 04:51:25 GMT+0200 (CEST);1569819085000;NaN;-0.01
1380556860243485;24;21;0;753502;Mon Sep 30 2019 06:53:19 GMT+0200 (CEST);Mon Sep 30 2019 04:53:19 GMT+0200 (CEST);1569819199000;NaN;-0.01
1380556860243485;24;24;0;753502;Mon Sep 30 2019 06:55:12 GMT+0200 (CEST);Mon Sep 30 2019 04:55:12 GMT+0200 (CEST);1569819312000;NaN;-0.01
1380556860243485;24;29;0;753502;Mon Sep 30 2019 06:57:05 GMT+0200 (CEST);Mon Sep 30 2019 04:57:05 GMT+0200 (CEST);1569819425000;NaN;-0.01
1380556860243485;24;36;0;753502;Mon Sep 30 2019 06:58:58 GMT+0200 (CEST);Mon Sep 30 2019 04:58:58 GMT+0200 (CEST);1569819538000;NaN;0.03
1380556860243485;24;52;0;753502;Mon Sep 30 2019 07:00:50 GMT+0200 (CEST);Mon Sep 30 2019 05:00:50 GMT+0200 (CEST);1569819650000;NaN;0.6
1380556860243485;24;62;0;753502;Mon Sep 30 2019 07:02:45 GMT+0200 (CEST);Mon Sep 30 2019 05:02:45 GMT+0200 (CEST);1569819765000;NaN;1.43
1380556860243485;24;58;0;753502;Mon Sep 30 2019 07:04:39 GMT+0200 (CEST);Mon Sep 30 2019 05:04:39 GMT+0200 (CEST);1569819879000;NaN;1.31
1380556860243485;24;55;0;753502;Mon Sep 30 2019 07:06:31 GMT+0200 (CEST);Mon Sep 30 2019 05:06:31 GMT+0200 (CEST);1569819991000;NaN;1.13
1380556860243485;24;56;0;753502;Mon Sep 30 2019 07:08:24 GMT+0200 (CEST);Mon Sep 30 2019 05:08:24 GMT+0200 (CEST);1569820104000;NaN;1.34
