module;pmpp;month
Module 1,8_9;180,5996471798708;June_2019
String 1,8;179,46354655579194;June_2019
Module 1,8_2;185,07271419365082;June_2019
Module 1,8_3;177,9292472818826;June_2019
Module 1,8_4;177,8356924232435;June_2019
Module 1,8_5;180,09159035229627;June_2019
Module 1,8_6;175,74812951573153;June_2019
Module 1,8_7;177,4269832440368;June_2019
Module 1,8_8;176,99012716636642;June_2019
Module 1,8_1;177,21684855401256;June_2019
Module 1,8_10;177,53217944844994;June_2019
Module 1,8_11;179,27845304885653;June_2019
Module 1,8_12;177,76187241732814;June_2019
Module 1,8_13;0;June_2019
Module 1,8_14;181,94681374031612;June_2019
Module 1,8_15;180,66725908698828;June_2019
Module 1,8_16;175,6015100089439;June_2019
Module 1,8_17;175,81852487907557;June_2019
Module 1,8_18;176,09303892930092;June_2019
