module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556831291345;18.4;30;Sun Sep 01 2019 06:37:59 GMT+0200 (CEST);Sun Sep 01 2019 04:37:59 GMT+0200 (CEST);1567312679000;0;12.89;18.35
1380556831291345;18.9;29.9;Sun Sep 01 2019 06:40:05 GMT+0200 (CEST);Sun Sep 01 2019 04:40:05 GMT+0200 (CEST);1567312805000;0;15.18;18.36
1380556831291345;20.4;29.1;Sun Sep 01 2019 06:42:02 GMT+0200 (CEST);Sun Sep 01 2019 04:42:02 GMT+0200 (CEST);1567312922000;0.07;17.78;18.39
1380556831291345;20.4;28.7;Sun Sep 01 2019 06:43:55 GMT+0200 (CEST);Sun Sep 01 2019 04:43:55 GMT+0200 (CEST);1567313035000;0.09;19.93;18.42
1380556831291345;20.4;28.7;Sun Sep 01 2019 06:45:48 GMT+0200 (CEST);Sun Sep 01 2019 04:45:48 GMT+0200 (CEST);1567313148000;0.1;21.52;18.44
1380556831291345;20.4;28.8;Sun Sep 01 2019 06:47:41 GMT+0200 (CEST);Sun Sep 01 2019 04:47:41 GMT+0200 (CEST);1567313261000;0.11;23.71;18.46
1380556831291345;20.4;28.9;Sun Sep 01 2019 06:49:36 GMT+0200 (CEST);Sun Sep 01 2019 04:49:36 GMT+0200 (CEST);1567313376000;0.12;25.52;18.5
1380556831291345;20.4;29;Sun Sep 01 2019 06:51:30 GMT+0200 (CEST);Sun Sep 01 2019 04:51:30 GMT+0200 (CEST);1567313490000;0.13;27.23;18.54
1380556831291345;20.4;29.1;Sun Sep 01 2019 06:53:29 GMT+0200 (CEST);Sun Sep 01 2019 04:53:29 GMT+0200 (CEST);1567313609000;0.14;28.63;18.55
1380556831291345;20.4;31.1;Sun Sep 01 2019 06:55:31 GMT+0200 (CEST);Sun Sep 01 2019 04:55:31 GMT+0200 (CEST);1567313731000;0.14;31.03;18.58
1380556831291345;22.5;31.5;Sun Sep 01 2019 06:57:30 GMT+0200 (CEST);Sun Sep 01 2019 04:57:30 GMT+0200 (CEST);1567313850000;0.15;32.68;18.62
1380556831291345;22.5;31.5;Sun Sep 01 2019 06:59:24 GMT+0200 (CEST);Sun Sep 01 2019 04:59:24 GMT+0200 (CEST);1567313964000;0.16;34.97;18.65
1380556831291345;22.5;31.5;Sun Sep 01 2019 07:01:17 GMT+0200 (CEST);Sun Sep 01 2019 05:01:17 GMT+0200 (CEST);1567314077000;0.17;37.47;18.7
1380556831291345;22.5;31.5;Sun Sep 01 2019 07:03:11 GMT+0200 (CEST);Sun Sep 01 2019 05:03:11 GMT+0200 (CEST);1567314191000;0.17;39.77;18.75
1380556831291345;22.5;31.9;Sun Sep 01 2019 07:05:04 GMT+0200 (CEST);Sun Sep 01 2019 05:05:04 GMT+0200 (CEST);1567314304000;0.18;41.92;18.79
1380556831291345;22.5;32.1;Sun Sep 01 2019 07:06:57 GMT+0200 (CEST);Sun Sep 01 2019 05:06:57 GMT+0200 (CEST);1567314417000;0.2;44.22;18.83
1380556831291345;22.5;32.3;Sun Sep 01 2019 07:08:50 GMT+0200 (CEST);Sun Sep 01 2019 05:08:50 GMT+0200 (CEST);1567314530000;0.21;46.95;18.87
1380556831291345;22.5;32.5;Sun Sep 01 2019 07:10:43 GMT+0200 (CEST);Sun Sep 01 2019 05:10:43 GMT+0200 (CEST);1567314643000;0.23;50.33;18.93
1380556831291345;22.5;32.8;Sun Sep 01 2019 07:12:37 GMT+0200 (CEST);Sun Sep 01 2019 05:12:37 GMT+0200 (CEST);1567314757000;0.25;55.17;18.98
1380556831291345;22.5;32.9;Sun Sep 01 2019 07:14:30 GMT+0200 (CEST);Sun Sep 01 2019 05:14:30 GMT+0200 (CEST);1567314870000;0.28;61.61;19.04
