module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556831492148;14.9;21.8;Wed Jul 31 2019 06:07:39 GMT+0200 (CEST);Wed Jul 31 2019 04:07:39 GMT+0200 (CEST);1564546059000;0;1.2;16.1
1380556831492148;14.9;21;Wed Jul 31 2019 06:08:52 GMT+0200 (CEST);Wed Jul 31 2019 04:08:52 GMT+0200 (CEST);1564546132000;0;1.11;16.1
1380556831492148;14.9;20.6;Wed Jul 31 2019 06:10:08 GMT+0200 (CEST);Wed Jul 31 2019 04:10:08 GMT+0200 (CEST);1564546208000;0;1.13;16.1
1380556831492148;14.9;20.5;Wed Jul 31 2019 06:11:20 GMT+0200 (CEST);Wed Jul 31 2019 04:11:20 GMT+0200 (CEST);1564546280000;0;1.23;16.09
1380556831492148;14.9;20.5;Wed Jul 31 2019 06:12:33 GMT+0200 (CEST);Wed Jul 31 2019 04:12:33 GMT+0200 (CEST);1564546353000;0;1.01;16.1
1380556831492148;14.9;20.3;Wed Jul 31 2019 06:13:50 GMT+0200 (CEST);Wed Jul 31 2019 04:13:50 GMT+0200 (CEST);1564546430000;0;1.03;16.08
1380556831492148;14.9;20.4;Wed Jul 31 2019 06:15:05 GMT+0200 (CEST);Wed Jul 31 2019 04:15:05 GMT+0200 (CEST);1564546505000;0;1.03;16.09
1380556831492148;14.9;20.4;Wed Jul 31 2019 06:16:18 GMT+0200 (CEST);Wed Jul 31 2019 04:16:18 GMT+0200 (CEST);1564546578000;0;1.09;16.1
1380556831492148;14.9;20.4;Wed Jul 31 2019 06:17:30 GMT+0200 (CEST);Wed Jul 31 2019 04:17:30 GMT+0200 (CEST);1564546650000;0;1.13;16.1
1380556831492148;14.9;20.7;Wed Jul 31 2019 06:18:44 GMT+0200 (CEST);Wed Jul 31 2019 04:18:44 GMT+0200 (CEST);1564546724000;0;1.33;16.1
1380556831492148;14.9;21.7;Wed Jul 31 2019 06:20:08 GMT+0200 (CEST);Wed Jul 31 2019 04:20:08 GMT+0200 (CEST);1564546808000;0;1.46;16.12
1380556831492148;14.9;22.1;Wed Jul 31 2019 06:22:03 GMT+0200 (CEST);Wed Jul 31 2019 04:22:03 GMT+0200 (CEST);1564546923000;0;1.7;16.15
1380556831492148;15.4;23.4;Wed Jul 31 2019 06:23:16 GMT+0200 (CEST);Wed Jul 31 2019 04:23:16 GMT+0200 (CEST);1564546996000;0;1.7;16.15
1380556831492148;15.4;24.4;Wed Jul 31 2019 06:24:29 GMT+0200 (CEST);Wed Jul 31 2019 04:24:29 GMT+0200 (CEST);1564547069000;0;1.57;16.14
1380556831492148;15.4;24.4;Wed Jul 31 2019 06:25:42 GMT+0200 (CEST);Wed Jul 31 2019 04:25:42 GMT+0200 (CEST);1564547142000;0;1.7;16.12
1380556831492148;15.4;24.7;Wed Jul 31 2019 06:26:54 GMT+0200 (CEST);Wed Jul 31 2019 04:26:54 GMT+0200 (CEST);1564547214000;0;1.83;16.13
1380556831492148;16.4;25.1;Wed Jul 31 2019 06:28:07 GMT+0200 (CEST);Wed Jul 31 2019 04:28:07 GMT+0200 (CEST);1564547287000;0;1.97;16.14
1380556831492148;16.4;26;Wed Jul 31 2019 06:29:20 GMT+0200 (CEST);Wed Jul 31 2019 04:29:20 GMT+0200 (CEST);1564547360000;0;1.95;16.12
1380556831492148;16.4;26;Wed Jul 31 2019 06:30:32 GMT+0200 (CEST);Wed Jul 31 2019 04:30:32 GMT+0200 (CEST);1564547432000;0;2.12;16.1
1380556831492148;16.4;26;Wed Jul 31 2019 06:31:45 GMT+0200 (CEST);Wed Jul 31 2019 04:31:45 GMT+0200 (CEST);1564547505000;0;2.06;16.1
1380556831492148;16.4;26;Wed Jul 31 2019 06:32:58 GMT+0200 (CEST);Wed Jul 31 2019 04:32:58 GMT+0200 (CEST);1564547578000;0;2.28;16.1
1380556831492148;16.4;26;Wed Jul 31 2019 06:34:12 GMT+0200 (CEST);Wed Jul 31 2019 04:34:12 GMT+0200 (CEST);1564547652000;0;2.11;16.08
1380556831492148;16.4;30;Wed Jul 31 2019 06:59:01 GMT+0200 (CEST);Wed Jul 31 2019 04:59:01 GMT+0200 (CEST);1564549141000;0.02;16.04;16.14
1380556831492148;16.4;29.8;Wed Jul 31 2019 07:00:16 GMT+0200 (CEST);Wed Jul 31 2019 05:00:16 GMT+0200 (CEST);1564549216000;0.04;19.44;16.14
1380556831492148;16.4;29.7;Wed Jul 31 2019 07:01:29 GMT+0200 (CEST);Wed Jul 31 2019 05:01:29 GMT+0200 (CEST);1564549289000;0.05;21.98;16.16
1380556831492148;16.4;29.7;Wed Jul 31 2019 07:02:44 GMT+0200 (CEST);Wed Jul 31 2019 05:02:44 GMT+0200 (CEST);1564549364000;0.07;24.6;16.19
1380556831492148;18.9;29.6;Wed Jul 31 2019 07:04:10 GMT+0200 (CEST);Wed Jul 31 2019 05:04:10 GMT+0200 (CEST);1564549450000;0.08;26.51;16.19
1380556831492148;18.9;31.6;Wed Jul 31 2019 07:05:23 GMT+0200 (CEST);Wed Jul 31 2019 05:05:23 GMT+0200 (CEST);1564549523000;0.07;27.37;16.21
1380556831492148;18.9;31.7;Wed Jul 31 2019 07:06:39 GMT+0200 (CEST);Wed Jul 31 2019 05:06:39 GMT+0200 (CEST);1564549599000;0.08;27.89;16.23
1380556831492148;18.9;31.6;Wed Jul 31 2019 07:08:18 GMT+0200 (CEST);Wed Jul 31 2019 05:08:18 GMT+0200 (CEST);1564549698000;0.08;28.03;16.23
1380556831492148;18.9;31.6;Wed Jul 31 2019 07:09:32 GMT+0200 (CEST);Wed Jul 31 2019 05:09:32 GMT+0200 (CEST);1564549772000;0.08;27.87;16.23
1380556831492148;18.9;31.6;Wed Jul 31 2019 07:10:46 GMT+0200 (CEST);Wed Jul 31 2019 05:10:46 GMT+0200 (CEST);1564549846000;0.07;26.98;16.25
