string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature;irradiation;temperature_amb
1380556888034638;12;607;0;981944;Tue Nov 05 2019 07:30:39 GMT+0100 (CET);Tue Nov 05 2019 06:30:39 GMT+0100 (CET);1572935439000;8.033333333333333;6.41;8.14
1380556888034638;12;637;0;981944;Tue Nov 05 2019 07:32:32 GMT+0100 (CET);Tue Nov 05 2019 06:32:32 GMT+0100 (CET);1572935552000;8.033333333333333;8.35;8.15
1380556888034638;12;520;0;981944;Tue Nov 05 2019 07:34:25 GMT+0100 (CET);Tue Nov 05 2019 06:34:25 GMT+0100 (CET);1572935665000;12.27058823529412;9.1;8.17
1380556888034638;12;510;0;981944;Tue Nov 05 2019 07:36:18 GMT+0100 (CET);Tue Nov 05 2019 06:36:18 GMT+0100 (CET);1572935778000;12.417647058823533;9.37;8.16
1380556888034638;12;491;0;981944;Tue Nov 05 2019 07:38:20 GMT+0100 (CET);Tue Nov 05 2019 06:38:20 GMT+0100 (CET);1572935900000;12.417647058823533;10.02;8.17
1380556888034638;12;510;0;981944;Tue Nov 05 2019 07:40:12 GMT+0100 (CET);Tue Nov 05 2019 06:40:12 GMT+0100 (CET);1572936012000;11.56666666666667;10.94;8.17
1380556888034638;12;517;0;981944;Tue Nov 05 2019 07:42:06 GMT+0100 (CET);Tue Nov 05 2019 06:42:06 GMT+0100 (CET);1572936126000;11.56666666666667;12.34;8.18
1380556888034638;12;534;0.06;981944;Tue Nov 05 2019 07:43:59 GMT+0100 (CET);Tue Nov 05 2019 06:43:59 GMT+0100 (CET);1572936239000;11.394444444444447;14.61;8.19
1380556888034638;12;539;0.07;981946;Tue Nov 05 2019 07:46:08 GMT+0100 (CET);Tue Nov 05 2019 06:46:08 GMT+0100 (CET);1572936368000;11.394444444444447;16.92;8.19
1380556888034638;13;553;0.08;981947;Tue Nov 05 2019 07:48:00 GMT+0100 (CET);Tue Nov 05 2019 06:48:00 GMT+0100 (CET);1572936480000;11.505555555555558;18.03;8.16
1380556888034638;13;558;0.08;981949;Tue Nov 05 2019 07:49:53 GMT+0100 (CET);Tue Nov 05 2019 06:49:53 GMT+0100 (CET);1572936593000;11.77777777777778;17.98;8.15
1380556888034638;13;563;0.08;981950;Tue Nov 05 2019 07:51:46 GMT+0100 (CET);Tue Nov 05 2019 06:51:46 GMT+0100 (CET);1572936706000;11.77777777777778;18.34;8.12
1380556888034638;13;571;0.09;981952;Tue Nov 05 2019 07:53:58 GMT+0100 (CET);Tue Nov 05 2019 06:53:58 GMT+0100 (CET);1572936838000;12.244444444444447;19.81;8.1
1380556888034638;13;572;0.1;981953;Tue Nov 05 2019 07:55:52 GMT+0100 (CET);Tue Nov 05 2019 06:55:52 GMT+0100 (CET);1572936952000;12.244444444444447;21.31;8.11
1380556888034638;13;572;0.1;981955;Tue Nov 05 2019 07:57:48 GMT+0100 (CET);Tue Nov 05 2019 06:57:48 GMT+0100 (CET);1572937068000;12.466666666666669;21.4;8.11
1380556888034638;13;585;0.11;981957;Tue Nov 05 2019 07:59:41 GMT+0100 (CET);Tue Nov 05 2019 06:59:41 GMT+0100 (CET);1572937181000;12.633333333333335;23.41;8.1
1380556888034638;13;585;0.15;981959;Tue Nov 05 2019 08:01:38 GMT+0100 (CET);Tue Nov 05 2019 07:01:38 GMT+0100 (CET);1572937298000;12.605555555555558;32.37;8.14
1380556888034638;13;588;0.2;981963;Tue Nov 05 2019 08:03:31 GMT+0100 (CET);Tue Nov 05 2019 07:03:31 GMT+0100 (CET);1572937411000;12.716666666666669;42.98;8.14
1380556888034638;13;609;0.18;981966;Tue Nov 05 2019 08:05:23 GMT+0100 (CET);Tue Nov 05 2019 07:05:23 GMT+0100 (CET);1572937523000;12.883333333333335;39.57;8.14
1380556888034638;13;609;0.14;981970;Tue Nov 05 2019 08:07:19 GMT+0100 (CET);Tue Nov 05 2019 07:07:19 GMT+0100 (CET);1572937639000;12.966666666666669;31.38;8.1
1380556888034638;13;593;0.15;981973;Tue Nov 05 2019 08:09:28 GMT+0100 (CET);Tue Nov 05 2019 07:09:28 GMT+0100 (CET);1572937768000;13.383333333333335;31.74;8.08
1380556888034638;13;603;0.16;981975;Tue Nov 05 2019 08:11:21 GMT+0100 (CET);Tue Nov 05 2019 07:11:21 GMT+0100 (CET);1572937881000;13.550000000000002;34.05;8.12
1380556888034638;13;598;0.13;981978;Tue Nov 05 2019 08:13:15 GMT+0100 (CET);Tue Nov 05 2019 07:13:15 GMT+0100 (CET);1572937995000;13.638888888888891;30.74;8.17
1380556888034638;13;599;0.1;981980;Tue Nov 05 2019 08:15:09 GMT+0100 (CET);Tue Nov 05 2019 07:15:09 GMT+0100 (CET);1572938109000;13.638888888888891;23.95;8.23
1380556888034638;13;590;0.07;981982;Tue Nov 05 2019 08:17:09 GMT+0100 (CET);Tue Nov 05 2019 07:17:09 GMT+0100 (CET);1572938229000;13.705555555555557;18.84;8.28
1380556888034638;14;577;0.06;981983;Tue Nov 05 2019 08:19:03 GMT+0100 (CET);Tue Nov 05 2019 07:19:03 GMT+0100 (CET);1572938343000;13.705555555555557;15.38;8.33
1380556888034638;14;556;0;981983;Tue Nov 05 2019 08:20:57 GMT+0100 (CET);Tue Nov 05 2019 07:20:57 GMT+0100 (CET);1572938457000;13.727777777777781;13.01;8.35
