date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 11:59:22;30.2;4.4;327.7;901.2618393157251;310.76;Module 1,9_17;909.63;132,88;30,09;4,34;130,71;2,17
30,06.2019 12:01:11;30.3;4.4;328.2;904.441606748579;310.76;Module 1,9_17;912.75;133,32;29,99;4,36;130,78;2,54
30,06.2019 12:03:00;30.3;4.5;328.2;906.9573812731752;310.85;Module 1,9_17;915.2;136,35;29,99;4,37;131,14;5,21
30,06.2019 12:04:51;30.3;4.5;328.2;910.0197123556229;310.90999999999997;Module 1,9_17;918.2;136,35;29,98;4,39;131,57;4,78
30,06.2019 12:06:57;30.1;4.5;328.2;914.6303412105831;311.06;Module 1,9_17;922.75;135,45;29,98;4,41;132,23;3,22
30,06.2019 12:08:50;30.2;4.5;328.2;919.2605422831467;311.26;Module 1,9_17;927.33;135,90;29,97;4,43;132,89;3,01
30,06.2019 12:10:39;30.2;4.5;328.2;924.3240373823236;311.03;Module 1,9_17;932.35;135,90;29,96;4,46;133,61;2,29
30,06.2019 12:12:27;30.2;4.5;328.2;928.8417872812089;311.21;Module 1,9_17;936.82;135,90;29,95;4,48;134,26;1,64
30,06.2019 12:14:20;30.1;4.6;328.2;927.1168319517803;311.27;Module 1,9_17;934.99;138,46;29,96;4,47;134,01;4,45
30,06.2019 12:16:10;30.1;4.6;328.2;930.723791398017;311.45;Module 1,9_17;938.54;138,46;29,95;4,49;134,53;3,93
30,06.2019 12:18:06;30.1;4.6;329.7;938.3522382197707;311.58;Module 1,9_17;946.14;138,46;29,67;4,53;134,40;4,06
30,06.2019 12:19:59;30.1;4.6;329.7;938.292256780935;311.54;Module 1,9_17;945.99;138,46;29,67;4,53;134,39;4,07
30,06.2019 12:21:52;29.9;4.6;329.7;939.2137358748806;311.93;Module 1,9_17;946.83;137,54;29,67;4,53;134,52;3,02
30,06.2019 12:23:53;29.9;4.6;329.7;941.7580867637436;312.28;Module 1,9_17;949.3;137,54;29,66;4,55;134,88;2,66
30,06.2019 12:25:49;29.8;4.7;329.7;946.014880514304;312.35;Module 1,9_17;953.5;140,06;29,66;4,57;135,47;4,59
30,06.2019 12:27:46;29.8;4.7;330.2;951.453473241683;312.3;Module 1,9_17;958.89;140,06;29,56;4,59;135,82;4,24
30,06.2019 12:29:47;29.8;4.7;330.2;953.1148233408165;312.11;Module 1,9_17;960.47;140,06;29,56;4,60;136,06;4,00
30,06.2019 12:31:37;29.8;4.7;331.7;957.0500618878023;312.13;Module 1,9_17;964.35;140,06;29,28;4,62;135,36;4,70
30,06.2019 12:33:29;29.8;4.7;331.7;961.106171427315;312.05;Module 1,9_17;968.35;140,06;29,28;4,64;135,92;4,14
30,06.2019 12:35:37;29.7;4.7;331.7;967.4777048014114;311.75;Module 1,9_17;974.67;139,59;29,27;4,67;136,80;2,79
30,06.2019 12:37:29;29.7;4.7;331.7;967.1963820647499;311.63;Module 1,9_17;974.3;139,59;29,27;4,67;136,76;2,83
30,06.2019 12:39:29;29.6;4.7;331.7;971.0804928798373;311.53;Module 1,9_17;978.12;139,12;29,26;4,69;137,29;1,83
30,06.2019 12:41:23;29.6;4.8;331.7;978.5843078372541;311.53;Module 1,9_17;985.59;142,08;29,25;4,73;138,33;3,75
30,06.2019 12:43:22;29.7;4.8;331.7;978.6752654726874;311.65;Module 1,9_17;985.59;142,56;29,25;4,73;138,34;4,22
30,06.2019 12:45:21;29.7;4.8;331.7;981.3080413092459;311.90999999999997;Module 1,9_17;988.15;142,56;29,24;4,74;138,70;3,86
30,06.2019 12:47:15;29.7;4.8;331.7;983.9370470865134;311.94;Module 1,9_17;990.71;142,56;29,24;4,76;139,06;3,50
30,06.2019 12:49:15;29.7;4.8;331.7;984.0279142562745;312.32;Module 1,9_17;990.71;142,56;29,24;4,76;139,08;3,48
30,06.2019 12:51:12;29.7;4.8;331.7;984.116098668472;312.73;Module 1,9_17;990.71;142,56;29,24;4,76;139,09;3,47
30,06.2019 12:53:29;29.6;4.8;331.7;981.6756309428222;313.14;Module 1,9_17;988.15;142,08;29,24;4,74;138,75;3,33
30,06.2019 12:55:23;29.6;4.8;331.7;986.8474143754125;313.29;Module 1,9_17;993.27;142,08;29,23;4,77;139,46;2,62
30,06.2019 12:57:14;29.5;4.8;331.7;986.9301615346019;313.40999999999997;Module 1,9_17;993.27;141,60;29,23;4,77;139,47;2,13
30,06.2019 12:59:10;29.4;4.9;331.7;989.5601734915051;313.82;Module 1,9_17;995.83;144,06;29,23;4,78;139,83;4,23
