module_id;temperature;voltage;ts;utc_ts;timestamp
1594849625517268;-273.2;30.6;Sun Jun 30 2019 05:36:25 GMT+0200 (CEST);Sun Jun 30 2019 03:36:25 GMT+0200 (CEST);1561865785000
1594849625517268;15.9;31.5;Sun Jun 30 2019 05:38:22 GMT+0200 (CEST);Sun Jun 30 2019 03:38:22 GMT+0200 (CEST);1561865902000
1594849625517268;15.9;31.9;Sun Jun 30 2019 05:40:18 GMT+0200 (CEST);Sun Jun 30 2019 03:40:18 GMT+0200 (CEST);1561866018000
1594849625517268;18.5;32.4;Sun Jun 30 2019 05:42:15 GMT+0200 (CEST);Sun Jun 30 2019 03:42:15 GMT+0200 (CEST);1561866135000
1594849625517268;18.5;34.6;Sun Jun 30 2019 05:44:12 GMT+0200 (CEST);Sun Jun 30 2019 03:44:12 GMT+0200 (CEST);1561866252000
1594849625517268;18.5;35.6;Sun Jun 30 2019 05:46:09 GMT+0200 (CEST);Sun Jun 30 2019 03:46:09 GMT+0200 (CEST);1561866369000
1594849625517268;20.5;35.4;Sun Jun 30 2019 05:48:12 GMT+0200 (CEST);Sun Jun 30 2019 03:48:12 GMT+0200 (CEST);1561866492000
1594849625517268;20.5;35.9;Sun Jun 30 2019 05:50:41 GMT+0200 (CEST);Sun Jun 30 2019 03:50:41 GMT+0200 (CEST);1561866641000
1594849625517268;20.5;36;Sun Jun 30 2019 05:52:39 GMT+0200 (CEST);Sun Jun 30 2019 03:52:39 GMT+0200 (CEST);1561866759000
1594849625517268;20.5;36.1;Sun Jun 30 2019 05:54:36 GMT+0200 (CEST);Sun Jun 30 2019 03:54:36 GMT+0200 (CEST);1561866876000
1594849625517268;21;35.4;Sun Jun 30 2019 05:56:32 GMT+0200 (CEST);Sun Jun 30 2019 03:56:32 GMT+0200 (CEST);1561866992000
1594849625517268;21;36.1;Sun Jun 30 2019 05:58:31 GMT+0200 (CEST);Sun Jun 30 2019 03:58:31 GMT+0200 (CEST);1561867111000
1594849625517268;21;36.4;Sun Jun 30 2019 06:00:27 GMT+0200 (CEST);Sun Jun 30 2019 04:00:27 GMT+0200 (CEST);1561867227000
1594849625517268;21;35.8;Sun Jun 30 2019 06:02:24 GMT+0200 (CEST);Sun Jun 30 2019 04:02:24 GMT+0200 (CEST);1561867344000
1594849625517268;21;36.5;Sun Jun 30 2019 06:04:21 GMT+0200 (CEST);Sun Jun 30 2019 04:04:21 GMT+0200 (CEST);1561867461000
1594849625517268;22.5;36.5;Sun Jun 30 2019 06:06:25 GMT+0200 (CEST);Sun Jun 30 2019 04:06:25 GMT+0200 (CEST);1561867585000
1594849625517268;22.5;36.7;Sun Jun 30 2019 06:08:22 GMT+0200 (CEST);Sun Jun 30 2019 04:08:22 GMT+0200 (CEST);1561867702000
1594849625517268;22.5;36.3;Sun Jun 30 2019 06:10:23 GMT+0200 (CEST);Sun Jun 30 2019 04:10:23 GMT+0200 (CEST);1561867823000
1594849625517268;22.5;36.3;Sun Jun 30 2019 06:12:22 GMT+0200 (CEST);Sun Jun 30 2019 04:12:22 GMT+0200 (CEST);1561867942000
1594849625517268;22.5;35.9;Sun Jun 30 2019 06:14:18 GMT+0200 (CEST);Sun Jun 30 2019 04:14:18 GMT+0200 (CEST);1561868058000
1594849625517268;22.5;36.8;Sun Jun 30 2019 06:16:15 GMT+0200 (CEST);Sun Jun 30 2019 04:16:15 GMT+0200 (CEST);1561868175000
1594849625517268;22.5;36.8;Sun Jun 30 2019 06:18:12 GMT+0200 (CEST);Sun Jun 30 2019 04:18:12 GMT+0200 (CEST);1561868292000
1594849625517268;22.5;36.7;Sun Jun 30 2019 06:20:09 GMT+0200 (CEST);Sun Jun 30 2019 04:20:09 GMT+0200 (CEST);1561868409000
1594849625517268;22.5;36.9;Sun Jun 30 2019 06:22:33 GMT+0200 (CEST);Sun Jun 30 2019 04:22:33 GMT+0200 (CEST);1561868553000
1594849625517268;23;36.7;Sun Jun 30 2019 06:24:31 GMT+0200 (CEST);Sun Jun 30 2019 04:24:31 GMT+0200 (CEST);1561868671000
1594849625517268;23;37;Sun Jun 30 2019 06:26:29 GMT+0200 (CEST);Sun Jun 30 2019 04:26:29 GMT+0200 (CEST);1561868789000
1594849625517268;23;37;Sun Jun 30 2019 06:28:29 GMT+0200 (CEST);Sun Jun 30 2019 04:28:29 GMT+0200 (CEST);1561868909000
1594849625517268;23;37;Sun Jun 30 2019 06:30:30 GMT+0200 (CEST);Sun Jun 30 2019 04:30:30 GMT+0200 (CEST);1561869030000
1594849625517268;23;37;Sun Jun 30 2019 06:32:31 GMT+0200 (CEST);Sun Jun 30 2019 04:32:31 GMT+0200 (CEST);1561869151000
1594849625517268;23;37.1;Sun Jun 30 2019 06:34:35 GMT+0200 (CEST);Sun Jun 30 2019 04:34:35 GMT+0200 (CEST);1561869275000
