date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:43;29.7;0;277.9;8.13245211196885;281.17;Module 1_4_14;10.05;0,00;3,07;0,02;0,07;-0,07
05,11.2019 09:40:35;29;0;277.9;9.11132154552338;281.19;Module 1_4_14;11.21;0,00;3,44;0,02;0,08;-0,08
05,11.2019 09:42:29;28.8;0;278.4;10.72600269651046;281.17;Module 1_4_14;13.14;0,00;4,05;0,03;0,12;-0,12
05,11.2019 09:44:22;27.8;0.07;278.4;12.236887673885018;281.19;Module 1_4_14;14.93;1,95;4,63;0,03;0,15;1,79
05,11.2019 09:46:31;26.4;0.09;278.4;14.036592585414132;281.17;Module 1_4_14;17.05;2,38;5,30;0,04;0,20;2,18
05,11.2019 09:48:23;26.3;0.09;278.4;14.881551024735142;281.16;Module 1_4_14;18.01;2,37;5,62;0,04;0,22;2,14
05,11.2019 09:50:16;27.1;0.09;278.4;14.93459109308992;281.15;Module 1_4_14;18.01;2,44;5,64;0,04;0,23;2,21
05,11.2019 09:52:09;26.7;0.1;278.4;15.443299196685043;281.12;Module 1_4_14;18.56;2,67;5,84;0,04;0,24;2,43
05,11.2019 09:54:21;25.7;0.1;278.4;16.86381069460679;281.1;Module 1_4_14;20.19;2,57;6,37;0,05;0,29;2,28
05,11.2019 09:56:16;25.9;0.11;278.4;17.93145615855916;281.11;Module 1_4_14;21.4;2,85;6,77;0,05;0,33;2,52
05,11.2019 09:58:11;25.9;0.11;278.4;18.20492108449317;281.1;Module 1_4_14;21.66;2,85;6,88;0,05;0,34;2,51
05,11.2019 10:00:04;24;0.13;278.4;20.617819491246504;281.1;Module 1_4_14;24.46;3,12;7,79;0,06;0,43;2,69
05,11.2019 10:02:01;24.3;0.18;277.9;29.08857456661677;281.13;Module 1_4_14;34.41;4,37;10,98;0,08;0,86;3,51
05,11.2019 10:03:54;27.5;0.22;277.9;36.70199329657147;281.14;Module 1_4_14;43.3;6,05;13,86;0,10;1,37;4,68
05,11.2019 10:05:46;32.5;0.18;278.4;32.18175005058569;281.12;Module 1_4_14;37.87;5,85;12,16;0,09;1,05;4,80
05,11.2019 10:07:42;33.5;0.14;278.4;26.2918827471018;281.11;Module 1_4_14;30.86;4,69;9,93;0,07;0,70;3,99
05,11.2019 10:09:51;33.1;0.15;281.9;27.696724427410253;281.1;Module 1_4_14;32.42;4,96;10,48;0,07;0,78;4,18
05,11.2019 10:11:44;33.6;0.16;281.9;28.9253825909588;281.13;Module 1_4_14;33.78;5,38;10,94;0,08;0,85;4,52
05,11.2019 10:13:38;33.2;0.13;281.9;24.407756187080437;281.2;Module 1_4_14;28.44;4,32;9,23;0,07;0,61;3,71
05,11.2019 10:15:32;33.1;0.1;281.9;19.713285102263498;281.24;Module 1_4_14;22.92;3,31;7,45;0,05;0,40;2,91
05,11.2019 10:17:32;33.4;0.07;281.9;15.748719502267996;281.28;Module 1_4_14;18.27;2,34;5,95;0,04;0,25;2,09
05,11.2019 10:19:26;33.7;0;281.9;12.766295741981432;281.33;Module 1_4_14;14.78;0,00;4,83;0,03;0,17;-0,17
05,11.2019 10:21:20;33.8;0;281.9;10.91342433536079;281.35;Module 1_4_14;12.61;0,00;4,13;0,03;0,12;-0,12
05,11.2019 10:23:13;34.2;0;281.9;12.130675677568327;281.39;Module 1_4_14;13.99;0,00;4,59;0,03;0,15;-0,15
05,11.2019 10:25:33;34.5;0.07;282.4;17.69406165635898;281.41;Module 1_4_14;20.36;2,42;6,70;0,05;0,32;2,10
05,11.2019 10:27:26;34.7;0.1;282.4;24.51593226832453;281.42;Module 1_4_14;28.16;3,47;9,27;0,07;0,61;2,86
05,11.2019 10:29:20;35;0.15;283.9;32.05831671538875;281.43;Module 1_4_14;36.76;5,25;12,13;0,09;1,05;4,20
05,11.2019 10:31:14;35;0.19;283.9;37.26602417995942;281.46;Module 1_4_14;42.66;6,65;14,11;0,10;1,42;5,23
05,11.2019 10:33:16;33.8;0.21;283.9;38.4946492891329;281.46;Module 1_4_14;43.99;7,10;14,57;0,10;1,51;5,59
05,11.2019 10:35:09;33.9;0.2;283.9;33.61160674274798;281.5;Module 1_4_14;38.35;6,78;12,73;0,09;1,15;5,63
05,11.2019 10:37:01;33.3;0.15;283.9;26.692709441424817;281.5;Module 1_4_14;30.41;4,99;10,10;0,07;0,73;4,27
05,11.2019 10:38:58;33;0.13;283.9;23.085157330081046;281.53;Module 1_4_14;26.26;4,29;8,73;0,06;0,54;3,75
05,11.2019 10:40:52;32;0.13;283.9;24.509461171505613;281.54;Module 1_4_14;27.84;4,16;9,27;0,07;0,61;3,55
05,11.2019 10:42:56;32.6;0.16;282.4;28.126564090780736;281.57;Module 1_4_14;31.9;5,22;10,64;0,08;0,81;4,41
05,11.2019 10:44:48;32.6;0.18;282.4;31.589784098790787;281.6;Module 1_4_14;35.78;5,87;11,95;0,09;1,02;4,85
05,11.2019 10:46:41;32.7;0.21;282.4;36.97973865113682;281.58;Module 1_4_14;41.83;6,87;13,99;0,10;1,39;5,47
05,11.2019 10:48:44;32.9;0.23;282.4;41.33352917352633;281.59;Module 1_4_14;46.69;7,57;15,63;0,11;1,74;5,83
05,11.2019 10:50:37;32.9;0.24;282.4;42.66116471356719;281.58;Module 1_4_14;48.13;7,90;16,14;0,11;1,86;6,04
05,11.2019 10:52:30;33.3;0.24;282.4;41.958342576725926;281.59;Module 1_4_14;47.28;7,99;15,88;0,11;1,79;6,20
05,11.2019 10:54:22;33.3;0.24;282.4;42.15828172020658;281.6;Module 1_4_14;47.45;7,99;15,95;0,11;1,81;6,18
05,11.2019 10:56:18;33.3;0.24;282.4;42.28789170661422;281.61;Module 1_4_14;47.54;7,99;16,00;0,11;1,82;6,17
05,11.2019 10:58:10;33.4;0.24;283.9;41.86266667462426;281.65;Module 1_4_14;47.01;8,02;15,84;0,11;1,79;6,23
