date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:43;29.9;0;290.1;8.13245211196885;281.17;Module 1_4_8;10.05;0,00;4,01;0,02;0,09;-0,09
05,11.2019 09:40:35;29.5;0;290.1;9.11132154552338;281.19;Module 1_4_8;11.21;0,00;4,49;0,02;0,11;-0,11
05,11.2019 09:42:29;28.9;0;291.6;10.72600269651046;281.17;Module 1_4_8;13.14;0,00;5,29;0,03;0,15;-0,15
05,11.2019 09:44:22;28;0.07;291.6;12.236887673885018;281.19;Module 1_4_8;14.93;1,96;6,03;0,03;0,20;1,76
05,11.2019 09:46:31;26.9;0.09;291.6;14.036592585414132;281.17;Module 1_4_8;17.05;2,42;6,92;0,04;0,26;2,16
05,11.2019 09:48:23;26.1;0.09;291.6;14.881551024735142;281.16;Module 1_4_8;18.01;2,35;7,34;0,04;0,29;2,06
05,11.2019 09:50:16;27.4;0.09;291.6;14.93459109308992;281.15;Module 1_4_8;18.01;2,47;7,37;0,04;0,29;2,17
05,11.2019 09:52:09;27;0.1;291.6;15.443299196685043;281.12;Module 1_4_8;18.56;2,70;7,62;0,04;0,31;2,39
05,11.2019 09:54:21;26.3;0.1;291.6;16.86381069460679;281.1;Module 1_4_8;20.19;2,63;8,31;0,04;0,37;2,26
05,11.2019 09:56:16;26.6;0.11;291.6;17.93145615855916;281.11;Module 1_4_8;21.4;2,93;8,84;0,05;0,42;2,50
05,11.2019 09:58:11;26.8;0.11;291.6;18.20492108449317;281.1;Module 1_4_8;21.66;2,95;8,98;0,05;0,43;2,51
05,11.2019 10:00:04;25.5;0.13;291.6;20.617819491246504;281.1;Module 1_4_8;24.46;3,31;10,16;0,05;0,56;2,76
05,11.2019 10:02:01;25.9;0.18;290.1;29.08857456661677;281.13;Module 1_4_8;34.41;4,66;14,34;0,08;1,11;3,55
