date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:43;29.8;0;290.6;8.13245211196885;281.17;Module 1_4_5;10.05;0,00;4,06;0,02;0,09;-0,09
05,11.2019 09:40:35;28.8;0;290.6;9.11132154552338;281.19;Module 1_4_5;11.21;0,00;4,55;0,02;0,11;-0,11
05,11.2019 09:42:29;28.9;0;291.1;10.72600269651046;281.17;Module 1_4_5;13.14;0,00;5,36;0,03;0,15;-0,15
05,11.2019 09:44:22;27.3;0.07;291.1;12.236887673885018;281.19;Module 1_4_5;14.93;1,91;6,12;0,03;0,20;1,71
05,11.2019 09:46:31;25.4;0.09;291.1;14.036592585414132;281.17;Module 1_4_5;17.05;2,29;7,02;0,04;0,27;2,02
05,11.2019 09:48:23;24.3;0.09;290.6;14.881551024735142;281.16;Module 1_4_5;18.01;2,19;7,44;0,04;0,30;1,89
05,11.2019 09:50:16;25.5;0.09;290.6;14.93459109308992;281.15;Module 1_4_5;18.01;2,29;7,47;0,04;0,30;1,99
05,11.2019 09:52:09;24.6;0.1;290.6;15.443299196685043;281.12;Module 1_4_5;18.56;2,46;7,72;0,04;0,32;2,14
05,11.2019 09:54:21;22.6;0.1;290.6;16.86381069460679;281.1;Module 1_4_5;20.19;2,26;8,43;0,05;0,38;1,88
05,11.2019 09:56:16;23;0.11;290.6;17.93145615855916;281.11;Module 1_4_5;21.4;2,53;8,96;0,05;0,43;2,10
05,11.2019 09:58:11;20.5;0.11;289.1;18.20492108449317;281.1;Module 1_4_5;21.66;2,25;9,09;0,05;0,45;1,81
05,11.2019 10:00:04;18.5;0.13;289.1;20.617819491246504;281.1;Module 1_4_5;24.46;2,41;10,30;0,06;0,57;1,83
05,11.2019 10:02:01;18.1;0.18;288.6;29.08857456661677;281.13;Module 1_4_5;34.41;3,26;14,53;0,08;1,14;2,12
05,11.2019 10:03:54;22.3;0.22;288.6;36.70199329657147;281.14;Module 1_4_5;43.3;4,91;18,33;0,10;1,81;3,10
05,11.2019 10:05:46;32.3;0.18;290.6;32.18175005058569;281.12;Module 1_4_5;37.87;5,81;16,09;0,09;1,39;4,42
05,11.2019 10:07:42;33.2;0.14;290.6;26.2918827471018;281.11;Module 1_4_5;30.86;4,65;13,14;0,07;0,93;3,72
05,11.2019 10:09:51;32.6;0.15;290.6;27.696724427410253;281.1;Module 1_4_5;32.42;4,89;13,84;0,07;1,03;3,86
05,11.2019 10:11:44;33;0.16;292.6;28.9253825909588;281.13;Module 1_4_5;33.78;5,28;14,47;0,08;1,13;4,15
05,11.2019 10:13:38;33.3;0.13;292.6;24.407756187080437;281.2;Module 1_4_5;28.44;4,33;12,21;0,07;0,80;3,53
05,11.2019 10:15:32;32.9;0.1;292.6;19.713285102263498;281.24;Module 1_4_5;22.92;3,29;9,86;0,05;0,52;2,77
05,11.2019 10:17:32;33.3;0.07;293.1;15.748719502267996;281.28;Module 1_4_5;18.27;2,33;7,88;0,04;0,33;2,00
05,11.2019 10:19:26;33.2;0;293.1;12.766295741981432;281.33;Module 1_4_5;14.78;0,00;6,39;0,03;0,22;-0,22
05,11.2019 10:21:20;33.9;0;294.6;10.91342433536079;281.35;Module 1_4_5;12.61;0,00;5,46;0,03;0,16;-0,16
05,11.2019 10:23:13;34.2;0;294.6;12.130675677568327;281.39;Module 1_4_5;13.99;0,00;6,07;0,03;0,20;-0,20
05,11.2019 10:25:33;34.4;0.07;294.6;17.69406165635898;281.41;Module 1_4_5;20.36;2,41;8,86;0,05;0,42;1,99
05,11.2019 10:27:26;35.4;0.1;294.6;24.51593226832453;281.42;Module 1_4_5;28.16;3,54;12,27;0,07;0,81;2,73
05,11.2019 10:29:20;35;0.15;294.6;32.05831671538875;281.43;Module 1_4_5;36.76;5,25;16,05;0,09;1,39;3,86
05,11.2019 10:31:14;35;0.19;295.1;37.26602417995942;281.46;Module 1_4_5;42.66;6,65;18,66;0,10;1,88;4,77
05,11.2019 10:33:16;33.5;0.21;295.1;38.4946492891329;281.46;Module 1_4_5;43.99;7,04;19,27;0,10;2,00;5,03
05,11.2019 10:35:09;33.6;0.2;294.6;33.61160674274798;281.5;Module 1_4_5;38.35;6,72;16,83;0,09;1,53;5,19
05,11.2019 10:37:01;33.2;0.15;294.6;26.692709441424817;281.5;Module 1_4_5;30.41;4,98;13,37;0,07;0,96;4,02
05,11.2019 10:38:58;32.8;0.13;294.6;23.085157330081046;281.53;Module 1_4_5;26.26;4,26;11,55;0,06;0,72;3,54
05,11.2019 10:40:52;31.9;0.13;294.6;24.509461171505613;281.54;Module 1_4_5;27.84;4,15;12,27;0,07;0,81;3,34
05,11.2019 10:42:56;32.1;0.16;294.6;28.126564090780736;281.57;Module 1_4_5;31.9;5,14;14,09;0,08;1,07;4,07
05,11.2019 10:44:48;32.3;0.18;294.6;31.589784098790787;281.6;Module 1_4_5;35.78;5,81;15,81;0,09;1,35;4,47
05,11.2019 10:46:41;32;0.21;294.6;36.97973865113682;281.58;Module 1_4_5;41.83;6,72;18,52;0,10;1,85;4,87
05,11.2019 10:48:44;32.3;0.23;294.6;41.33352917352633;281.59;Module 1_4_5;46.69;7,43;20,69;0,11;2,31;5,12
