date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:43;29.5;0;281.9;8.13245211196885;281.17;Module 1_4_7;10.05;0,00;4,05;0,02;0,09;-0,09
05,11.2019 09:40:35;28.7;0;281.9;9.11132154552338;281.19;Module 1_4_7;11.21;0,00;4,53;0,02;0,11;-0,11
05,11.2019 09:42:29;28.5;0;282.4;10.72600269651046;281.17;Module 1_4_7;13.14;0,00;5,34;0,03;0,15;-0,15
05,11.2019 09:44:22;27.3;0.07;282.4;12.236887673885018;281.19;Module 1_4_7;14.93;1,91;6,09;0,03;0,20;1,71
05,11.2019 09:46:31;25.2;0.09;282.4;14.036592585414132;281.17;Module 1_4_7;17.05;2,27;6,98;0,04;0,26;2,01
05,11.2019 09:48:23;24.9;0.09;281.9;14.881551024735142;281.16;Module 1_4_7;18.01;2,24;7,41;0,04;0,30;1,95
05,11.2019 09:50:16;25.6;0.09;281.9;14.93459109308992;281.15;Module 1_4_7;18.01;2,30;7,43;0,04;0,30;2,01
05,11.2019 09:52:09;24.9;0.1;281.9;15.443299196685043;281.12;Module 1_4_7;18.56;2,49;7,69;0,04;0,32;2,17
05,11.2019 09:54:21;23.3;0.1;281.9;16.86381069460679;281.1;Module 1_4_7;20.19;2,33;8,39;0,05;0,38;1,95
05,11.2019 09:56:16;23.4;0.11;281.9;17.93145615855916;281.11;Module 1_4_7;21.4;2,57;8,92;0,05;0,43;2,15
05,11.2019 09:58:11;22.5;0.11;281.9;18.20492108449317;281.1;Module 1_4_7;21.66;2,48;9,05;0,05;0,44;2,03
05,11.2019 10:00:04;20.4;0.13;281.9;20.617819491246504;281.1;Module 1_4_7;24.46;2,65;10,26;0,06;0,57;2,08
05,11.2019 10:02:01;20.6;0.18;279.9;29.08857456661677;281.13;Module 1_4_7;34.41;3,71;14,46;0,08;1,13;2,58
05,11.2019 10:03:54;24.3;0.22;279.9;36.70199329657147;281.14;Module 1_4_7;43.3;5,35;18,25;0,10;1,79;3,55
05,11.2019 10:05:46;32.5;0.18;282.4;32.18175005058569;281.12;Module 1_4_7;37.87;5,85;16,02;0,09;1,38;4,47
05,11.2019 10:07:42;33;0.14;282.4;26.2918827471018;281.11;Module 1_4_7;30.86;4,62;13,09;0,07;0,92;3,70
05,11.2019 10:09:51;32.5;0.15;282.4;27.696724427410253;281.1;Module 1_4_7;32.42;4,88;13,78;0,07;1,02;3,85
05,11.2019 10:11:44;32.9;0.16;285.9;28.9253825909588;281.13;Module 1_4_7;33.78;5,26;14,41;0,08;1,12;4,14
05,11.2019 10:13:38;33.1;0.13;285.9;24.407756187080437;281.2;Module 1_4_7;28.44;4,30;12,16;0,07;0,80;3,51
05,11.2019 10:15:32;32.9;0.1;285.9;19.713285102263498;281.24;Module 1_4_7;22.92;3,29;9,83;0,05;0,52;2,77
05,11.2019 10:17:32;32.7;0.07;285.9;15.748719502267996;281.28;Module 1_4_7;18.27;2,29;7,85;0,04;0,33;1,96
