date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:43;28.5;0;278.4;8.13245211196885;281.17;Module 1_4_9;10.05;0,00;4,00;0,02;0,09;-0,09
05,11.2019 09:40:35;27.7;0;278.4;9.11132154552338;281.19;Module 1_4_9;11.21;0,00;4,48;0,02;0,11;-0,11
05,11.2019 09:42:29;27.4;0;279.9;10.72600269651046;281.17;Module 1_4_9;13.14;0,00;5,28;0,03;0,15;-0,15
05,11.2019 09:44:22;25.8;0.07;279.9;12.236887673885018;281.19;Module 1_4_9;14.93;1,81;6,02;0,03;0,20;1,61
05,11.2019 09:46:31;23.5;0.09;279.9;14.036592585414132;281.17;Module 1_4_9;17.05;2,11;6,91;0,04;0,26;1,86
05,11.2019 09:48:23;22.8;0.09;278.4;14.881551024735142;281.16;Module 1_4_9;18.01;2,05;7,32;0,04;0,29;1,76
05,11.2019 09:50:16;24.2;0.09;278.4;14.93459109308992;281.15;Module 1_4_9;18.01;2,18;7,34;0,04;0,29;1,89
05,11.2019 09:52:09;23.4;0.1;278.4;15.443299196685043;281.12;Module 1_4_9;18.56;2,34;7,59;0,04;0,31;2,03
05,11.2019 09:54:21;21.5;0.1;278.4;16.86381069460679;281.1;Module 1_4_9;20.19;2,15;8,30;0,04;0,37;1,78
05,11.2019 09:56:16;22;0.11;278.4;17.93145615855916;281.11;Module 1_4_9;21.4;2,42;8,82;0,05;0,42;2,00
05,11.2019 09:58:11;21.7;0.11;277.9;18.20492108449317;281.1;Module 1_4_9;21.66;2,39;8,95;0,05;0,43;1,95
05,11.2019 10:00:04;19.2;0.13;277.9;20.617819491246504;281.1;Module 1_4_9;24.46;2,50;10,14;0,05;0,55;1,94
05,11.2019 10:02:01;19.1;0.18;277.9;29.08857456661677;281.13;Module 1_4_9;34.41;3,44;14,30;0,08;1,10;2,33
05,11.2019 10:03:54;24.1;0.22;277.9;36.70199329657147;281.14;Module 1_4_9;43.3;5,30;18,05;0,10;1,76;3,54
05,11.2019 10:05:46;32.8;0.18;277.9;32.18175005058569;281.12;Module 1_4_9;37.87;5,90;15,83;0,09;1,35;4,55
05,11.2019 10:07:42;32.4;0.14;280.4;26.2918827471018;281.11;Module 1_4_9;30.86;4,54;12,95;0,07;0,90;3,63
05,11.2019 10:09:51;32;0.15;280.4;27.696724427410253;281.1;Module 1_4_9;32.42;4,80;13,63;0,07;1,00;3,80
05,11.2019 10:11:44;32.6;0.16;282.4;28.9253825909588;281.13;Module 1_4_9;33.78;5,22;14,25;0,08;1,10;4,12
05,11.2019 10:13:38;32.1;0.13;282.4;24.407756187080437;281.2;Module 1_4_9;28.44;4,17;12,02;0,06;0,78;3,39
05,11.2019 10:15:32;31.8;0.1;282.4;19.713285102263498;281.24;Module 1_4_9;22.92;3,18;9,71;0,05;0,51;2,67
05,11.2019 10:17:32;31.9;0.07;282.4;15.748719502267996;281.28;Module 1_4_9;18.27;2,23;7,76;0,04;0,32;1,91
05,11.2019 10:19:26;32.4;0;282.4;12.766295741981432;281.33;Module 1_4_9;14.78;0,00;6,29;0,03;0,21;-0,21
05,11.2019 10:21:20;33.2;0;282.4;10.91342433536079;281.35;Module 1_4_9;12.61;0,00;5,38;0,03;0,16;-0,16
05,11.2019 10:23:13;33.7;0;282.4;12.130675677568327;281.39;Module 1_4_9;13.99;0,00;5,98;0,03;0,19;-0,19
05,11.2019 10:25:33;33.9;0.07;283.4;17.69406165635898;281.41;Module 1_4_9;20.36;2,37;8,72;0,05;0,41;1,96
05,11.2019 10:27:26;35.1;0.1;283.4;24.51593226832453;281.42;Module 1_4_9;28.16;3,51;12,09;0,07;0,79;2,72
05,11.2019 10:29:20;34.5;0.15;283.4;32.05831671538875;281.43;Module 1_4_9;36.76;5,17;15,80;0,09;1,35;3,83
05,11.2019 10:31:14;34.5;0.19;283.4;37.26602417995942;281.46;Module 1_4_9;42.66;6,55;18,37;0,10;1,82;4,74
05,11.2019 10:33:16;33;0.21;283.4;38.4946492891329;281.46;Module 1_4_9;43.99;6,93;18,98;0,10;1,94;4,99
05,11.2019 10:35:09;32.5;0.2;283.4;33.61160674274798;281.5;Module 1_4_9;38.35;6,50;16,57;0,09;1,48;5,02
05,11.2019 10:37:01;32.6;0.15;283.4;26.692709441424817;281.5;Module 1_4_9;30.41;4,89;13,16;0,07;0,93;3,96
05,11.2019 10:38:58;31.6;0.13;283.4;23.085157330081046;281.53;Module 1_4_9;26.26;4,11;11,38;0,06;0,70;3,41
05,11.2019 10:40:52;30.9;0.13;283.4;24.509461171505613;281.54;Module 1_4_9;27.84;4,02;12,08;0,07;0,79;3,23
05,11.2019 10:42:56;31.6;0.16;283.4;28.126564090780736;281.57;Module 1_4_9;31.9;5,06;13,87;0,07;1,04;4,02
05,11.2019 10:44:48;31.7;0.18;283.9;31.589784098790787;281.6;Module 1_4_9;35.78;5,71;15,57;0,08;1,31;4,40
05,11.2019 10:46:41;31.3;0.21;283.9;36.97973865113682;281.58;Module 1_4_9;41.83;6,57;18,23;0,10;1,79;4,78
05,11.2019 10:48:44;31.4;0.23;283.9;41.33352917352633;281.59;Module 1_4_9;46.69;7,22;20,38;0,11;2,24;4,98
05,11.2019 10:50:37;32;0.24;283.4;42.66116471356719;281.58;Module 1_4_9;48.13;7,68;21,02;0,11;2,39;5,29
05,11.2019 10:52:30;32.6;0.24;283.4;41.958342576725926;281.59;Module 1_4_9;47.28;7,82;20,68;0,11;2,31;5,52
05,11.2019 10:54:22;32.6;0.24;283.4;42.15828172020658;281.6;Module 1_4_9;47.45;7,82;20,78;0,11;2,33;5,49
05,11.2019 10:56:18;32.1;0.24;283.4;42.28789170661422;281.61;Module 1_4_9;47.54;7,70;20,84;0,11;2,34;5,36
05,11.2019 10:58:10;32.3;0.24;283.4;41.86266667462426;281.65;Module 1_4_9;47.01;7,75;20,63;0,11;2,30;5,46
05,11.2019 11:00:03;31.8;0.23;283.4;40.81165268398561;281.7;Module 1_4_9;45.78;7,31;20,12;0,11;2,18;5,13
05,11.2019 11:01:56;31.8;0.23;283.4;41.89008845163054;281.75;Module 1_4_9;46.94;7,31;20,65;0,11;2,30;5,01
05,11.2019 11:04:15;31.6;0.27;283.4;48.10863251595102;281.8;Module 1_4_9;53.84;8,53;23,70;0,13;3,03;5,50
05,11.2019 11:06:16;32.6;0.29;283.4;51.93496693788287;281.86;Module 1_4_9;58.06;9,45;25,55;0,14;3,53;5,92
05,11.2019 11:08:09;33;0.29;283.4;52.4601270945045;281.93;Module 1_4_9;58.59;9,57;25,80;0,14;3,61;5,96
05,11.2019 11:10:02;32;0.28;283.4;51.13876375412636;281.99;Module 1_4_9;57.06;8,96;25,16;0,14;3,43;5,53
05,11.2019 11:11:57;32.5;0.28;283.4;51.61761035956527;282.05;Module 1_4_9;57.54;9,10;25,40;0,14;3,49;5,61
05,11.2019 11:13:50;32.2;0.34;283.4;63.022537882962304;282.13;Module 1_4_9;70.19;10,95;30,17;0,17;5,19;5,76
05,11.2019 11:15:43;33.2;0.45;283.4;81.54598111272037;282.21;Module 1_4_9;90.74;14,94;33,49;0,25;8,35;6,59
05,11.2019 11:17:38;34.3;0.48;285.9;88.1025994647808;282.32;Module 1_4_9;97.95;16,46;33,63;0,28;9,49;6,97
05,11.2019 11:19:56;34.5;0.38;285.9;68.76247646289566;282.42;Module 1_4_9;76.37;13,11;31,40;0,20;6,13;6,98
05,11.2019 11:21:49;33.6;0.31;285.9;56.48225943701297;282.47;Module 1_4_9;62.68;10,42;27,61;0,15;4,18;6,23
05,11.2019 11:23:41;33.3;0.28;285.9;51.494655811408094;282.5;Module 1_4_9;57.1;9,32;25,34;0,14;3,48;5,84
05,11.2019 11:25:37;32.1;0.26;285.9;47.66384153948934;282.49;Module 1_4_9;52.81;8,35;23,50;0,13;2,98;5,36
05,11.2019 11:27:30;32.2;0.25;285.9;46.98649863303386;282.46;Module 1_4_9;52.02;8,05;23,16;0,13;2,90;5,15
05,11.2019 11:29:24;32.2;0.35;285.9;62.37919582151404;282.44;Module 1_4_9;69.01;11,27;29,80;0,17;5,09;6,18
05,11.2019 11:31:17;33.7;0.34;285.9;63.654624366029424;282.45;Module 1_4_9;70.37;11,46;30,19;0,18;5,29;6,17
05,11.2019 11:33:09;32.7;0.29;285.9;55.40762089916099;282.46;Module 1_4_9;61.21;9,48;27,14;0,15;4,03;5,45
05,11.2019 11:35:30;32.5;0.33;285.9;61.27174796854612;282.49;Module 1_4_9;67.63;10,72;29,45;0,17;4,91;5,81
05,11.2019 11:37:23;33.5;0.42;285.9;80.41486435890586;282.54;Module 1_4_9;88.7;14,07;33,00;0,25;8,13;5,94
05,11.2019 11:39:18;34.5;0.45;285.9;82.77289465548841;282.61;Module 1_4_9;91.24;15,53;33,22;0,26;8,55;6,98
05,11.2019 11:41:11;34.1;0.36;286.4;67.35740148780201;282.7;Module 1_4_9;74.2;12,28;31,05;0,19;5,90;6,38
05,11.2019 11:43:11;33.7;0.34;286.4;61.00718477728917;282.75;Module 1_4_9;67.16;11,46;29,34;0,17;4,87;6,59
05,11.2019 11:45:04;33.5;0.31;286.4;57.426927760466185;282.78;Module 1_4_9;63.18;10,38;27,99;0,15;4,33;6,06
05,11.2019 11:46:57;33.3;0.3;286.4;54.3781164548108;282.78;Module 1_4_9;59.79;9,99;26,68;0,15;3,88;6,11
05,11.2019 11:48:50;32.6;0.29;286.4;52.33506234100646;282.81;Module 1_4_9;57.51;9,45;25,74;0,14;3,60;5,86
05,11.2019 11:50:52;32.6;0.29;286.4;54.36147810774594;282.82;Module 1_4_9;59.7;9,45;26,67;0,15;3,88;5,57
05,11.2019 11:52:45;33.4;0.31;286.4;58.90164810443831;282.84;Module 1_4_9;64.65;10,35;28,58;0,16;4,55;5,81
05,11.2019 11:54:40;32.6;0.34;286.4;66.18143870509319;282.87;Module 1_4_9;72.6;11,08;30,80;0,19;5,70;5,38
05,11.2019 11:56:34;34.1;0.4;286.4;72.15460989055084;282.88;Module 1_4_9;79.11;13,64;31,93;0,21;6,70;6,94
05,11.2019 11:58:27;33.1;0.36;286.4;63.77839223826342;282.89;Module 1_4_9;69.89;11,92;30,18;0,18;5,31;6,60
05,11.2019 12:00:20;32.6;0.24;286.4;46.16218060732132;282.89;Module 1_4_9;50.56;7,82;22,77;0,12;2,80;5,02
05,11.2019 12:02:13;32.6;0.32;286.4;60.64536984916355;282.85;Module 1_4_9;66.39;10,43;29,21;0,16;4,82;5,62
05,11.2019 12:04:06;33;0.4;286.4;74.26473578845034;282.89;Module 1_4_9;81.26;13,20;32,23;0,22;7,06;6,14
05,11.2019 12:06:38;33.9;0.4;286.4;74.02846703985884;282.96;Module 1_4_9;80.95;13,56;32,20;0,22;7,02;6,54
05,11.2019 12:08:31;34;0.41;286.4;76.00215181499786;283.04;Module 1_4_9;83.07;13,94;32,45;0,23;7,36;6,58
05,11.2019 12:10:28;34;0.38;287.9;71.99170320062638;283.12;Module 1_4_9;78.65;12,92;31,70;0,21;6,67;6,25
05,11.2019 12:12:21;33.9;0.39;287.9;71.74858037298048;283.23;Module 1_4_9;78.35;13,22;31,66;0,21;6,63;6,59
05,11.2019 12:14:15;34;0.46;287.9;85.97063834466647;283.3;Module 1_4_9;93.84;15,64;33,16;0,27;9,09;6,55
05,11.2019 12:16:08;34.3;0.54;287.9;98.91131356042227;283.32;Module 1_4_9;107.92;18,52;33,92;0,34;11,40;7,13
05,11.2019 12:18:00;34.6;0.55;287.9;100.886082892556;283.35;Module 1_4_9;110.03;19,03;34,02;0,35;11,75;7,28
05,11.2019 12:19:53;34.3;0.43;287.9;78.691964159989;283.42;Module 1_4_9;85.79;14,75;32,53;0,24;7,81;6,94
05,11.2019 12:21:49;33.7;0.38;287.9;71.70361998431235;283.48;Module 1_4_9;78.14;12,81;31,66;0,21;6,62;6,19
05,11.2019 12:23:42;34.4;0.57;287.9;108.6520817728955;283.56;Module 1_4_9;118.36;19,61;34,34;0,38;13,16;6,45
05,11.2019 12:25:35;35.1;0.86;287.9;168.14460827692827;283.67;Module 1_4_9;183.1;30,19;35,68;0,68;24,22;5,96
05,11.2019 12:27:31;35.7;1.1;287.9;218.0355616568982;283.8;Module 1_4_9;237.34;39,27;36,23;0,93;33,69;5,58
05,11.2019 12:29:38;36.2;0.88;288.4;163.33893009213313;283.96;Module 1_4_9;177.73;31,86;35,52;0,66;23,28;8,58
05,11.2019 12:31:32;35.1;0.63;288.4;117.32717634179997;284;Module 1_4_9;127.62;22,11;34,54;0,43;14,73;7,38
05,11.2019 12:33:26;33.7;0.36;288.4;71.5311186395656;283.96;Module 1_4_9;77.78;12,13;31,57;0,21;6,59;5,54
05,11.2019 12:35:19;33;0.36;288.4;66.23718643788096;283.88;Module 1_4_9;72;11,88;30,60;0,19;5,71;6,17
05,11.2019 12:37:44;31.6;0.28;288.4;49.89146055000609;283.77;Module 1_4_9;54.21;8,85;24,59;0,13;3,27;5,57
05,11.2019 12:39:38;31.8;0.26;288.4;46.66643088875515;283.71;Module 1_4_9;50.69;8,27;23,02;0,12;2,87;5,40
05,11.2019 12:41:31;31.7;0.25;288.4;49.32348236010042;283.57;Module 1_4_9;53.56;7,92;24,31;0,13;3,20;4,72
05,11.2019 12:43:25;33;0.3;287.9;56.89172037726478;283.39;Module 1_4_9;61.76;9,90;27,73;0,15;4,25;5,65
05,11.2019 12:45:19;34.3;0.56;287.9;107.49518038085677;283.25;Module 1_4_9;116.66;19,21;34,29;0,38;12,95;6,26
05,11.2019 12:47:12;35;0.63;287.9;121.97729796165352;283.27;Module 1_4_9;132.34;22,05;34,77;0,45;15,61;6,44
05,11.2019 12:49:10;35.4;0.85;287.9;161.37934382210148;283.42;Module 1_4_9;175.04;30,09;35,58;0,65;22,95;7,14
05,11.2019 12:51:03;35.2;0.73;287.9;136.57776646812528;283.64;Module 1_4_9;148.1;25,70;35,13;0,52;18,31;7,39
05,11.2019 12:53:02;34.6;0.59;288.4;112.74160356824241;283.76;Module 1_4_9;122.22;20,41;34,39;0,40;13,89;6,52
05,11.2019 12:54:55;34.6;0.69;288.4;130.4204335224755;283.87;Module 1_4_9;141.35;23,87;34,90;0,49;17,14;6,73
05,11.2019 12:56:51;34.9;0.75;288.4;143.86256528107884;284;Module 1_4_9;155.88;26,17;35,19;0,56;19,64;6,54
05,11.2019 12:58:44;35.2;0.8;288.4;153.9675283799843;284.1;Module 1_4_9;166.79;28,16;35,38;0,61;21,52;6,64
05,11.2019 13:00:37;35.4;0.9;288.4;173.37403990796275;284.25;Module 1_4_9;187.77;31,86;35,66;0,71;25,17;6,69
05,11.2019 13:02:33;35.3;0.88;289.9;166.93925498880685;284.44;Module 1_4_9;180.76;31,06;35,30;0,67;23,83;7,23
05,11.2019 13:04:34;35.3;1.05;289.9;199.40109311017548;284.63;Module 1_4_9;215.86;37,06;35,70;0,84;29,92;7,15
05,11.2019 13:06:27;35.4;0.92;289.9;175.31812219025468;284.89;Module 1_4_9;189.75;32,57;35,42;0,72;25,40;7,17
05,11.2019 13:08:40;34.9;0.83;289.9;157.85566761634226;285.1;Module 1_4_9;170.81;28,97;35,17;0,63;22,14;6,83
05,11.2019 13:10:32;34.8;0.85;289.9;163.4687263593283;285.16;Module 1_4_9;176.85;29,58;35,26;0,66;23,18;6,40
05,11.2019 13:12:27;34.9;0.97;289.9;183.52451062344213;285.26;Module 1_4_9;198.51;33,85;35,52;0,76;26,93;6,92
05,11.2019 13:14:20;34.9;0.98;289.9;185.75813234534644;285.41;Module 1_4_9;200.89;34,20;35,55;0,77;27,35;6,85
05,11.2019 13:16:12;35;1;290.4;187.78760663841769;285.56;Module 1_4_9;203.05;35,00;35,48;0,78;27,68;7,32
05,11.2019 13:18:06;34.8;0.87;290.4;162.95544096798793;285.57;Module 1_4_9;176.17;30,28;35,16;0,66;23,05;7,23
05,11.2019 13:20:03;34.6;0.72;290.4;134.02548593506248;285.5;Module 1_4_9;144.87;24,91;34,63;0,51;17,70;7,22
05,11.2019 13:21:55;34.2;0.6;290.4;109.96077731230221;285.41;Module 1_4_9;118.84;20,52;33,95;0,39;13,31;7,21
05,11.2019 13:24:01;34;0.49;290.4;89.34161694044272;285.17;Module 1_4_9;96.54;16,66;32,98;0,29;9,64;7,02
05,11.2019 13:25:54;34;0.45;290.4;81.1074038155633;284.84;Module 1_4_9;87.63;15,30;32,38;0,25;8,21;7,09
05,11.2019 13:27:48;34;0.48;290.4;87.24651311705678;284.42;Module 1_4_9;94.25;16,32;32,84;0,28;9,27;7,05
05,11.2019 13:29:41;34.5;0.62;290.4;115.40240787517817;283.89;Module 1_4_9;124.65;21,39;34,13;0,42;14,30;7,09
05,11.2019 13:31:34;35;0.77;290.4;145.90726946221744;283.58;Module 1_4_9;157.58;26,95;34,88;0,57;19,89;7,06
05,11.2019 13:33:27;35.4;0.84;290.4;160.89823662915035;283.36;Module 1_4_9;173.75;29,74;35,13;0,65;22,66;7,07
05,11.2019 13:35:21;35.3;0.86;290.4;166.55635889359147;283.28;Module 1_4_9;179.84;30,36;35,21;0,67;23,72;6,64
05,11.2019 13:37:14;35.3;0.83;290.4;159.9049030674956;283.34;Module 1_4_9;172.64;29,30;35,12;0,64;22,48;6,82
05,11.2019 13:39:31;35.3;0.85;289.9;162.47135450391133;283.47;Module 1_4_9;175.39;30,00;35,24;0,65;23,00;7,01
05,11.2019 13:41:24;35.5;0.93;289.9;173.88128531002428;283.58;Module 1_4_9;187.69;33,02;35,41;0,71;25,13;7,89
05,11.2019 13:43:17;35.4;0.8;289.9;151.48395534841458;283.7;Module 1_4_9;163.5;28,32;35,06;0,60;20,95;7,37
05,11.2019 13:45:09;35.2;0.81;289.9;156.56432254105957;283.8;Module 1_4_9;168.97;28,51;35,15;0,62;21,90;6,62
05,11.2019 13:47:30;35.7;1.09;289.9;212.63259004012957;284.01;Module 1_4_9;229.46;38,91;35,83;0,90;32,41;6,50
05,11.2019 13:49:23;35.8;1.17;289.9;230.36575965810277;284.29;Module 1_4_9;248.58;41,89;35,97;0,99;35,76;6,13
05,11.2019 13:51:15;35.8;1.15;289.9;223.98482362772256;284.47;Module 1_4_9;241.68;41,17;35,92;0,96;34,55;6,62
05,11.2019 13:53:08;35.6;1.03;289.9;201.80872341208573;284.62;Module 1_4_9;217.74;36,67;35,73;0,85;30,37;6,30
05,11.2019 13:55:06;35.4;0.93;289.9;183.17945435750056;284.75;Module 1_4_9;197.63;32,92;35,52;0,76;26,87;6,05
