date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:24:03;31.9;0;285.9;4.2607412820727575;287.81;Module 2,3_14;5.38;0,00;1,59;0,01;0,02;-0,02
30,09.2019 08:26:01;31.2;0;285.9;4.637242359391179;287.79;Module 2,3_14;5.76;0,00;1,73;0,01;0,02;-0,02
30,09.2019 08:27:55;29.4;0;287.9;6.711219597043788;287.8;Module 2,3_14;8.22;0,00;2,50;0,02;0,04;-0,04
30,09.2019 08:29:49;33.5;0;287.9;8.225978075349644;287.79;Module 2,3_14;9.95;0,00;3,06;0,02;0,07;-0,07
30,09.2019 08:31:42;32.6;0;287.9;12.172045895669166;287.71;Module 2,3_14;14.56;0,00;4,53;0,03;0,15;-0,15
30,09.2019 08:33:40;28.5;0.07;289.4;14.724937166036977;287.63;Module 2,3_14;17.43;2,00;5,48;0,04;0,21;1,78
30,09.2019 08:35:33;29.7;0.08;289.4;16.726528288054975;287.58;Module 2,3_14;19.62;2,38;6,23;0,04;0,28;2,10
30,09.2019 08:37:27;29.8;0.09;288.4;18.35431785596805;287.58;Module 2,3_14;21.35;2,68;6,84;0,05;0,33;2,35
30,09.2019 08:39:20;29.9;0.09;288.4;17.41137958280058;287.61;Module 2,3_14;20.1;2,69;6,48;0,05;0,30;2,39
30,09.2019 08:41:37;29.5;0.08;287.9;16.99021740533572;287.68;Module 2,3_14;19.45;2,36;6,33;0,05;0,28;2,08
30,09.2019 08:43:31;29;0.08;287.9;15.797866023249053;287.75;Module 2,3_14;17.97;2,32;5,88;0,04;0,25;2,07
30,09.2019 08:45:24;28.5;0.07;287.9;15.147791320499241;287.8;Module 2,3_14;17.13;2,00;5,64;0,04;0,23;1,77
30,09.2019 08:47:17;28.5;0;287.9;14.190056449874813;287.83;Module 2,3_14;15.96;0,00;5,28;0,04;0,20;-0,20
30,09.2019 08:49:24;28.3;0.07;287.9;15.567084206633766;287.89;Module 2,3_14;17.41;1,98;5,80;0,04;0,24;1,74
30,09.2019 08:51:29;27.7;0.08;287.9;17.229384419269344;287.89;Module 2,3_14;19.17;2,22;6,41;0,05;0,29;1,92
30,09.2019 08:53:22;29.1;0.08;287.9;17.259266244878557;287.84;Module 2,3_14;19.12;2,33;6,42;0,05;0,29;2,03
