date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 06:58:32;28;0;290.9;0.0001;289.09;Module 2,2_17;2.03;0,00;0,00;0,00;0,00;0,00
31,07.2019 06:59:45;24.7;0;290.9;0.0001;289.1;Module 2,2_17;1.78;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:01:06;24.7;0;290.9;0.0001;289.13;Module 2,2_17;1.61;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:02:18;24.7;0;290.9;0.0001;289.14;Module 2,2_17;1.43;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:03:32;24.7;0;290.9;0.0001;289.12;Module 2,2_17;1.35;0,00;0,00;0,00;0,00;0,00
31,07.2019 07:51:48;31.1;0;290.4;3.8405269844401237;289.05;Module 2,2_17;5.51;0,00;1,40;0,01;0,01;-0,01
31,07.2019 07:53:05;33;0;290.4;4.599520379552979;289.06;Module 2,2_17;6.45;0,00;1,67;0,01;0,02;-0,02
31,07.2019 07:54:18;33.6;0;290.4;5.438006583314603;289.07;Module 2,2_17;7.48;0,00;1,98;0,01;0,03;-0,03
31,07.2019 07:55:30;34.6;0;290.4;6.811610154741168;289.1;Module 2,2_17;9.21;0,00;2,48;0,02;0,04;-0,04
31,07.2019 07:56:44;34.6;0;294.5;8.679716467342281;289.11;Module 2,2_17;11.55;0,00;3,16;0,02;0,07;-0,07
31,07.2019 07:57:57;29.2;0;294.5;10.466740116415934;289.13;Module 2,2_17;13.73;0,00;3,81;0,03;0,10;-0,10
31,07.2019 07:59:11;29.2;0.01;294.5;12.99336000256364;289.14;Module 2,2_17;16.82;0,29;4,73;0,03;0,16;0,13
31,07.2019 08:00:26;29.8;0.02;294.5;15.906950858284905;289.16;Module 2,2_17;20.34;0,60;5,79;0,04;0,24;0,36
31,07.2019 08:01:38;30.2;0.04;293;17.93066090048544;289.17;Module 2,2_17;22.68;1,21;6,52;0,05;0,30;0,91
31,07.2019 08:02:55;30.5;0.06;293;20.129558847469475;289.19;Module 2,2_17;25.19;1,83;7,32;0,05;0,38;1,45
31,07.2019 08:04:20;31.6;0.06;293;21.56940807861463;289.2;Module 2,2_17;26.7;1,90;7,84;0,06;0,44;1,46
31,07.2019 08:05:33;32;0.06;293;22.302198608535686;289.21;Module 2,2_17;27.37;1,92;8,11;0,06;0,47;1,45
31,07.2019 08:06:49;32.2;0.06;293;22.916661256415633;289.23;Module 2,2_17;27.89;1,93;8,34;0,06;0,49;1,44
31,07.2019 08:08:29;32.6;0.06;293;23.26639345061438;289.23;Module 2,2_17;28.03;1,96;8,46;0,06;0,51;1,45
31,07.2019 08:09:42;32.6;0.06;295;23.192319238747345;289.24;Module 2,2_17;27.75;1,96;8,45;0,06;0,51;1,45
31,07.2019 08:10:56;32.6;0.06;295;22.528018838961493;289.25;Module 2,2_17;26.78;1,96;8,20;0,06;0,48;1,48
31,07.2019 08:12:08;32.6;0.05;295;22.078953922770253;289.25;Module 2,2_17;26.09;1,63;8,04;0,06;0,46;1,17
31,07.2019 08:13:22;32.5;0.05;295;21.4068896062372;289.24;Module 2,2_17;25.15;1,63;7,80;0,06;0,43;1,19
31,07.2019 08:14:37;32.3;0.04;295;20.64397007337697;289.25;Module 2,2_17;24.12;1,29;7,52;0,05;0,40;0,89
31,07.2019 08:15:55;32.3;0.04;295;19.301893743253306;289.27;Module 2,2_17;22.43;1,29;7,02;0,05;0,35;0,94
31,07.2019 08:17:09;32.3;0.03;295;18.773353844129076;289.28;Module 2,2_17;21.71;0,97;6,84;0,05;0,33;0,64
31,07.2019 08:18:27;31.7;0.03;295;19.1166346253711;289.3;Module 2,2_17;22;0,95;6,96;0,05;0,34;0,61
31,07.2019 08:19:40;31.7;0.03;294.5;19.30383361669335;289.32;Module 2,2_17;22.12;0,95;7,02;0,05;0,35;0,60
31,07.2019 08:20:53;31.6;0.03;294.5;19.584585927530117;289.3;Module 2,2_17;22.35;0,95;7,13;0,05;0,36;0,59
31,07.2019 08:22:09;31.8;0.04;294.5;20.48242484433063;289.29;Module 2,2_17;23.28;1,27;7,45;0,05;0,40;0,88
31,07.2019 08:23:22;32;0.04;294.5;21.60063359584198;289.28;Module 2,2_17;24.46;1,28;7,86;0,06;0,44;0,84
