date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:32:54;29.5;0.07;287.4;11.92702025539895;287.66;Module 1_4_13;16.29;2,07;4,52;0,03;0,15;1,92
30,09.2019 08:34:47;29.7;0.09;287.4;13.987921649291813;287.6;Module 1_4_13;18.82;2,67;5,30;0,04;0,20;2,47
30,09.2019 08:36:41;30.2;0.09;287.4;15.605312699705603;287.57;Module 1_4_13;20.71;2,72;5,91;0,04;0,25;2,47
30,09.2019 08:38:34;29.6;0.1;287.9;16.08951361529712;287.59;Module 1_4_13;21.09;2,96;6,10;0,04;0,27;2,69
30,09.2019 08:40:51;27.8;0.09;287.9;15.157390337007875;287.67;Module 1_4_13;19.6;2,50;5,75;0,04;0,24;2,27
30,09.2019 08:42:45;28;0.09;287.9;14.837462129284209;287.73;Module 1_4_13;18.99;2,52;5,63;0,04;0,23;2,29
30,09.2019 08:44:38;27.1;0.07;287.9;13.00570947636565;287.78;Module 1_4_13;16.49;1,90;4,93;0,04;0,17;1,72
30,09.2019 08:46:31;27.5;0.08;287.9;13.707868836166465;287.82;Module 1_4_13;17.23;2,20;5,20;0,04;0,19;2,01
30,09.2019 08:48:38;28.7;0.08;287.9;14.25741022697682;287.86;Module 1_4_13;17.76;2,30;5,41;0,04;0,21;2,09
30,09.2019 08:50:42;29.7;0.07;287.9;14.81065387985622;287.88;Module 1_4_13;18.3;2,08;5,62;0,04;0,22;1,85
30,09.2019 08:52:36;30;0.09;289.4;16.152456095894603;287.85;Module 1_4_13;19.82;2,70;6,13;0,04;0,27;2,43
30,09.2019 08:54:29;29.6;0.1;289.4;16.920941567538836;287.82;Module 1_4_13;20.63;2,96;6,42;0,05;0,29;2,67
30,09.2019 08:56:29;28.4;0.1;287.9;17.194349451151346;287.76;Module 1_4_13;20.83;2,84;6,52;0,05;0,30;2,54
30,09.2019 08:58:22;29.2;0.11;287.9;19.192423764120516;287.71;Module 1_4_13;23.12;3,21;7,27;0,05;0,38;2,83
30,09.2019 09:00:17;28.1;0.09;287.9;16.22477004808868;287.71;Module 1_4_13;19.44;2,53;6,15;0,04;0,27;2,26
30,09.2019 09:02:11;27.6;0;287.9;10.015474100216245;287.75;Module 1_4_13;11.94;0,00;3,80;0,03;0,10;-0,10
30,09.2019 09:04:07;27.4;0;287.9;6.759872001744376;287.77;Module 1_4_13;8.02;0,00;2,56;0,02;0,05;-0,05
30,09.2019 09:06:01;33.5;0;287.9;11.446893589029724;287.69;Module 1_4_13;13.52;0,00;4,34;0,03;0,13;-0,13
30,09.2019 09:07:54;35.6;0;289.4;16.707087043997767;287.53;Module 1_4_13;19.65;0,00;6,34;0,05;0,29;-0,29
30,09.2019 09:09:48;37.1;0;289.4;26.787924274071617;287.51;Module 1_4_13;31.38;0,00;10,16;0,07;0,74;-0,74
30,09.2019 09:12:04;37.8;0;290.9;36.07684066895718;287.56;Module 1_4_13;42.07;0,00;13,70;0,10;1,34;-1,34
30,09.2019 09:13:57;35.5;0.24;290.9;42.823781596055696;287.6;Module 1_4_13;49.76;8,52;16,26;0,12;1,88;6,64
30,09.2019 09:15:53;31.2;0.18;289.9;31.51312596469973;287.64;Module 1_4_13;36.49;5,62;11,96;0,09;1,02;4,60
30,09.2019 09:17:46;29.4;0.15;289.9;28.21020802750467;287.69;Module 1_4_13;32.56;4,41;10,70;0,08;0,82;3,59
30,09.2019 09:19:44;30;0.16;289.9;29.28337233924072;287.7;Module 1_4_13;33.69;4,80;11,11;0,08;0,88;3,92
30,09.2019 09:21:38;29.8;0.16;289.4;29.100165640686544;287.71;Module 1_4_13;33.38;4,77;11,04;0,08;0,87;3,90
30,09.2019 09:23:30;29.2;0.14;289.4;25.466006088434163;287.73;Module 1_4_13;29.13;4,09;9,66;0,07;0,67;3,42
30,09.2019 09:25:24;29.1;0.12;289.4;23.35257627836777;287.74;Module 1_4_13;26.64;3,49;8,86;0,06;0,56;2,93
30,09.2019 09:27:18;29.5;0.14;289.4;26.990493434058116;287.74;Module 1_4_13;30.71;4,13;10,24;0,07;0,75;3,38
30,09.2019 09:29:11;31;0.2;289.4;36.62565511583076;287.74;Module 1_4_13;41.57;6,20;13,89;0,10;1,38;4,82
30,09.2019 09:31:10;29.5;0.18;289.4;33.48450813990413;287.75;Module 1_4_13;37.91;5,31;12,70;0,09;1,15;4,16
30,09.2019 09:33:03;30.2;0.21;289.4;39.11147943070546;287.73;Module 1_4_13;44.18;6,34;14,84;0,11;1,57;4,77
30,09.2019 09:35:22;31.4;0.26;289.4;45.518730429491995;287.75;Module 1_4_13;51.28;8,16;17,27;0,12;2,13;6,04
30,09.2019 09:37:17;31.1;0.2;289.4;33.375418542740015;287.75;Module 1_4_13;37.52;6,22;12,66;0,09;1,14;5,08
30,09.2019 09:39:09;30.7;0.22;289.4;39.25323125780403;287.73;Module 1_4_13;44.04;6,75;14,89;0,11;1,58;5,17
30,09.2019 09:41:04;30;0.28;289.4;54.08399793184502;287.71;Module 1_4_13;60.56;8,40;20,51;0,15;3,00;5,40
30,09.2019 09:42:58;31.2;0.41;289.4;75.06019440953008;287.72;Module 1_4_13;83.89;12,79;27,77;0,21;5,76;7,03
30,09.2019 09:44:50;32.5;0.47;289.9;90.31535056223717;287.77;Module 1_4_13;100.76;15,27;30,48;0,27;8,18;7,10
30,09.2019 09:46:57;33.3;0.46;289.9;88.60534761644959;287.83;Module 1_4_13;98.66;15,32;30,27;0,26;7,90;7,42
30,09.2019 09:48:49;33;0.3;289.9;59.380960246199464;287.87;Module 1_4_13;66.01;9,90;22,50;0,16;3,62;6,28
30,09.2019 09:50:47;31.6;0.29;289.9;54.43492378648501;287.82;Module 1_4_13;60.41;9,16;20,65;0,15;3,04;6,12
30,09.2019 09:52:44;32.6;0.43;289.9;86.89705596905249;287.74;Module 1_4_13;96.28;14,02;30,05;0,25;7,62;6,40
30,09.2019 09:54:41;33.8;0.56;289.9;108.53757473785369;287.72;Module 1_4_13;120.07;18,93;31,95;0,35;11,26;7,67
30,09.2019 09:56:33;34.1;0.74;289.9;141.319794732867;287.81;Module 1_4_13;156.11;25,23;33,23;0,51;17,03;8,20
30,09.2019 09:58:26;35.8;0.56;289.9;116.34472363356485;288.04;Module 1_4_13;128.34;20,05;32,35;0,39;12,61;7,43
30,09.2019 10:00:19;34;0.53;292.4;100.80835591989064;288.12;Module 1_4_13;111.05;18,02;31,06;0,32;9,90;8,12
30,09.2019 10:02:15;31.8;0.39;292.4;69.68461443128186;288.19;Module 1_4_13;76.66;12,40;26,09;0,19;4,98;7,42
30,09.2019 10:04:14;31.5;0.42;290.9;81.64824628697176;288.18;Module 1_4_13;89.7;13,23;29,11;0,23;6,78;6,45
30,09.2019 10:06:13;32.9;0.46;290.9;82.16522693419516;288.15;Module 1_4_13;90.15;15,13;29,20;0,23;6,86;8,28
30,09.2019 10:08:18;32.5;0.48;290.9;84.5014224966686;288.1;Module 1_4_13;92.59;15,60;29,58;0,24;7,23;8,37
30,09.2019 10:10:11;33.4;0.48;290.9;90.23753289182773;288.09;Module 1_4_13;98.76;16,03;30,34;0,27;8,16;7,87
30,09.2019 10:12:04;32.9;0.44;290.9;80.83560126314615;288.08;Module 1_4_13;88.37;14,48;28,96;0,23;6,65;7,83
30,09.2019 10:14:03;33.1;0.42;290.9;76.54255252860887;288.06;Module 1_4_13;83.58;13,90;28,05;0,21;5,99;7,92
30,09.2019 10:15:59;32.7;0.43;290.9;76.12222190757585;287.97;Module 1_4_13;83.03;14,06;27,95;0,21;5,92;8,14
30,09.2019 10:17:52;33;0.42;290.9;73.906849250519;287.95;Module 1_4_13;80.53;13,86;27,38;0,20;5,59;8,27
30,09.2019 10:19:44;32.1;0.41;290.9;74.03594003635644;287.8;Module 1_4_13;80.59;13,16;27,41;0,20;5,61;7,55
30,09.2019 10:22:10;32.5;0.46;290.9;82.33451983090532;287.59;Module 1_4_13;89.51;14,95;29,23;0,24;6,88;8,07
30,09.2019 10:24:03;32.9;0.46;290.9;82.34820332813621;287.53;Module 1_4_13;89.44;15,13;29,23;0,24;6,89;8,25
30,09.2019 10:25:59;32.7;0.61;290.9;114.08262655452512;287.58;Module 1_4_13;123.79;19,95;32,08;0,38;12,20;7,75
30,09.2019 10:27:53;33.9;0.67;290.9;122.49710747945306;287.71;Module 1_4_13;132.8;22,71;32,45;0,42;13,66;9,05
30,09.2019 10:29:49;34;0.62;290.9;114.03949166232037;287.82;Module 1_4_13;123.52;21,08;32,08;0,38;12,19;8,89
30,09.2019 10:31:44;34;0.72;290.9;132.46236087400348;287.95;Module 1_4_13;143.35;24,48;32,79;0,47;15,42;9,06
30,09.2019 10:33:43;33.9;0.61;290.9;113.0730046523646;288.07;Module 1_4_13;122.26;20,68;32,03;0,38;12,02;8,66
30,09.2019 10:35:40;33.6;0.58;290.9;112.3346561061555;288.15;Module 1_4_13;121.36;19,49;31,99;0,37;11,89;7,59
30,09.2019 10:38:00;33.8;0.6;290.9;112.31439816456451;288.22;Module 1_4_13;121.22;20,28;31,99;0,37;11,89;8,39
30,09.2019 10:39:54;33.8;0.66;290.9;130.26913935701828;288.28;Module 1_4_13;140.49;22,31;32,72;0,46;15,03;7,28
30,09.2019 10:41:47;33.8;0.73;290.9;142.28111180327127;288.28;Module 1_4_13;153.33;24,67;33,07;0,52;17,16;7,52
30,09.2019 10:43:42;34.2;0.74;290.9;138.51418376899557;288.35;Module 1_4_13;149.16;25,31;32,97;0,50;16,49;8,82
30,09.2019 10:45:39;34;0.75;293.5;143.36486817959613;288.39;Module 1_4_13;154.27;25,50;32,64;0,53;17,22;8,28
30,09.2019 10:47:32;33.9;0.71;293.5;139.90256481388008;288.42;Module 1_4_13;150.44;24,07;32,55;0,51;16,61;7,46
30,09.2019 10:49:25;34.1;0.77;293.5;153.34193059700485;288.46;Module 1_4_13;164.78;26,26;32,88;0,58;18,98;7,28
30,09.2019 10:51:21;34.2;0.73;293.5;146.81579108211912;288.5;Module 1_4_13;157.66;24,97;32,73;0,54;17,83;7,14
30,09.2019 10:53:17;33.8;0.66;293.5;133.1406205846993;288.53;Module 1_4_13;142.88;22,31;32,36;0,48;15,43;6,88
30,09.2019 10:55:11;34.1;0.8;293.5;160.4895859175326;288.57;Module 1_4_13;172.12;27,28;33,02;0,61;20,25;7,03
30,09.2019 10:57:08;34.3;0.82;293.5;158.29678921756067;288.67;Module 1_4_13;169.66;28,13;32,98;0,60;19,86;8,27
30,09.2019 10:59:03;34;0.7;293.5;138.70429289021112;288.74;Module 1_4_13;148.57;23,80;32,52;0,50;16,40;7,40
30,09.2019 11:00:57;33.5;0.6;293.5;121.3460993101421;288.75;Module 1_4_13;129.9;20,10;31,95;0,42;13,38;6,72
30,09.2019 11:02:57;33.6;0.73;293.5;146.23708193546514;288.7;Module 1_4_13;156.45;24,53;32,71;0,54;17,73;6,80
30,09.2019 11:04:50;33.8;0.67;293.5;136.4057097201979;288.72;Module 1_4_13;145.85;22,65;32,45;0,49;16,00;6,65
30,09.2019 11:06:43;34.2;0.97;293.5;190.04372118730078;288.75;Module 1_4_13;203.09;33,17;33,51;0,76;25,54;7,63
30,09.2019 11:08:43;34.4;0.95;293.5;191.23839136692288;288.82;Module 1_4_13;204.25;32,68;33,52;0,77;25,76;6,92
30,09.2019 11:10:48;34.2;0.69;293.5;134.32410834721864;288.95;Module 1_4_13;143.38;23,60;32,39;0,48;15,63;7,96
30,09.2019 11:12:46;33.8;0.62;293.5;120.3734900350986;288.96;Module 1_4_13;128.42;20,96;31,91;0,41;13,21;7,74
30,09.2019 11:14:39;33.6;0.67;293.5;129.727689082451;288.94;Module 1_4_13;138.33;22,51;32,25;0,46;14,83;7,68
30,09.2019 11:16:31;33.8;0.77;293.5;149.14744775923816;288.95;Module 1_4_13;158.96;26,03;32,78;0,56;18,24;7,79
30,09.2019 11:18:24;34;0.77;294;153.1431398288796;288.93;Module 1_4_13;163.14;26,18;32,78;0,58;18,92;7,26
30,09.2019 11:20:18;34.1;0.86;294;163.12422896198893;288.98;Module 1_4_13;173.69;29,33;32,98;0,63;20,68;8,64
30,09.2019 11:22:11;34.1;0.69;294;130.00340234878576;289.03;Module 1_4_13;138.36;23,53;32,17;0,46;14,86;8,67
30,09.2019 11:24:11;33.7;0.64;294;122.01894880277746;289.06;Module 1_4_13;129.8;21,57;31,89;0,42;13,48;8,09
30,09.2019 11:26:04;33.5;0.57;294;109.89386117040343;289.03;Module 1_4_13;116.85;19,09;31,35;0,36;11,41;7,69
30,09.2019 11:27:57;33.3;0.53;294;102.52738695556732;289;Module 1_4_13;108.97;17,65;30,92;0,33;10,17;7,48
30,09.2019 11:29:50;33.3;0.57;294;118.00787116558242;288.92;Module 1_4_13;125.37;18,98;31,73;0,40;12,79;6,19
30,09.2019 11:31:55;33.5;0.62;293.5;125.76532352255848;288.85;Module 1_4_13;133.55;20,77;32,12;0,44;14,14;6,63
30,09.2019 11:34:05;34.2;1.07;293.5;216.31760575378559;288.89;Module 1_4_13;229.6;36,59;33,83;0,90;30,29;6,30
30,09.2019 11:35:58;34.5;0.75;293.5;151.30344815642007;289.14;Module 1_4_13;160.53;25,88;32,83;0,57;18,62;7,25
30,09.2019 11:37:57;34.3;0.82;294;166.395507898638;289.3;Module 1_4_13;176.47;28,13;33,05;0,64;21,27;6,86
30,09.2019 11:39:51;34.2;1.04;294;204.92626356709724;289.36;Module 1_4_13;217.25;35,57;33,61;0,84;28,17;7,39
30,09.2019 11:41:45;34.7;0.95;294;186.06491720437438;289.5;Module 1_4_13;197.18;32,97;33,36;0,74;24,78;8,18
30,09.2019 11:43:37;34.2;0.97;294;209.63743357548478;289.53;Module 1_4_13;222.08;33,17;33,66;0,86;29,02;4,15
30,09.2019 11:45:31;34.8;2.6;294;369.85978513037526;289.57;Module 1_4_13;391.67;90,48;34,68;1,68;58,31;32,17
30,09.2019 11:47:57;34.6;1.17;295.5;281.4296217474413;289.91;Module 1_4_13;297.89;40,48;33,99;1,23;41,82;-1,33
30,09.2019 11:49:53;34.6;0.98;295.5;203.59781258304318;290.12;Module 1_4_13;215.43;33,91;33,32;0,83;27,77;6,14
30,09.2019 11:51:49;34.6;0.99;295.5;196.21836398382683;290.35;Module 1_4_13;207.55;34,25;33,23;0,80;26,45;7,80
30,09.2019 11:53:41;34.3;1.05;295.5;213.66470689048245;290.55;Module 1_4_13;225.93;36,02;33,44;0,88;29,58;6,44
30,09.2019 11:55:35;33.9;0.74;296;145.2803852424099;290.46;Module 1_4_13;153.57;25,09;32,24;0,54;17,42;7,66
30,09.2019 11:57:28;33.6;0.89;296;189.56695971766766;290.3;Module 1_4_13;200.32;29,90;33,05;0,76;25,22;4,68
30,09.2019 11:59:22;35.7;1.06;296;227.94552523427237;290.56;Module 1_4_13;240.8;37,84;33,48;0,96;32,08;5,76
30,09.2019 12:01:17;34.6;1.28;297.5;695.0708502040578;290.6;Module 1_4_13;734.04;44,29;34,53;3,36;115,95;-71,66
30,09.2019 12:03:52;34.5;1.64;297.5;332.227023035854;290.87;Module 1_4_13;350.71;56,58;33,90;1,49;50,60;5,98
30,09.2019 12:05:45;34.5;2.94;297.5;689.0569970890647;291.18;Module 1_4_13;727.18;101,43;34,53;3,33;114,87;-13,44
30,09.2019 12:07:38;34.6;4.77;297.5;953.5981478328442;291.69;Module 1_4_13;1006.07;165,04;34,48;4,69;161,61;3,43
30,09.2019 12:09:32;34.2;4.94;297.5;712.0514183113798;292.5;Module 1_4_13;751.02;168,95;34,54;3,44;118,98;49,97
30,09.2019 12:11:30;34.7;1.12;299.5;220.79331901142888;292.8;Module 1_4_13;232.81;38,86;32,78;0,93;30,36;8,51
30,09.2019 12:13:23;33.7;3.82;299.5;475.97977402570507;292.89;Module 1_4_13;501.75;128,73;33,96;2,23;75,84;52,89
30,09.2019 12:15:18;32.9;1.27;300;260.66117460468905;292.68;Module 1_4_13;274.7;41,78;33,03;1,13;37,32;4,46
30,09.2019 12:17:26;34.1;1.34;300;249.83146047200046;292.3;Module 1_4_13;263.21;45,69;32,95;1,07;35,41;10,29
30,09.2019 12:19:24;33.9;1.19;301.5;226.64607716300077;292.21;Module 1_4_13;238.72;40,34;32,48;0,96;31,12;9,22
30,09.2019 12:21:16;33.5;1.16;301.5;230.42440670200085;292.02;Module 1_4_13;242.64;38,86;32,51;0,98;31,78;7,08
30,09.2019 12:23:09;34.2;4.84;301.5;965.3789566030503;292.07;Module 1_4_13;1016.31;165,53;33,76;4,75;160,40;5,13
30,09.2019 12:25:10;34.6;4.98;300;503.4826213753963;292.34;Module 1_4_13;529.91;172,31;33,92;2,37;80,56;91,75
30,09.2019 12:27:04;33.4;1.19;300;252.91723026554564;292.25;Module 1_4_13;266.13;39,75;32,98;1,09;35,95;3,80
30,09.2019 12:29:01;34.9;1.22;301.5;528.0551296385205;292.34;Module 1_4_13;555.51;42,58;33,69;2,50;84,32;-41,74
30,09.2019 12:30:55;33.7;0.62;301.5;126.82614974208235;292.06;Module 1_4_13;133.39;20,89;30,76;0,46;14,01;6,88
30,09.2019 12:32:48;32.9;0.78;301.5;150.8192214404055;291.72;Module 1_4_13;158.59;25,66;31,39;0,57;18,05;7,61
30,09.2019 12:34:48;33.1;0.77;300;157.4170786653085;291.35;Module 1_4_13;165.49;25,49;31,80;0,61;19,27;6,21
30,09.2019 12:36:41;34;1.03;300;196.3537468425322;291.03;Module 1_4_13;206.38;35,02;32,41;0,80;26,01;9,01
30,09.2019 12:38:38;33.9;0.94;299;188.8017665686738;290.92;Module 1_4_13;198.4;31,87;32,50;0,76;24,80;7,07
30,09.2019 12:40:31;34.1;0.91;299;185.85124007774826;290.85;Module 1_4_13;195.26;31,03;32,45;0,75;24,28;6,75
30,09.2019 12:42:30;34;1.85;297.5;372.87478821518016;290.81;Module 1_4_13;391.67;62,90;34,05;1,70;57,94;4,96
30,09.2019 12:44:25;34.6;1.24;297.5;250.6572321182889;291.19;Module 1_4_13;263.24;42,90;33,41;1,08;35,94;6,97
30,09.2019 12:46:22;34.4;4.57;297.5;917.7967287034089;291.28;Module 1_4_13;963.68;157,21;34,50;4,50;155,35;1,86
30,09.2019 12:48:17;34.4;2.97;298;659.2528653218536;292.15;Module 1_4_13;692.08;102,17;34,43;3,17;109,28;-7,11
30,09.2019 12:50:19;33.8;1.44;298;487.8006453255303;292.81;Module 1_4_13;511.99;48,67;34,26;2,29;78,52;-29,85
30,09.2019 12:52:17;32.9;4.85;300;402.50850296074464;292.8;Module 1_4_13;422.39;159,56;33,70;1,86;62,55;97,01
30,09.2019 12:54:10;33.8;4.69;300;956.4419054998704;293.04;Module 1_4_13;1003.51;158,52;34,03;4,70;160,09;-1,57
30,09.2019 12:56:03;33.3;2.03;300;341.6383572559755;293.44;Module 1_4_13;358.39;67,60;33,48;1,54;51,70;15,90
30,09.2019 12:57:56;33.6;2.99;302;762.5717137762074;293.26;Module 1_4_13;799.83;100,46;33,73;3,71;125,14;-24,67
30,09.2019 12:59:49;33.9;4.75;302;978.8897920312747;293.34;Module 1_4_13;1026.55;161,03;33,66;4,82;162,29;-1,26
