date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:32:54;28.7;0.07;287.4;11.92702025539895;287.66;Module 1_4_17;16.29;2,01;5,95;0,03;0,19;1,82
30,09.2019 08:34:47;29;0.09;287.4;13.987921649291813;287.6;Module 1_4_17;18.82;2,61;6,98;0,04;0,26;2,35
30,09.2019 08:36:41;30.1;0.09;287.4;15.605312699705603;287.57;Module 1_4_17;20.71;2,71;7,78;0,04;0,33;2,38
30,09.2019 08:38:34;28.6;0.1;289.4;16.08951361529712;287.59;Module 1_4_17;21.09;2,86;8,03;0,04;0,35;2,51
30,09.2019 08:40:51;26.5;0.09;289.4;15.157390337007875;287.67;Module 1_4_17;19.6;2,38;7,56;0,04;0,31;2,08
30,09.2019 08:42:45;27;0.09;288.9;14.837462129284209;287.73;Module 1_4_17;18.99;2,43;7,41;0,04;0,30;2,13
30,09.2019 08:44:38;25.6;0.07;288.9;13.00570947636565;287.78;Module 1_4_17;16.49;1,79;6,49;0,03;0,23;1,56
30,09.2019 08:46:31;26.1;0.08;288.9;13.707868836166465;287.82;Module 1_4_17;17.23;2,09;6,84;0,04;0,25;1,84
30,09.2019 08:48:38;27.5;0.08;288.9;14.25741022697682;287.86;Module 1_4_17;17.76;2,20;7,12;0,04;0,27;1,93
30,09.2019 08:50:42;27.5;0.07;288.9;14.81065387985622;287.88;Module 1_4_17;18.3;1,93;7,39;0,04;0,29;1,63
30,09.2019 08:52:36;29.3;0.09;289.4;16.152456095894603;287.85;Module 1_4_17;19.82;2,64;8,06;0,04;0,35;2,29
30,09.2019 08:54:29;28.7;0.1;289.4;16.920941567538836;287.82;Module 1_4_17;20.63;2,87;8,45;0,05;0,38;2,49
30,09.2019 08:56:29;26.7;0.1;289.4;17.194349451151346;287.76;Module 1_4_17;20.83;2,67;8,58;0,05;0,40;2,27
30,09.2019 08:58:22;26.1;0.11;288.9;19.192423764120516;287.71;Module 1_4_17;23.12;2,87;9,58;0,05;0,49;2,38
30,09.2019 09:00:17;28;0.09;288.9;16.22477004808868;287.71;Module 1_4_17;19.44;2,52;8,09;0,04;0,35;2,17
30,09.2019 09:02:11;26.4;0;289.4;10.015474100216245;287.75;Module 1_4_17;11.94;0,00;5,00;0,03;0,13;-0,13
30,09.2019 09:04:07;26.1;0;289.4;6.759872001744376;287.77;Module 1_4_17;8.02;0,00;3,38;0,02;0,06;-0,06
30,09.2019 09:06:01;33.7;0;289.4;11.446893589029724;287.69;Module 1_4_17;13.52;0,00;5,71;0,03;0,18;-0,18
30,09.2019 09:07:54;35.6;0;290.9;16.707087043997767;287.53;Module 1_4_17;19.65;0,00;8,34;0,04;0,38;-0,38
30,09.2019 09:09:48;37;0;290.9;26.787924274071617;287.51;Module 1_4_17;31.38;0,00;13,38;0,07;0,97;-0,97
30,09.2019 09:12:04;37.9;0;292.9;36.07684066895718;287.56;Module 1_4_17;42.07;0,00;18,03;0,10;1,75;-1,75
30,09.2019 09:13:57;31.6;0.24;292.9;42.823781596055696;287.6;Module 1_4_17;49.76;7,58;21,39;0,12;2,47;5,11
30,09.2019 09:15:53;30.5;0.18;292.9;31.51312596469973;287.64;Module 1_4_17;36.49;5,49;15,75;0,08;1,34;4,15
30,09.2019 09:17:46;28.2;0.15;292.9;28.21020802750467;287.69;Module 1_4_17;32.56;4,23;14,10;0,08;1,07;3,16
30,09.2019 09:19:44;28.4;0.16;292.9;29.28337233924072;287.7;Module 1_4_17;33.69;4,54;14,63;0,08;1,16;3,39
30,09.2019 09:21:38;28.7;0.16;292.9;29.100165640686544;287.71;Module 1_4_17;33.38;4,59;14,55;0,08;1,14;3,45
30,09.2019 09:23:30;28.1;0.14;292.9;25.466006088434163;287.73;Module 1_4_17;29.13;3,93;12,73;0,07;0,87;3,06
30,09.2019 09:25:24;28.4;0.12;292.9;23.35257627836777;287.74;Module 1_4_17;26.64;3,41;11,67;0,06;0,73;2,67
30,09.2019 09:27:18;28.4;0.14;289.4;26.990493434058116;287.74;Module 1_4_17;30.71;3,98;13,47;0,07;0,98;3,00
30,09.2019 09:29:11;29.1;0.2;289.4;36.62565511583076;287.74;Module 1_4_17;41.57;5,82;18,28;0,10;1,80;4,02
30,09.2019 09:31:10;30.5;0.18;290.9;33.48450813990413;287.75;Module 1_4_17;37.91;5,49;16,72;0,09;1,51;3,98
30,09.2019 09:33:03;29.6;0.21;290.9;39.11147943070546;287.73;Module 1_4_17;44.18;6,22;19,53;0,11;2,06;4,16
30,09.2019 09:35:22;30.8;0.26;290.9;45.518730429491995;287.75;Module 1_4_17;51.28;8,01;22,70;0,12;2,79;5,22
30,09.2019 09:37:17;30.1;0.2;290.9;33.375418542740015;287.75;Module 1_4_17;37.52;6,02;16,66;0,09;1,50;4,52
30,09.2019 09:39:09;30.2;0.22;290.9;39.25323125780403;287.73;Module 1_4_17;44.04;6,64;19,60;0,11;2,07;4,57
30,09.2019 09:41:04;30.2;0.28;289.4;54.08399793184502;287.71;Module 1_4_17;60.56;8,46;26,75;0,15;3,93;4,53
30,09.2019 09:42:58;30.8;0.41;289.4;75.06019440953008;287.72;Module 1_4_17;83.89;12,63;31,99;0,23;7,31;5,32
30,09.2019 09:44:50;32.3;0.47;291.4;90.31535056223717;287.77;Module 1_4_17;100.76;15,18;32,93;0,30;9,95;5,23
30,09.2019 09:46:57;32.1;0.46;291.4;88.60534761644959;287.83;Module 1_4_17;98.66;14,77;32,83;0,29;9,65;5,12
30,09.2019 09:48:49;32.4;0.3;291.4;59.380960246199464;287.87;Module 1_4_17;66.01;9,72;28,69;0,16;4,72;5,00
30,09.2019 09:50:47;30.6;0.29;292.9;54.43492378648501;287.82;Module 1_4_17;60.41;8,87;26,82;0,15;3,98;4,89
30,09.2019 09:52:44;31;0.43;292.9;86.89705596905249;287.74;Module 1_4_17;96.28;13,33;32,47;0,29;9,32;4,01
30,09.2019 09:54:41;33.1;0.56;291.4;108.53757473785369;287.72;Module 1_4_17;120.07;18,54;33,77;0,39;13,22;5,32
30,09.2019 09:56:33;34.2;0.74;291.4;141.319794732867;287.81;Module 1_4_17;156.11;25,31;34,64;0,56;19,24;6,07
30,09.2019 09:58:26;39.1;0.56;291.4;116.34472363356485;288.04;Module 1_4_17;128.34;21,90;34,02;0,43;14,64;7,26
30,09.2019 10:00:19;34;0.53;293.5;100.80835591989064;288.12;Module 1_4_17;111.05;18,02;33,10;0,36;11,76;6,26
30,09.2019 10:02:15;32.4;0.39;293.5;69.68461443128186;288.19;Module 1_4_17;76.66;12,64;30,71;0,21;6,38;6,26
30,09.2019 10:04:14;30.3;0.42;292.9;81.64824628697176;288.18;Module 1_4_17;89.7;12,73;32,09;0,26;8,41;4,32
30,09.2019 10:06:13;32.1;0.46;292.9;82.16522693419516;288.15;Module 1_4_17;90.15;14,77;32,13;0,26;8,50;6,27
30,09.2019 10:08:18;31.6;0.48;292.9;84.5014224966686;288.1;Module 1_4_17;92.59;15,17;32,30;0,28;8,91;6,26
