date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:42:45;29;0.09;287.9;14.837462129284209;287.73;Module 1_4_10;18.99;2,61;7,34;0,04;0,29;2,32
30,09.2019 08:44:38;28.1;0.07;287.9;13.00570947636565;287.78;Module 1_4_10;16.49;1,97;6,43;0,03;0,22;1,74
30,09.2019 08:46:31;28.5;0.08;287.9;13.707868836166465;287.82;Module 1_4_10;17.23;2,28;6,77;0,04;0,25;2,03
30,09.2019 08:48:38;29.1;0.08;287.9;14.25741022697682;287.86;Module 1_4_10;17.76;2,33;7,05;0,04;0,27;2,06
30,09.2019 08:50:42;30.2;0.07;287.9;14.81065387985622;287.88;Module 1_4_10;18.3;2,11;7,32;0,04;0,29;1,82
30,09.2019 08:52:36;30.6;0.09;288.4;16.152456095894603;287.85;Module 1_4_10;19.82;2,75;7,98;0,04;0,34;2,41
30,09.2019 08:54:29;30.2;0.1;288.4;16.920941567538836;287.82;Module 1_4_10;20.63;3,02;8,37;0,05;0,38;2,64
30,09.2019 08:56:29;28.9;0.1;288.4;17.194349451151346;287.76;Module 1_4_10;20.83;2,89;8,50;0,05;0,39;2,50
30,09.2019 08:58:22;29.2;0.11;288.4;19.192423764120516;287.71;Module 1_4_10;23.12;3,21;9,48;0,05;0,49;2,73
30,09.2019 09:00:17;29.1;0.09;288.4;16.22477004808868;287.71;Module 1_4_10;19.44;2,62;8,02;0,04;0,35;2,27
30,09.2019 09:02:11;28.6;0;288.4;10.015474100216245;287.75;Module 1_4_10;11.94;0,00;4,95;0,03;0,13;-0,13
30,09.2019 09:04:07;28.4;0;288.4;6.759872001744376;287.77;Module 1_4_10;8.02;0,00;3,34;0,02;0,06;-0,06
30,09.2019 09:06:01;33.7;0;288.4;11.446893589029724;287.69;Module 1_4_10;13.52;0,00;5,66;0,03;0,17;-0,17
30,09.2019 09:07:54;36.1;0;288.4;16.707087043997767;287.53;Module 1_4_10;19.65;0,00;8,26;0,04;0,37;-0,37
30,09.2019 09:09:48;37.1;0;288.4;26.787924274071617;287.51;Module 1_4_10;31.38;0,00;13,24;0,07;0,95;-0,95
30,09.2019 09:12:04;37.9;0;292;36.07684066895718;287.56;Module 1_4_10;42.07;0,00;17,86;0,10;1,72;-1,72
30,09.2019 09:13:57;32.5;0.24;292;42.823781596055696;287.6;Module 1_4_10;49.76;7,80;21,19;0,11;2,42;5,38
30,09.2019 09:15:53;31.7;0.18;290.5;31.51312596469973;287.64;Module 1_4_10;36.49;5,71;15,59;0,08;1,31;4,39
30,09.2019 09:17:46;31.7;0.15;290.5;28.21020802750467;287.69;Module 1_4_10;32.56;4,75;13,96;0,08;1,05;3,70
30,09.2019 09:19:44;31.7;0.16;290.5;29.28337233924072;287.7;Module 1_4_10;33.69;5,07;14,49;0,08;1,13;3,94
30,09.2019 09:21:38;30.6;0.16;290;29.100165640686544;287.71;Module 1_4_10;33.38;4,90;14,40;0,08;1,12;3,78
30,09.2019 09:23:30;30.3;0.14;290;25.466006088434163;287.73;Module 1_4_10;29.13;4,24;12,59;0,07;0,86;3,39
30,09.2019 09:25:24;30.2;0.12;290;23.35257627836777;287.74;Module 1_4_10;26.64;3,62;11,55;0,06;0,72;2,90
30,09.2019 09:27:18;30.2;0.14;290;26.990493434058116;287.74;Module 1_4_10;30.71;4,23;13,35;0,07;0,96;3,27
30,09.2019 09:29:11;30.2;0.2;290;36.62565511583076;287.74;Module 1_4_10;41.57;6,04;18,12;0,10;1,77;4,27
30,09.2019 09:31:10;30.6;0.18;290;33.48450813990413;287.75;Module 1_4_10;37.91;5,51;16,56;0,09;1,48;4,03
30,09.2019 09:33:03;31.1;0.21;290;39.11147943070546;287.73;Module 1_4_10;44.18;6,53;19,34;0,10;2,02;4,51
30,09.2019 09:35:22;31.9;0.26;290;45.518730429491995;287.75;Module 1_4_10;51.28;8,29;22,50;0,12;2,73;5,56
30,09.2019 09:37:17;31.5;0.2;290;33.375418542740015;287.75;Module 1_4_10;37.52;6,30;16,51;0,09;1,47;4,83
30,09.2019 09:39:09;30.8;0.22;290;39.25323125780403;287.73;Module 1_4_10;44.04;6,78;19,41;0,10;2,03;4,74
30,09.2019 09:41:04;31.1;0.28;290;54.08399793184502;287.71;Module 1_4_10;60.56;8,71;26,53;0,15;3,86;4,85
30,09.2019 09:42:58;33;0.41;290;75.06019440953008;287.72;Module 1_4_10;83.89;13,53;31,83;0,23;7,19;6,34
30,09.2019 09:44:50;33.4;0.47;290.5;90.31535056223717;287.77;Module 1_4_10;100.76;15,70;33,03;0,30;9,82;5,87
30,09.2019 09:46:57;33.3;0.46;290.5;88.60534761644959;287.83;Module 1_4_10;98.66;15,32;32,92;0,29;9,52;5,79
30,09.2019 09:48:49;33.6;0.3;290.5;59.380960246199464;287.87;Module 1_4_10;66.01;10,08;28,57;0,16;4,64;5,44
30,09.2019 09:50:47;32.2;0.29;292;54.43492378648501;287.82;Module 1_4_10;60.41;9,34;26,64;0,15;3,91;5,43
30,09.2019 09:52:44;33.1;0.43;292;86.89705596905249;287.74;Module 1_4_10;96.28;14,23;32,56;0,28;9,20;5,03
30,09.2019 09:54:41;33.8;0.56;292;108.53757473785369;287.72;Module 1_4_10;120.07;18,93;33,63;0,39;13,02;5,91
30,09.2019 09:56:33;34.8;0.74;292;141.319794732867;287.81;Module 1_4_10;156.11;25,75;34,50;0,55;18,96;6,79
30,09.2019 09:58:26;35.4;0.56;292.5;116.34472363356485;288.04;Module 1_4_10;128.34;19,82;33,80;0,43;14,40;5,42
30,09.2019 10:00:19;34.1;0.53;292.5;100.80835591989064;288.12;Module 1_4_10;111.05;18,07;33,23;0,35;11,63;6,44
30,09.2019 10:02:15;33;0.39;292.5;69.68461443128186;288.19;Module 1_4_10;76.66;12,87;30,75;0,20;6,28;6,59
30,09.2019 10:04:14;33.1;0.42;292.5;81.64824628697176;288.18;Module 1_4_10;89.7;13,90;32,09;0,26;8,29;5,61
30,09.2019 10:06:13;33.4;0.46;292.5;82.16522693419516;288.15;Module 1_4_10;90.15;15,36;32,13;0,26;8,38;6,99
30,09.2019 10:08:18;33.1;0.48;292;84.5014224966686;288.1;Module 1_4_10;92.59;15,89;32,40;0,27;8,79;7,10
30,09.2019 10:10:11;33.8;0.48;292;90.23753289182773;288.09;Module 1_4_10;98.76;16,22;32,77;0,30;9,78;6,44
30,09.2019 10:12:04;33.6;0.44;292;80.83560126314615;288.08;Module 1_4_10;88.37;14,78;32,10;0,25;8,16;6,63
30,09.2019 10:14:03;33.1;0.42;292.5;76.54255252860887;288.06;Module 1_4_10;83.58;13,90;31,62;0,23;7,42;6,48
30,09.2019 10:15:59;33.1;0.43;292.5;76.12222190757585;287.97;Module 1_4_10;83.03;14,23;31,58;0,23;7,35;6,88
30,09.2019 10:17:52;33.4;0.42;292.5;73.906849250519;287.95;Module 1_4_10;80.53;14,03;31,33;0,22;6,98;7,05
30,09.2019 10:19:44;33.4;0.41;292;74.03594003635644;287.8;Module 1_4_10;80.59;13,69;31,41;0,22;7,00;6,69
30,09.2019 10:22:10;32.8;0.46;292;82.33451983090532;287.59;Module 1_4_10;89.51;15,09;32,23;0,26;8,41;6,68
30,09.2019 10:24:03;33.5;0.46;292;82.34820332813621;287.53;Module 1_4_10;89.44;15,41;32,23;0,26;8,41;7,00
30,09.2019 10:25:59;33;0.61;292;114.08262655452512;287.58;Module 1_4_10;123.79;20,13;33,81;0,41;14,02;6,11
30,09.2019 10:27:53;34.4;0.67;292;122.49710747945306;287.71;Module 1_4_10;132.8;23,05;34,06;0,46;15,53;7,51
30,09.2019 10:29:49;34.4;0.62;292;114.03949166232037;287.82;Module 1_4_10;123.52;21,33;33,81;0,41;14,01;7,32
30,09.2019 10:31:44;34.4;0.72;292;132.46236087400348;287.95;Module 1_4_10;143.35;24,77;34,31;0,51;17,34;7,42
30,09.2019 10:33:43;34.2;0.61;292.5;113.0730046523646;288.07;Module 1_4_10;122.26;20,86;33,70;0,41;13,81;7,05
30,09.2019 10:35:40;34.1;0.58;292.5;112.3346561061555;288.15;Module 1_4_10;121.36;19,78;33,67;0,41;13,68;6,10
30,09.2019 10:38:00;34;0.6;292.5;112.31439816456451;288.22;Module 1_4_10;121.22;20,40;33,67;0,41;13,68;6,72
30,09.2019 10:39:54;34.2;0.66;292.5;130.26913935701828;288.28;Module 1_4_10;140.49;22,57;34,17;0,50;16,92;5,65
30,09.2019 10:41:47;34.2;0.73;292.5;142.28111180327127;288.28;Module 1_4_10;153.33;24,97;34,43;0,55;19,11;5,86
30,09.2019 10:43:42;34.6;0.74;294;138.51418376899557;288.35;Module 1_4_10;149.16;25,60;34,09;0,54;18,33;7,28
30,09.2019 10:45:39;34.5;0.75;294;143.36486817959613;288.39;Module 1_4_10;154.27;25,88;34,19;0,56;19,21;6,67
30,09.2019 10:47:32;34.4;0.71;294;139.90256481388008;288.42;Module 1_4_10;150.44;24,42;34,12;0,54;18,58;5,85
30,09.2019 10:49:25;34.5;0.77;294;153.34193059700485;288.46;Module 1_4_10;164.78;26,57;34,37;0,61;21,02;5,54
30,09.2019 10:51:21;34.6;0.73;294;146.81579108211912;288.5;Module 1_4_10;157.66;25,26;34,25;0,58;19,83;5,43
30,09.2019 10:53:17;34.4;0.66;294;133.1406205846993;288.53;Module 1_4_10;142.88;22,70;33,98;0,51;17,35;5,35
30,09.2019 10:55:11;34.5;0.8;294;160.4895859175326;288.57;Module 1_4_10;172.12;27,60;34,48;0,65;22,33;5,27
30,09.2019 10:57:08;34.7;0.82;294;158.29678921756067;288.67;Module 1_4_10;169.66;28,45;34,45;0,64;21,92;6,53
30,09.2019 10:59:03;34.6;0.7;294;138.70429289021112;288.74;Module 1_4_10;148.57;24,22;34,09;0,54;18,36;5,86
30,09.2019 11:00:57;34.3;0.6;294;121.3460993101421;288.75;Module 1_4_10;129.9;20,58;33,68;0,45;15,23;5,35
30,09.2019 11:02:57;34.4;0.73;294;146.23708193546514;288.7;Module 1_4_10;156.45;25,11;34,24;0,58;19,73;5,38
30,09.2019 11:04:50;34.7;0.67;294;136.4057097201979;288.72;Module 1_4_10;145.85;23,25;34,05;0,53;17,94;5,30
30,09.2019 11:06:43;34.7;0.97;294;190.04372118730078;288.75;Module 1_4_10;203.09;33,66;34,87;0,80;27,75;5,91
30,09.2019 11:08:43;34.8;0.95;294;191.23839136692288;288.82;Module 1_4_10;204.25;33,06;34,88;0,80;27,97;5,09
30,09.2019 11:10:48;34.5;0.69;294;134.32410834721864;288.95;Module 1_4_10;143.38;23,80;34,00;0,52;17,57;6,24
30,09.2019 11:12:46;34.2;0.62;294;120.3734900350986;288.96;Module 1_4_10;128.42;21,20;33,66;0,45;15,06;6,14
30,09.2019 11:14:39;34;0.67;294;129.727689082451;288.94;Module 1_4_10;138.33;22,78;33,90;0,49;16,74;6,04
30,09.2019 11:16:31;34.1;0.77;294;149.14744775923816;288.95;Module 1_4_10;158.96;26,26;34,30;0,59;20,26;6,00
30,09.2019 11:18:24;34.3;0.77;294;153.1431398288796;288.93;Module 1_4_10;163.14;26,41;34,37;0,61;20,98;5,43
30,09.2019 11:20:18;34.4;0.86;294;163.12422896198893;288.98;Module 1_4_10;173.69;29,58;34,52;0,66;22,81;6,78
30,09.2019 11:22:11;34.3;0.69;294.5;130.00340234878576;289.03;Module 1_4_10;138.36;23,67;33,81;0,50;16,76;6,91
30,09.2019 11:24:11;34.1;0.64;294.5;122.01894880277746;289.06;Module 1_4_10;129.8;21,82;33,61;0,46;15,33;6,49
30,09.2019 11:26:04;34.1;0.57;294.5;109.89386117040343;289.03;Module 1_4_10;116.85;19,44;33,23;0,40;13,17;6,26
30,09.2019 11:27:57;33.9;0.53;294.5;102.52738695556732;289;Module 1_4_10;108.97;17,97;32,96;0,36;11,87;6,09
30,09.2019 11:29:50;33.7;0.57;294.5;118.00787116558242;288.92;Module 1_4_10;125.37;19,21;33,50;0,44;14,61;4,59
