date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:32:54;29.3;0.07;289.5;11.92702025539895;287.66;Module 1_4_12;16.29;2,05;5,88;0,03;0,19;1,86
30,09.2019 08:34:47;29.3;0.09;289.5;13.987921649291813;287.6;Module 1_4_12;18.82;2,64;6,90;0,04;0,26;2,38
30,09.2019 08:36:41;30.2;0.09;289.5;15.605312699705603;287.57;Module 1_4_12;20.71;2,72;7,70;0,04;0,32;2,40
30,09.2019 08:38:34;28.6;0.1;291.5;16.08951361529712;287.59;Module 1_4_12;21.09;2,86;7,95;0,04;0,34;2,52
30,09.2019 08:40:51;27.7;0.09;291.5;15.157390337007875;287.67;Module 1_4_12;19.6;2,49;7,48;0,04;0,30;2,19
30,09.2019 08:42:45;27.6;0.09;291.5;14.837462129284209;287.73;Module 1_4_12;18.99;2,48;7,32;0,04;0,29;2,19
30,09.2019 08:44:38;27.4;0.07;291.5;13.00570947636565;287.78;Module 1_4_12;16.49;1,92;6,42;0,03;0,22;1,70
30,09.2019 08:46:31;27.4;0.08;291.5;13.707868836166465;287.82;Module 1_4_12;17.23;2,19;6,77;0,04;0,25;1,95
30,09.2019 08:48:38;28.2;0.08;291.5;14.25741022697682;287.86;Module 1_4_12;17.76;2,26;7,04;0,04;0,27;1,99
30,09.2019 08:50:42;28.7;0.07;291.5;14.81065387985622;287.88;Module 1_4_12;18.3;2,01;7,31;0,04;0,29;1,72
30,09.2019 08:52:36;29.7;0.09;292;16.152456095894603;287.85;Module 1_4_12;19.82;2,67;7,98;0,04;0,34;2,33
30,09.2019 08:54:29;29.4;0.1;292;16.920941567538836;287.82;Module 1_4_12;20.63;2,94;8,35;0,05;0,38;2,56
30,09.2019 08:56:29;27.8;0.1;292;17.194349451151346;287.76;Module 1_4_12;20.83;2,78;8,49;0,05;0,39;2,39
30,09.2019 08:58:22;28.1;0.11;292;19.192423764120516;287.71;Module 1_4_12;23.12;3,09;9,48;0,05;0,48;2,61
30,09.2019 09:00:17;28.1;0.09;292;16.22477004808868;287.71;Module 1_4_12;19.44;2,53;8,01;0,04;0,35;2,18
30,09.2019 09:02:11;27.6;0;292;10.015474100216245;287.75;Module 1_4_12;11.94;0,00;4,95;0,03;0,13;-0,13
30,09.2019 09:04:07;27.3;0;292;6.759872001744376;287.77;Module 1_4_12;8.02;0,00;3,34;0,02;0,06;-0,06
30,09.2019 09:06:01;33.6;0;292;11.446893589029724;287.69;Module 1_4_12;13.52;0,00;5,65;0,03;0,17;-0,17
30,09.2019 09:07:54;35.4;0;292;16.707087043997767;287.53;Module 1_4_12;19.65;0,00;8,25;0,04;0,37;-0,37
30,09.2019 09:09:48;37;0;292;26.787924274071617;287.51;Module 1_4_12;31.38;0,00;13,23;0,07;0,94;-0,94
30,09.2019 09:12:04;37.8;0;295.6;36.07684066895718;287.56;Module 1_4_12;42.07;0,00;17,84;0,10;1,72;-1,72
30,09.2019 09:13:57;31.4;0.24;295.6;42.823781596055696;287.6;Module 1_4_12;49.76;7,54;21,16;0,11;2,42;5,12
30,09.2019 09:15:53;30.7;0.18;295.6;31.51312596469973;287.64;Module 1_4_12;36.49;5,53;15,58;0,08;1,31;4,22
30,09.2019 09:17:46;29.8;0.15;295.6;28.21020802750467;287.69;Module 1_4_12;32.56;4,47;13,95;0,08;1,05;3,42
30,09.2019 09:19:44;29.9;0.16;293.5;29.28337233924072;287.7;Module 1_4_12;33.69;4,78;14,47;0,08;1,13;3,66
30,09.2019 09:21:38;29.9;0.16;293.5;29.100165640686544;287.71;Module 1_4_12;33.38;4,78;14,38;0,08;1,11;3,67
30,09.2019 09:23:30;29.3;0.14;293.5;25.466006088434163;287.73;Module 1_4_12;29.13;4,10;12,58;0,07;0,85;3,25
30,09.2019 09:25:24;29.4;0.12;293.5;23.35257627836777;287.74;Module 1_4_12;26.64;3,53;11,54;0,06;0,72;2,81
30,09.2019 09:27:18;29.7;0.14;293.5;26.990493434058116;287.74;Module 1_4_12;30.71;4,16;13,34;0,07;0,96;3,20
30,09.2019 09:29:11;29.2;0.2;293.5;36.62565511583076;287.74;Module 1_4_12;41.57;5,84;18,09;0,10;1,77;4,07
30,09.2019 09:31:10;30;0.18;293.5;33.48450813990413;287.75;Module 1_4_12;37.91;5,40;16,54;0,09;1,48;3,92
30,09.2019 09:33:03;30;0.21;293.5;39.11147943070546;287.73;Module 1_4_12;44.18;6,30;19,32;0,10;2,01;4,29
30,09.2019 09:35:22;30.6;0.26;293.5;45.518730429491995;287.75;Module 1_4_12;51.28;7,96;22,46;0,12;2,73;5,23
30,09.2019 09:37:17;30.8;0.2;293.5;33.375418542740015;287.75;Module 1_4_12;37.52;6,16;16,48;0,09;1,47;4,69
30,09.2019 09:39:09;30.4;0.22;293.5;39.25323125780403;287.73;Module 1_4_12;44.04;6,69;19,39;0,10;2,03;4,66
30,09.2019 09:41:04;30;0.28;293.5;54.08399793184502;287.71;Module 1_4_12;60.56;8,40;26,46;0,15;3,85;4,55
30,09.2019 09:42:58;31.5;0.41;293.5;75.06019440953008;287.72;Module 1_4_12;83.89;12,91;31,67;0,23;7,16;5,76
30,09.2019 09:44:50;33.2;0.47;293.5;90.31535056223717;287.77;Module 1_4_12;100.76;15,60;32,95;0,30;9,79;5,82
30,09.2019 09:46:57;33;0.46;293.5;88.60534761644959;287.83;Module 1_4_12;98.66;15,18;32,84;0,29;9,49;5,69
30,09.2019 09:48:49;32.8;0.3;295.6;59.380960246199464;287.87;Module 1_4_12;66.01;9,84;28,37;0,16;4,63;5,21
30,09.2019 09:50:47;31.6;0.29;295.6;54.43492378648501;287.82;Module 1_4_12;60.41;9,16;26,56;0,15;3,90;5,26
30,09.2019 09:52:44;31.6;0.43;295.6;86.89705596905249;287.74;Module 1_4_12;96.28;13,59;32,39;0,28;9,16;4,43
30,09.2019 09:54:41;34.1;0.56;295.6;108.53757473785369;287.72;Module 1_4_12;120.07;19,10;33,45;0,39;12,95;6,15
30,09.2019 09:56:33;34.6;0.74;295.6;141.319794732867;287.81;Module 1_4_12;156.11;25,60;34,34;0,55;18,85;6,75
30,09.2019 09:58:26;37.7;0.56;295.6;116.34472363356485;288.04;Module 1_4_12;128.34;21,11;33,71;0,43;14,34;6,77
30,09.2019 10:00:19;34;0.53;295.6;100.80835591989064;288.12;Module 1_4_12;111.05;18,02;33,14;0,35;11,58;6,44
30,09.2019 10:02:15;34;0.39;296.1;69.68461443128186;288.19;Module 1_4_12;76.66;13,26;30,59;0,20;6,25;7,01
30,09.2019 10:04:14;32.1;0.42;296.1;81.64824628697176;288.18;Module 1_4_12;89.7;13,48;31,91;0,26;8,25;5,23
30,09.2019 10:06:13;32.9;0.46;295.6;82.16522693419516;288.15;Module 1_4_12;90.15;15,13;32,04;0,26;8,34;6,79
30,09.2019 10:08:18;32.6;0.48;295.6;84.5014224966686;288.1;Module 1_4_12;92.59;15,65;32,22;0,27;8,74;6,90
30,09.2019 10:10:11;33;0.48;295.6;90.23753289182773;288.09;Module 1_4_12;98.76;15,84;32,60;0,30;9,73;6,11
30,09.2019 10:12:04;33.5;0.44;296.1;80.83560126314615;288.08;Module 1_4_12;88.37;14,74;31,85;0,25;8,11;6,63
30,09.2019 10:14:03;33;0.42;296.1;76.54255252860887;288.06;Module 1_4_12;83.58;13,86;31,45;0,23;7,39;6,47
