date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:32:54;30.4;0.07;296.1;11.92702025539895;287.66;Module 1_4_8;16.29;2,13;5,89;0,03;0,19;1,94
30,09.2019 08:34:47;30.5;0.09;296.1;13.987921649291813;287.6;Module 1_4_8;18.82;2,75;6,91;0,04;0,26;2,49
30,09.2019 08:36:41;31.2;0.09;296.1;15.605312699705603;287.57;Module 1_4_8;20.71;2,81;7,71;0,04;0,32;2,49
30,09.2019 08:38:34;30.5;0.1;296.1;16.08951361529712;287.59;Module 1_4_8;21.09;3,05;7,95;0,04;0,34;2,71
30,09.2019 08:40:51;29;0.09;296.1;15.157390337007875;287.67;Module 1_4_8;19.6;2,61;7,48;0,04;0,30;2,31
30,09.2019 08:42:45;29.5;0.09;299.6;14.837462129284209;287.73;Module 1_4_8;18.99;2,65;7,34;0,04;0,29;2,36
30,09.2019 08:44:38;28.8;0.07;299.6;13.00570947636565;287.78;Module 1_4_8;16.49;2,02;6,44;0,03;0,22;1,79
30,09.2019 08:46:31;28.8;0.08;298.1;13.707868836166465;287.82;Module 1_4_8;17.23;2,30;6,78;0,04;0,25;2,06
30,09.2019 08:48:38;29.4;0.08;298.1;14.25741022697682;287.86;Module 1_4_8;17.76;2,35;7,05;0,04;0,27;2,08
30,09.2019 08:50:42;30.2;0.07;298.1;14.81065387985622;287.88;Module 1_4_8;18.3;2,11;7,32;0,04;0,29;1,82
30,09.2019 08:52:36;31.2;0.09;298.1;16.152456095894603;287.85;Module 1_4_8;19.82;2,81;7,98;0,04;0,34;2,46
30,09.2019 08:54:29;30.6;0.1;298.1;16.920941567538836;287.82;Module 1_4_8;20.63;3,06;8,37;0,05;0,38;2,68
30,09.2019 08:56:29;29.2;0.1;298.1;17.194349451151346;287.76;Module 1_4_8;20.83;2,92;8,50;0,05;0,39;2,53
30,09.2019 08:58:22;28.6;0.11;298.1;19.192423764120516;287.71;Module 1_4_8;23.12;3,15;9,49;0,05;0,49;2,66
30,09.2019 09:00:17;29.6;0.09;298.1;16.22477004808868;287.71;Module 1_4_8;19.44;2,66;8,02;0,04;0,35;2,32
30,09.2019 09:02:11;29.6;0;298.1;10.015474100216245;287.75;Module 1_4_8;11.94;0,00;4,95;0,03;0,13;-0,13
30,09.2019 09:04:07;28.7;0;298.1;6.759872001744376;287.77;Module 1_4_8;8.02;0,00;3,34;0,02;0,06;-0,06
30,09.2019 09:06:01;34;0;299.6;11.446893589029724;287.69;Module 1_4_8;13.52;0,00;5,66;0,03;0,17;-0,17
30,09.2019 09:07:54;35.8;0;299.6;16.707087043997767;287.53;Module 1_4_8;19.65;0,00;8,27;0,04;0,37;-0,37
30,09.2019 09:09:48;36.9;0;302.2;26.787924274071617;287.51;Module 1_4_8;31.38;0,00;13,27;0,07;0,95;-0,95
30,09.2019 09:12:04;37.9;0;302.2;36.07684066895718;287.56;Module 1_4_8;42.07;0,00;17,87;0,10;1,72;-1,72
