date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 14:17:00;34.3;2.14;298;458.9726406455871;292.61;Module 1,11_9;463.35;73,40;35,78;2,16;77,15;-3,75
31,07.2019 14:18:14;34.7;2.07;298;433.63684338773817;292.89;Module 1,11_9;437.75;71,83;35,77;2,03;72,45;-0,62
31,07.2019 14:19:30;34.7;2.05;300;420.9793349658112;293.21;Module 1,11_9;424.95;71,14;35,42;1,96;69,49;1,64
31,07.2019 14:20:44;34.3;2.09;300;464.11647314565533;293.54;Module 1,11_9;468.47;71,69;35,43;2,19;77,43;-5,74
31,07.2019 14:21:58;34.4;3.73;300;839.3598847113622;293.82;Module 1,11_9;847.19;128,31;34,84;4,13;143,75;-15,44
31,07.2019 14:23:23;34.4;5;300;1253.0150228855457;294.92;Module 1,11_9;1264.63;172,00;33,63;6,25;210,04;-38,04
31,07.2019 14:24:41;35.5;5.19;302;1189.6665007105848;295.75;Module 1,11_9;1200.63;184,25;33,49;5,92;198,41;-14,17
31,07.2019 14:25:54;34.4;5.49;302;1128.8439184427982;296.81;Module 1,11_9;1139.19;188,86;33,68;5,61;189,08;-0,22
31,07.2019 14:27:09;34.4;5.34;302;1111.1435268907567;297.66;Module 1,11_9;1121.27;183,70;33,73;5,52;186,33;-2,64
31,07.2019 14:28:27;31.9;5.4;302;1172.0908480957874;298.27;Module 1,11_9;1182.71;172,26;33,55;5,83;195,73;-23,47
31,07.2019 14:29:42;32.6;2.59;306.1;568.3102852581367;298.59;Module 1,11_9;573.43;84,43;34,30;2,73;93,71;-9,28
31,07.2019 14:30:58;33;5.59;306.1;1154.44985368761;298.95;Module 1,11_9;1164.79;184,47;32,91;5,74;189,08;-4,61
31,07.2019 14:32:11;32;5.25;306.1;1037.7863651013836;299.54;Module 1,11_9;1047.03;168,00;33,26;5,15;171,27;-3,27
31,07.2019 14:33:23;31.6;4.06;306.1;1070.8244527216561;299.87;Module 1,11_9;1080.31;128,30;33,16;5,32;176,38;-48,08
31,07.2019 14:34:35;31.4;5.29;306.1;1086.1020932227166;300.16;Module 1,11_9;1095.67;166,11;33,12;5,40;178,72;-12,62
31,07.2019 14:35:52;31;5.4;312.1;1027.7892649661212;300.4;Module 1,11_9;1036.79;167,40;32,26;5,10;164,55;2,85
31,07.2019 14:37:08;31.1;3.81;312.1;1149.6608693308249;300.64;Module 1,11_9;1159.67;118,49;31,91;5,72;182,54;-64,04
31,07.2019 14:38:23;31.3;5.53;312.1;1129.4140771192676;300.93;Module 1,11_9;1139.19;173,09;31,97;5,62;179,59;-6,50
31,07.2019 14:39:27;30.6;5.33;312.1;745.4892289504758;301.13;Module 1,11_9;751.91;163,10;32,96;3,65;120,41;42,69
31,07.2019 14:40:42;30.7;5.65;312.1;1152.3627231891257;301.35;Module 1,11_9;1162.23;173,46;31,90;5,73;182,93;-9,47
31,07.2019 14:41:57;30.4;4.22;312.1;803.0340999671744;301.89;Module 1,11_9;809.87;128,29;32,84;3,95;129,68;-1,39
31,07.2019 14:43:10;30.4;5.81;312.1;1175.3220954674507;302.17;Module 1,11_9;1185.27;176,62;31,83;5,85;186,24;-9,61
31,07.2019 14:44:23;31.7;2.74;312.1;578.7991248196894;302.5;Module 1,11_9;583.67;86,86;33,23;2,79;92,81;-5,96
31,07.2019 14:45:32;29.9;5.29;312.1;846.9214822612822;302.46;Module 1,11_9;854.01;158,17;32,73;4,17;136,66;21,51
31,07.2019 14:46:49;30.9;1.97;312.1;545.8491799872919;302.17;Module 1,11_9;550.39;60,87;33,27;2,62;87,24;-26,37
31,07.2019 14:50:46;31.3;1.47;318.7;319.7797039265696;300.53;Module 1,11_9;322.39;46,01;31,96;1,46;46,64;-0,63
31,07.2019 14:51:58;32;1.56;318.7;324.7643405056996;300.31;Module 1,11_9;327.4;49,92;31,98;1,49;47,49;2,43
31,07.2019 14:53:12;31.9;1.56;318.2;330.12679909583466;299.98;Module 1,11_9;332.79;49,76;32,08;1,51;48,52;1,25
31,07.2019 14:54:25;32.4;3.92;318.2;650.1361960544058;299.67;Module 1,11_9;655.35;127,01;32,07;3,17;101,52;25,48
31,07.2019 14:57:13;33.3;3.03;318.2;935.4900385787538;299.87;Module 1,11_9;942.89;100,90;31,46;4,63;145,67;-44,77
31,07.2019 14:58:28;33;2.55;316.6;474.97592482981094;299.99;Module 1,11_9;478.71;84,15;32,52;2,26;73,48;10,67
