date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
01,09.2019 07:35:03;30.4;0;290.5;0.0001;291.35;Module 1,11_9;10.19;0,00;0,00;0,00;0,00;0,00
01,09.2019 07:36:58;23.2;0;290.5;0.0001;291.35;Module 1,11_9;11.87;0,00;0,00;0,00;0,00;0,00
01,09.2019 07:38:51;23.1;0.07;290.5;0.0001;291.35;Module 1,11_9;14.15;1,62;0,00;0,00;0,00;1,62
01,09.2019 07:40:57;24.5;0.07;287.4;3.139153915093781;291.37;Module 1,11_9;16.34;1,72;1,20;0,01;0,01;1,70
01,09.2019 07:42:54;26.9;0.09;287.4;3.5752542447916316;291.41;Module 1,11_9;18.61;2,42;1,38;0,01;0,01;2,41
01,09.2019 07:44:47;27.4;0.09;287.4;3.9729316379522266;291.43;Module 1,11_9;20.68;2,47;1,52;0,01;0,02;2,45
01,09.2019 07:46:40;28.2;0.1;287.4;4.337949535056155;291.46;Module 1,11_9;22.58;2,82;1,66;0,01;0,02;2,80
01,09.2019 07:48:33;29.2;0.11;287.4;4.758680690139104;291.49;Module 1,11_9;24.77;3,21;1,83;0,01;0,02;3,19
01,09.2019 07:50:28;29.4;0.12;290;7.3146484778670935;291.51;Module 1,11_9;26.2;3,53;2,81;0,02;0,06;3,47
01,09.2019 07:52:22;30.1;0.13;290;10.723088994673045;291.53;Module 1,11_9;27.84;3,91;4,12;0,03;0,12;3,79
01,09.2019 07:54:21;30.1;0.14;290.5;13.847907250004859;291.57;Module 1,11_9;29.66;4,21;5,32;0,04;0,20;4,01
01,09.2019 07:56:23;30.3;0.15;290.5;16.66548206792621;291.59;Module 1,11_9;31.4;4,54;6,40;0,05;0,29;4,25
01,09.2019 07:58:23;30.6;0.16;292;19.545289011935452;291.63;Module 1,11_9;33.69;4,90;7,52;0,05;0,40;4,50
01,09.2019 08:00:16;31.4;0.17;292;22.475824153666444;291.68;Module 1,11_9;36.37;5,34;8,64;0,06;0,53;4,81
01,09.2019 08:02:09;31.5;0.18;292;24.77251161685095;291.71;Module 1,11_9;38.14;5,67;9,52;0,07;0,64;5,03
01,09.2019 08:04:03;31.6;0.19;292;27.523986508634152;291.77;Module 1,11_9;40.69;6,00;10,58;0,08;0,79;5,21
01,09.2019 08:05:55;31.6;0.2;292;30.04057819715065;291.82;Module 1,11_9;42.97;6,32;11,55;0,08;0,95;5,37
01,09.2019 08:07:49;31.9;0.21;292.5;32.58316337138373;291.85;Module 1,11_9;45.31;6,70;12,52;0,09;1,11;5,58
01,09.2019 08:09:42;32.1;0.23;292.5;35.83650070585415;291.92;Module 1,11_9;48.66;7,38;13,77;0,10;1,35;6,03
01,09.2019 08:11:35;32.2;0.24;292.5;39.40088729415963;291.96;Module 1,11_9;52.41;7,73;15,15;0,11;1,63;6,10
01,09.2019 08:13:29;32.2;0.27;292.5;43.917444217895884;292;Module 1,11_9;57.37;8,69;16,88;0,12;2,02;6,67
01,09.2019 08:15:22;32.1;0.32;292.5;51.5684362778933;292.07;Module 1,11_9;66.31;10,27;19,82;0,14;2,79;7,48
01,09.2019 08:17:15;32.1;0.36;292.5;58.919854446277085;292.17;Module 1,11_9;74.71;11,56;22,64;0,16;3,64;7,91
01,09.2019 08:19:10;33.2;0.36;292.5;60.424189836150575;292.26;Module 1,11_9;75.65;11,95;23,21;0,17;3,83;8,12
01,09.2019 08:21:03;33.2;0.33;292.5;57.8501906657894;292.37;Module 1,11_9;71.62;10,96;22,23;0,16;3,51;7,44
01,09.2019 08:22:56;33.2;0.31;294;56.01576638910448;292.46;Module 1,11_9;68.65;10,29;21,54;0,15;3,30;6,99
01,09.2019 08:24:54;33.1;0.3;294;54.569911882175575;292.54;Module 1,11_9;66.24;9,93;20,98;0,15;3,13;6,80
01,09.2019 08:26:47;32.9;0.29;294;53.6903956419729;292.6;Module 1,11_9;64.63;9,54;20,65;0,15;3,03;6,51
01,09.2019 08:28:40;33.1;0.3;294;55.341942047440675;292.65;Module 1,11_9;66.11;9,93;21,28;0,15;3,22;6,71
01,09.2019 08:30:41;33;0.35;294;64.29500727025903;292.73;Module 1,11_9;76.23;11,55;24,69;0,18;4,34;7,21
01,09.2019 08:32:34;32.8;0.38;294;69.29561595781749;292.8;Module 1,11_9;81.63;12,46;26,51;0,19;5,04;7,42
01,09.2019 08:34:26;33;0.37;294;66.9834695953931;292.9;Module 1,11_9;78.44;12,21;25,68;0,18;4,71;7,50
01,09.2019 08:36:22;32.9;0.34;294;63.252294952819305;293;Module 1,11_9;73.65;11,19;24,30;0,17;4,20;6,98
01,09.2019 08:38:15;36.9;0.35;294;63.890273294158376;293.08;Module 1,11_9;74.01;12,91;24,53;0,17;4,29;8,63
01,09.2019 08:40:08;37.1;0.35;294;65.41305701717137;293.14;Module 1,11_9;75.41;12,98;25,10;0,18;4,50;8,49
01,09.2019 08:42:02;37.2;0.37;296;68.29887637798868;293.18;Module 1,11_9;78.38;13,76;26,14;0,19;4,91;8,86
01,09.2019 08:43:54;37.8;0.38;296;70.16901846050654;293.22;Module 1,11_9;80.19;14,36;26,79;0,19;5,18;9,19
01,09.2019 08:45:51;37.5;0.39;298;71.47664827893588;293.23;Module 1,11_9;81.35;14,63;27,19;0,20;5,38;9,25
01,09.2019 08:47:44;37.2;0.4;298;72.23722973422973;293.27;Module 1,11_9;81.91;14,88;27,42;0,20;5,49;9,39
01,09.2019 08:49:37;37.9;0.4;298;74.21712581491572;293.3;Module 1,11_9;83.86;15,16;28,02;0,21;5,79;9,37
01,09.2019 08:51:31;37.6;0.42;298;76.45488181166284;293.33;Module 1,11_9;86.1;15,79;28,63;0,21;6,14;9,65
01,09.2019 08:53:31;38.1;0.43;298;78.89227766455865;293.39;Module 1,11_9;88.55;16,38;29,23;0,22;6,52;9,86
01,09.2019 08:55:25;38.1;0.45;298;80.23631970308651;293.45;Module 1,11_9;89.79;17,14;29,52;0,23;6,74;10,40
01,09.2019 08:57:18;37.9;0.57;298;81.01755906809996;293.5;Module 1,11_9;90.41;21,60;29,69;0,23;6,87;14,74
01,09.2019 08:59:14;35.5;0.68;298;82.07530253686349;293.57;Module 1,11_9;91.34;24,14;29,89;0,24;7,04;17,10
01,09.2019 09:01:06;34.9;0.75;298.5;83.66010609979489;293.64;Module 1,11_9;92.87;26,17;30,13;0,24;7,30;18,88
01,09.2019 09:02:59;34.6;0.77;298.5;85.86713595518984;293.71;Module 1,11_9;95.09;26,64;30,49;0,25;7,67;18,98
01,09.2019 09:04:52;34.7;0.78;298;132.36967598992982;293.78;Module 1,11_9;146.25;27,07;33,70;0,47;15,92;11,15
01,09.2019 09:06:50;34.7;0.7;298;156.80446534351933;293.97;Module 1,11_9;172.85;24,29;34,30;0,60;20,43;3,86
01,09.2019 09:08:43;34.6;0.62;298;136.90679877612865;294.19;Module 1,11_9;150.6;21,45;33,83;0,50;16,75;4,70
01,09.2019 09:10:41;34.7;0.62;298.5;140.50058360006255;294.39;Module 1,11_9;154.23;21,51;33,84;0,51;17,39;4,13
01,09.2019 09:12:34;34.8;0.66;298.5;148.24558640577712;294.64;Module 1,11_9;162.42;22,97;34,03;0,55;18,81;4,15
01,09.2019 09:14:29;34.6;0.75;300;166.71129642720211;294.85;Module 1,11_9;182.31;25,95;34,13;0,65;22,13;3,82
01,09.2019 09:16:24;34.6;0.8;300;179.7989527563552;295.17;Module 1,11_9;196.27;27,68;34,34;0,72;24,56;3,12
01,09.2019 09:18:18;35.1;0.82;300;182.93224774058277;295.44;Module 1,11_9;199.35;28,78;34,38;0,73;25,14;3,64
01,09.2019 09:20:16;34.9;0.8;300;180.9721424558876;295.71;Module 1,11_9;196.88;27,92;34,35;0,72;24,78;3,14
01,09.2019 09:22:13;34.8;0.89;300;197.18306602304745;295.9;Module 1,11_9;214.17;30,97;34,55;0,80;27,79;3,18
01,09.2019 09:24:05;34.5;1.06;300;227.0465882438504;296.24;Module 1,11_9;246.24;36,57;34,83;0,96;33,36;3,21
01,09.2019 09:25:58;34;1.09;300;231.4746059773892;296.56;Module 1,11_9;250.68;37,06;34,86;0,98;34,19;2,87
01,09.2019 09:27:54;33.1;1.09;300;222.37347945557693;296.9;Module 1,11_9;240.48;36,08;34,79;0,93;32,49;3,59
01,09.2019 09:29:46;27.1;1.11;300;224.24347508732995;297.23;Module 1,11_9;242.18;30,08;34,80;0,94;32,84;-2,75
01,09.2019 09:31:40;28.5;1.21;300;245.7404595514314;297.46;Module 1,11_9;265.05;34,48;34,96;1,05;36,85;-2,37
01,09.2019 09:33:36;29.6;1.27;299.5;258.6348854887175;297.72;Module 1,11_9;278.6;37,59;35,13;1,12;39,34;-1,75
01,09.2019 09:36:04;33;1.3;299.5;264.4998630379063;298.17;Module 1,11_9;284.47;42,90;35,15;1,15;40,44;2,46
01,09.2019 09:37:57;33.3;1.33;302;278.6010796394152;298.35;Module 1,11_9;299.29;44,29;34,78;1,23;42,66;1,63
01,09.2019 09:39:50;33.6;1.52;302;312.51742283272216;298.53;Module 1,11_9;335.35;51,07;34,91;1,40;48,94;2,13
01,09.2019 09:41:46;33.7;1.6;302.5;331.97133931096056;298.81;Module 1,11_9;355.83;53,92;34,87;1,50;52,42;1,50
01,09.2019 09:43:38;33.7;1.5;302.5;310.7985773899069;299.06;Module 1,11_9;332.79;50,55;34,81;1,39;48,52;2,03
01,09.2019 09:45:33;33.7;1.36;302.5;267.09601744850767;299.21;Module 1,11_9;285.7;45,83;34,64;1,17;40,45;5,38
01,09.2019 09:47:26;33.5;0.77;303.6;138.9479701195654;299.11;Module 1,11_9;148.48;25,80;32,93;0,51;16,87;8,92
01,09.2019 09:49:22;32.9;0.75;303.6;139.14024136458497;298.78;Module 1,11_9;148.54;24,67;32,94;0,51;16,91;7,77
01,09.2019 09:51:17;32.8;0.62;303.6;121.64434255404082;298.44;Module 1,11_9;129.74;20,34;32,38;0,43;13,79;6,54
01,09.2019 09:53:10;32.7;0.64;303.6;125.54487614576087;298.21;Module 1,11_9;133.78;20,93;32,53;0,45;14,48;6,45
01,09.2019 09:55:11;32.9;0.7;303.6;135.75967177751394;297.95;Module 1,11_9;144.53;23,03;32,84;0,50;16,30;6,73
01,09.2019 09:57:04;33;0.74;302.5;146.51655742391904;297.75;Module 1,11_9;155.85;24,42;33,30;0,55;18,29;6,13
01,09.2019 09:58:58;33.3;0.79;302.5;157.22309533229193;297.55;Module 1,11_9;167.1;26,31;33,53;0,60;20,23;6,08
01,09.2019 10:00:51;33.3;0.73;302.5;148.20539027651648;297.35;Module 1,11_9;157.39;24,31;33,34;0,56;18,59;5,72
01,09.2019 10:02:44;33.2;0.74;302.5;149.96036098105958;297.21;Module 1,11_9;159.13;24,57;33,38;0,57;18,91;5,66
01,09.2019 10:04:36;33.1;0.75;302.5;151.90242609973194;297.19;Module 1,11_9;161.07;24,83;33,42;0,58;19,26;5,56
01,09.2019 10:06:29;33.2;0.8;302.5;160.76317953338128;297.21;Module 1,11_9;170.34;26,56;33,59;0,62;20,87;5,69
01,09.2019 10:08:22;33.2;0.9;302.5;181.38267174508468;297.25;Module 1,11_9;192.05;29,88;33,92;0,73;24,64;5,24
01,09.2019 10:10:23;33.5;0.93;302.5;187.61462582845348;297.36;Module 1,11_9;198.5;31,16;34,00;0,76;25,79;5,37
01,09.2019 10:12:16;33.3;0.96;302.5;193.45487326336837;297.42;Module 1,11_9;204.54;31,97;34,07;0,79;26,86;5,11
01,09.2019 10:14:09;33.3;1.04;302.5;205.63120008156926;297.51;Module 1,11_9;217.27;34,63;34,20;0,85;29,10;5,53
01,09.2019 10:16:01;33.4;2.53;302.5;509.11823412393375;297.75;Module 1,11_9;537.59;84,50;34,98;2,42;84,70;-0,20
01,09.2019 10:18:27;33.3;1.23;302.5;244.9323537623987;298.09;Module 1,11_9;258.42;40,96;34,52;1,05;36,35;4,61
01,09.2019 10:20:24;33.9;1.95;303.6;398.1695978706414;298.51;Module 1,11_9;419.83;66,10;34,78;1,85;64,27;1,84
01,09.2019 10:22:32;33.2;2.33;303.6;478.6134022896199;298.98;Module 1,11_9;504.31;77,36;34,80;2,27;78,82;-1,46
01,09.2019 10:24:28;33.7;1.68;303.6;301.7673879755081;299.63;Module 1,11_9;317.78;56,62;34,59;1,35;46,64;9,98
01,09.2019 10:26:21;32.8;1.34;303.6;261.84198160270466;300.11;Module 1,11_9;275.58;43,95;34,41;1,14;39,30;4,65
01,09.2019 10:28:16;32.7;1.33;303.6;261.92281425539943;300.15;Module 1,11_9;275.51;43,49;34,41;1,14;39,32;4,17
01,09.2019 10:30:09;32.7;1.18;306.1;229.91387972161183;300.07;Module 1,11_9;241.71;38,59;33,77;0,98;33,11;5,48
01,09.2019 10:32:14;32.7;1;306.1;196.39409162179606;299.94;Module 1,11_9;206.35;32,70;33,47;0,81;27,04;5,66
01,09.2019 10:34:08;32.6;0.95;306.6;187.08795397145644;299.75;Module 1,11_9;196.47;30,97;33,27;0,76;25,32;5,65
01,09.2019 10:36:09;32.8;0.96;306.6;193.6961402516785;299.64;Module 1,11_9;203.3;31,49;33,35;0,79;26,51;4,98
01,09.2019 10:38:02;32.9;1.2;306.6;250.25117920873674;299.56;Module 1,11_9;262.53;39,48;33,82;1,09;36,73;2,75
01,09.2019 10:39:57;33.8;2.73;306.6;576.1752933914646;299.76;Module 1,11_9;604.15;92,27;34,20;2,77;94,86;-2,58
01,09.2019 10:41:51;33.5;2.9;306.6;600.8751971368032;300.35;Module 1,11_9;629.75;97,15;34,17;2,90;99,14;-1,99
01,09.2019 10:43:44;32.6;1.32;308.1;290.6626554337194;300.7;Module 1,11_9;304.49;43,03;33,75;1,30;43,76;-0,73
01,09.2019 10:45:37;33.2;2.95;308.1;608.7579085110273;301.21;Module 1,11_9;637.43;97,94;33,90;2,94;99,78;-1,84
01,09.2019 10:47:33;32.9;2.95;308.1;584.5743820077008;301.96;Module 1,11_9;611.83;97,06;33,93;2,82;95,63;1,42
01,09.2019 10:49:26;32.7;2.79;308.1;572.5921615061781;302.53;Module 1,11_9;599.03;91,23;33,95;2,76;93,57;-2,33
01,09.2019 10:51:20;32.7;2.79;308.1;575.2849903589936;302.84;Module 1,11_9;601.59;91,23;33,94;2,77;94,03;-2,80
01,09.2019 10:53:15;32.2;2.83;308.1;580.4261969438908;303.14;Module 1,11_9;606.71;91,13;33,94;2,80;94,92;-3,79
01,09.2019 10:55:09;31.8;1.39;310.1;389.5564693339983;303.19;Module 1,11_9;407.03;44,20;33,63;1,81;60,89;-16,69
01,09.2019 10:57:11;32.7;2.99;310.1;598.0721217289531;303.1;Module 1,11_9;624.63;97,77;33,56;2,89;97,01;0,77
01,09.2019 10:59:06;32.5;2.78;312.1;578.6925527847413;303.52;Module 1,11_9;604.15;90,35;33,23;2,79;92,80;-2,45
01,09.2019 11:00:59;32.4;2.98;312.1;610.8037485063097;303.6;Module 1,11_9;637.43;96,55;33,20;2,96;98,19;-1,64
01,09.2019 11:02:52;32.5;3.08;312.1;632.5723576941391;303.57;Module 1,11_9;659.9;100,10;33,16;3,07;101,83;-1,73
01,09.2019 11:04:50;32.4;3.03;312.1;611.2675802880818;303.57;Module 1,11_9;637.43;98,17;33,20;2,96;98,27;-0,10
01,09.2019 11:06:45;32.1;2.36;312.1;478.8771514301182;303.42;Module 1,11_9;499.19;75,76;33,31;2,28;75,80;-0,04
01,09.2019 11:08:37;32.6;3.22;312.6;663.028222698798;303.15;Module 1,11_9;690.91;104,97;33,03;3,23;106,62;-1,65
01,09.2019 11:10:39;32.6;3.21;312.6;661.49106043674;303.03;Module 1,11_9;689.05;104,65;33,03;3,22;106,37;-1,72
01,09.2019 11:12:32;32.6;3.21;312.6;661.9659301823244;303.14;Module 1,11_9;689.31;104,65;33,03;3,22;106,45;-1,80
01,09.2019 11:14:26;32.5;3.23;312.6;667.0211919899583;303.12;Module 1,11_9;694.34;104,97;33,02;3,25;107,28;-2,30
01,09.2019 11:16:19;32.3;3.05;312.6;641.2842272811134;303.21;Module 1,11_9;667.33;98,51;33,06;3,12;103,02;-4,51
01,09.2019 11:18:12;32.4;3.25;314.1;669.3487264355532;303.42;Module 1,11_9;696.31;105,30;32,76;3,26;106,85;-1,55
01,09.2019 11:20:08;32.3;3.24;314.1;666.0370597446038;303.69;Module 1,11_9;692.64;104,65;32,76;3,25;106,31;-1,65
01,09.2019 11:22:01;32.2;3.2;314.1;656.7308843762559;303.74;Module 1,11_9;682.75;103,04;32,77;3,20;104,78;-1,74
01,09.2019 11:23:56;32.2;3.28;314.1;674.0137090173639;303.77;Module 1,11_9;700.5;105,62;32,75;3,29;107,61;-1,99
01,09.2019 11:25:49;32.2;3.27;314.1;673.7922861467794;303.78;Module 1,11_9;700.06;105,29;32,75;3,28;107,57;-2,28
01,09.2019 11:27:45;32.2;3.3;314.1;681.3515660966867;303.9;Module 1,11_9;707.7;106,26;32,73;3,32;108,81;-2,55
01,09.2019 11:29:38;32.2;3.33;314.1;685.738008086756;303.99;Module 1,11_9;712.05;107,23;32,73;3,35;109,52;-2,30
01,09.2019 11:31:32;32.2;3.4;314.6;702.9567184818384;304.05;Module 1,11_9;729.72;109,48;32,61;3,44;112,03;-2,55
01,09.2019 11:33:26;32.1;3.08;314.6;636.1658188502081;303.79;Module 1,11_9;660.2;98,87;32,72;3,09;101,15;-2,28
01,09.2019 11:35:44;32.1;3.44;314.6;710.1090775456648;303.93;Module 1,11_9;736.69;110,42;32,59;3,47;113,19;-2,76
01,09.2019 11:37:46;32.1;3.47;316.1;717.4986388788066;304.12;Module 1,11_9;744.14;111,39;32,32;3,51;113,49;-2,10
01,09.2019 11:39:39;32;3.48;316.1;716.7528403393692;304.2;Module 1,11_9;743.17;111,36;32,32;3,51;113,37;-2,01
01,09.2019 11:41:32;31.9;3.56;316.1;731.9982732437394;304.65;Module 1,11_9;758.78;113,56;32,29;3,59;115,80;-2,24
