date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 06:18:25;30.7;0;286.4;0.0001;289;Module 1,12_11;3.12;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:20:35;31.7;0;286.4;0.0001;288.98;Module 1,12_11;3.81;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:22:32;32.5;0;290.5;0.0001;288.93;Module 1,12_11;4.55;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:24:37;32.9;0;290.5;0.0001;288.88;Module 1,12_11;5.3;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:26:34;33.6;0;290.5;0.0001;288.84;Module 1,12_11;6.73;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:28:31;27.5;0;292;0.0001;288.85;Module 1,12_11;7.31;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:30:27;27.4;0;292;0.0001;288.81;Module 1,12_11;8.05;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:32:26;27.6;0;288.4;0.0001;288.76;Module 1,12_11;8.77;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:34:23;27.9;0;288.4;0.0001;288.71;Module 1,12_11;9.61;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:36:19;27.8;0;288.4;0.0001;288.7;Module 1,12_11;10.66;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:38:16;27.8;0;288.4;0.0001;288.68;Module 1,12_11;10.99;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:40:13;28.8;0;288.4;0.0001;288.64;Module 1,12_11;11.44;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:42:10;28.9;0;289.5;0.0001;288.61;Module 1,12_11;12.86;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:44:06;28.9;0;289.5;0.0001;288.6;Module 1,12_11;13.88;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:46:03;28.8;0;290;0.0001;288.61;Module 1,12_11;14.28;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:48:06;29.1;0;290;0.0001;288.64;Module 1,12_11;14.79;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:50:36;29.1;0;290;0.0001;288.6;Module 1,12_11;16.16;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:52:33;29.6;0;289.5;0.0001;288.58;Module 1,12_11;16.96;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:54:30;29.7;0;289.5;0.0001;288.58;Module 1,12_11;17.98;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:56:27;30;0;290;0.0001;288.6;Module 1,12_11;19.06;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:58:25;29.8;0;290;0.0001;288.69;Module 1,12_11;20.44;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:00:22;30.1;0;290;0.0001;288.75;Module 1,12_11;20.99;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:02:19;30.7;0;290;0.0001;288.79;Module 1,12_11;22.25;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:04:15;30.6;0;290;0.0001;288.92;Module 1,12_11;24.46;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:06:20;30.8;0;290.5;0.0001;289.09;Module 1,12_11;25.4;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:08:17;31.1;0;290.5;0.0001;289.23;Module 1,12_11;26.45;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:10:18;31.2;0;292;0.0001;289.44;Module 1,12_11;28.39;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:12:16;31.4;0;292;0.0001;289.6;Module 1,12_11;28.78;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:14:13;31.6;0;292;5.4195551985799;289.71;Module 1,12_11;28.21;0,00;2,68;0,01;0,04;-0,04
30,06.2019 07:16:10;31.6;0;292;5.6635408455914735;289.86;Module 1,12_11;29.48;0,00;2,80;0,02;0,04;-0,04
30,06.2019 07:18:07;31.7;0;292;13.984981914020342;290.06;Module 1,12_11;31.02;0,00;6,92;0,04;0,26;-0,26
30,06.2019 07:20:03;31.8;0;292;18.855889977636707;290.25;Module 1,12_11;31.56;0,00;9,34;0,05;0,47;-0,47
30,06.2019 07:22:27;31.8;0;292;22.186956637737254;290.41;Module 1,12_11;31.82;0,00;10,98;0,06;0,65;-0,65
30,06.2019 07:24:26;32.3;0;292;24.109831189681394;290.5;Module 1,12_11;32.21;0,00;11,94;0,06;0,77;-0,77
30,06.2019 07:26:23;32.3;0;292;26.061221071385397;290.6;Module 1,12_11;33.23;0,00;12,91;0,07;0,90;-0,90
30,06.2019 07:28:23;32.4;0.1;292;26.986101914607623;290.69;Module 1,12_11;33.25;3,24;13,36;0,07;0,96;2,28
30,06.2019 07:30:25;32.5;0.1;292.5;28.464761041708094;290.78;Module 1,12_11;34.17;3,25;14,10;0,08;1,07;2,18
30,06.2019 07:32:25;32.5;0;292.5;29.588839469551946;290.87;Module 1,12_11;34.82;0,00;14,66;0,08;1,16;-1,16
30,06.2019 07:34:29;32.7;0.1;294;30.423395206413012;290.94;Module 1,12_11;35.22;3,27;15,08;0,08;1,22;2,05
30,06.2019 07:36:30;32.6;0.1;294;31.40050904071028;291.01;Module 1,12_11;35.88;3,26;15,56;0,08;1,30;1,96
30,06.2019 07:38:27;32.7;0.1;294;31.96318030223697;291.08;Module 1,12_11;36.14;3,27;15,84;0,09;1,35;1,92
30,06.2019 07:40:26;32.8;0.1;294;32.782169555022094;291.15;Module 1,12_11;36.73;3,28;16,24;0,09;1,42;1,86
30,06.2019 07:42:23;32.8;0.1;294;33.71014370256083;291.21;Module 1,12_11;37.48;3,28;16,70;0,09;1,50;1,78
30,06.2019 07:44:22;32.9;0.1;294;34.61058247786277;291.29;Module 1,12_11;38.22;3,29;17,15;0,09;1,58;1,71
30,06.2019 07:46:20;32.9;0.1;294;35.1896253580012;291.35;Module 1,12_11;38.63;3,29;17,44;0,09;1,64;1,65
30,06.2019 07:48:19;33;0.1;294;35.94371800730603;291.42;Module 1,12_11;39.25;3,30;17,81;0,10;1,71;1,59
30,06.2019 07:50:40;33.1;0.1;294;35.792572024731655;291.43;Module 1,12_11;38.87;3,31;17,73;0,10;1,69;1,62
30,06.2019 07:52:53;33.1;0.1;294;36.88228366949386;291.47;Module 1,12_11;39.87;3,31;18,27;0,10;1,80;1,51
30,06.2019 07:54:50;33.2;0.1;294;37.68469103530325;291.53;Module 1,12_11;40.59;3,32;18,67;0,10;1,88;1,44
30,06.2019 07:56:48;33.2;0.1;294;39.2073414821588;291.59;Module 1,12_11;42.09;3,32;19,43;0,10;2,03;1,29
30,06.2019 07:58:45;33.3;0.1;294.5;39.344051305064724;291.67;Module 1,12_11;42.11;3,33;19,50;0,11;2,05;1,28
30,06.2019 08:00:42;33.2;0.1;294.5;40.29581655427601;291.75;Module 1,12_11;43.01;3,32;19,97;0,11;2,15;1,17
30,06.2019 08:02:38;33.1;0.1;294.5;49.019619831988194;291.78;Module 1,12_11;52.19;3,31;24,24;0,13;3,18;0,13
30,06.2019 08:04:45;32.9;0.1;294.5;40.980035555206186;291.85;Module 1,12_11;43.52;3,29;20,30;0,11;2,22;1,07
30,06.2019 08:06:44;32.9;0.1;294.5;40.85289631198452;291.92;Module 1,12_11;43.29;3,29;20,24;0,11;2,21;1,08
30,06.2019 08:08:48;32.5;0.1;294;109.67308205145848;292.03;Module 1,12_11;115.97;3,25;34,34;0,39;13,38;-10,13
30,06.2019 08:10:51;32.1;0.1;294;185.87080461357132;292.55;Module 1,12_11;196.16;3,21;35,80;0,77;27,55;-24,34
30,06.2019 08:12:51;32;0.1;294;191.35473558434262;293.44;Module 1,12_11;201.59;3,20;35,85;0,80;28,59;-25,39
30,06.2019 08:14:50;33.7;0.1;294;196.67062944988982;294.32;Module 1,12_11;206.85;3,37;35,91;0,82;29,59;-26,22
30,06.2019 08:16:47;37.2;0.1;294;200.4065710597225;294.97;Module 1,12_11;210.46;3,72;35,94;0,84;30,29;-26,57
30,06.2019 08:18:51;39.6;0.1;296;205.85897862546855;295.73;Module 1,12_11;215.86;3,96;35,63;0,87;31,09;-27,13
