date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 06:38:22;30.4;0;288.9;0.0001;288.68;Module 1_4_18;10.99;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:40:18;31.1;0;288.9;0.0001;288.64;Module 1_4_18;11.44;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:42:15;32.7;0;288.9;0.0001;288.61;Module 1_4_18;12.86;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:44:12;33.6;0;288.9;0.0001;288.6;Module 1_4_18;13.8;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:46:09;35.2;0;288.9;0.0001;288.62;Module 1_4_18;14.55;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:48:12;35.5;0;288.9;0.0001;288.64;Module 1_4_18;14.91;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:50:41;35.5;0;288.9;0.0001;288.59;Module 1_4_18;16.32;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:52:39;35;0;293.5;0.0001;288.57;Module 1_4_18;17;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:54:36;36;0;293.5;0.0001;288.58;Module 1_4_18;17.98;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:56:32;36;0;293.5;0.0001;288.6;Module 1_4_18;19.06;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:58:31;36.1;0;295;0.0001;288.69;Module 1_4_18;20.44;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:00:27;36.3;0;295;0.0001;288.75;Module 1_4_18;20.99;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:02:24;35.8;0;295.5;0.0001;288.81;Module 1_4_18;22.37;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:04:21;36.2;0;295.5;0.0001;288.92;Module 1_4_18;24.46;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:06:25;36.2;0;295.5;0.0001;289.09;Module 1_4_18;25.4;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:08:22;36.6;0;295.5;0.0001;289.23;Module 1_4_18;26.45;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:10:23;36.4;0;295.5;0.0001;289.44;Module 1_4_18;28.39;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:12:22;36.5;0;295.5;0.0001;289.63;Module 1_4_18;28.62;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:14:18;35.7;0;295.5;5.51561253992304;289.73;Module 1_4_18;28.71;0,00;2,11;0,02;0,03;-0,03
30,06.2019 07:16:15;36.4;0;295.5;8.29807851222148;289.86;Module 1_4_18;29.48;0,00;3,18;0,02;0,07;-0,07
30,06.2019 07:18:12;36.6;0;295.5;16.825295262038026;290.06;Module 1_4_18;31.02;0,00;6,45;0,05;0,30;-0,30
30,06.2019 07:20:09;36.5;0;295.5;20.875945100794606;290.28;Module 1_4_18;31.45;0,00;7,99;0,06;0,45;-0,45
30,06.2019 07:22:33;36.9;0;297;23.74950721780952;290.42;Module 1_4_18;31.83;0,00;9,10;0,06;0,59;-0,59
30,06.2019 07:24:31;36.9;0;297;25.48748729413801;290.53;Module 1_4_18;32.33;0,00;9,77;0,07;0,68;-0,68
30,06.2019 07:26:29;37.1;0;297;27.391589157474435;290.63;Module 1_4_18;33.47;0,00;10,49;0,07;0,78;-0,78
30,06.2019 07:28:29;37.1;0;297;27.969620031771854;290.69;Module 1_4_18;33.25;0,00;10,72;0,08;0,82;-0,82
30,06.2019 07:30:30;38.3;0;297;29.35042162697308;290.78;Module 1_4_18;34.17;0,00;11,25;0,08;0,90;-0,90
30,06.2019 07:32:31;38.3;0;297;30.400498884570307;290.87;Module 1_4_18;34.82;0,00;11,65;0,08;0,97;-0,97
30,06.2019 07:34:35;38.5;0;297;31.163846199478286;290.94;Module 1_4_18;35.22;0,00;11,94;0,08;1,01;-1,01
30,06.2019 07:36:35;38.6;0;299;32.08629093275061;291.01;Module 1_4_18;35.88;0,00;12,30;0,09;1,08;-1,08
30,06.2019 07:38:32;38.7;0;299;32.60019540982776;291.08;Module 1_4_18;36.14;0,00;12,50;0,09;1,11;-1,11
30,06.2019 07:40:32;38.6;0;299.5;33.384005192459405;291.15;Module 1_4_18;36.73;0,00;12,80;0,09;1,17;-1,17
