date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 06:44:12;34.4;0;288.4;0.0001;288.6;Module 1_4_10;13.8;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:46:09;35.3;0;288.4;0.0001;288.62;Module 1_4_10;14.55;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:48:12;35.6;0;292;0.0001;288.64;Module 1_4_10;14.91;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:50:41;35.6;0;292;0.0001;288.59;Module 1_4_10;16.32;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:52:39;35.1;0;292;0.0001;288.57;Module 1_4_10;17;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:54:36;35.9;0;292;0.0001;288.58;Module 1_4_10;17.98;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:56:32;35.8;0;292;0.0001;288.6;Module 1_4_10;19.06;0,00;0,00;0,00;0,00;0,00
30,06.2019 06:58:31;36.1;0;292.5;0.0001;288.69;Module 1_4_10;20.44;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:00:27;36.2;0;292.5;0.0001;288.75;Module 1_4_10;20.99;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:02:24;35.6;0;292.5;0.0001;288.81;Module 1_4_10;22.37;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:04:21;36.1;0;292.5;0.0001;288.92;Module 1_4_10;24.46;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:06:25;36.1;0;294;0.0001;289.09;Module 1_4_10;25.4;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:08:22;36.5;0;294;0.0001;289.23;Module 1_4_10;26.45;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:10:23;36;0;294;0.0001;289.44;Module 1_4_10;28.39;0,00;0,00;0,00;0,00;0,00
30,06.2019 07:12:22;36.5;0;294;0.0001;289.63;Module 1_4_10;28.62;0,00;0,00;0,00;0,00;0,00
