date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:38:25;30.6;0;283.5;8.063271103310077;281.17;Module 1,2_15;10.02;0,00;4,04;0,02;0,09;-0,09
05,11.2019 09:40:18;31.7;0;283.5;8.844489252386017;281.17;Module 1,2_15;10.94;0,00;4,43;0,02;0,11;-0,11
05,11.2019 09:42:11;32;0;284;10.410331502026018;281.18;Module 1,2_15;12.82;0,00;5,22;0,03;0,15;-0,15
05,11.2019 09:44:05;33.4;0;284;11.914583400599703;281.19;Module 1,2_15;14.61;0,00;5,97;0,03;0,19;-0,19
05,11.2019 09:46:13;34.2;0;284;13.861572479091233;281.19;Module 1,2_15;16.92;0,00;6,95;0,04;0,26;-0,26
05,11.2019 09:48:06;37.1;0;286;14.8279110672849;281.16;Module 1,2_15;18.03;0,00;7,44;0,04;0,30;-0,30
05,11.2019 09:49:59;37.2;0;286;14.866226376700352;281.15;Module 1,2_15;18.01;0,00;7,45;0,04;0,30;-0,30
05,11.2019 09:51:52;36.8;0;288;15.192315254268268;281.12;Module 1,2_15;18.34;0,00;7,63;0,04;0,31;-0,31
05,11.2019 09:54:04;37.1;0;288;16.47508984083157;281.1;Module 1,2_15;19.81;0,00;8,27;0,04;0,37;-0,37
05,11.2019 09:55:58;37.2;0;288;17.78066448778936;281.11;Module 1,2_15;21.31;0,00;8,92;0,05;0,43;-0,43
05,11.2019 09:57:54;37.4;0;289.5;17.912987855944937;281.11;Module 1,2_15;21.4;0,00;9,00;0,05;0,44;-0,44
05,11.2019 09:59:47;37.3;0;289.5;19.654308269861318;281.1;Module 1,2_15;23.41;0,00;9,87;0,05;0,52;-0,52
05,11.2019 10:01:44;38.3;0;289.5;27.258153952712412;281.14;Module 1,2_15;32.37;0,00;13,69;0,07;1,01;-1,01
05,11.2019 10:03:36;38.9;0;289.5;36.29244912159305;281.14;Module 1,2_15;42.98;0,00;18,23;0,10;1,79;-1,79
05,11.2019 10:05:29;39.4;0;289.5;32.06335297733799;281.12;Module 1,2_15;37.87;0,00;16,10;0,09;1,40;-1,40
