date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:36:23;31.5;0;280.4;7.500695991026139;281.16;Module 1,2_16;9.37;0,00;4,56;0,02;0,09;-0,09
05,11.2019 09:38:25;31.8;0;282.4;8.063271103310077;281.17;Module 1,2_16;10.02;0,00;4,91;0,02;0,10;-0,10
05,11.2019 09:40:18;32.4;0;283.9;8.844489252386017;281.17;Module 1,2_16;10.94;0,00;5,39;0,02;0,13;-0,13
05,11.2019 09:42:11;33.4;0;283.9;10.410331502026018;281.18;Module 1,2_16;12.82;0,00;6,34;0,03;0,17;-0,17
05,11.2019 09:44:05;34.7;0;284.4;11.914583400599703;281.19;Module 1,2_16;14.61;0,00;7,27;0,03;0,23;-0,23
05,11.2019 09:46:13;36.6;0;285.4;13.861572479091233;281.19;Module 1,2_16;16.92;0,00;8,45;0,04;0,31;-0,31
05,11.2019 09:48:06;37.6;0;285.4;14.8279110672849;281.16;Module 1,2_16;18.03;0,00;9,04;0,04;0,36;-0,36
05,11.2019 09:49:59;37.5;0;286.4;14.866226376700352;281.15;Module 1,2_16;18.01;0,00;9,07;0,04;0,36;-0,36
05,11.2019 09:51:52;37.4;0;287.9;15.192315254268268;281.12;Module 1,2_16;18.34;0,00;9,27;0,04;0,37;-0,37
05,11.2019 09:54:04;37.9;0;287.9;16.47508984083157;281.1;Module 1,2_16;19.81;0,00;10,05;0,04;0,44;-0,44
05,11.2019 09:55:58;37.6;0;287.9;17.78066448778936;281.11;Module 1,2_16;21.31;0,00;10,85;0,05;0,51;-0,51
05,11.2019 09:57:54;37.3;0;287.9;17.912987855944937;281.11;Module 1,2_16;21.4;0,00;10,94;0,05;0,52;-0,52
05,11.2019 09:59:47;37.9;0;287.9;19.654308269861318;281.1;Module 1,2_16;23.41;0,00;12,00;0,05;0,63;-0,63
05,11.2019 10:01:44;38.9;0;287.9;27.258153952712412;281.14;Module 1,2_16;32.37;0,00;16,64;0,07;1,20;-1,20
05,11.2019 10:03:36;39.5;0;288.4;36.29244912159305;281.14;Module 1,2_16;42.98;0,00;22,15;0,10;2,13;-2,13
05,11.2019 10:05:29;38.8;0;288.4;32.06335297733799;281.12;Module 1,2_16;37.87;0,00;19,58;0,09;1,67;-1,67
05,11.2019 10:07:25;38.4;0;288.4;26.639040313985188;281.1;Module 1,2_16;31.38;0,00;16,27;0,07;1,15;-1,15
05,11.2019 10:09:34;37.9;0;288.4;27.02126027933319;281.08;Module 1,2_16;31.74;0,00;16,50;0,07;1,18;-1,18
05,11.2019 10:11:27;38.4;0;288.4;29.057381417754495;281.12;Module 1,2_16;34.05;0,00;17,74;0,08;1,37;-1,37
05,11.2019 10:13:21;38.9;0;288.4;25.344602490734047;281.19;Module 1,2_16;29.63;0,00;15,48;0,07;1,04;-1,04
05,11.2019 10:15:14;38.1;0;288.4;20.532011485736113;281.23;Module 1,2_16;23.95;0,00;12,54;0,05;0,68;-0,68
05,11.2019 10:17:14;37.7;0;288.4;16.188423457435434;281.28;Module 1,2_16;18.84;0,00;9,88;0,04;0,42;-0,42
05,11.2019 10:19:09;36.5;0;288.4;13.243541948574073;281.33;Module 1,2_16;15.38;0,00;8,09;0,04;0,28;-0,28
05,11.2019 10:21:03;36.3;0;288.4;11.001317522639193;281.35;Module 1,2_16;12.75;0,00;6,72;0,03;0,20;-0,20
05,11.2019 10:22:55;35.2;0;288.4;11.593302963392158;281.38;Module 1,2_16;13.41;0,00;7,08;0,03;0,22;-0,22
05,11.2019 10:25:16;36.8;0;287.9;16.59483734361381;281.4;Module 1,2_16;19.15;0,00;10,13;0,04;0,45;-0,45
05,11.2019 10:27:09;38;0;287.9;23.37078580414557;281.42;Module 1,2_16;26.92;0,00;14,27;0,06;0,88;-0,88
05,11.2019 10:29:03;38.5;0;287.9;30.70951090259105;281.43;Module 1,2_16;35.31;0,00;18,75;0,08;1,53;-1,53
05,11.2019 10:30:57;39.2;0;289.9;36.30382420505915;281.46;Module 1,2_16;41.67;0,00;22,16;0,10;2,14;-2,14
05,11.2019 10:32:59;39.4;0;289.9;38.67341897561242;281.47;Module 1,2_16;44.31;0,00;23,59;0,10;2,42;-2,42
05,11.2019 10:34:52;39.4;0;289.9;34.74090769559129;281.5;Module 1,2_16;39.74;0,00;21,22;0,09;1,96;-1,96
05,11.2019 10:36:44;37.7;0.09;289.9;27.948121495760237;281.5;Module 1,2_16;31.92;3,39;17,08;0,07;1,27;2,13
05,11.2019 10:38:41;36.5;0.09;289.9;23.151549723009552;281.53;Module 1,2_16;26.4;3,28;14,15;0,06;0,87;2,42
05,11.2019 10:40:34;36;0.09;288.4;24.116858898016012;281.55;Module 1,2_16;27.46;3,24;14,73;0,06;0,94;2,30
05,11.2019 10:42:38;36;0.11;288.4;27.471253711521673;281.56;Module 1,2_16;31.23;3,96;16,77;0,07;1,22;2,74
05,11.2019 10:44:31;36;0.16;287.9;30.777749762867987;281.58;Module 1,2_16;34.94;5,76;18,79;0,08;1,53;4,23
05,11.2019 10:46:24;33;0.2;287.9;35.94451232799279;281.58;Module 1,2_16;40.75;6,60;21,94;0,10;2,09;4,51
05,11.2019 10:48:27;33.6;0.23;287.9;40.60736554212505;281.59;Module 1,2_16;45.97;7,73;24,73;0,11;2,67;5,06
05,11.2019 10:50:20;33.8;0.23;287.9;42.57010743012907;281.58;Module 1,2_16;48.13;7,77;25,88;0,11;2,93;4,84
05,11.2019 10:52:12;33.8;0.23;287.9;41.99422539944514;281.59;Module 1,2_16;47.42;7,77;25,55;0,11;2,85;4,92
05,11.2019 10:54:05;33.9;0.24;287.9;42.08095689192941;281.59;Module 1,2_16;47.46;8,14;25,60;0,11;2,87;5,27
05,11.2019 10:56:00;33.9;0.23;287.9;42.20289407605064;281.61;Module 1,2_16;47.54;7,80;25,67;0,11;2,88;4,91
05,11.2019 10:57:53;33.7;0.23;287.9;42.06513511766262;281.66;Module 1,2_16;47.33;7,75;25,59;0,11;2,86;4,89
05,11.2019 10:59:46;33.6;0.23;285.4;40.74238018803068;281.7;Module 1,2_16;45.79;7,73;24,80;0,11;2,68;5,05
05,11.2019 11:01:39;33.7;0.22;285.4;41.81157010029014;281.75;Module 1,2_16;46.94;7,41;25,44;0,11;2,82;4,59
05,11.2019 11:03:58;33.9;0.26;287.9;47.03972085574971;281.78;Module 1,2_16;52.74;8,81;28,27;0,13;3,58;5,24
05,11.2019 11:05:59;34.2;0.28;287.9;51.84235920043239;281.86;Module 1,2_16;58.06;9,58;30,22;0,14;4,32;5,25
05,11.2019 11:07:52;34.4;0.28;287.9;52.52054502576614;281.92;Module 1,2_16;58.76;9,63;30,44;0,15;4,43;5,20
05,11.2019 11:09:45;34.3;0.28;287.9;51.40934353379318;281.98;Module 1,2_16;57.46;9,60;30,08;0,14;4,25;5,35
05,11.2019 11:11:40;34.1;0.27;287.9;51.0030447001177;282.04;Module 1,2_16;56.95;9,21;29,93;0,14;4,19;5,02
05,11.2019 11:13:33;33.8;0.32;287.9;59.77317843048523;282.11;Module 1,2_16;66.68;10,82;32,10;0,18;5,64;5,18
05,11.2019 11:15:26;34.7;0.42;287.9;77.63831432386462;282.18;Module 1,2_16;86.53;14,57;33,97;0,26;8,78;5,80
05,11.2019 11:17:20;34.8;0.48;287.9;88.60191006548152;282.29;Module 1,2_16;98.66;16,70;34,58;0,31;10,77;5,93
05,11.2019 11:19:39;35.1;0.39;287.9;72.56867442677435;282.41;Module 1,2_16;80.72;13,69;33,59;0,23;7,87;5,82
05,11.2019 11:21:31;34.3;0.31;287.9;57.84651944458197;282.46;Module 1,2_16;64.29;10,63;31,76;0,17;5,31;5,32
05,11.2019 11:23:24;34.2;0.27;288.4;52.26629197170761;282.51;Module 1,2_16;58.04;9,23;30,31;0,14;4,39;4,84
05,11.2019 11:25:20;33.9;0.25;288.4;48.37124279104148;282.5;Module 1,2_16;53.67;8,47;28,86;0,13;3,78;4,70
05,11.2019 11:27:13;33.7;0.24;287.9;45.97418940332135;282.46;Module 1,2_16;50.97;8,09;27,74;0,12;3,42;4,67
05,11.2019 11:29:06;33.9;0.32;287.9;58.34944154432538;282.45;Module 1,2_16;64.64;10,85;31,85;0,17;5,40;5,45
05,11.2019 11:31:00;34.3;0.35;287.9;66.48815443866204;282.45;Module 1,2_16;73.6;12,00;33,02;0,21;6,80;5,21
05,11.2019 11:32:52;34.1;0.28;288.4;55.33587010552235;282.46;Module 1,2_16;61.21;9,55;31,15;0,16;4,89;4,66
05,11.2019 11:35:13;34;0.32;288.4;60.054598330763284;282.48;Module 1,2_16;66.37;10,88;32,08;0,18;5,68;5,20
05,11.2019 11:37:06;34.3;0.4;288.4;75.78872657174782;282.53;Module 1,2_16;83.7;13,72;33,76;0,25;8,44;5,28
05,11.2019 11:39:01;34.8;0.45;288.4;82.6737227938965;282.61;Module 1,2_16;91.24;15,66;34,19;0,28;9,68;5,98
05,11.2019 11:40:54;34.7;0.37;288.4;68.94700258355812;282.68;Module 1,2_16;76.04;12,84;33,20;0,22;7,22;5,62
05,11.2019 11:42:54;34.3;0.34;288.4;61.87225597699262;282.75;Module 1,2_16;68.19;11,66;32,36;0,19;5,99;5,67
05,11.2019 11:44:46;34.2;0.32;288.4;57.753200657807206;282.78;Module 1,2_16;63.61;10,94;31,67;0,17;5,29;5,65
05,11.2019 11:46:40;34.1;0.3;288.4;54.31919219001121;282.78;Module 1,2_16;59.79;10,23;30,90;0,15;4,72;5,51
05,11.2019 11:48:32;34.2;0.28;288.4;52.1249608384823;282.81;Module 1,2_16;57.34;9,58;30,27;0,14;4,37;5,21
05,11.2019 11:50:35;34.1;0.29;288.4;53.68707789131649;282.83;Module 1,2_16;59.02;9,89;30,73;0,15;4,62;5,27
05,11.2019 11:52:28;33.8;0.31;288.4;57.113376905349284;282.84;Module 1,2_16;62.75;10,48;31,55;0,16;5,19;5,29
05,11.2019 11:54:23;34.3;0.35;288.4;65.24270680061146;282.86;Module 1,2_16;71.64;12,00;32,80;0,20;6,58;5,43
05,11.2019 11:56:17;34.3;0.38;288.4;70.89253197210599;282.87;Module 1,2_16;77.8;13,03;33,37;0,23;7,57;5,47
05,11.2019 11:58:10;34.4;0.38;288.4;68.15962062625225;282.89;Module 1,2_16;74.76;13,07;33,12;0,21;7,09;5,99
05,11.2019 12:00:02;33.9;0.24;288.4;45.87427688295637;282.87;Module 1,2_16;50.29;8,14;27,68;0,12;3,40;4,73
05,11.2019 12:01:55;33.8;0.28;288.4;55.23485244716696;282.85;Module 1,2_16;60.52;9,46;31,13;0,16;4,87;4,59
05,11.2019 12:03:48;34.3;0.38;288.4;72.8044157433138;282.87;Module 1,2_16;79.73;13,03;33,53;0,24;7,91;5,13
05,11.2019 12:06:21;34.6;0.39;289.9;73.29204408853118;282.96;Module 1,2_16;80.21;13,49;33,32;0,24;7,97;5,52
05,11.2019 12:08:14;34.6;0.4;289.9;75.85072172987935;283.03;Module 1,2_16;82.97;13,84;33,51;0,25;8,42;5,42
05,11.2019 12:10:10;34.7;0.4;289.9;71.93634992772662;283.12;Module 1,2_16;78.65;13,88;33,21;0,23;7,73;6,15
05,11.2019 12:12:04;34.5;0.38;289.9;70.95421235340756;283.21;Module 1,2_16;77.54;13,11;33,13;0,23;7,56;5,55
05,11.2019 12:13:57;34.7;0.45;289.9;82.69530238663992;283.29;Module 1,2_16;90.33;15,62;33,94;0,28;9,65;5,97
05,11.2019 12:15:50;34.9;0.53;289.9;98.84229512493476;283.32;Module 1,2_16;107.92;18,50;34,66;0,36;12,58;5,91
05,11.2019 12:17:43;35.1;0.56;289.9;103.09992755373356;283.34;Module 1,2_16;112.52;19,66;34,80;0,38;13,37;6,29
05,11.2019 12:19:36;35;0.46;289.9;83.5818067683116;283.42;Module 1,2_16;91.18;16,10;33,98;0,29;9,81;6,29
05,11.2019 12:21:32;34.5;0.36;289.9;71.65882255963909;283.48;Module 1,2_16;78.14;12,42;33,20;0,23;7,68;4,74
05,11.2019 12:23:25;34.9;0.53;289.9;100.485769245014;283.53;Module 1,2_16;109.53;18,50;34,71;0,37;12,89;5,61
05,11.2019 12:25:17;35.9;0.82;289.9;158.8778494664687;283.66;Module 1,2_16;173.11;29,44;36,01;0,66;23,83;5,61
05,11.2019 12:27:14;36.1;1.09;289.9;204.51826221935812;283.77;Module 1,2_16;222.75;39,35;36,55;0,89;32,56;6,79
05,11.2019 12:29:21;36.2;1.03;291.9;209.12382007587732;283.92;Module 1,2_16;227.67;37,29;36,23;0,92;33,18;4,11
05,11.2019 12:31:14;35.9;0.64;291.9;121.8704898283091;283.99;Module 1,2_16;132.63;22,98;34,97;0,48;16,74;6,24
05,11.2019 12:33:09;34.9;0.37;290.4;75.65100709143243;283.97;Module 1,2_16;82.3;12,91;33,41;0,25;8,38;4,53
05,11.2019 12:35:02;34.1;0.37;290.4;69.72806116769318;283.89;Module 1,2_16;75.83;12,62;32,95;0,22;7,34;5,28
05,11.2019 12:37:27;33.7;0.28;290.4;52.85011148751553;283.78;Module 1,2_16;57.45;9,44;30,29;0,15;4,48;4,95
05,11.2019 12:39:20;33.5;0.24;290.4;46.80322255178378;283.73;Module 1,2_16;50.86;8,04;28,06;0,13;3,54;4,50
05,11.2019 12:41:13;33.5;0.23;290.4;46.04507062599306;283.6;Module 1,2_16;50.02;7,71;27,70;0,12;3,43;4,27
05,11.2019 12:43:08;34;0.3;290.4;55.967921121235676;283.42;Module 1,2_16;60.78;10,20;31,05;0,16;4,99;5,21
05,11.2019 12:45:01;34.1;0.54;290.4;102.39984353925867;283.26;Module 1,2_16;111.17;18,41;34,69;0,38;13,22;5,20
05,11.2019 12:46:55;35.5;0.62;290.4;117.45858473436351;283.25;Module 1,2_16;127.48;22,01;35,13;0,46;16,00;6,01
05,11.2019 12:48:52;35.7;0.86;290.4;161.32847119952302;283.42;Module 1,2_16;175.04;30,70;35,95;0,67;24,25;6,45
05,11.2019 12:50:46;35.6;0.75;290.4;140.124167357773;283.6;Module 1,2_16;151.99;26,70;35,61;0,57;20,24;6,46
05,11.2019 12:52:45;35.4;0.59;290.4;113.38428714321083;283.75;Module 1,2_16;122.95;20,89;35,02;0,44;15,25;5,64
05,11.2019 12:54:37;35;0.67;290.4;128.67172157190655;283.85;Module 1,2_16;139.49;23,45;35,39;0,51;18,09;5,36
05,11.2019 12:56:34;35.3;0.74;290.4;142.32553210624485;283.99;Module 1,2_16;154.25;26,12;35,65;0,58;20,66;5,47
05,11.2019 12:58:26;35.6;0.81;290.4;155.90075485365395;284.08;Module 1,2_16;168.92;28,84;35,88;0,65;23,22;5,62
05,11.2019 13:00:19;35.4;0.89;290.4;170.8852154003261;284.23;Module 1,2_16;185.11;31,51;36,09;0,72;26,07;5,44
05,11.2019 13:02:15;35.6;0.87;291.9;166.3197220549053;284.42;Module 1,2_16;180.12;30,97;35,76;0,70;25,05;5,92
05,11.2019 13:04:17;35.6;1.01;291.9;192.8970893547019;284.59;Module 1,2_16;208.85;35,96;36,07;0,83;30,09;5,87
