date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:40;35.6;1.44;294;292.238052319236;285.71;Module 1,9_2;315.06;51,26;36,31;1,25;45,49;5,77
05,11.2019 14:16:34;35.7;1.76;294;360.92423213576046;285.79;Module 1,9_2;389.11;62,83;36,53;1,60;58,47;4,36
05,11.2019 14:24:21;35.9;1.52;294.5;315.78778386917304;286.19;Module 1,9_2;340.47;54,57;36,31;1,37;49,85;4,72
05,11.2019 14:26:20;35.8;1.44;294.5;294.07457150500676;286.45;Module 1,9_2;317.07;51,55;36,23;1,26;45,75;5,80
05,11.2019 14:28:14;36.2;2.47;294.5;527.0736043905187;286.92;Module 1,9_2;568.31;89,41;36,55;2,44;89,37;0,04
05,11.2019 14:30:07;36.2;3.66;296;764.9379893943754;287.58;Module 1,9_2;824.82;132,49;36,03;3,65;131,60;0,89
05,11.2019 14:32:01;35.2;3.64;296;756.1452895600899;288.64;Module 1,9_2;815.38;128,13;36,05;3,61;130,05;-1,92
05,11.2019 14:51:43;36.2;2.52;296.5;689.4419327720924;286.58;Module 1,9_2;744.13;91,22;36,06;3,27;117,95;-26,73
05,11.2019 14:53:36;36.3;3.11;296.5;588.1374800884226;287.28;Module 1,9_2;634.87;112,89;36,18;2,76;99,74;13,15
05,11.2019 14:55:28;35.6;1.96;296.5;365.1626184279047;287.87;Module 1,9_2;394.23;69,78;36,10;1,63;58,68;11,09
05,11.2019 14:57:22;35.9;2.47;296.5;459.9472058684279;288.01;Module 1,9_2;496.63;88,67;36,21;2,11;76,28;12,40
05,11.2019 14:59:15;35.5;1.31;298;310.5339396472367;288.16;Module 1,9_2;335.35;46,51;35,69;1,35;48,20;-1,69
05,11.2019 15:01:08;35.6;1.69;298;419.51442803193936;288.34;Module 1,9_2;453.11;60,16;35,92;1,90;68,36;-8,20
05,11.2019 15:03:02;35.3;1.64;298;331.76281390177934;288.47;Module 1,9_2;358.39;57,89;35,76;1,46;52,14;5,75
