date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 12:00:08;30.5;4.5;328.2;903.0456632177509;310.74;Module 1_4_9;910.62;137,25;29,98;4,42;132,65;4,60
30,06.2019 12:01:58;30.3;4.5;328.2;906.4330702247101;310.78;Module 1_4_9;913.96;136,35;29,98;4,44;133,15;3,20
30,06.2019 12:03:49;30.2;4.6;328.2;909.3153234894583;310.94;Module 1_4_9;916.79;138,92;29,98;4,46;133,58;5,34
30,06.2019 12:05:37;30.1;4.5;328.2;909.507357156701;310.85;Module 1_4_9;916.91;135,45;29,98;4,46;133,60;1,85
30,06.2019 12:07:43;30.1;4.6;328.2;914.8198502895932;311.14;Module 1_4_9;922.18;138,46;29,98;4,48;134,39;4,07
30,06.2019 12:09:37;30;4.6;328.2;921.0770142092272;311.14;Module 1_4_9;928.41;138,00;29,97;4,52;135,31;2,69
30,06.2019 12:11:25;30;4.6;328.2;925.8721385978569;311.03;Module 1_4_9;933.17;138,00;29,96;4,54;136,02;1,98
30,06.2019 12:13:18;29.8;4.6;328.2;928.4680669014758;311.25;Module 1_4_9;935.71;137,08;29,96;4,55;136,40;0,68
30,06.2019 12:15:07;29.8;4.7;328.2;929.9002043397832;311.31;Module 1_4_9;937.08;140,06;29,96;4,56;136,61;3,45
30,06.2019 12:16:58;29.8;4.7;328.7;931.1944834100944;311.49;Module 1_4_9;938.31;140,06;29,87;4,57;136,38;3,68
30,06.2019 12:18:54;29.8;4.7;328.7;936.3327538228768;311.55;Module 1_4_9;943.41;140,06;29,87;4,59;137,13;2,93
30,06.2019 12:20:49;29.8;4.7;330.2;939.8329436566453;311.72;Module 1_4_9;946.86;140,06;29,59;4,61;136,38;3,68
30,06.2019 12:22:38;29.8;4.7;330.2;941.8402822934656;312.09000000000003;Module 1_4_9;948.81;140,06;29,59;4,62;136,67;3,39
30,06.2019 12:24:43;29.7;4.7;330.2;942.9545701291233;312.32;Module 1_4_9;949.85;139,59;29,59;4,62;136,83;2,76
30,06.2019 12:26:40;29.8;4.7;330.2;947.8161652411675;312.3;Module 1_4_9;954.67;140,06;29,59;4,65;137,54;2,52
30,06.2019 12:28:40;29.8;4.7;330.2;952.3920869193346;312.3;Module 1_4_9;959.2;140,06;29,58;4,67;138,20;1,86
30,06.2019 12:30:32;29.8;4.7;330.2;954.5799193184239;312.07;Module 1_4_9;961.33;140,06;29,58;4,68;138,52;1,54
30,06.2019 12:32:24;29.8;4.8;330.2;957.7905182811062;312.1;Module 1_4_9;964.49;143,04;29,57;4,70;138,98;4,06
30,06.2019 12:34:19;29.8;4.8;330.2;966.0581772169453;312.03;Module 1_4_9;972.74;143,04;29,57;4,74;140,17;2,87
30,06.2019 12:36:24;29.7;4.8;330.7;967.7482072088765;311.63;Module 1_4_9;974.36;142,56;29,48;4,75;139,98;2,58
30,06.2019 12:38:22;29.7;4.8;330.7;968.926946421364;311.58;Module 1_4_9;975.47;142,56;29,48;4,75;140,15;2,41
30,06.2019 12:40:16;29.5;4.8;330.7;973.9670855698057;311.55;Module 1_4_9;980.47;141,60;29,47;4,78;140,88;0,72
30,06.2019 12:42:17;29.7;4.8;330.7;979.1313307809556;311.52;Module 1_4_9;985.59;142,56;29,46;4,81;141,62;0,94
30,06.2019 12:44:07;29.7;4.8;330.7;979.2020717868938;311.77;Module 1_4_9;985.59;142,56;29,46;4,81;141,63;0,93
30,06.2019 12:46:10;29.6;4.8;330.7;981.8243986215733;311.89;Module 1_4_9;988.15;142,08;29,46;4,82;142,00;0,08
30,06.2019 12:48:01;29.8;4.8;330.7;986.982868486719;312.09000000000003;Module 1_4_9;993.27;143,04;29,45;4,85;142,74;0,30
30,06.2019 12:50:07;29.7;4.9;330.7;984.5193552607017;312.53;Module 1_4_9;990.71;145,53;29,46;4,83;142,39;3,14
30,06.2019 12:52:03;29.5;4.9;330.7;982.0487243899555;312.96;Module 1_4_9;988.15;144,55;29,46;4,82;142,04;2,51
30,06.2019 12:54:14;29.5;5;331.7;982.1311967183669;313.21;Module 1_4_9;988.15;147,50;29,28;4,82;141,16;6,34
30,06.2019 12:56:09;29.4;4.9;331.7;984.7478612558787;313.32;Module 1_4_9;990.71;144,06;29,27;4,83;141,53;2,53
