date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 12:00:08;29.4;4.5;328.2;903.0456632177509;310.74;Module 1_4_3;910.62;132,30;28,71;4,47;128,32;3,98
30,06.2019 12:01:58;29.1;4.5;328.2;906.4330702247101;310.78;Module 1_4_3;913.96;130,95;28,71;4,49;128,80;2,15
30,06.2019 12:03:49;29.2;4.6;328.2;909.3153234894583;310.94;Module 1_4_3;916.79;134,32;28,71;4,50;129,22;5,10
30,06.2019 12:05:37;29.1;4.5;328.2;909.507357156701;310.85;Module 1_4_3;916.91;130,95;28,71;4,50;129,24;1,71
30,06.2019 12:07:43;29;4.6;328.2;914.8198502895932;311.14;Module 1_4_3;922.18;133,40;28,70;4,53;130,01;3,39
30,06.2019 12:09:37;29;4.6;328.2;921.0770142092272;311.14;Module 1_4_3;928.41;133,40;28,70;4,56;130,90;2,50
30,06.2019 12:11:25;28.9;4.6;328.2;925.8721385978569;311.03;Module 1_4_3;933.17;132,94;28,70;4,59;131,59;1,35
30,06.2019 12:13:18;28.8;4.6;328.2;928.4680669014758;311.25;Module 1_4_3;935.71;132,48;28,70;4,60;131,96;0,52
30,06.2019 12:15:07;28.9;4.7;328.2;929.9002043397832;311.31;Module 1_4_3;937.08;135,83;28,70;4,61;132,17;3,66
30,06.2019 12:16:58;28.9;4.7;328.2;931.1944834100944;311.49;Module 1_4_3;938.31;135,83;28,69;4,61;132,35;3,48
30,06.2019 12:18:54;28.8;4.7;328.2;936.3327538228768;311.55;Module 1_4_3;943.41;135,36;28,69;4,64;133,09;2,27
30,06.2019 12:20:49;28.8;4.7;328.7;939.8329436566453;311.72;Module 1_4_3;946.86;135,36;28,59;4,66;133,16;2,20
30,06.2019 12:22:38;28.8;4.7;328.7;941.8402822934656;312.09000000000003;Module 1_4_3;948.81;135,36;28,59;4,67;133,44;1,92
30,06.2019 12:24:43;28.7;4.7;330.3;942.9545701291233;312.32;Module 1_4_3;949.85;134,89;28,30;4,67;132,21;2,68
30,06.2019 12:26:40;28.8;4.7;330.3;947.8161652411675;312.3;Module 1_4_3;954.67;135,36;28,29;4,70;132,90;2,46
30,06.2019 12:28:40;28.8;4.7;330.3;952.3920869193346;312.3;Module 1_4_3;959.2;135,36;28,29;4,72;133,54;1,82
30,06.2019 12:30:32;28.8;4.7;330.3;954.5799193184239;312.07;Module 1_4_3;961.33;135,36;28,28;4,73;133,85;1,51
30,06.2019 12:32:24;28.8;4.8;330.3;957.7905182811062;312.1;Module 1_4_3;964.49;138,24;28,28;4,75;134,30;3,94
30,06.2019 12:34:19;28.8;4.8;330.3;966.0581772169453;312.03;Module 1_4_3;972.74;138,24;28,27;4,79;135,46;2,78
30,06.2019 12:36:24;28.7;4.8;330.3;967.7482072088765;311.63;Module 1_4_3;974.36;137,76;28,27;4,80;135,69;2,07
30,06.2019 12:38:22;28.6;4.8;330.3;968.926946421364;311.58;Module 1_4_3;975.47;137,28;28,27;4,81;135,86;1,42
30,06.2019 12:40:16;28.5;4.8;330.3;973.9670855698057;311.55;Module 1_4_3;980.47;136,80;28,27;4,83;136,56;0,24
30,06.2019 12:42:17;28.5;4.8;332.3;979.1313307809556;311.52;Module 1_4_3;985.59;136,80;27,89;4,86;135,47;1,33
30,06.2019 12:44:07;28.6;4.8;332.3;979.2020717868938;311.77;Module 1_4_3;985.59;137,28;27,89;4,86;135,48;1,80
30,06.2019 12:46:10;28.6;4.8;332.3;981.8243986215733;311.89;Module 1_4_3;988.15;137,28;27,89;4,87;135,84;1,44
30,06.2019 12:48:01;28.7;4.8;332.3;986.982868486719;312.09000000000003;Module 1_4_3;993.27;137,76;27,88;4,90;136,55;1,21
30,06.2019 12:50:07;28.7;4.9;332.3;984.5193552607017;312.53;Module 1_4_3;990.71;140,63;27,89;4,88;136,22;4,41
30,06.2019 12:52:03;28.6;4.9;330.8;982.0487243899555;312.96;Module 1_4_3;988.15;140,14;28,16;4,87;137,24;2,90
30,06.2019 12:54:14;28.5;5;330.8;982.1311967183669;313.21;Module 1_4_3;988.15;142,50;28,16;4,87;137,25;5,25
30,06.2019 12:56:09;28.5;4.9;332.3;984.7478612558787;313.32;Module 1_4_3;990.71;139,65;27,88;4,89;136,25;3,40
30,06.2019 12:58:05;28.4;4.8;332.3;987.3652262346951;313.54;Module 1_4_3;993.27;136,32;27,88;4,90;136,61;-0,29
30,06.2019 13:00:02;28.5;4.9;332.3;989.9832958460349;313.90999999999997;Module 1_4_3;995.83;139,65;27,88;4,91;136,97;2,68
30,06.2019 13:01:57;28.5;4.9;332.8;995.1453559094471;313.67;Module 1_4_3;1000.95;139,65;27,78;4,94;137,21;2,44
30,06.2019 13:03:54;28.4;5;332.8;995.2184498515195;313.5;Module 1_4_3;1000.95;142,00;27,78;4,94;137,22;4,78
30,06.2019 13:05:49;28.4;4.9;332.8;997.8355514487175;313.45;Module 1_4_3;1003.51;139,16;27,78;4,95;137,58;1,58
