date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 12:00:08;30.4;4.5;361.4;903.0456632177509;310.74;Module 1_4_1;910.62;136,80;30,53;4,43;135,40;1,40
30,06.2019 12:01:58;30.2;4.5;361.4;906.4330702247101;310.78;Module 1_4_1;913.96;135,90;30,53;4,45;135,93;-0,03
30,06.2019 12:03:49;30.1;4.6;361.4;909.3153234894583;310.94;Module 1_4_1;916.79;138,46;30,54;4,47;136,39;2,07
30,06.2019 12:05:37;30.1;4.5;361.4;909.507357156701;310.85;Module 1_4_1;916.91;135,45;30,54;4,47;136,42;-0,97
30,06.2019 12:07:43;30;4.6;361.4;914.8198502895932;311.14;Module 1_4_1;922.18;138,00;30,55;4,49;137,25;0,75
30,06.2019 12:09:37;30;4.6;361.4;921.0770142092272;311.14;Module 1_4_1;928.41;138,00;30,55;4,53;138,24;-0,24
30,06.2019 12:11:25;30;4.6;361.4;925.8721385978569;311.03;Module 1_4_1;933.17;138,00;30,55;4,55;138,99;-0,99
30,06.2019 12:13:18;29.8;4.6;361.4;928.4680669014758;311.25;Module 1_4_1;935.71;137,08;30,55;4,56;139,40;-2,32
30,06.2019 12:15:07;29.8;4.7;361.4;929.9002043397832;311.31;Module 1_4_1;937.08;140,06;30,56;4,57;139,63;0,43
30,06.2019 12:16:58;29.8;4.7;361.4;931.1944834100944;311.49;Module 1_4_1;938.31;140,06;30,56;4,58;139,83;0,23
30,06.2019 12:18:54;29.7;4.7;361.4;936.3327538228768;311.55;Module 1_4_1;943.41;139,59;30,56;4,60;140,64;-1,05
30,06.2019 12:20:49;29.8;4.7;363.9;939.8329436566453;311.72;Module 1_4_1;946.86;140,06;30,11;4,62;139,04;1,02
30,06.2019 12:22:38;29.7;4.7;363.9;941.8402822934656;312.09000000000003;Module 1_4_1;948.81;139,59;30,12;4,63;139,35;0,24
30,06.2019 12:24:43;29.7;4.7;364.4;942.9545701291233;312.32;Module 1_4_1;949.85;139,59;30,02;4,63;139,09;0,50
30,06.2019 12:26:40;29.8;4.7;364.4;947.8161652411675;312.3;Module 1_4_1;954.67;140,06;30,03;4,66;139,84;0,22
30,06.2019 12:28:40;29.8;4.7;364.4;952.3920869193346;312.3;Module 1_4_1;959.2;140,06;30,03;4,68;140,55;-0,49
30,06.2019 12:30:32;29.9;4.7;364.4;954.5799193184239;312.07;Module 1_4_1;961.33;140,53;30,04;4,69;140,88;-0,35
30,06.2019 12:32:24;29.8;4.8;364.4;957.7905182811062;312.1;Module 1_4_1;964.49;143,04;30,04;4,71;141,38;1,66
