module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556869057476;6.9;34.7;Tue Nov 05 2019 07:33:06 GMT+0100 (CET);Tue Nov 05 2019 06:33:06 GMT+0100 (CET);1572935586000;0;8.85;8.15
1380556869057476;6.9;35;Tue Nov 05 2019 07:35:00 GMT+0100 (CET);Tue Nov 05 2019 06:35:00 GMT+0100 (CET);1572935700000;0;9.14;8.17
1380556869057476;10.9;35.1;Tue Nov 05 2019 07:36:52 GMT+0100 (CET);Tue Nov 05 2019 06:36:52 GMT+0100 (CET);1572935812000;0;9.38;8.16
1380556869057476;10.9;35;Tue Nov 05 2019 07:38:54 GMT+0100 (CET);Tue Nov 05 2019 06:38:54 GMT+0100 (CET);1572935934000;0;10.21;8.17
1380556869057476;10.9;29.8;Tue Nov 05 2019 07:40:47 GMT+0100 (CET);Tue Nov 05 2019 06:40:47 GMT+0100 (CET);1572936047000;0;11.21;8.19
1380556869057476;10.4;30.2;Tue Nov 05 2019 07:42:40 GMT+0100 (CET);Tue Nov 05 2019 06:42:40 GMT+0100 (CET);1572936160000;0;13.14;8.17
1380556869057476;10.4;31;Tue Nov 05 2019 07:44:34 GMT+0100 (CET);Tue Nov 05 2019 06:44:34 GMT+0100 (CET);1572936274000;0.07;15.34;8.2
1380556869057476;10.4;30.8;Tue Nov 05 2019 07:46:42 GMT+0100 (CET);Tue Nov 05 2019 06:46:42 GMT+0100 (CET);1572936402000;0.08;17.61;8.18
1380556869057476;10.4;32;Tue Nov 05 2019 07:48:35 GMT+0100 (CET);Tue Nov 05 2019 06:48:35 GMT+0100 (CET);1572936515000;0.08;18.01;8.16
1380556869057476;10.4;32.1;Tue Nov 05 2019 07:50:28 GMT+0100 (CET);Tue Nov 05 2019 06:50:28 GMT+0100 (CET);1572936628000;0.08;18;8.14
1380556869057476;10.9;32.1;Tue Nov 05 2019 07:52:21 GMT+0100 (CET);Tue Nov 05 2019 06:52:21 GMT+0100 (CET);1572936741000;0.09;18.8;8.12
1380556869057476;10.9;32.3;Tue Nov 05 2019 07:54:33 GMT+0100 (CET);Tue Nov 05 2019 06:54:33 GMT+0100 (CET);1572936873000;0.09;20.35;8.1
1380556869057476;10.9;32.6;Tue Nov 05 2019 07:56:27 GMT+0100 (CET);Tue Nov 05 2019 06:56:27 GMT+0100 (CET);1572936987000;0.1;21.4;8.11
1380556869057476;10.9;32.6;Tue Nov 05 2019 07:58:22 GMT+0100 (CET);Tue Nov 05 2019 06:58:22 GMT+0100 (CET);1572937102000;0.1;21.66;8.1
1380556869057476;10.9;33;Tue Nov 05 2019 08:00:16 GMT+0100 (CET);Tue Nov 05 2019 07:00:16 GMT+0100 (CET);1572937216000;0.11;25.71;8.11
1380556869057476;10.9;33.3;Tue Nov 05 2019 08:02:13 GMT+0100 (CET);Tue Nov 05 2019 07:02:13 GMT+0100 (CET);1572937333000;0.17;36.58;8.14
