module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation;temperature_amb
1380556833750641;2;34;Tue Nov 05 2019 12:33:50 GMT+0100 (CET);Tue Nov 05 2019 11:33:50 GMT+0100 (CET);1572953630000;0.88;192.89;16.06
1380556833750641;2;33;Tue Nov 05 2019 12:35:43 GMT+0100 (CET);Tue Nov 05 2019 11:35:43 GMT+0100 (CET);1572953743000;0.64;138.06;15.59
1380556833750641;2.5;33;Tue Nov 05 2019 12:37:36 GMT+0100 (CET);Tue Nov 05 2019 11:37:36 GMT+0100 (CET);1572953856000;0.53;118.09;14.96
1380556833750641;2.5;33.2;Tue Nov 05 2019 12:39:30 GMT+0100 (CET);Tue Nov 05 2019 11:39:30 GMT+0100 (CET);1572953970000;0.55;123.98;14.49
1380556833750641;2.5;34.4;Tue Nov 05 2019 12:41:30 GMT+0100 (CET);Tue Nov 05 2019 11:41:30 GMT+0100 (CET);1572954090000;0.6;144.01;13.92
1380556833750641;2;35.1;Tue Nov 05 2019 12:43:24 GMT+0100 (CET);Tue Nov 05 2019 11:43:24 GMT+0100 (CET);1572954204000;0.71;167.06;13.55
1380556833750641;2;35.4;Tue Nov 05 2019 12:45:17 GMT+0100 (CET);Tue Nov 05 2019 11:45:17 GMT+0100 (CET);1572954317000;0.77;181.79;13.39
1380556833750641;2;35.6;Tue Nov 05 2019 12:47:10 GMT+0100 (CET);Tue Nov 05 2019 11:47:10 GMT+0100 (CET);1572954430000;0.95;232.68;13.28
1380556833750641;2;36.1;Tue Nov 05 2019 12:49:22 GMT+0100 (CET);Tue Nov 05 2019 11:49:22 GMT+0100 (CET);1572954562000;1;242.9;13.32
1380556833750641;0.5;36.6;Tue Nov 05 2019 12:51:20 GMT+0100 (CET);Tue Nov 05 2019 11:51:20 GMT+0100 (CET);1572954680000;2;455.67;13.44
1380556833750641;0.5;37.2;Tue Nov 05 2019 12:53:13 GMT+0100 (CET);Tue Nov 05 2019 11:53:13 GMT+0100 (CET);1572954793000;3.09;788.33;14.1
1380556833750641;0.5;36.7;Tue Nov 05 2019 12:55:05 GMT+0100 (CET);Tue Nov 05 2019 11:55:05 GMT+0100 (CET);1572954905000;1.28;345.59;14.85
1380556833750641;2;37;Tue Nov 05 2019 12:56:59 GMT+0100 (CET);Tue Nov 05 2019 11:56:59 GMT+0100 (CET);1572955019000;1.31;437.75;14.98
1380556833750641;2;36.8;Tue Nov 05 2019 12:58:52 GMT+0100 (CET);Tue Nov 05 2019 11:58:52 GMT+0100 (CET);1572955132000;1.32;322.52;15.14
1380556833750641;2.5;37.1;Tue Nov 05 2019 13:00:45 GMT+0100 (CET);Tue Nov 05 2019 12:00:45 GMT+0100 (CET);1572955245000;1.17;394.23;15.31
1380556833750641;2.5;38.7;Tue Nov 05 2019 13:02:39 GMT+0100 (CET);Tue Nov 05 2019 12:02:39 GMT+0100 (CET);1572955359000;1.07;381.43;15.43
